Gene = Myocos
index = 728
Annotated 5SS: [ 174 1184 3762]
Annotated 3SS: [ 1050  3621 10682]
SMsplice 5SS: [ 174 1184 1401 1719]
SMsplice 3SS: [1050 1308 1563 3621]
top_k =  500
Partition function (log Z): -4.750252764481427

Sorted 5' Splice Sites (High to Low Probability):
Position 174: 0.9277438695536097
Position 1719: 0.8681362635848118
Position 1184: 0.7278840314837742
Position 1401: 0.5784525519233646
Position 9286: 0.3813063067794032
Position 4306: 0.34188063489567466
Position 1215: 0.2362255110234941
Position 7175: 0.19022613686342504
Position 1430: 0.173835629238437
Position 3678: 0.1684176135200517
Position 502: 0.1308011449177717
Position 1388: 0.11871457467392944
Position 3766: 0.11532702242083842
Position 3654: 0.07513324603283722
Position 3980: 0.05214643219367097
Position 6074: 0.04967235178772912
Position 5295: 0.04677998997951439
Position 4004: 0.043089243661357815
Position 559: 0.03760688685122978
Position 7514: 0.03642028525094011
Position 936: 0.03329981437587419
Position 1769: 0.03188749908939403
Position 1394: 0.029735524661983273
Position 4031: 0.0291627295356286
Position 92: 0.016246022402571687
Position 3716: 0.013643531811783216
Position 3189: 0.01165734221543163
Position 352: 0.010661108494806252
Position 444: 0.008176424491541129
Position 107: 0.006078137340870162
Position 4635: 0.005800365572564491
Position 1162: 0.005512622413246807
Position 551: 0.005404354979308998
Position 1051: 0.004853459389702471
Position 3789: 0.003627967432210933
Position 751: 0.0031209560857240405
Position 2273: 0.003116559442002015
Position 1723: 0.0029930620978228946
Position 3124: 0.002920834772589605
Position 904: 0.002865494867576834
Position 88: 0.0027678060428357096
Position 381: 0.0026344694759525993
Position 1194: 0.0020982878207979746
Position 413: 0.0018775311909749936
Position 908: 0.0018287850966988472
Position 818: 0.001035845489209427
Position 888: 0.001006137893293847
Position 3691: 0.0008804894860344764
Position 3173: 0.0008147806957217175
Position 692: 0.0006148681081266197
Position 1405: 0.0005589987175997492
Position 613: 0.00045990255949463263
Position 3780: 0.0004291217250690873
Position 4043: 0.00035865108005741716
Position 983: 0.00035081008131470774
Position 1434: 0.0003124659981248334
Position 1143: 0.0002479186750612636
Position 2029: 0.0002137415518581096
Position 22: 0.00020501464312661476
Position 209: 0.00015317981161913828
Position 39: 0.0001485901435825666
Position 1611: 0.0001370634196705992
Position 800: 0.00013450433467797855
Position 230: 0.00010069257614416638
Position 297: 0.00010047867036593442
Position 368: 7.172524605417954e-05
Position 1058: 6.999752180182298e-05
Position 189: 5.919187130335973e-05
Position 869: 3.45899973007397e-05
Position 588: 3.1942063310512025e-05
Position 2904: 2.920663799769656e-05
Position 43: 1.3172455170690707e-05
Position 2498: 1.184473358418882e-05
Position 2536: 1.113948007557616e-05
Position 2320: 8.856977881063957e-06
Position 244: 7.381608431379015e-06
Position 83: 7.124590085769118e-06
Position 2074: 5.981131560598009e-06
Position 133: 4.936660217449302e-06
Position 178: 4.896265970734307e-06
Position 185: 3.4466465399099087e-06
Position 50: 1.3667017254463622e-06
Position 302: 1.292044328521289e-06
Position 295: 1.0067677719391877e-06
Position 58: 1.0030289107623832e-06
Position 407: 8.723361326940658e-07
Position 273: 6.64975405334243e-07
Position 596: 6.266488904090834e-07
Position 285: 5.994931252752659e-07
Position 271: 5.309925136193357e-07
Position 135: 3.3614941620419974e-07
Position 259: 3.20624463469491e-07
Position 363: 2.0848237482413255e-07
Position 488: 2.049890786514908e-07
Position 574: 2.0234273545142117e-07
Position 510: 7.091107993131637e-08
Position 355: 4.725505832325006e-08
Position 1425: 4.535846820476233e-08
Position 590: 4.349774862023074e-08
Position 567: 4.249529156880422e-08
Position 1348: 4.002502750659704e-08
Position 527: 2.7397705191488653e-08
Position 448: 1.6733762209420128e-08
Position 491: 7.465573491361978e-09
Position 311: 2.6973684759269035e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1050: 0.9137042045242564
Position 1308: 0.896268696721844
Position 1563: 0.6199903022505022
Position 3621: 0.5811907822514409
Position 9169: 0.45153865733746984
Position 7037: 0.17074806849459337
Position 3886: 0.14993066436787475
Position 1602: 0.14984634677657355
Position 4175: 0.14095654427518658
Position 9488: 0.0975758308546108
Position 320: 0.09219565621023679
Position 4160: 0.08833060007635402
Position 5114: 0.08568786344063171
Position 9360: 0.07492915987812022
Position 5731: 0.06681201857769302
Position 4192: 0.060418531865588807
Position 9388: 0.05855058565201754
Position 1624: 0.055170573624347435
Position 9177: 0.049152721021102165
Position 9786: 0.045423316664174034
Position 4550: 0.045147205027334
Position 9869: 0.0412200009178349
Position 7286: 0.037712256224379015
Position 9569: 0.03755701309709161
Position 963: 0.03750051050534174
Position 7423: 0.03335411942920491
Position 4098: 0.03326977456334495
Position 9754: 0.026050399715554437
Position 1610: 0.02440948755820837
Position 1641: 0.02421661385904082
Position 5053: 0.024020393861409584
Position 6927: 0.022548293565343953
Position 6690: 0.022438438593828536
Position 836: 0.020894534209756916
Position 935: 0.01818304139206
Position 3743: 0.016596919126617118
Position 371: 0.016315867085024992
Position 667: 0.01631545325371182
Position 1667: 0.016070546000578362
Position 4991: 0.01297233792017368
Position 432: 0.011849223755476947
Position 6276: 0.011610053789317277
Position 5173: 0.010949642088612122
Position 3117: 0.010450571023146967
Position 198: 0.00907981041077204
Position 448: 0.00865468702424932
Position 6960: 0.00850573690244055
Position 1678: 0.008197562783997176
Position 482: 0.00809606376631078
Position 6602: 0.007826007883921
Position 1056: 0.006160541417870557
Position 4195: 0.005300892675911922
