Gene = Dap3
index = 319
Annotated 5SS: [  547  7640 14266 16850 19503 19939 21019 21968 22206 23404 24143 25121]
Annotated 3SS: [ 7585 14160 16747 19393 19845 20887 21886 22046 23343 24052 25002 26500]
SMsplice 5SS: [  547 13831 14266 16850 21019 25121]
SMsplice 3SS: [13739 14160 16747 20887 25002 26500]
top_k =  500
Partition function (log Z): -8.774411303749147

Sorted 5' Splice Sites (High to Low Probability):
Position 14266: 0.9999982468803235
Position 13831: 0.9983271737907943
Position 21019: 0.8425303108380109
Position 547: 0.7830830250311203
Position 16850: 0.7303388609006688
Position 25121: 0.6096854122619301
Position 22206: 0.4586758727717149
Position 19618: 0.4284742123966303
Position 21968: 0.3568638623754105
Position 299: 0.32507476408248426
Position 26583: 0.32041039985869496
Position 7670: 0.3070658927895582
Position 19503: 0.29376039802063364
Position 24525: 0.2754083980735764
Position 19939: 0.25500806039226664
Position 7640: 0.16659046304659336
Position 24821: 0.15329439818455004
Position 15532: 0.1228948244990852
Position 907: 0.10461515977215831
Position 7735: 0.07505763888576523
Position 15022: 0.05932431673305117
Position 26662: 0.046232786593409764
Position 16837: 0.03386306137050224
Position 170: 0.02844565173929864
Position 5473: 0.022599600991838074
Position 502: 0.02201122742325386
Position 6865: 0.01676197340134109
Position 24143: 0.015706142107244754
Position 24458: 0.015418657327765014
Position 21476: 0.01513512297543457
Position 2228: 0.01489639481528614
Position 18116: 0.014557342520224389
Position 22023: 0.012119257973512033
Position 23404: 0.011393677941341907
Position 17431: 0.009459762079499761
Position 26638: 0.009385156353692326
Position 18894: 0.008240048949499233
Position 3597: 0.008066063747571225
Position 26960: 0.007981379454327316
Position 16900: 0.006866717084543189
Position 29411: 0.006334797975691636
Position 17127: 0.004603899032929773
Position 268: 0.0014251411731567452
Position 18081: 0.0013870248312192876
Position 720: 0.0003746972319055703
Position 734: 0.00015158523319771074
Position 22305: 0.0001302843058339262
Position 430: 8.729122364495271e-05
Position 22: 7.708356164665217e-05
Position 645: 6.713265156322421e-05
Position 478: 6.256825658494917e-05
Position 728: 5.8821350348366595e-05
Position 382: 5.5922542941576326e-05
Position 527: 4.932470746802047e-05
Position 374: 4.42577005611227e-05
Position 512: 3.146449266903248e-05
Position 506: 2.0445357323777722e-05
Position 200: 1.918820917536556e-05
Position 641: 9.367703597721286e-06
Position 763: 9.127348663722228e-06
Position 279: 6.7825662382053096e-06
Position 535: 4.672072593338701e-06
Position 601: 4.563745054541171e-06
Position 737: 3.7411406744444217e-06
Position 504: 2.7439786035453697e-06
Position 747: 2.1980474600787725e-06
Position 403: 1.0793132953634138e-06
Position 400: 1.035333671979888e-06
Position 425: 2.023794834840976e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 13739: 0.9999982468803247
Position 14160: 0.9983271737907943
Position 20887: 0.8439450301868369
Position 16747: 0.7633923533682407
Position 19393: 0.7272143182245484
Position 25002: 0.6402115410502015
Position 26500: 0.626368548308089
Position 7585: 0.48000727835017193
Position 22046: 0.4720390402337418
Position 21886: 0.3688789676834842
Position 24414: 0.30830245910198134
Position 27206: 0.17301216081346776
Position 24715: 0.16281374744446997
Position 409: 0.13072258973408402
Position 19694: 0.12880272408133014
Position 27586: 0.11849536354397364
Position 15419: 0.11823888035244567
Position 19845: 0.1077017610870794
Position 810: 0.10136481519425215
Position 28569: 0.09480507046689862
Position 24052: 0.07912119777848009
Position 29526: 0.05980795371242934
Position 7474: 0.05861281833825175
Position 27606: 0.05008274913398603
Position 29014: 0.031146786915844212
Position 14823: 0.02945624648189593
Position 472: 0.02596134148398093
Position 5328: 0.022599600991838057
Position 17983: 0.01626357296844414
Position 6781: 0.013564611448523006
Position 21801: 0.013536065315382841
Position 17102: 0.013183263080337623
Position 14948: 0.012707710329448445
Position 21347: 0.012352822313446052
Position 29253: 0.011559922972790522
Position 23343: 0.0113936779413419
Position 19786: 0.011042780481785619
Position 26053: 0.011037829264283903
Position 26727: 0.010852548279179298
Position 14792: 0.010394843589286554
Position 7669: 0.010093898033493294
Position 18740: 0.00910794012794794
Position 26106: 0.008140281651545138
Position 3523: 0.008066163897043708
