Gene = Hrc
index = 546
Annotated 5SS: [2085 2242 2666 2919 3436]
Annotated 3SS: [2170 2596 2863 3398 3590]
SMsplice 5SS: [ 336 2364 2666 2919 3507]
SMsplice 3SS: [2170 2596 2863 3398 3590]
top_k =  500
Partition function (log Z): -2.96919290330424

Sorted 5' Splice Sites (High to Low Probability):
Position 2666: 0.7397815730957072
Position 2919: 0.7267102447306703
Position 336: 0.7118832835372926
Position 2364: 0.5306989061555458
Position 2242: 0.40452796939998587
Position 3507: 0.4041248054938075
Position 2085: 0.37792797659122607
Position 109: 0.2660370836248846
Position 1337: 0.17070115322620968
Position 588: 0.15218868408195052
Position 412: 0.1342145567580378
Position 945: 0.10543333831258916
Position 1889: 0.06994503808422374
Position 3436: 0.05583413511093722
Position 3210: 0.033563422121146276
Position 716: 0.030357160021637165
Position 954: 0.027756418334894128
Position 1409: 0.026696255999205644
Position 1707: 0.019875737707998227
Position 1392: 0.01305286364879344
Position 2350: 0.012217336244577184
Position 1208: 0.010517405531603652
Position 2106: 0.008699330328896622
Position 1761: 0.0078870061440314
Position 428: 0.007753665833743679
Position 683: 0.006420333283720458
Position 3128: 0.004450805653949456
Position 3107: 0.00436753976332014
Position 1420: 0.0036199669140410074
Position 677: 0.003214339125255243
Position 2246: 0.003154412651767348
Position 2328: 0.002876555636164923
Position 2356: 0.002579144941504293
Position 366: 0.002573128772168415
Position 3145: 0.001966760834958666
Position 2696: 0.0019223668377311878
Position 2039: 0.0012718689082734055
Position 3185: 0.0012369600101762874
Position 2894: 0.0010839185539664098
Position 723: 0.0010077506993088918
Position 2052: 0.0009966066556839368
Position 3116: 0.0007631158497580143
Position 212: 0.0007203192830893466
Position 2280: 0.0006917716033046686
Position 2472: 0.0005958402371450668
Position 237: 0.0005398602060130527
Position 131: 0.0005199866964136116
Position 168: 0.0003954446561521911
Position 455: 0.00035551961295375014
Position 200: 0.0002668448816286073
Position 1127: 0.00025992004313720596
Position 3537: 0.00019755779166978098
Position 223: 0.0001856249040629554
Position 2973: 0.00015813908106453717
Position 592: 0.0001550671527695838
Position 3050: 0.00014978125748596032
Position 1105: 0.00013543664673161445
Position 581: 0.00012844623661066286
Position 3496: 0.00012057081465984205
Position 3511: 0.00011818620171271448
Position 57: 0.00011180480370113474
Position 157: 8.507991845201806e-05
Position 813: 7.946472469891261e-05
Position 908: 7.843684626250517e-05
Position 792: 7.374909373207198e-05
Position 2389: 7.354374211172454e-05
Position 3084: 4.9352335230833616e-05
Position 185: 3.5025651792557567e-05
Position 470: 2.0034751287850164e-05
Position 20: 1.9708958062994483e-05
Position 398: 1.1896009985484634e-05
Position 209: 4.612809642790523e-06
Position 309: 4.35299677254411e-06
Position 280: 3.003385021924488e-06
Position 443: 8.587710448401022e-07
