Gene = Mael
index = 657
Annotated 5SS: [  210   482  1872  3344  4580 12179 12908 13155 32892 33955 36470]
Annotated 3SS: [  388  1771  3187  4537 12053 12852 13012 32828 33821 36393 37008]
SMsplice 5SS: [  210   482  3344  4580 12179 12908 32892 33955 36470]
SMsplice 3SS: [  388  3187  4428 12053 12852 32828 33821 36393 37008]
top_k =  500
Partition function (log Z): -6.978139052308789

Sorted 5' Splice Sites (High to Low Probability):
Position 12908: 0.9971733727287291
Position 210: 0.9806472102525711
Position 482: 0.8478548046674917
Position 3344: 0.8242329219283858
Position 4580: 0.6931706327249777
Position 12179: 0.669192802286566
Position 1872: 0.41001651064285166
Position 4600: 0.23330462432152307
Position 20432: 0.2275960923248241
Position 4429: 0.22252234209415866
Position 9338: 0.16154661202638584
Position 3308: 0.15190358353235603
Position 19572: 0.14824924605252066
Position 18536: 0.11221686659709323
Position 13155: 0.10196079284423676
Position 994: 0.08930614356276803
Position 12189: 0.05712850146668586
Position 591: 0.049402393661541255
Position 11570: 0.0263834198478643
Position 14764: 0.02315560880323141
Position 8405: 0.008458178884996437
Position 2587: 0.005879234982558161
Position 4840: 0.005442962649074032
Position 16186: 0.00432259495881095
Position 1863: 0.0028449876193984264
Position 1187: 0.0026432614208277538
Position 3233: 0.002595599853848876
Position 998: 0.002580680103546684
Position 1824: 0.0020707799019963635
Position 247: 0.001986777067946965
Position 15782: 0.0016329588713405977
Position 369: 0.0015471362484448408
Position 1877: 0.001496419695175341
Position 1366: 0.0010409629481333408
Position 3727: 0.0009963334245810815
Position 4325: 0.0009140065102356925
Position 4402: 0.0009049173064187305
Position 554: 0.0007788007148936283
Position 869: 0.000682373726306853
Position 4438: 0.0005694188758411072
Position 654: 0.0005571329406932985
Position 1611: 0.0004226544835294816
Position 1252: 0.0003986032879906947
Position 529: 0.0003736723678027252
Position 1941: 0.00031625659946997887
Position 605: 0.00025380319104679577
Position 1683: 0.00021036169652940365
Position 4488: 0.00020410346524526567
Position 2045: 0.00020293078528667207
Position 611: 0.0001907051013674578
Position 1033: 0.00018774254685689106
Position 162: 0.00018539700686011235
Position 985: 0.00017378564066224524
Position 1174: 0.00015647664375906186
Position 1204: 0.00015317277146551867
Position 2155: 0.00014256054724445574
Position 3632: 0.0001418956805714328
Position 1269: 0.0001397671123946115
Position 978: 0.00013346676475191365
