Gene = 1700012B09Rik
index = 7
Annotated 5SS: [ 192 4174 9426]
Annotated 3SS: [ 4068  9299 12574]
SMsplice 5SS: [ 331 4174 4719]
SMsplice 3SS: [ 4068  4563 12574]
top_k =  500
Partition function (log Z): -2.73520495509502

Sorted 5' Splice Sites (High to Low Probability):
Position 4719: 0.9872643911736024
Position 4174: 0.8195528279611037
Position 331: 0.5435210043258795
Position 555: 0.3499163485751798
Position 192: 0.33383055071126233
Position 4412: 0.16260147489154045
Position 4193: 0.16200995250822753
Position 8277: 0.0886369036179761
Position 10228: 0.0824176316109944
Position 1845: 0.0569725103260517
Position 2998: 0.04741024532346329
Position 6897: 0.03975554221584492
Position 9426: 0.037948854871275
Position 5014: 0.03386550316496903
Position 5721: 0.02530815290600026
Position 2532: 0.024662914614713503
Position 8303: 0.02095843284781922
Position 5337: 0.020512489976123784
Position 8831: 0.01943895042427851
Position 8144: 0.016520277923561092
Position 656: 0.013132204315315397
Position 3354: 0.011819690169111113
Position 927: 0.01142616447641689
Position 4279: 0.01037838548644474
Position 3414: 0.009608574589906788
Position 10261: 0.008086624758788664
Position 10257: 0.006973050385733554
Position 5563: 0.00694859683142942
Position 1602: 0.005979473680395021
Position 2690: 0.004837333735021984
Position 226: 0.004781963508199777
Position 4542: 0.004706762154261954
Position 963: 0.004419820328787716
Position 3360: 0.0029251301050950388
Position 2893: 0.0023123821610169133
Position 6399: 0.0020719358643373057
Position 817: 0.001786905792004285
Position 295: 0.0016654204916361644
Position 2962: 0.0012519769765516036
Position 7947: 0.0010151896300132361
Position 1800: 0.0008681052909574481
Position 2405: 0.000717068490589008
Position 3679: 0.0006406093146476224
Position 1985: 0.0005535680502490714
Position 2030: 0.0005013217489192075
Position 3584: 0.00043136939144189243
Position 7677: 0.00040751419096340025
Position 2089: 0.0003818313098594062
Position 4874: 0.0003250991900044788
Position 1923: 0.0002918945196414581
Position 4849: 0.000273499552496282
Position 1913: 0.00026589574934584806
Position 4673: 0.0001201312373017727
Position 196: 7.94866794373184e-05
Position 142: 4.125735703800488e-05
Position 178: 3.811760177393588e-05
Position 5059: 3.2957015760162696e-05
Position 235: 2.971930677895125e-05
Position 5001: 2.5520427849780506e-05
Position 286: 2.3984995345316293e-05
Position 271: 2.2818043658075128e-05
Position 4954: 1.8233739468096436e-05
Position 6466: 1.3317016486930746e-05
Position 57: 1.3312966270961872e-05
Position 223: 1.3072433731990663e-05
Position 495: 1.2621846038354125e-05
Position 591: 1.2053708498883613e-05
Position 34: 1.0903916258318902e-05
Position 1436: 8.67051480328736e-06
Position 4750: 8.318952614364015e-06
Position 340: 8.282872119035324e-06
Position 165: 7.3464163120488505e-06
Position 26: 7.1914412237122925e-06
Position 4700: 6.700785415973233e-06
Position 429: 5.287770375032925e-06
Position 500: 5.2589859086327684e-06
Position 504: 5.220142304869513e-06
Position 4615: 4.5136399684047585e-06
Position 5007: 4.406875802508848e-06
Position 4928: 3.7770436263156164e-06
Position 559: 3.2102007024967336e-06
Position 153: 2.5553231433400546e-06
Position 4709: 8.752643271420601e-07
Position 323: 7.561573955175091e-07
Position 356: 6.899569764476604e-07
Position 4197: 6.323003300142634e-07
Position 739: 5.194235399800461e-07
Position 885: 3.799859282894736e-07
Position 4744: 3.584145549692596e-07
Position 45: 2.470369523515855e-07
Position 569: 2.1554925497024378e-07
Position 846: 1.8074333238412217e-07
Position 588: 1.630512251568595e-07
Position 791: 4.509854910774311e-08
Position 423: 6.721781706051105e-09
Position 624: 6.495651939271193e-09
Position 4660: 1.7510485115158646e-09
Position 11: 2.0908370643874032e-10

Sorted 3' Splice Sites (High to Low Probability):
