Gene = 1700028K03Rik
index = 16
Annotated 5SS: [   89  4504  6442  9294 11137 11560]
Annotated 3SS: [ 4409  6233  9199 10967 11480 14364]
SMsplice 5SS: [   89  4504  9294 11560]
SMsplice 3SS: [ 4409  9199 11480 12163]
top_k =  500
Partition function (log Z): -5.792460798354992

Sorted 5' Splice Sites (High to Low Probability):
Position 4504: 0.9999368355526511
Position 89: 0.8825023271040822
Position 11560: 0.8329348750931658
Position 9294: 0.471260886509236
Position 11137: 0.4315362044854169
Position 9242: 0.21695694140183497
Position 9541: 0.15842071335393762
Position 685: 0.12394969942253331
Position 6442: 0.08435808482433092
Position 696: 0.08106327201524806
Position 9247: 0.07574948538855031
Position 4338: 0.056035374281285945
Position 410: 0.03916772746514732
Position 248: 0.03633082882029825
Position 8883: 0.032231540272125866
Position 8899: 0.02681525516455983
Position 7616: 0.02490562414488376
Position 3137: 0.024028635561275102
Position 496: 0.01716789964983588
Position 12933: 0.015303663805149898
Position 297: 0.013840268700174681
Position 13300: 0.013118249433847939
Position 2833: 0.01225287234262421
Position 2369: 0.010898696263053202
Position 7331: 0.01025179313332275
Position 5120: 0.008344532432723652
Position 1595: 0.007962572696564203
Position 910: 0.007928202101357166
Position 404: 0.006804439551466199
Position 147: 0.006577970152551096
Position 10768: 0.006359369077531997
Position 5077: 0.006287444778089784
Position 12976: 0.006178656754156497
Position 382: 0.0052793291040393545
Position 7993: 0.004836107440800798
Position 454: 0.004724118514849005
Position 7690: 0.004681423103956691
Position 3146: 0.004590764358794938
Position 6725: 0.004078184327347493
Position 3007: 0.0038349884687186456
Position 8355: 0.0033739103825472954
Position 447: 0.0031286316865202736
Position 3243: 0.0030480517675168938
Position 12237: 0.0024572105109401323
Position 1498: 0.002038312902232648
Position 2932: 0.001713225325915813
Position 765: 0.0016786495274354815
Position 546: 0.0013346511971583702
Position 1341: 0.001277300382431797
Position 3141: 0.001227506836920899
Position 13501: 0.0010456606429647005
Position 4069: 0.0009488415454791038
Position 9346: 0.0009461568677645855
Position 12767: 0.0005145192267627987
Position 11623: 0.00045917252794658596
Position 5117: 0.00038705264717910445
Position 500: 0.0003786511282869716
Position 5159: 0.0003732381535074125
Position 5471: 0.00035141465275544955
Position 8392: 0.0002197484079872178
Position 8680: 0.00019334209833291082
Position 4168: 0.00016815965412623815
Position 108: 0.00015968132207909831
Position 124: 0.00011042331623694189
Position 154: 9.605749466685261e-05
Position 245: 7.326671857917056e-05
Position 84: 6.787321631287386e-05
Position 111: 5.636564712553269e-05
Position 133: 5.19223955156799e-05
Position 195: 4.384614218465009e-05
Position 969: 3.2135984483736953e-05
Position 252: 2.2233637320626563e-05
Position 371: 1.988458303974234e-05
Position 306: 1.5742882312849558e-05
Position 4778: 1.1672471845892026e-05
Position 269: 9.744417941113016e-06
Position 261: 9.626438010634743e-06
Position 493: 8.442326499109964e-06
Position 65: 6.766711535615074e-06
Position 4804: 6.241224649604865e-06
Position 4512: 5.75267975115638e-06
Position 7193: 5.560270348251405e-06
Position 700: 5.164575907949404e-06
Position 254: 4.34777225519555e-06
Position 93: 4.098120021760097e-06
Position 4584: 3.7841952762466635e-06
Position 152: 2.9582898324671476e-06
Position 4780: 2.6365773174790247e-06
Position 137: 2.450494719578848e-06
Position 4647: 2.0028306323554716e-06
Position 91: 1.1751659718383518e-06
Position 4609: 6.936326549815531e-07
