Gene = Lin37
index = 634
Annotated 5SS: [ 205 1764 2021 2382 2547 2789 3798 3959]
Annotated 3SS: [1687 1969 2351 2460 2621 3656 3884 4037]
SMsplice 5SS: [ 205 1764 2021 2382 2547 2789 3798 3959]
SMsplice 3SS: [1687 1969 2215 2485 2621 3656 3884 4037]
top_k =  500
Partition function (log Z): 12.722927955819573

Sorted 5' Splice Sites (High to Low Probability):
Position 3959: 0.9981897939170015
Position 2547: 0.9175006514427797
Position 2789: 0.9098066793930384
Position 1764: 0.9051967326292732
Position 205: 0.8417255472952228
Position 2382: 0.7536787908549271
Position 3798: 0.7417982618662987
Position 2021: 0.6854296853781365
Position 906: 0.1990520013506882
Position 3802: 0.1954883256271615
Position 2064: 0.18119808776712926
Position 3407: 0.13515402271963878
Position 180: 0.09891959286209213
Position 1270: 0.04310972120964338
Position 3781: 0.030238308004753564
Position 1797: 0.029506056664533528
Position 186: 0.0209904416810624
Position 2059: 0.018427427873278033
Position 1308: 0.015582785149367586
Position 705: 0.009574522589552102
Position 1775: 0.009260156665119881
Position 3361: 0.006987949637133106
Position 3069: 0.0069109185370325715
Position 3259: 0.006800291616246302
Position 3062: 0.006559722963255373
Position 2387: 0.006119893201970349
Position 437: 0.006029257121303672
Position 3367: 0.005848377058960941
Position 253: 0.005195622373651058
Position 546: 0.003797792947364022
Position 2147: 0.003457926134675945
Position 2551: 0.002744159979356487
Position 3027: 0.0024380511191329523
Position 634: 0.0022487181413132352
Position 917: 0.0017574764392853193
Position 854: 0.0017534572073865603
Position 2905: 0.0017255112009478232
Position 2824: 0.0016588764444655226
Position 1479: 0.0014170742314980338
Position 1869: 0.0013640903430797333
Position 2571: 0.0013342412920692595
Position 500: 0.0011099610225008285
Position 421: 0.0010783983154626048
Position 620: 0.0008165669669426751
Position 1014: 0.0008083722701353775
Position 588: 0.0007918643420318469
Position 2532: 0.0007477173786981368
Position 2053: 0.0007363630953773116
Position 2153: 0.0006244383980196161
Position 2626: 0.0006109704040968331
Position 1456: 0.0006087475559433299
Position 2673: 0.0003763291343939801
Position 628: 0.00033399926606460733
Position 4104: 0.0003203992775318996
Position 64: 0.0003173020774314455
Position 1839: 0.00030287138551737694
Position 301: 0.000301680218948492
Position 2858: 0.00028781540813110153
Position 840: 0.00024177571242969294
Position 416: 0.0001950673949253352
Position 1601: 0.00019103988687161364
Position 2729: 0.00018186979682740866
Position 1876: 0.00018061784683834752
Position 2414: 0.0001775636046864695
Position 1190: 0.00017229279982149302
Position 4082: 0.00017168736543746334
Position 3739: 0.00016465935950348075
Position 3294: 0.00013929106949153494
Position 1621: 0.0001195326329004942
Position 2084: 0.00011919906704795869
Position 1165: 0.00010848723542679096
Position 192: 0.00010550523266487508
Position 1252: 0.00010125344360684393
Position 3095: 9.855018808742065e-05
Position 1404: 9.306666117746031e-05
Position 1825: 6.708388043269727e-05
Position 2174: 6.704491342536836e-05
Position 2125: 6.698598772021429e-05
Position 341: 6.156804074834693e-05
Position 1736: 5.977761853656656e-05
Position 2116: 5.6031150182731715e-05
Position 1360: 4.6323596317728225e-05
Position 2302: 4.365890642565706e-05
Position 1751: 3.053380115926164e-05
Position 3666: 3.0077971400883733e-05
Position 4116: 2.6550310049299584e-05
Position 3963: 2.473775752881746e-05
Position 1734: 2.425189205321476e-05
Position 12: 2.1390758081426413e-05
Position 550: 2.010804465939665e-05
Position 61: 1.6671385526993125e-05
Position 1890: 1.3577390263266104e-05
Position 1806: 1.2956838708004056e-05
