Gene = Cfap69
index = 259
Annotated 5SS: [  332  6452 14450 17304 19816 24111 38231 38490 42320 45073 45292 47071
 50554 59966 68319 70468 75120 77099 77884 79589 81798 82336]
Annotated 3SS: [ 6391 14383 17193 19738 24011 38080 38311 42195 45023 45169 46853 50388
 59846 68199 70385 74926 76960 77806 79390 81710 82230 82872]
SMsplice 5SS: [  332  6452 24111 38490 45292 47071 50554 59966 79589 81798 82336]
SMsplice 3SS: [ 6391 24011 38311 45169 46853 50388 59846 79390 81710 82230 82872]
top_k =  500
Partition function (log Z): -40.23849902376851

Sorted 5' Splice Sites (High to Low Probability):
Position 6452: 0.9549872880367967
Position 332: 0.923335533551593
Position 24111: 0.6629923268411198
Position 1196: 0.18274798900377265
Position 713: 0.07957825274339114
Position 4245: 0.0738247726710908
Position 5424: 0.009819902211676793
Position 7501: 0.0088432301909723
Position 5614: 0.007988308062656733
Position 5075: 0.005798316557317315
Position 2737: 0.004834630717005984
Position 1813: 0.0038842872459616744
Position 2905: 0.003709993351856674
Position 6216: 0.003433841251175309
Position 6316: 0.0025748919360509912
Position 8573: 0.0016009429772807955
Position 6580: 0.0014399570321595642
Position 9838: 0.0005964582903022304
Position 296: 0.00042845856867539225
Position 622: 0.00016936836717980849
Position 966: 0.00014470280540348395
Position 1028: 0.00011905967033445658
Position 161: 9.826410304709217e-05
Position 157: 5.97920667740249e-05
Position 92: 5.409786230824862e-05
Position 305: 3.226424044838951e-05
Position 1134: 2.108758507215094e-05
Position 1927: 2.1010327806060095e-05
Position 279: 1.9617478603664992e-05
Position 778: 1.430671331456685e-05
Position 112: 1.3515718403400785e-05
Position 1888: 8.946190379728335e-06
Position 29: 5.4744000117742624e-06
Position 45: 4.445814898048656e-06
Position 68: 4.067448835882052e-06
Position 423: 3.3918511244135997e-06
Position 484: 1.6624184043998165e-06
Position 466: 1.5379764805608946e-06
Position 3766: 1.358696202138458e-06
Position 37: 1.1246664616645355e-06
Position 140: 6.793987636932269e-07
Position 77: 6.105682589909915e-07
Position 345: 4.968832368030481e-07
Position 521: 4.6752994449511634e-07
Position 487: 4.572781715732784e-07
Position 7: 4.4150761671534063e-07
Position 518: 2.8303176733350696e-07
Position 499: 2.1643519347871844e-07
Position 61: 1.883651149354059e-07
Position 298: 1.2454831324579338e-07
Position 138: 4.992715164223587e-08
Position 1292: 4.364400100907523e-08
Position 1308: 2.9361347555796162e-08
Position 1671: 2.3199466930735235e-08
Position 1108: 9.843272351196756e-09
Position 633: 6.73525509981888e-09
Position 5: 6.1890580874871085e-09
Position 165: 4.287091472114492e-09
Position 797: 3.3303549247759657e-09
Position 653: 2.0560466830528654e-09
Position 211: 1.588880260990132e-10
Position 389: 1.5237644421475377e-11
Position 626: 1.0738241707998865e-11
Position 573: 7.047761052914748e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 6391: 0.9555856931396421
Position 24011: 0.8257416397741617
Position 24287: 0.33555707971683724
Position 27389: 0.32743524712427613
Position 1097: 0.08688714350466427
Position 8970: 0.04310766514248445
Position 1067: 0.04221241671480396
Position 4061: 0.038318375400812184
Position 7367: 0.019328100853985307
Position 3983: 0.017562612521885495
Position 1039: 0.014328413205276792
Position 5325: 0.014028506811347268
Position 612: 0.01380395662353195
Position 16648: 0.012616034609988992
Position 7332: 0.01222727976548785
Position 13111: 0.011714427260408828
Position 15590: 0.011267661651333073
Position 4105: 0.010279045105876914
Position 2652: 0.008543429559968231
Position 7684: 0.00822665897579471
Position 12446: 0.00740971038845163
Position 8472: 0.007380803838949583
Position 1079: 0.007101158539348162
Position 6037: 0.006008733187226312
Position 4076: 0.0052630542562811765
Position 4786: 0.0051635082884830315
Position 12697: 0.004152640686176449
Position 14383: 0.003631462328411411
Position 1046: 0.003309179661578167
Position 6403: 0.0032559746644692574
Position 901: 0.003017775830003283
Position 1107: 0.0030095943723703732
Position 11203: 0.002927010006239414
Position 587: 0.0027984764079776107
Position 513: 0.002536226375640465
Position 9646: 0.002456862306577111
Position 12979: 0.002316120624743551
Position 9006: 0.0020220166778624053
Position 532: 0.0019605469350393316
Position 2674: 0.001884576824832253
Position 8519: 0.0017427720740511216
Position 5328: 0.001716602801855059
Position 10162: 0.0016354140378154998
Position 12905: 0.0015738070465150297
Position 13078: 0.0015559868041130588
Position 13530: 0.001538000801391336
Position 11976: 0.0013217068821473439
Position 5613: 0.0011978573559184138
Position 4944: 0.0011771319810646092
Position 1782: 0.0011573620723334516
Position 1069: 0.0011394789652403297
Position 7371: 0.0011010373840839769
Position 4996: 0.001065784761749672
Position 3405: 0.0010650938907618846
Position 653: 0.0010294828059444717
Position 2736: 0.0010264383764151668
Position 9049: 0.0009308587773566068
Position 6559: 0.0009290432528168045
Position 5414: 0.0009190378151447626
Position 1679: 0.0008984560353424622
Position 4057: 0.0008620482616958671
Position 1122: 0.0008396524620843088
Position 573: 0.0008207326989491896
Position 3863: 0.0008044630829096876
Position 13449: 0.0007646726020537682
Position 5572: 0.0007554061036917638
Position 9702: 0.0007390076721250989
Position 4209: 0.0006618647487016818
Position 5404: 0.0006494940783508959
Position 1617: 0.000583112771870017
Position 1702: 0.0005429877567803559
Position 9953: 0.0005149087155545475
Position 9914: 0.0004942277676400248
Position 9177: 0.00047924911465242634
Position 8183: 0.00045551548721184723
Position 10256: 0.0004519704154019314
Position 4868: 0.00044499046809275735
Position 4234: 0.00043700951607923455
Position 9769: 0.0004360693999096786
Position 4354: 0.00042425237874078165
Position 885: 0.00042203799087591636
Position 1129: 0.0003979224165449748
Position 7634: 0.00038825195429272144
Position 2803: 0.00037275491410828466
Position 6703: 0.00036409579324330686
Position 11765: 0.0003632606717929729
Position 2701: 0.0003364346051920445
Position 1604: 0.0003363979269460589
Position 4754: 0.00032528627986743125
Position 4625: 0.00032077665304283616
Position 699: 0.00031129201079554427
Position 4032: 0.00030113052761253253
Position 6909: 0.00030018549227089263
Position 9197: 0.0003000228362737301
Position 822: 0.0002538206674672072
Position 1654: 0.0002467161748028725
Position 802: 0.00022570609664505334
Position 1170: 0.00021766955391751925
Position 911: 0.0002100883552120135
Position 7610: 0.0002096186324225146
Position 6763: 0.00018827010821714308
Position 8573: 0.00018799197752679045
Position 7157: 0.00018464567205921225
Position 6633: 0.0001723916138439491
Position 1685: 0.00014759704248591194
Position 9625: 0.00014224235078430912
Position 1624: 0.00013570952517170362
Position 6598: 0.00013416348946064549
Position 3711: 0.0001341284929448804
Position 7576: 0.0001296835101374277
Position 5807: 0.0001285338350425244
Position 4278: 0.00012803988600186572
Position 4286: 0.000126219666059155
Position 4709: 0.00012315427565243265
Position 1570: 0.00012082586616368176
Position 4536: 0.00011714114445661545
Position 5664: 0.00011399484505959417
Position 712: 0.00010103067226307141
Position 9063: 9.808377913100382e-05
Position 3068: 8.853407053040846e-05
Position 5688: 7.893274274728284e-05
Position 2878: 7.850088761322081e-05
Position 8617: 7.792924463970868e-05
Position 1848: 7.351717487502152e-05
Position 6431: 6.208789032818152e-05
Position 5184: 5.8673707094195044e-05
Position 2707: 5.502820844127627e-05
Position 2386: 5.226422338481125e-05
Position 3566: 5.083300117054739e-05
Position 7071: 4.1509879353381e-05
Position 2148: 4.149691034174839e-05
Position 6913: 3.8222307033792746e-05
Position 1488: 3.685180131680909e-05
Position 6511: 3.3022344261673764e-05
Position 1228: 2.9645253063757942e-05
Position 1962: 2.9413966783756856e-05
Position 2662: 2.7043938713866443e-05
Position 2704: 1.821659056974539e-05
Position 3032: 1.1800485991851206e-05
Position 3799: 1.1706412917336021e-05
Position 2894: 1.1329504617817898e-05
Position 1412: 1.099041687499166e-05
Position 1195: 1.0751754058397389e-05
Position 223: 1.018460476680445e-05
Position 2547: 1.0059934120662276e-05
Position 3244: 9.29970164559053e-06
Position 2522: 8.99155167526853e-06
Position 3072: 8.95500980986953e-06
Position 151: 6.925563003931971e-06
Position 461: 6.426072727264647e-06
Position 553: 6.062309253652457e-06
Position 128: 5.9777709775355466e-06
Position 1869: 5.633488180025332e-06
Position 2369: 5.198755886302247e-06
Position 3944: 3.891242372588257e-06
Position 1373: 3.71325140106743e-06
Position 253: 3.55306209621553e-06
Position 399: 2.505174625780981e-06
Position 192: 2.1059489876830753e-06
Position 185: 1.977205578561943e-06
Position 942: 1.888210831789992e-06
Position 433: 1.853115205794581e-06
Position 1621: 1.7115932693656278e-06
Position 1005: 1.6489145353204043e-06
Position 466: 1.6455012785668357e-06
Position 443: 1.321314685920035e-06
Position 448: 1.1290351741678324e-06
Position 404: 1.1189713257520486e-06
Position 4231: 6.478741461795988e-07
Position 410: 4.5726805635219874e-07
Position 561: 3.930790437095148e-07
Position 1825: 3.8643528211234685e-07
Position 264: 2.7527909463329113e-07
