Gene = Gatd1
index = 425
Annotated 5SS: [ 135 2339 3151 3359 4291 4806 5048]
Annotated 3SS: [2261 3044 3250 4195 4711 4935 5171]
SMsplice 5SS: [ 135  316 2339 3151 4291 4806 5048]
SMsplice 3SS: [ 248 2261 3044 4195 4711 4935 5171]
top_k =  500
Partition function (log Z): 8.700621196143416

Sorted 5' Splice Sites (High to Low Probability):
Position 135: 0.9892878633174261
Position 5048: 0.9780073042069133
Position 4806: 0.9779792417410165
Position 3151: 0.8653321256721277
Position 2339: 0.7017129928049715
Position 4291: 0.6590863585948997
Position 316: 0.6246697853241132
Position 708: 0.5252855176852729
Position 1869: 0.3313637848089731
Position 496: 0.3107588228314153
Position 3359: 0.26166314762254483
Position 2362: 0.14732183872721372
Position 3363: 0.10064294186321507
Position 653: 0.0954354632788645
Position 1913: 0.08670759345751437
Position 1932: 0.08143545571593663
Position 3404: 0.07694418349036937
Position 3167: 0.06536810141072286
Position 284: 0.04111638571366821
Position 467: 0.0402188127866741
Position 2027: 0.03847327773415158
Position 3492: 0.03742212053733163
Position 3258: 0.036025118391248806
Position 2448: 0.032497616226066
Position 334: 0.02799603692985846
Position 755: 0.023213511346755672
Position 2262: 0.02172939583381641
Position 2324: 0.019564917661553265
Position 5175: 0.01945831311490051
Position 3314: 0.018058500301507633
Position 5319: 0.011862754144491307
Position 2675: 0.009095546863569864
Position 3155: 0.008992874130554784
Position 4816: 0.007391977585482414
Position 1998: 0.0069802817172522945
Position 1907: 0.006764300743372053
Position 1634: 0.006578861223937492
Position 783: 0.005372055898335803
Position 4428: 0.004990189621651369
Position 1850: 0.004871982160516954
Position 3527: 0.004217956307453445
Position 635: 0.00391903670217678
Position 423: 0.003473214344341593
Position 2062: 0.0021522763272782837
Position 2695: 0.0020470716699142848
Position 2129: 0.0018457476311514156
Position 1971: 0.001326220246367422
Position 2133: 0.0012712058300902546
Position 4412: 0.0011408666933934762
Position 5067: 0.0011121550603614247
Position 1379: 0.0011020366280269367
Position 3719: 0.0010341140309037863
Position 535: 0.000945723762483437
Position 1888: 0.0008193423996758683
Position 2158: 0.0007365420001662559
Position 2657: 0.0006763210488225383
Position 498: 0.0006519958223657139
Position 578: 0.0006400106810725198
Position 4099: 0.0006031099820044304
Position 3855: 0.0005997784467380874
Position 5908: 0.0005384668908448262
Position 4791: 0.0004180893316117262
Position 714: 0.0003882821012319607
Position 5684: 0.00037509760136826087
Position 4855: 0.0003586751526203672
Position 1679: 0.0003056981546878037
Position 1290: 0.0002669928700107844
Position 5435: 0.0002526699318605853
Position 940: 0.0002465687013500971
Position 3140: 0.00021712062384938733
Position 157: 0.00021454114813405746
Position 4820: 0.00019766301482470559
Position 2799: 0.00019693561681502063
Position 808: 0.00018855241102148451
Position 935: 0.0001763961706030814
Position 1418: 0.00017615445037610672
Position 1358: 0.0001711808290879898
Position 1252: 0.0001658244329147567
Position 1945: 0.00016063520844377736
Position 3093: 0.00015015416977279277
Position 641: 0.00014648602857955672
Position 351: 0.00014620980477999938
Position 194: 0.00013726705709977353
Position 1233: 0.00011194945036514559
Position 1068: 0.00010660946874318861
Position 4810: 9.517175521511084e-05
Position 4803: 9.438859839907063e-05
Position 1430: 6.867014483126016e-05
Position 502: 4.8228603509632744e-05
Position 5228: 4.7322827378166175e-05
Position 1300: 4.5125235390442055e-05
Position 105: 3.698342216015143e-05
Position 471: 3.2154758217416265e-05
Position 1112: 2.566431509789827e-05
Position 482: 2.4502791235863708e-05
Position 3124: 2.0197087823723022e-05
Position 113: 1.922459410375001e-05
Position 500: 1.4918438361279303e-05
Position 3171: 1.0494104223956368e-05
Position 155: 1.0462426865099628e-05
Position 349: 8.699311388429511e-06
Position 383: 8.644095197439657e-06
Position 366: 8.105521980197038e-06
Position 175: 5.600250785790823e-06
Position 76: 4.651684587797829e-06
Position 65: 3.884386600103685e-06
Position 1859: 3.3509701169540977e-06
Position 103: 2.4419260533148026e-06
Position 5077: 1.200626567502868e-06
Position 209: 9.564978378086759e-07
Position 258: 8.55078322437037e-07
Position 5088: 7.842545401564613e-07
Position 5016: 4.4222347133943886e-07
Position 200: 4.412508004619501e-07
Position 5450: 4.135372663631824e-07
Position 4980: 2.194980923699412e-07
Position 5235: 1.4133237070020426e-07
Position 393: 7.8804943819764e-08
Position 204: 5.576701397407773e-08
Position 5007: 5.291334044799446e-08
Position 261: 4.8867663111312265e-08
Position 198: 1.510708468916464e-08
Position 234: 1.2754314395012348e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 3044: 0.9276660191754094
Position 4711: 0.8978260684958359
Position 4935: 0.8978202387360447
Position 2261: 0.8589733143780928
Position 248: 0.7618969516947464
Position 4195: 0.6630361659265668
Position 1784: 0.561805402907899
Position 3250: 0.5165997807116703
Position 5171: 0.49504400602954785
Position 404: 0.42103686867771767
Position 624: 0.4185542110239893
Position 5360: 0.15681981618900787
Position 5814: 0.10353218208860629
Position 5985: 0.08686773714164171
Position 4696: 0.07983281221964857
Position 4915: 0.07028004072509643
Position 5988: 0.06135013627809711
Position 542: 0.055055676315791495
Position 2113: 0.049281806472650014
Position 5911: 0.034240053511069915
Position 4939: 0.02390977193631179
Position 5365: 0.015890798709735105
Position 274: 0.014897065432337374
Position 5381: 0.0141517092296841
Position 2153: 0.009579875444850004
Position 5112: 0.008885689062773112
Position 3281: 0.008553314664064242
Position 5856: 0.008380851523545656
Position 2895: 0.008248804145505743
Position 2567: 0.007739517049727508
Position 3050: 0.00773164549006417
Position 6289: 0.007641633618290403
Position 4718: 0.006911113225874055
Position 3301: 0.006896719609225502
Position 6042: 0.006523379956046323
Position 1528: 0.006065058290535307
Position 506: 0.005700952529648002
Position 583: 0.005460214624231346
Position 214: 0.004787315796164245
Position 5204: 0.0034645519157924217
Position 2526: 0.0034524206815517485
Position 2157: 0.0031203295609177344
Position 6058: 0.002612271883588701
Position 564: 0.00225696987110764
Position 2170: 0.0019235329765312102
Position 1111: 0.0017868617984283166
Position 6141: 0.0017549184193585117
Position 5731: 0.0015789018667888817
Position 2323: 0.0015575032812694088
Position 5810: 0.001337190540166234
Position 4991: 0.001297616485061031
Position 278: 0.001282644542958672
Position 5334: 0.0011215437595830905
Position 4656: 0.0010016074666043672
Position 408: 0.0009334994731838196
Position 4342: 0.0009111750679565972
Position 4272: 0.0008211951005761501
Position 5146: 0.0008127778546530727
Position 6314: 0.0007105772688601701
Position 1494: 0.0006149890373680541
Position 209: 0.000611621173144449
Position 4018: 0.0006031561485469717
Position 5456: 0.0005536291893423371
Position 4156: 0.0005422062092344464
Position 519: 0.0005297762353925529
Position 1997: 0.0005214019698785913
Position 4458: 0.0005162030378592712
Position 6012: 0.0005048442953473254
Position 588: 0.0004786935883260846
Position 461: 0.00046289708092446075
Position 846: 0.0004377487831547075
Position 3676: 0.0004341041166748593
Position 5537: 0.00043398776590794307
Position 2634: 0.000414353430175909
Position 3722: 0.00041078968236761673
Position 5339: 0.00036944361071684673
Position 1977: 0.00035603308753156426
Position 5642: 0.00035005441193192296
Position 4559: 0.00032920292536445055
Position 5401: 0.0003264900766804026
Position 5007: 0.00031377408919807813
Position 5861: 0.00029448766652584056
Position 5323: 0.00028941026002648877
Position 5044: 0.0002821776465592971
Position 6233: 0.000281554512516115
Position 1723: 0.0002569977553283356
Position 5681: 0.0002502517680713751
Position 2447: 0.00023827488252883098
Position 5385: 0.00023080053116188417
Position 1931: 0.00022620727262297186
Position 4395: 0.00019438251791584148
Position 699: 0.00018987035076249476
Position 1543: 0.0001895502675333441
Position 6223: 0.0001767321943261051
Position 4943: 0.0001744383303376189
Position 2973: 0.00016857735580746145
Position 1326: 0.00015335044760125338
Position 1060: 0.00015285397746784201
Position 5658: 0.00014489953211867934
Position 1657: 0.00012957780647939463
Position 3024: 0.0001020685063636605
Position 1572: 9.422290221337539e-05
Position 5175: 8.985999356545118e-05
Position 6318: 7.771882943411035e-05
Position 752: 6.0281443354259814e-05
Position 2061: 5.8734990120485157e-05
Position 1240: 5.401016366455207e-05
Position 4490: 5.3714220821473785e-05
Position 635: 5.196255279039971e-05
Position 5021: 4.5415096250326134e-05
Position 422: 4.1553629373383406e-05
Position 3113: 4.036013778000201e-05
Position 464: 3.911524272471283e-05
Position 577: 3.690804782771989e-05
Position 4866: 3.5391674916551676e-05
Position 1471: 3.119335277448025e-05
Position 326: 2.9734474799448835e-05
Position 320: 2.956768725350772e-05
Position 4426: 2.705606325177076e-05
Position 560: 2.4272309758842888e-05
Position 1290: 2.0329660885097022e-05
Position 420: 1.474244634446776e-05
Position 434: 1.0783498523283676e-05
Position 297: 8.16736583912517e-06
Position 1907: 7.540508173185341e-06
Position 316: 5.217459109874092e-06
Position 447: 2.8934402341691967e-06
Position 288: 2.127766098437999e-06
Position 436: 1.6583142708676357e-06
Position 2006: 9.593276811343466e-07
Position 2093: 3.951479403905772e-07
Position 299: 2.30052817349321e-07
Position 175: 4.304520146348972e-08
Position 853: 3.337851286297062e-08
Position 651: 2.7832308601955716e-08
Position 707: 6.39378938313738e-09
Position 645: 1.9091725938904295e-09
Position 754: 1.0920761290180795e-09
Position 134: 7.09358273216881e-10
Position 139: 3.145658850047026e-10
Position 160: 1.6175378484792945e-10
Position 147: 1.6086975799439204e-10
Position 152: 4.1140820114774316e-11
