Gene = Ung
index = 1166
Annotated 5SS: [ 588 1351 5036 5510 6406]
Annotated 3SS: [1254 4937 5420 6226 7309]
SMsplice 5SS: [ 175  588 1351 5036 5510]
SMsplice 3SS: [ 392 1254 4937 5420 6226]
top_k =  500
Partition function (log Z): -1.4413674113431676

Sorted 5' Splice Sites (High to Low Probability):
Position 1351: 0.9362529210182179
Position 588: 0.8649019718131304
Position 5510: 0.7802272189729963
Position 5036: 0.740753849719041
Position 6406: 0.5401151405154063
Position 175: 0.5150224612462012
Position 3803: 0.20654731772599136
Position 3931: 0.16187512492020706
Position 3674: 0.13194226270379614
Position 592: 0.11148193057929048
Position 5567: 0.052265810590517575
Position 5114: 0.04726477574791224
Position 4209: 0.04654874375841772
Position 235: 0.03444485313123603
Position 5174: 0.029671842696754526
Position 6110: 0.020984071351644807
Position 1811: 0.014356913727650435
Position 7024: 0.014286359242469432
Position 2182: 0.014191418483506196
Position 4938: 0.013165067037924638
Position 1421: 0.010540737456480688
Position 274: 0.010477595674479942
Position 5496: 0.010010521351204432
Position 201: 0.00931338579786488
Position 6112: 0.009144173652421247
Position 5237: 0.008061445758830771
Position 6144: 0.007057431045890322
Position 659: 0.006787251564868541
Position 1709: 0.005491089828045909
Position 167: 0.005361656945072704
Position 184: 0.005058644651968478
Position 5684: 0.004776149135691056
Position 8183: 0.004277380459592799
Position 790: 0.003872790257530017
Position 7541: 0.0036160075268076223
Position 4342: 0.00359681490247318
Position 3887: 0.00352768106363475
Position 283: 0.003260224572102107
Position 90: 0.003236598177941574
Position 4543: 0.0031756025215778565
Position 5801: 0.0031582449215165334
Position 5247: 0.0031076288215707622
Position 1448: 0.002833682931537418
Position 4805: 0.0027208906623973086
Position 5278: 0.002528170198817064
Position 323: 0.002377766493760323
Position 828: 0.002214443873642024
Position 4944: 0.0021533954512332346
Position 6114: 0.0020399962892787425
Position 977: 0.001969255303020291
Position 2886: 0.0019125437584463366
Position 4631: 0.001877659756911489
Position 768: 0.0017788111618852387
Position 5965: 0.0016166745236333962
Position 5102: 0.0014154428161403056
Position 7489: 0.0012545021232651346
Position 177: 0.0012497202968174304
Position 6082: 0.0012345341927166244
Position 1398: 0.0011643436072680754
Position 6156: 0.0011308620547504057
Position 689: 0.001025596452332183
Position 6566: 0.0010246800887378906
Position 6067: 0.001021427960107752
Position 24: 0.0009728937200600015
Position 33: 0.0008502374785970601
Position 602: 0.0007878670589384458
Position 206: 0.0007427179108668192
Position 6101: 0.0007281948559913327
Position 3704: 0.000675798321123539
Position 332: 0.0005518383072145621
Position 5973: 0.0005364649251512195
Position 4801: 0.0005282162318374143
Position 554: 0.0004982789144664211
Position 1896: 0.00043223628551388495
Position 1213: 0.00039250788125318604
Position 109: 0.0003612455141341304
Position 4539: 0.00030783639736500665
Position 8258: 0.00028839855313383424
Position 3709: 0.00027791448336516043
Position 5675: 0.0002475862424613842
Position 575: 0.00019322470642593953
Position 309: 0.000155725879636413
Position 772: 0.00013928871119656532
Position 1161: 0.00013384598989856433
Position 5928: 0.00013283064733370738
Position 5989: 0.00012420948432321477
Position 258: 0.00012221290165920408
Position 868: 9.763274339693651e-05
Position 582: 9.327821048808032e-05
Position 780: 9.245201547221277e-05
Position 563: 8.502286283009345e-05
Position 516: 8.370251689089031e-05
Position 943: 7.921880508229972e-05
Position 60: 5.350870936695198e-05
Position 237: 5.263995924788063e-05
Position 1042: 2.2126650768573227e-05
Position 1335: 2.0254452204894525e-05
Position 1472: 1.6950539956993128e-05
Position 1366: 1.309459659793997e-05
Position 6913: 1.0991818998415195e-05
Position 417: 8.72982746994189e-06
Position 1455: 3.7826509209715405e-06
Position 1315: 3.445248590687288e-06
Position 6344: 1.6957374757642723e-06
Position 6321: 1.6641940543671106e-06
Position 1435: 7.171171639801046e-07
Position 5571: 3.95365752335962e-07
Position 4050: 3.6048154697085747e-07
Position 620: 1.1221353917695786e-08
Position 6319: 5.561948368432521e-09
Position 6316: 5.39870976315153e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 6226: 0.8379270485695092
Position 5420: 0.8337691493631962
Position 1254: 0.830918153764279
Position 4937: 0.7607356228169122
Position 392: 0.550553394071476
Position 3585: 0.1662254052302761
Position 8032: 0.1540734853844141
Position 3643: 0.11994129340916763
Position 5879: 0.11282462777397488
Position 3866: 0.09505175690388895
Position 6502: 0.08027357324175616
Position 8131: 0.07382173166602694
Position 7309: 0.07049495760475716
Position 3798: 0.05936419095104587
Position 7469: 0.05380374236897008
Position 4101: 0.04829543615922194
Position 4864: 0.0435222829471801
Position 1314: 0.04287873824196735
Position 1276: 0.03850687282858205
Position 3546: 0.03830109545688793
Position 7330: 0.03314894289585488
Position 5058: 0.03188952872957548
Position 1206: 0.025706601692279837
Position 6469: 0.022090238658067456
Position 7362: 0.021285758560154428
Position 6593: 0.02098336721253195
Position 8257: 0.019737932718525933
Position 7992: 0.01941180142192119
Position 6912: 0.017604330581870924
Position 1580: 0.014524072593008345
Position 4961: 0.011740362602527208
Position 5346: 0.010260065347187292
Position 7644: 0.01018904465073127
Position 1959: 0.00967969122741584
Position 7486: 0.008865624688884155
Position 5240: 0.008758572545446758
Position 3476: 0.008065005027091511
Position 7394: 0.006637549965417055
Position 8299: 0.00640185956751719
Position 6891: 0.006026531196467286
Position 473: 0.0059112636662437676
Position 458: 0.005537187216757684
Position 3674: 0.005446734132827195
Position 4365: 0.005056603410770632
Position 5319: 0.004930646570651816
Position 6430: 0.004765686937186977
Position 499: 0.004619880542998065
Position 3461: 0.004404916971298219
Position 1185: 0.004128144162348022
Position 397: 0.004085321540411964
Position 679: 0.0037872568536984155
Position 1280: 0.0034321908779912282
Position 1293: 0.0033869223727702865
Position 4607: 0.0032491068942347235
Position 5440: 0.0031071770500936636
Position 6673: 0.002892016248906368
Position 3752: 0.0028572502662525074
Position 3774: 0.002493407301824557
Position 455: 0.0023873831756580865
Position 448: 0.0023164888501350646
Position 425: 0.002239266095683335
Position 7411: 0.002147939176925465
Position 1699: 0.0018830643935107668
Position 2773: 0.0015884366371808696
Position 3615: 0.0015399135065487578
Position 1031: 0.001514525712155009
Position 5724: 0.0014876212980662988
Position 2137: 0.0014405446278694682
Position 3685: 0.001301417180850048
Position 5627: 0.0012754189299628614
Position 717: 0.0012377950009770417
Position 6917: 0.0012356233059577248
Position 911: 0.001213981604393868
Position 6285: 0.0011860014941199519
Position 7334: 0.0010817187039664066
Position 7414: 0.0010689600105552354
Position 5918: 0.001020786409820479
Position 684: 0.001015423580786017
Position 1656: 0.0010136148984571198
Position 2052: 0.0009834671973439763
Position 5452: 0.0008549212062403887
Position 2040: 0.0008545612062507677
Position 1755: 0.0008326001077950659
Position 1789: 0.0008279534251242206
Position 3728: 0.0008057752642777174
Position 482: 0.0007541861316166272
Position 5005: 0.0007463473249651715
Position 1708: 0.0007400139626261669
Position 6771: 0.0007077091408937194
Position 7659: 0.0006770139765044431
Position 475: 0.0006722255513525234
Position 6923: 0.000662753847457092
Position 1969: 0.0006181465432665128
Position 7879: 0.0006160080664895199
Position 852: 0.0006042728059562041
Position 345: 0.0005872030885583623
Position 343: 0.0005441399418659284
Position 7698: 0.0005343701435869897
Position 2079: 0.0005114128899717623
Position 7312: 0.000487683404311021
Position 1311: 0.000472289106144487
Position 7380: 0.0004434212684646112
Position 410: 0.00042804254004824604
Position 720: 0.0003893914854734111
Position 3968: 0.00035969411012223195
Position 252: 0.0003464667469697246
Position 3802: 0.0003062357785910884
Position 4465: 0.00030449526508372256
Position 1614: 0.00030370505939597987
Position 4943: 0.00029826515357555844
Position 8370: 0.00028839855313383397
Position 269: 0.000264988802448597
Position 6607: 0.0002568808380198677
Position 3732: 0.00019058153005983936
Position 2810: 0.00017795062812597237
Position 914: 0.00016343244812373937
Position 5983: 0.00015631685111104987
Position 1584: 0.00011632984109570925
