Gene = Scg2
index = 950
Annotated 5SS: [165]
Annotated 3SS: [3101]
SMsplice 5SS: [165]
SMsplice 3SS: [230]
top_k =  500
Partition function (log Z): -7.432247915108276

Sorted 5' Splice Sites (High to Low Probability):
Position 165: 0.9993650387587849
Position 879: 0.14275097447371835
Position 4808: 0.12142980336550353
Position 315: 0.07821482225540059
Position 4341: 0.050040077535937685
Position 2527: 0.03162352507086444
Position 983: 0.02845374696893093
Position 397: 0.017712871063163896
Position 3914: 0.016865682473234753
Position 1071: 0.012732720142790489
Position 418: 0.010115376052919732
Position 317: 0.008399535759132336
Position 451: 0.007396445494450386
Position 2929: 0.007373735948230825
Position 4069: 0.005466943037485876
Position 339: 0.004276820821122805
Position 389: 0.0027630674244156
Position 456: 0.0021524045839434896
Position 4359: 0.0017828269396025266
Position 2327: 0.0017712355539935781
Position 2902: 0.0011676215285023768
Position 944: 0.0011236436172999589
Position 1159: 0.0007388622758066906
Position 1414: 0.00047699824680725455
Position 894: 0.0004729055577619758
Position 691: 0.0003750044845367702
Position 88: 0.0003224452130560123
Position 2146: 0.0002595600083259542
Position 888: 0.00013459036877963798
Position 355: 0.0001225084781246104
Position 319: 0.00010669640162898807
Position 433: 0.00010650708566011751
Position 911: 0.00010556766936751058
Position 512: 4.767463776508572e-05
Position 492: 4.088597768858778e-05
Position 381: 2.7405910638286152e-05
Position 25: 2.4618291740481115e-05
Position 472: 2.2733851471540692e-05
Position 907: 1.9371169038023208e-05
Position 813: 1.2550250203607543e-05
Position 83: 7.83305777641961e-06
Position 30: 4.827730485256354e-06
Position 248: 2.086104716835124e-06
Position 494: 1.609418914175286e-06
Position 1963: 1.5445414546764452e-06
Position 566: 1.3394720291093866e-06
Position 1262: 1.145609218847099e-06
Position 720: 1.0722548210589656e-06
Position 584: 1.020368106684882e-06
Position 209: 9.044239857464251e-07
Position 712: 5.35493202149933e-07
Position 9: 4.807843836714597e-07
Position 48: 3.184027016591687e-07
Position 197: 7.068641070300914e-08
Position 36: 1.1669339293325444e-08
Position 211: 7.449744652639842e-09
Position 221: 6.139601083677396e-09
Position 626: 1.7716942736587207e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 230: 0.34957018937028517
Position 3024: 0.18026080659641644
Position 788: 0.17673340048781977
Position 3101: 0.1297292290091452
Position 4684: 0.09030471683106725
Position 4442: 0.0607135164186278
Position 5174: 0.0514763841504428
Position 982: 0.05078829135729693
Position 5056: 0.04545256232294288
Position 4188: 0.03715618194326963
Position 4494: 0.0302986564371127
Position 4159: 0.026044323926439912
Position 297: 0.025279927822255032
Position 4715: 0.023769953013582795
Position 2738: 0.023463932197632223
Position 732: 0.022866655056672184
Position 2402: 0.021104801603022482
Position 5201: 0.020073835590966746
Position 2266: 0.014724465814079433
Position 858: 0.01014632000017489
Position 4171: 0.010133682324233801
Position 5336: 0.009403949931100029
Position 562: 0.008567305039420912
Position 3749: 0.007944698971583912
Position 1345: 0.007830905824856182
Position 5072: 0.007298586165454677
Position 3512: 0.006984431408936476
Position 812: 0.00686777300592085
Position 5030: 0.006744416618932374
Position 3803: 0.005787755537708815
Position 5006: 0.005370867896952751
Position 3188: 0.005241901808218822
Position 510: 0.005050576552697514
Position 2063: 0.004856983524287267
Position 349: 0.004370434197251152
Position 3848: 0.003819514348553001
Position 3793: 0.0036114607505307304
Position 4198: 0.003553503408807481
Position 1124: 0.0033821675730136957
Position 1053: 0.0033362160595765728
Position 2430: 0.0028044688708037517
Position 2066: 0.002628308018898959
Position 4542: 0.0023781679174895093
Position 3731: 0.0023119424021352647
Position 2500: 0.002094141342234054
Position 3208: 0.002023556592194726
Position 3389: 0.0019452555944504866
Position 2791: 0.0016574964750208192
Position 4829: 0.0015969675270282487
Position 1842: 0.0015770651106742607
Position 3060: 0.0015325118147479508
Position 2984: 0.001443420928719157
Position 701: 0.0012124090043898561
Position 3149: 0.0011773649958644792
Position 1206: 0.0011007420615956026
Position 1938: 0.0010135722900314814
Position 2291: 0.0009313932276680335
Position 4211: 0.0009140283094750445
Position 4144: 0.000907148615830967
Position 1027: 0.0008760649217695953
Position 2831: 0.0007917680862679797
Position 2773: 0.0007827021121690163
Position 5130: 0.0007427852809810625
Position 4295: 0.0006598280194237291
Position 5297: 0.0006588601112344121
Position 1656: 0.0006226299706849133
Position 2386: 0.0005851666695952014
Position 3481: 0.0005365296505197988
Position 1800: 0.0005189878930589221
Position 1000: 0.0004660966107582329
Position 512: 0.00045396895454848996
Position 269: 0.00045029038657574456
Position 1201: 0.0004339763618527073
Position 1041: 0.00042041616966688087
Position 2140: 0.00039754814239603307
Position 237: 0.00039246953576844263
Position 2128: 0.0003641297998463081
Position 2574: 0.0003569861121702873
Position 2752: 0.00034479872410847495
Position 653: 0.0003365880103402239
Position 1901: 0.0003358478595131929
Position 1730: 0.00031284599436383906
Position 3113: 0.0002971852075620248
Position 2356: 0.00026866764696119994
Position 1464: 0.0002529607664469191
Position 2874: 0.0002360607231248616
Position 826: 0.0002289939371002055
Position 1681: 0.00022711444625154596
Position 1872: 0.00019224783557762864
Position 1747: 0.00015332161167049295
Position 4141: 0.00014458964977931042
Position 235: 0.00014412280190763836
Position 1262: 0.0001437231355383459
Position 1438: 0.0001328391445946245
Position 1483: 0.00012216753352256568
Position 3635: 0.00011938305805561338
Position 2331: 0.00010394543091796289
Position 1601: 9.982614647877238e-05
Position 566: 9.485146765156795e-05
Position 244: 7.190351750831695e-05
Position 302: 6.416373557349133e-05
Position 2473: 5.203913059667329e-05
Position 746: 2.0431653739375264e-05
Position 743: 1.0819370003441715e-05
Position 835: 8.190654119390348e-06
Position 863: 6.627151304229658e-06
Position 704: 4.584368791677287e-06
Position 751: 3.631401001290734e-06
Position 621: 1.7473332285836487e-06
Position 920: 1.5687692915978196e-06
Position 739: 1.239513956087366e-06
Position 516: 9.734204511017577e-07
Position 874: 8.345212318727013e-07
Position 256: 8.247892286869412e-07
Position 359: 5.497665579635325e-07
Position 413: 5.3198935745353e-07
Position 941: 5.033591501761687e-07
Position 405: 4.4766431807886016e-07
Position 331: 4.412497751854567e-07
Position 389: 1.597669918503726e-08
Position 197: 1.0908359585167243e-08
Position 361: 5.796735616880324e-09
Position 408: 3.509391327565993e-09
Position 410: 8.03401203266067e-10
Position 456: 3.466275874050902e-11
Position 209: 2.279284699198099e-11
Position 162: 1.6902878271613958e-11
Position 116: 1.1290680269829365e-11
Position 164: 7.968643798597073e-12
Position 158: 7.753677477479973e-12
