Gene = Rpl5
index = 925
Annotated 5SS: [ 145 1438 1636 2902 3367 4393 6776]
Annotated 3SS: [1367 1519 2766 3163 4214 6686 7394]
SMsplice 5SS: [ 145 1438 1636 2902 3249 6776]
SMsplice 3SS: [1367 1519 2766 3163 6686 7394]
top_k =  500
Partition function (log Z): 6.116677993928921

Sorted 5' Splice Sites (High to Low Probability):
Position 1636: 0.9943199767440185
Position 6776: 0.9665722259857595
Position 2902: 0.8887810379403666
Position 145: 0.8779640249607964
Position 1438: 0.738293579224458
Position 4393: 0.45843255703618496
Position 3367: 0.36310014154148906
Position 3249: 0.32809755504656035
Position 4000: 0.05680473813486056
Position 5285: 0.05405173224097835
Position 2927: 0.050706351310627264
Position 3285: 0.050700850996221944
Position 570: 0.03365127219756174
Position 172: 0.032827911995016716
Position 55: 0.030756045057429078
Position 3047: 0.03038580819588509
Position 4378: 0.028614964832051386
Position 2150: 0.026177429088908865
Position 1116: 0.02374835934448965
Position 3222: 0.0228042880235713
Position 677: 0.02118338915166806
Position 2229: 0.018015959319257424
Position 102: 0.017564880362316238
Position 4011: 0.010980563683849368
Position 3212: 0.010710832334128624
Position 6581: 0.008989967443282574
Position 1416: 0.007941842389108769
Position 4082: 0.007212867305699026
Position 6824: 0.007138138570765328
Position 3258: 0.007092597357117559
Position 6896: 0.007061142972961943
Position 457: 0.006738088332333301
Position 909: 0.006517672205282577
Position 5710: 0.006351616585250283
Position 2104: 0.005599973434273718
Position 4267: 0.005133512016463798
Position 6950: 0.00502648062878738
Position 6244: 0.004710482375986158
Position 1082: 0.00468769848638503
Position 5718: 0.0040122868372693766
Position 2116: 0.0035692082878560003
Position 5789: 0.0028900526898760727
Position 5031: 0.002743197574102495
Position 2837: 0.002153960503479681
Position 682: 0.001995607134811592
Position 1922: 0.0019872850235698306
Position 5714: 0.0018724014644350348
Position 2715: 0.0018345712943791809
Position 6762: 0.0017182120537904922
Position 4728: 0.00166534557969138
Position 855: 0.0015943400057903104
Position 6249: 0.001533963617732955
Position 4782: 0.001459096024022977
Position 3072: 0.0014423754461402414
Position 649: 0.0014244632931881894
Position 820: 0.0013746630134232197
Position 758: 0.0012734200894893822
Position 718: 0.0010260765917943834
Position 2554: 0.0008863548801161812
Position 4113: 0.000879273493422145
Position 3086: 0.0008618500390123201
Position 302: 0.000831692183829531
Position 7957: 0.0008250733460875698
Position 2356: 0.0007995362271434388
Position 7079: 0.0007446619107871011
Position 4486: 0.000735617364990875
Position 1609: 0.0007120753489080733
Position 788: 0.000709573834914346
Position 7617: 0.0007013155041012816
Position 4289: 0.0005959328634672905
Position 126: 0.0005567770602048024
Position 218: 0.0005344242165376685
Position 2906: 0.00046914586142147134
Position 497: 0.0004600117464802431
Position 1603: 0.00045171750416007385
Position 1036: 0.00042503074450477815
Position 6780: 0.0003812615943643584
Position 1732: 0.00034621290486850975
Position 598: 0.0003344600854761669
Position 1933: 0.00032855381973318664
Position 7187: 0.0003274515306248813
Position 483: 0.0003223062150410416
Position 632: 0.00031753785624937333
Position 4362: 0.0002958522881802486
Position 6783: 0.0002732702479115363
Position 355: 0.0002603708520472448
Position 7175: 0.0002583543346606062
Position 714: 0.0002542464789823543
Position 59: 0.0002435929512949264
Position 376: 0.00023508206749253235
Position 453: 0.00021448136969037836
Position 2233: 0.00021070097893253356
Position 119: 0.00020236173044303895
Position 734: 0.00019476780539519432
Position 226: 0.00019238747373221386
Position 1453: 0.0001644247909884009
Position 575: 0.00014754235837334878
Position 7560: 0.00014714017553508322
Position 814: 0.00014140780102871745
Position 186: 0.00013955313171199284
Position 1666: 0.00013170810441911639
Position 1370: 0.0001133551223951243
Position 8008: 0.00011111191725374896
Position 68: 0.00010236057890557172
Position 388: 9.103130682826436e-05
Position 1225: 8.93016674117777e-05
Position 7122: 8.749352488073001e-05
Position 6906: 8.479144061475811e-05
Position 2845: 8.084675911124319e-05
Position 1873: 7.043742316719236e-05
Position 2491: 6.485389625260774e-05
Position 8255: 6.11057713282489e-05
Position 1758: 4.8323686029206314e-05
Position 1711: 4.3741425669570576e-05
Position 1575: 3.776776100268754e-05
Position 741: 2.9271725798672023e-05
Position 1480: 2.7100384299434484e-05
Position 2403: 2.6128147614851506e-05
Position 3020: 2.4401755502447755e-05
Position 176: 2.2548118449149342e-05
Position 3107: 2.0879503553191086e-05
Position 333: 1.9880336045804752e-05
Position 859: 1.6571147840287194e-05
Position 283: 1.5046908963726654e-05
Position 149: 1.3209948091923124e-05
Position 32: 1.1375345475169074e-05
Position 2706: 1.0781095536719341e-05
Position 17: 1.0683998945407892e-05
Position 1109: 9.997847237426396e-06
Position 385: 9.577086517007126e-06
Position 526: 7.332823412559946e-06
Position 451: 1.3681449870857412e-06
Position 7681: 1.2511805375923257e-06
Position 7568: 1.179853330706685e-06
Position 35: 1.162312141256773e-06
Position 461: 1.1048916242599679e-06
Position 161: 8.321884935049978e-07
Position 26: 6.409780486576845e-07
Position 2956: 5.217810649740254e-07
Position 7499: 4.814981293684872e-07
Position 1658: 1.6911988580290764e-07
Position 108: 1.1641621752117414e-07
Position 1741: 1.0745468965132149e-07
Position 6967: 4.5694884669086124e-08
Position 7154: 4.227496285544771e-08
Position 2072: 3.92909499932545e-08
Position 2131: 3.710742497893245e-08
Position 470: 1.7925376536443092e-08
Position 275: 1.4083248652903043e-08
Position 536: 8.219770594043669e-09
Position 399: 6.782042260706588e-12
Position 373: 5.732810893906224e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 6686: 0.9959070850364078
Position 1519: 0.9904334920837036
Position 2766: 0.9234133220653193
Position 7394: 0.8963826410324963
Position 1367: 0.7378663422336924
Position 3163: 0.6027700518888944
Position 4214: 0.31644216207982045
Position 3174: 0.16312817827338555
Position 4251: 0.07088054425959482
Position 3888: 0.06256754262189479
Position 4264: 0.054984376879665856
Position 5132: 0.043182118461173744
Position 4247: 0.04171544128554545
Position 2012: 0.03944601138577762
Position 7816: 0.03159848063597265
Position 7347: 0.030983748767594653
Position 973: 0.021622804479179622
Position 2686: 0.02118528608365554
Position 3015: 0.013691976228821588
Position 543: 0.013466542127364518
Position 3284: 0.01154882864378428
Position 3830: 0.01092504715482163
Position 5070: 0.009052056353445352
Position 2809: 0.008425095253722469
Position 2785: 0.008186842714458593
Position 281: 0.007911353621156008
Position 5655: 0.007430044974727466
Position 392: 0.007386039150287828
Position 434: 0.006754181911853165
Position 6404: 0.006518553409164827
Position 6039: 0.0062444459937191134
Position 8077: 0.005086241440499689
Position 6993: 0.005041061506413671
Position 5689: 0.004599579841761339
Position 4129: 0.004473501414936447
Position 1977: 0.004423807262454787
Position 814: 0.00430023231659581
Position 1254: 0.003636940258447266
Position 7425: 0.0035426500809899596
Position 8218: 0.003505471865469963
Position 4896: 0.003438954504802196
Position 5572: 0.003096732760341962
Position 7824: 0.003030779277576513
Position 3808: 0.0027995081258760297
Position 4254: 0.00251160796271605
Position 6446: 0.0024714140341177467
Position 2108: 0.0024654909899910395
Position 8286: 0.0023566767806827466
Position 2900: 0.0021350783976203124
Position 140: 0.0020261950475666296
Position 524: 0.0019057766448383313
Position 7428: 0.0017634650740874294
Position 4670: 0.0017466286075671672
Position 3190: 0.0017324807233985778
Position 1955: 0.001530538736285944
Position 2149: 0.0014932880073581973
Position 1459: 0.001460214837719815
Position 7787: 0.0014375807305610066
Position 2416: 0.0013485347001410816
Position 1271: 0.0012978382694376256
Position 1951: 0.0012243444577904748
Position 6861: 0.001176825094831425
Position 4330: 0.0011654162202855275
Position 2049: 0.001159275803028368
Position 4940: 0.0011218004956595508
Position 4608: 0.001104565617482354
Position 717: 0.0009964893864321076
Position 243: 0.0009872879711142074
Position 1194: 0.0009566704962227939
Position 7077: 0.0009299387243452856
Position 7186: 0.0009038331768564754
Position 1120: 0.000891376892970657
Position 6640: 0.0008426215565885777
Position 367: 0.0008288814211655254
Position 3944: 0.0007839184363512299
Position 6967: 0.0007503030481639491
Position 2179: 0.0007354815213243284
Position 7730: 0.0007339377842069014
Position 6692: 0.0007024641596141928
Position 2869: 0.0006842273276107138
Position 8169: 0.0006656589534381435
Position 2079: 0.0006455639933758034
Position 701: 0.0006137906265362678
Position 1807: 0.0005975292131898407
Position 1718: 0.0005940269653002556
Position 6882: 0.0005899958200339352
Position 8249: 0.0005891101166760985
Position 744: 0.0005712767350086884
Position 7942: 0.0005309664843527444
Position 492: 0.0004940738931877547
Position 1212: 0.00047699434718096037
Position 1521: 0.0004707282695744659
Position 1408: 0.0004583407000063611
Position 681: 0.00043920812082172883
Position 8135: 0.0004361933122759885
Position 1802: 0.00043021057290312933
Position 8375: 0.00042024949059789524
Position 2341: 0.0004097906955189648
Position 1834: 0.00040740335704288845
Position 876: 0.0004059979819627407
Position 2984: 0.0003706080898558992
Position 545: 0.0003623868502959918
Position 607: 0.0003332482657661084
Position 1021: 0.0003126711771302966
Position 4043: 0.00030666633147458203
Position 2926: 0.0003031151473848499
Position 6879: 0.00029931383362686334
Position 1003: 0.00029488388773672876
Position 373: 0.0002942004125295315
Position 461: 0.0002842183692228342
Position 1917: 0.0002828436752776005
Position 4628: 0.00027324737866483637
Position 308: 0.0002702357235910592
Position 1334: 0.0002681518157489886
Position 2788: 0.0002675648397384121
Position 2651: 0.00026261986500972847
Position 784: 0.0002617513898478784
Position 1804: 0.0002544531567145007
Position 904: 0.00025208025259145173
Position 1224: 0.00025206287567638275
Position 2066: 0.000245070473642956
Position 1314: 0.00023861379321010138
Position 2210: 0.00023431049989376616
Position 898: 0.00022268998554334662
Position 2636: 0.00020061763361062655
Position 1290: 0.00019533840757266809
Position 2293: 0.00016081937995456906
Position 7837: 0.00015852387324203824
Position 1307: 0.00015269514646346148
Position 436: 0.00015209549668759398
Position 7325: 0.00015091343142323624
Position 7691: 0.00014643073021546998
Position 410: 0.0001385539083123925
Position 7876: 0.00012844702989026394
Position 1081: 0.0001257889745461989
Position 7432: 0.00012335134962464792
Position 2115: 0.00012195027621345942
Position 8138: 0.00012083877521539184
Position 637: 0.00011589736131467934
Position 1563: 0.00010885757608754382
Position 3200: 9.183612693597537e-05
Position 7712: 9.103719813044155e-05
Position 7586: 7.83099149668556e-05
Position 689: 7.567671152291444e-05
Position 1046: 7.531982746287955e-05
Position 3206: 6.84824201648986e-05
Position 395: 6.846300848937074e-05
Position 7149: 6.340681357583156e-05
Position 1479: 5.954306137006022e-05
Position 7096: 5.8573624757589314e-05
Position 820: 5.644243919282723e-05
Position 526: 5.4917906566134916e-05
Position 3745: 5.449822090525701e-05
Position 1018: 5.388138008864455e-05
Position 1394: 5.307502770686483e-05
Position 3253: 5.193100811352451e-05
Position 3894: 5.190244014493958e-05
Position 1028: 5.0057241940984423e-05
Position 908: 4.8137947225159295e-05
Position 2705: 4.716723643412126e-05
Position 2966: 4.5337396152531125e-05
Position 8115: 4.3265813252926305e-05
Position 1380: 4.094448834019134e-05
Position 8141: 3.808320265234621e-05
Position 580: 3.7297338002252894e-05
Position 1057: 3.585567392431327e-05
Position 595: 3.477384752766285e-05
Position 7452: 3.277355666025917e-05
Position 2714: 3.225996552315701e-05
Position 3856: 3.209825356702213e-05
Position 788: 3.0027847503661687e-05
Position 346: 2.6513365576805588e-05
Position 2491: 2.526923464875272e-05
Position 641: 2.513351113540657e-05
Position 923: 2.5130798119811345e-05
Position 7003: 2.4501016731999346e-05
Position 2317: 2.3496557897403266e-05
Position 627: 1.767343669477141e-05
Position 3020: 1.6127393802556665e-05
Position 1595: 1.590952992665791e-05
Position 466: 1.5073225653498765e-05
Position 2732: 1.246224693132639e-05
Position 2421: 1.208197534435899e-05
Position 2956: 1.1981920552718488e-05
Position 2508: 1.1896204046223986e-05
Position 84: 1.0090732301799754e-05
Position 2450: 7.783133505286507e-06
Position 1715: 2.9435628795747133e-06
Position 3331: 2.7417188664622343e-06
Position 2554: 2.2539251522304848e-06
Position 1757: 1.7746098297246713e-06
Position 8098: 8.534606174933821e-07
Position 1468: 5.663564457026444e-07
Position 1725: 5.352915710604964e-07
Position 4082: 4.4530454748939136e-07
Position 1928: 4.345321237562881e-07
Position 2270: 3.46538056553062e-07
Position 2111: 3.035139087201996e-07
Position 451: 2.796009079101112e-07
Position 444: 1.756096336645231e-07
Position 763: 1.5324527867062872e-07
Position 1619: 1.4368513140576145e-07
Position 167: 8.943664185186771e-08
Position 3134: 7.439403872657511e-08
Position 355: 6.986078891095722e-08
Position 101: 4.461031989511993e-08
Position 331: 3.5602520521780406e-08
Position 598: 2.7045940526782836e-08
Position 2186: 1.1357289824400592e-08
Position 317: 6.39710697390712e-09
Position 6845: 4.326621762170925e-09
Position 6895: 3.8700364676573226e-09
Position 3116: 1.6675097694136425e-10
Position 3107: 1.1906783993096646e-10
