Gene = Ahctf1
index = 103
Annotated 5SS: [  328  4470  8004 10038 11335 13382 14032 15492 16713 16986 17611 18673
 19591 20734 22038 22825 24077 25981 26178 27673 28349 32882 33092 34372
 34692 35386 37803 40211 41136 43419 45746 48232 51370 55124 56501]
Annotated 3SS: [ 4341  7749  9856 11126 13264 13946 15340 16579 16803 17548 18543 19499
 20643 21896 22719 23982 25856 26120 27525 28160 32736 32959 34220 34540
 35277 37609 40006 40717 43318 45650 48025 49607 54989 56423 57151]
SMsplice 5SS: [  328  4470 10038 11335 14032 15492 16713 16986 19591 22038 22825 24077
 25981 28349 32882 33092 34372 34692 37803 40211 40942 43419 45746 49992
 51045 56501 58564]
SMsplice 3SS: [ 4341  9856 11126 13946 15340 16579 16803 19499 21896 22719 23982 25856
 28160 32736 32959 34220 34540 37609 40077 40717 43318 45650 49833 50911
 56423 58475 58647]
top_k =  500
Partition function (log Z): 30.708801157552024

Sorted 5' Splice Sites (High to Low Probability):
Position 4470: 0.9959702816637545
Position 28349: 0.9865703231163603
Position 16713: 0.9864670198176406
Position 24077: 0.9862764358978541
Position 19591: 0.9772108123368037
Position 11335: 0.962840942998964
Position 25981: 0.9622944595842078
Position 32882: 0.9590790667237453
Position 16986: 0.9556090304264241
Position 10038: 0.9432546081786196
Position 51045: 0.9417764938403875
Position 33092: 0.9019014470455411
Position 34372: 0.8967266574673679
Position 22825: 0.868550870482725
Position 40211: 0.8681779214645405
Position 15492: 0.829445623219294
Position 14032: 0.814593995002743
Position 45746: 0.7748901994551957
Position 34692: 0.7516193266086925
Position 37803: 0.7447504019212227
Position 56501: 0.7268018950075028
Position 22038: 0.6882681322143215
Position 328: 0.6796623661238825
Position 43419: 0.6363345199485791
Position 40942: 0.5757395352403758
Position 49992: 0.512480511677561
Position 8004: 0.47641167952584207
Position 18673: 0.4687462289766416
Position 13382: 0.4643802043511374
Position 58564: 0.41333110848094984
Position 35436: 0.3968596067388571
Position 22454: 0.39083912441269064
Position 27673: 0.39021906565810754
Position 26864: 0.3771133362658434
Position 50512: 0.349213712577601
Position 48169: 0.3337952373851929
Position 58354: 0.29463288282203143
Position 46133: 0.27926603120375104
Position 17611: 0.27166964963965506
Position 714: 0.27122173967091834
Position 28883: 0.27090123383430775
Position 6623: 0.2660360684889093
Position 50101: 0.2658101327454864
Position 28627: 0.21743333544585877
Position 11659: 0.21327033944658577
Position 48232: 0.19627922567702297
Position 17674: 0.17774003377097003
Position 27426: 0.17729806613334756
Position 41136: 0.16478348962959136
Position 40998: 0.16149653606184708
Position 16428: 0.16138159135871194
Position 26800: 0.1610361087483872
Position 35386: 0.15587483380646502
Position 24307: 0.15556881033503184
Position 13714: 0.14407280928477828
Position 5877: 0.1327485356974729
Position 50006: 0.12919735737386415
Position 27420: 0.11900202941352783
Position 34645: 0.11301363663034007
Position 27869: 0.09015311389455541
Position 9198: 0.0889898156865008
Position 49679: 0.08832794641236773
Position 20734: 0.08794260069295788
Position 8413: 0.08019024402471965
Position 20498: 0.07854464741337065
Position 3629: 0.07243973633547207
Position 1079: 0.07201894626047171
Position 98: 0.06875267238403207
Position 43443: 0.05480410423831744
Position 26789: 0.0517465398734964
Position 55124: 0.043346163518402786
Position 20573: 0.04185291010602956
Position 57788: 0.041242070250644636
Position 4072: 0.03520185998046926
Position 5545: 0.033183124942688616
Position 11023: 0.030605506851609697
