Gene = Alg14
index = 109
Annotated 5SS: [  211  6986 28439]
Annotated 3SS: [ 6830 28306 69782]
SMsplice 5SS: [  211  6986 13828 14404 28439 56665 59837 63220 65564 66599]
SMsplice 3SS: [ 6830 13745 14305 28306 56545 59670 63106 65457 66435 69782]
top_k =  500
Partition function (log Z): -24.841031967551555

Sorted 5' Splice Sites (High to Low Probability):
Position 211: 0.9995939913412256
Position 13828: 0.9823592401184208
Position 14404: 0.9593046092537465
Position 28439: 0.8874895856580167
Position 6986: 0.7320055025219938
Position 31600: 0.3862532188320175
Position 17374: 0.29071512229284663
Position 15538: 0.2683875332843254
Position 12100: 0.26259792461418374
Position 16075: 0.22391053991072862
Position 15569: 0.19968343925873436
Position 33660: 0.1464927571256745
Position 13279: 0.1425634009919166
Position 17301: 0.1221972807596737
Position 16081: 0.09229429721914496
Position 20540: 0.08213695250673642
Position 28812: 0.08200071926840137
Position 28443: 0.07592737042035731
Position 3272: 0.06108400858795332
Position 13312: 0.05265204374699711
Position 5504: 0.05067763883941433
Position 17382: 0.04947429598482772
Position 36611: 0.04467335287459075
Position 2536: 0.04071514001914898
Position 691: 0.03899575462511412
Position 20533: 0.03547610995851851
Position 17568: 0.021599066766258945
Position 3390: 0.021275970234375285
Position 6462: 0.01642497164264902
Position 6307: 0.01376379312314262
Position 1213: 0.012758290727866241
Position 5451: 0.011874771324212528
Position 18184: 0.011062433048423742
Position 3013: 0.009052043923255407
Position 2941: 0.008332530463103673
Position 3382: 0.006973594000065493
Position 28460: 0.003255699667160273
Position 415: 0.0008810197074354737
Position 796: 0.00033408230079408704
Position 534: 0.00015300654038001183
Position 3268: 0.00014947905766538738
Position 3292: 0.00014908131762350095
Position 706: 0.0001426606497169786
Position 1916: 0.00011584194586536638
Position 2321: 0.00010380045167417181
Position 1451: 9.687655084475413e-05
Position 1739: 9.683535551122852e-05
Position 215: 8.578383567725778e-05
Position 3001: 7.37792592974462e-05
Position 701: 6.79706173527943e-05
Position 377: 6.67927876150214e-05
Position 1762: 6.439744503586641e-05
Position 911: 6.210831010528716e-05
Position 677: 6.11615341016798e-05
Position 922: 5.5114769863809544e-05
Position 2468: 4.8637866098796775e-05
Position 49: 4.465294419072152e-05
Position 2907: 3.803126206679246e-05
Position 1161: 3.314907968145369e-05
Position 1960: 2.37794243747426e-05
Position 19: 6.371673129315781e-06
Position 236: 4.2455660788670725e-06
Position 243: 2.474589824240958e-06
Position 432: 2.098351599775636e-06
Position 117: 1.3070043562550144e-06
Position 590: 9.604219208964622e-07
Position 485: 8.166048734572304e-07
Position 963: 6.833426561992864e-07
Position 179: 5.485153610174609e-07
Position 147: 4.1984909368924525e-07
Position 198: 3.000139388471336e-07
Position 328: 1.9093508947590407e-07
Position 448: 1.5976367229866932e-07
Position 453: 1.4912988630101335e-07
Position 402: 8.936750876057226e-08
Position 325: 8.388527505626425e-08
Position 165: 7.301363817050551e-08
Position 338: 3.372682060901976e-08
Position 428: 3.3245270477442744e-08
Position 552: 2.6307254467367634e-08
Position 647: 1.1458678940993738e-08
Position 516: 1.649806049287585e-11

Sorted 3' Splice Sites (High to Low Probability):
