Gene = Scnm1
index = 953
Annotated 5SS: [ 167  454  812  995 1187]
Annotated 3SS: [ 382  722  899 1097 4127]
SMsplice 5SS: [ 167  454  812  995 1187 3848]
SMsplice 3SS: [ 382  722  899 1097 3682 4048]
top_k =  500
Partition function (log Z): 8.770377656523639

Sorted 5' Splice Sites (High to Low Probability):
Position 812: 0.9795088346767098
Position 454: 0.9642510893311144
Position 995: 0.9329280683731078
Position 1187: 0.8961783163369543
Position 3848: 0.8324979987687299
Position 167: 0.593110622095345
Position 2079: 0.35327403855779804
Position 2836: 0.35265122858421794
Position 78: 0.2978230692780686
Position 2181: 0.13712374280173895
Position 3852: 0.06779829332011528
Position 1010: 0.06581759825450198
Position 1221: 0.039880147151619916
Position 84: 0.039691513593664136
Position 2620: 0.024699644922015443
Position 2549: 0.018409509926468073
Position 565: 0.011243190344662096
Position 2388: 0.010454054608185218
Position 2573: 0.007840644489028503
Position 57: 0.006185528283194607
Position 3730: 0.006124441037160896
Position 177: 0.004929603678080113
Position 268: 0.003767100946399664
Position 99: 0.0029904446082650834
Position 1864: 0.002744941587100718
Position 1868: 0.0022900338437854585
Position 1506: 0.0017707107142444897
Position 816: 0.0015061913374802393
Position 1486: 0.0013110819311940726
Position 620: 0.001051100411268126
Position 43: 0.00088379069176869
Position 3998: 0.0008185295002108348
Position 1246: 0.0008087009875404897
Position 2021: 0.0006672645531434141
Position 219: 0.0006457239156178478
Position 110: 0.0006145765375012061
Position 525: 0.0005451607371283324
Position 1312: 0.0005337737217124618
Position 533: 0.0005192378731251532
Position 302: 0.0003997301599247241
Position 3944: 0.00038827917571742336
Position 206: 0.0003181053184807373
Position 158: 0.00030568921781194794
Position 4154: 0.00028668667001224233
Position 827: 0.0002503497967392672
Position 558: 0.00023552112302245213
Position 1671: 0.00023224555034001142
Position 102: 0.00022155543166499947
Position 807: 0.00016977106105828396
Position 1752: 0.00016279101215066412
Position 467: 0.00015094427792654806
Position 4177: 0.00012967410856814043
Position 1264: 0.00012617126800791803
Position 265: 0.00012247239017341806
Position 183: 0.00012015812002279622
Position 1165: 8.200491488164288e-05
Position 3869: 5.797210410280589e-05
Position 1462: 5.704585446278335e-05
Position 1015: 4.995613365653533e-05
Position 214: 4.6225801803321083e-05
Position 1366: 4.4343043393737875e-05
Position 514: 3.8903320137088154e-05
Position 594: 3.712210310307314e-05
Position 598: 3.3089641490711314e-05
Position 147: 3.1609263405922814e-05
Position 304: 3.0654072372003974e-05
Position 118: 2.753277975382967e-05
Position 572: 2.7093523146531655e-05
Position 41: 2.3023635337347144e-05
Position 606: 1.9340474202870602e-05
Position 1674: 1.4433620517224952e-05
Position 788: 1.3403019574246855e-05
Position 209: 1.3368218609580734e-05
Position 1441: 1.2893612113068438e-05
Position 563: 1.0368648097404644e-05
Position 601: 5.537081718220974e-06
Position 1012: 4.41000165235536e-06
Position 774: 1.2418219073111104e-06
Position 754: 1.1981788600154547e-06
Position 411: 8.586713082426669e-07
Position 345: 6.379422522623389e-07
Position 392: 3.640462846806698e-07
Position 900: 3.175001270414613e-07
Position 713: 1.4348929347330608e-07
Position 1057: 1.0614019924183506e-07
Position 1338: 7.418324776464558e-08
Position 1211: 6.516933389429902e-08
Position 1191: 5.786317735848373e-08
Position 3770: 8.552044872804656e-09
Position 1399: 4.2435054469762696e-09
Position 867: 2.4356693254666282e-09
Position 1287: 3.5475730706698534e-12
Position 1082: 1.2207910135960682e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 899: 0.9992167080063054
Position 722: 0.9622350619947582
Position 382: 0.9297600338941877
Position 1097: 0.8605553342204538
Position 3682: 0.5802194650337181
Position 4048: 0.5276116801626848
Position 1984: 0.46596435002002623
Position 4127: 0.4090912626916548
Position 3702: 0.22788466514071587
Position 2721: 0.10157115060872021
Position 3652: 0.09193799882251026
Position 1071: 0.06673587579811639
Position 2678: 0.056815595124055894
Position 2773: 0.05582791525057225
Position 2748: 0.05539388459350595
Position 2758: 0.03356795613253611
Position 2526: 0.03074539852894539
Position 4104: 0.027653278469420273
Position 2592: 0.026621413549616335
Position 2411: 0.024039452487883726
Position 3985: 0.017065723351809146
Position 3622: 0.013991579306186799
Position 2064: 0.01113045477307488
Position 1115: 0.0091040548350727
Position 2014: 0.00868500843530582
Position 2508: 0.008016963715313612
Position 754: 0.007168790438052516
Position 2605: 0.004951972539471943
Position 2078: 0.004113470750860879
Position 2040: 0.0035988641646259143
Position 659: 0.003444686715519574
Position 2164: 0.0032752214839568408
Position 1363: 0.002777968751557368
Position 2694: 0.002745355892198673
Position 781: 0.002675699856759432
Position 2220: 0.0026368516862205977
Position 2793: 0.0025781039901946155
Position 1550: 0.002207936551422778
Position 3704: 0.0018880616301423184
Position 3657: 0.0018065616255630392
Position 522: 0.0017005183093607647
Position 4144: 0.0015260802839580812
Position 297: 0.001284587743841899
Position 1793: 0.0010849098170094484
Position 1867: 0.0009005465060014433
Position 3913: 0.0008256534117834227
Position 2787: 0.0007911828382070561
Position 411: 0.0007835309409629662
Position 2203: 0.0007690356055846076
Position 2387: 0.0007218971328963348
Position 1147: 0.0006977926606848762
Position 4271: 0.0006611527563082942
Position 639: 0.0006539820293875779
Position 793: 0.0006464296289682271
Position 2636: 0.0006244395028021238
Position 1133: 0.0006240203782378318
Position 1701: 0.0005838745512071115
Position 1315: 0.0005375681707692147
Position 4068: 0.00047721124609144145
Position 1765: 0.0004686485530593476
Position 238: 0.0004678149452995834
Position 1636: 0.00044225124124449433
Position 2178: 0.000434154243538887
Position 2020: 0.0003397549551049537
Position 430: 0.0003298666793077118
Position 1594: 0.0003231710831584425
Position 1780: 0.00030623832268067316
Position 3944: 0.00030061602537166866
Position 2208: 0.000290443018746873
Position 907: 0.00027057337095645
Position 1772: 0.0002692724376413635
Position 3847: 0.00023110932210476174
Position 4073: 0.00021213009427612571
Position 1736: 0.00015817639506477015
Position 1385: 0.00015400391018662672
Position 760: 0.00014487371941753524
Position 563: 0.00014094344312353107
Position 617: 9.746643613775183e-05
Position 2616: 9.113294471393685e-05
Position 530: 8.963651822169305e-05
Position 4077: 8.73226546633929e-05
Position 1745: 7.646026592301867e-05
Position 558: 7.354935276161653e-05
Position 2418: 7.341246171957076e-05
Position 1365: 7.324508665039959e-05
Position 1815: 6.879642518309915e-05
Position 1718: 6.390559230062172e-05
Position 4020: 6.237861986202903e-05
Position 525: 5.869015620040509e-05
Position 643: 5.671306503818971e-05
Position 1565: 5.447156340145389e-05
Position 925: 4.82405461523132e-05
Position 2232: 4.666763038357579e-05
Position 623: 4.5799413528623446e-05
Position 1165: 3.663247293784739e-05
Position 2180: 3.659224014753718e-05
Position 390: 3.611557854739747e-05
