Gene = Brat1
index = 185
Annotated 5SS: [   65  1086  5282  6643  7867  8162  9374  9675  9936 10202 11784 12017
 12309]
Annotated 3SS: [  941  5126  6494  7493  8041  9281  9555  9748 10127 11680 11917 12132
 12890]
SMsplice 5SS: [   65  1086  5282  6643  7891  8162  9374  9675  9936 10202 11784 12017]
SMsplice 3SS: [  941  5126  6494  7522  8041  9281  9555  9775 10127 11680 11917 12132]
top_k =  500
Partition function (log Z): 16.270614368203077

Sorted 5' Splice Sites (High to Low Probability):
Position 1086: 0.9991168737431446
Position 11784: 0.9697476386998096
Position 9936: 0.9679952609746731
Position 12017: 0.960835201110118
Position 9374: 0.9136233433003622
Position 5282: 0.8538457660690717
Position 9675: 0.8318638774819453
Position 6643: 0.7235001512231654
Position 8162: 0.6662945219249171
Position 10202: 0.613734743804666
Position 65: 0.5674924896696415
Position 218: 0.45033313063915775
Position 7891: 0.40402740719109353
Position 7596: 0.3873694642546762
Position 10408: 0.3667163857191086
Position 10609: 0.33701870989156296
Position 12309: 0.3179143805274133
Position 2070: 0.24626873821026032
Position 7867: 0.18432657686166237
Position 12326: 0.1620938744929533
Position 10207: 0.13393987853647407
Position 9685: 0.1311636021834566
Position 2448: 0.11493435501646179
Position 441: 0.11258210716964683
Position 8243: 0.11015725235341825
Position 5201: 0.07649254574158647
Position 8276: 0.07047490537030733
Position 2271: 0.06560097709052891
Position 5000: 0.058118175736923024
Position 8260: 0.050473291271746684
Position 7703: 0.04965926793491474
Position 3928: 0.043389213811649424
Position 1903: 0.04280033502172246
Position 5660: 0.03801794692164446
Position 8293: 0.03486240028269066
Position 13019: 0.03261680151469844
Position 10435: 0.03164071868313268
Position 1898: 0.031098173497073292
Position 10151: 0.03060641749266145
Position 2377: 0.03014230717059092
Position 13044: 0.027229527117058748
Position 11965: 0.026680323379359924
Position 404: 0.024820367834085977
Position 13068: 0.024775265764127332
Position 8228: 0.024480287587158103
Position 776: 0.01931717920629798
Position 3243: 0.017704200626445434
Position 3945: 0.01460371640471492
Position 10011: 0.013845028535107481
Position 5830: 0.011513587819799134
Position 8310: 0.007284736145076964
Position 8327: 0.006750454996717497
Position 7568: 0.006093506911586037
Position 6966: 0.005754759328374928
Position 103: 0.005519199465646234
Position 6589: 0.005443277009846173
Position 12610: 0.005197687082260894
Position 1745: 0.0047851727074451605
Position 4353: 0.004527216291255555
Position 3192: 0.004512007009079368
Position 501: 0.004388276218764069
Position 449: 0.004271276081044018
Position 9417: 0.003919362797979531
Position 2334: 0.002603145895829465
Position 7537: 0.002337981099192369
Position 3218: 0.0019620816964662654
Position 10077: 0.0019078237949739806
Position 1611: 0.0018233562071756422
Position 7609: 0.001719480724301001
Position 7667: 0.0017117132875347821
Position 1336: 0.0016315891017353833
Position 2279: 0.0016255544777980105
Position 5624: 0.0015405825060526026
Position 2259: 0.0015188148601968752
Position 11808: 0.0013453178185353328
Position 850: 0.0012517020881632635
Position 7044: 0.0012087616622508688
Position 637: 0.001182138093866128
Position 12042: 0.0011815491664978414
Position 10215: 0.0011350463552401192
Position 7658: 0.0010735294425044525
Position 6924: 0.0010150816355362334
Position 9335: 0.0009660717177426188
Position 876: 0.0008989425216040768
Position 9881: 0.0006391276477392766
Position 456: 0.000551950005408237
Position 7642: 0.0005417919559103812
Position 9679: 0.0005370609080140726
Position 2077: 0.00042790740835568596
Position 6898: 0.00038595764865139413
Position 844: 0.0003754573691573721
Position 7541: 0.00034790815219491424
Position 9885: 0.00033382613963936524
Position 6088: 0.00032511024867156797
Position 546: 0.00029908757277232985
Position 133: 0.00029521556230648115
Position 9887: 0.0002949542784985321
Position 10088: 0.0002895805366925908
Position 1434: 0.0002869128193679527
Position 2096: 0.0002283017536139469
Position 10189: 0.00020244696238863973
Position 9776: 0.00019902388825205147
Position 9873: 0.000190821226591629
Position 855: 0.0001632488163386345
Position 233: 0.0001507925093688955
Position 417: 0.00014619551284462934
Position 7675: 0.0001453817080417166
Position 1468: 0.00014110036099510153
Position 95: 0.00014073425429435047
Position 9861: 0.00013882276974422553
Position 239: 0.00010391129505806219
Position 75: 8.783975817985147e-05
Position 12231: 8.206996822090229e-05
Position 9940: 7.156617339760054e-05
Position 815: 6.69289866695517e-05
Position 1652: 6.514354517400225e-05
Position 897: 6.108400212596337e-05
Position 393: 6.0791887002450494e-05
Position 1922: 5.855848357912746e-05
Position 838: 4.8481082121864e-05
Position 12038: 4.4183656015954274e-05
Position 1119: 4.3255933194948675e-05
Position 53: 4.2426787178169135e-05
Position 1340: 4.191209505308803e-05
Position 9922: 3.966677985866593e-05
Position 10094: 3.6249006133729326e-05
Position 487: 3.5480311277334406e-05
Position 1723: 3.5008982973424616e-05
Position 631: 3.3645195599420674e-05
Position 1926: 3.336304510944187e-05
Position 2116: 2.964666442732515e-05
Position 2044: 2.941951054269269e-05
Position 378: 2.5892775319943886e-05
Position 904: 2.4769102928330314e-05
Position 1345: 2.4756712379204747e-05
Position 284: 2.2577719022331628e-05
Position 9855: 2.161156614327225e-05
Position 9963: 1.9836783956396606e-05
Position 1301: 1.7353125383103685e-05
Position 11815: 1.6481338302470405e-05
Position 317: 1.5456097629153326e-05
Position 2021: 1.2661638810179568e-05
Position 2124: 1.199798157198028e-05
Position 2035: 1.1978883253952805e-05
Position 2026: 1.1546311116085054e-05
Position 1438: 1.1293789871379652e-05
Position 5721: 1.1121522041989526e-05
Position 591: 1.1110344546727256e-05
Position 888: 1.0547211743912462e-05
Position 1073: 9.423208500975687e-06
Position 683: 8.664509955573612e-06
Position 1063: 8.498390416004095e-06
Position 900: 7.865512172834334e-06
Position 1323: 5.556443707503824e-06
Position 1401: 4.344066316047266e-06
Position 1732: 3.88677922199317e-06
Position 1838: 1.685333990782967e-06
Position 1865: 1.3549800785721522e-06
Position 1418: 1.2724736220175155e-06
Position 182: 6.28297715534779e-07
Position 1432: 3.7504436075874447e-07
Position 9953: 3.5028209700634986e-07
Position 1185: 9.05417444791889e-08
Position 1109: 1.786029723167359e-08
Position 302: 1.285097529898411e-08
Position 320: 8.507635475659572e-10
Position 349: 2.9381843401141735e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 5126: 0.9196248608582271
Position 9555: 0.9145866292994923
Position 8041: 0.8850607251359959
Position 9775: 0.8501821668574253
Position 11680: 0.7868845036545825
Position 941: 0.7478878816466129
Position 11917: 0.7271865363751182
Position 10127: 0.7201263658303267
Position 9281: 0.7114436710272363
Position 7522: 0.6723963669738726
Position 10338: 0.6312674698818912
Position 12132: 0.4432552667640331
Position 6494: 0.4412540869775838
Position 12191: 0.2768644956614556
Position 6497: 0.2619594224257912
Position 7702: 0.25827444346466205
Position 1010: 0.24687659028462147
Position 2198: 0.20469289164321883
Position 9288: 0.2021233032150947
Position 11937: 0.18767632772092094
Position 1826: 0.18630747901326464
Position 13149: 0.18123827572346488
Position 11665: 0.13813205140003684
Position 12890: 0.12694915094733136
Position 330: 0.12205302780675342
Position 9748: 0.11003148383912441
Position 1880: 0.09763521798527407
Position 12137: 0.08905148205977328
Position 8064: 0.08571712479603719
Position 7493: 0.0851409374010623
Position 13040: 0.07718677269083986
Position 10502: 0.0616194142594914
Position 12933: 0.05469882246591034
Position 3879: 0.0521182726422688
Position 4852: 0.052034658127890314
Position 10047: 0.04801973058995695
Position 13199: 0.046986382225265494
Position 13629: 0.046647704456554924
Position 11866: 0.04625824880760628
Position 5537: 0.03798920934854329
Position 11701: 0.037803283659579086
Position 13112: 0.03748349579464043
Position 136: 0.03459710086004967
Position 12749: 0.032950736833799565
Position 10010: 0.03218041971142826
Position 1932: 0.03149176127996115
Position 13884: 0.02988557644051984
Position 12949: 0.02828489931798484
Position 12168: 0.02336490450598548
Position 9463: 0.02321723967685559
Position 14106: 0.02194587421926854
Position 9827: 0.018475244066527143
Position 12436: 0.018000028715423777
Position 3078: 0.01680199959650863
Position 9614: 0.014526370954444215
Position 6531: 0.013760567030073046
Position 11919: 0.012515592201938389
Position 11560: 0.010016107612686492
Position 10493: 0.009813155096964437
Position 11888: 0.009561873618011826
Position 5581: 0.009130124489411908
Position 604: 0.009126460227526197
Position 292: 0.00841083020356614
Position 6829: 0.008364560274813424
Position 7857: 0.008350153475970927
Position 10171: 0.00795118950518335
Position 9641: 0.007534506558566963
Position 2360: 0.007329749592559292
Position 12171: 0.0073116752093016334
Position 7711: 0.006734451318205545
Position 14164: 0.005566515652275061
Position 7763: 0.005472347352512352
Position 13532: 0.0053594620347914125
Position 4892: 0.00515450268704259
Position 1502: 0.005125391476279526
Position 3123: 0.0047746402426437975
Position 6549: 0.004644950644252178
Position 5814: 0.004287193355474905
Position 6354: 0.0042638972878106494
Position 12778: 0.004234425990962955
Position 5128: 0.004193002510812267
Position 3755: 0.0038267583481294133
Position 14169: 0.0038006951039639488
Position 718: 0.0037126402879809777
Position 182: 0.0035161732901172575
Position 636: 0.0033054343725220808
Position 11875: 0.003095277211725539
Position 9324: 0.0030749665333991466
Position 5149: 0.0029685082405860783
Position 2123: 0.0027642123916652365
Position 968: 0.0027221835403406607
Position 5252: 0.002627368349984044
Position 7595: 0.0026107157225274753
Position 6394: 0.0025426993145719508
Position 11940: 0.0025417181571905107
Position 170: 0.002453775926060532
Position 9754: 0.002411215934107537
Position 10507: 0.001978609468678943
Position 4286: 0.0019306898206115774
Position 9159: 0.0018500857042513515
Position 9791: 0.0017810049189242033
Position 403: 0.0017299084935484474
Position 1744: 0.0016285757899578367
Position 1652: 0.0016163378499631591
Position 1247: 0.0015762505494523735
Position 13626: 0.0015665091672446324
Position 10556: 0.0015331087808916541
Position 978: 0.00151405329675332
Position 496: 0.0014977919284896962
Position 3852: 0.001403487704895013
Position 3141: 0.0013096867301699852
Position 690: 0.0013064408100224435
Position 12201: 0.0012111636938312263
Position 9618: 0.0012043404703812714
Position 4856: 0.0011582956851519447
Position 4191: 0.0011546985638540067
Position 1841: 0.0011411745253179133
Position 4138: 0.001130338381859742
Position 1517: 0.0010815211278656213
Position 10291: 0.001022936399572646
Position 9042: 0.0010115955851684065
Position 13044: 0.0009874725584120842
Position 12788: 0.0009388872076424982
Position 2376: 0.0009140175164447698
Position 3083: 0.0006895669618933893
Position 2153: 0.0006826745554055273
Position 9406: 0.0006734317758618389
Position 3758: 0.0006444115210711071
Position 3177: 0.0005913302530332491
Position 12484: 0.000590870099926926
Position 5197: 0.0005658864390271461
