Gene = Tusc2
index = 1153
Annotated 5SS: [ 278 1442]
Annotated 3SS: [1320 1591]
SMsplice 5SS: [ 278 1442]
SMsplice 3SS: [1320 1591]
top_k =  500
Partition function (log Z): 0.931195442501682

Sorted 5' Splice Sites (High to Low Probability):
Position 278: 0.9677448560787246
Position 1442: 0.8735058188130883
Position 451: 0.33124626618380937
Position 692: 0.30345058053780244
Position 1418: 0.11204622340226485
Position 977: 0.09936661071557905
Position 1721: 0.053023637540092775
Position 986: 0.04100069573189165
Position 1079: 0.03941827411923029
Position 1858: 0.03275742537152147
Position 1219: 0.022335625565750025
Position 1652: 0.022126826370350464
Position 845: 0.015958628906000655
Position 1031: 0.014141558045088128
Position 1869: 0.01363457917393119
Position 1946: 0.011553347364676683
Position 1800: 0.008974089067621947
Position 2493: 0.007791528733513338
Position 679: 0.005474002375566796
Position 1662: 0.004674889411906006
Position 2607: 0.004611007077963696
Position 1133: 0.004161417559296934
Position 1256: 0.004105886892023725
Position 228: 0.0035653055822438494
Position 1478: 0.0030480191973133075
Position 1750: 0.0024517688233126745
Position 712: 0.0023510808780040572
Position 774: 0.002307565094767379
Position 1448: 0.002115300024829049
Position 870: 0.0018041998891456341
Position 1830: 0.0017161994944351827
Position 801: 0.0016780783705598616
Position 1216: 0.0015534196702607546
Position 2660: 0.001315847430115095
Position 1723: 0.0007969663146334091
Position 2352: 0.0007872716211816866
Position 1243: 0.0006923785665949951
Position 944: 0.0005141390740503397
Position 882: 0.00042314684179055773
Position 868: 0.00041006175296603466
Position 290: 0.0003906000259589487
Position 428: 0.00034698131113086934
Position 106: 0.0002881960150180033
Position 1236: 0.00026559513625444824
Position 455: 0.0002473089601619209
Position 909: 0.000245351679119354
Position 84: 0.00016542770286390065
Position 261: 0.00013803039229388784
Position 685: 0.00010373531044393906
Position 730: 9.140341008996472e-05
Position 965: 8.153424436130243e-05
Position 828: 6.043837612099724e-05
Position 233: 3.4351427732736034e-05
Position 67: 2.648389990497401e-05
Position 725: 2.266846990397968e-05
Position 502: 1.7356868894140802e-05
Position 613: 1.064880459138088e-05
Position 404: 1.0635589904741373e-05
Position 2343: 7.725832049933552e-06
Position 1797: 7.230515212105494e-06
Position 683: 6.0519637241999455e-06
Position 1457: 4.560683816498158e-06
Position 657: 4.3190306343839435e-06
Position 221: 4.233182288106896e-06
Position 249: 2.986870040382291e-06
Position 1637: 2.3372500997974586e-06
Position 655: 2.0683721093338465e-06
Position 366: 1.7429480409321581e-06
Position 632: 1.6356039298357422e-06
Position 637: 1.6230158815758717e-06
Position 1809: 1.590695196062698e-06
Position 1740: 1.4245626405573205e-06
Position 607: 6.046834749303868e-07
Position 1379: 4.4187710994887366e-07
Position 372: 1.9732742926855354e-07
Position 1482: 1.6431201238883867e-07
Position 354: 9.018778430838986e-08
Position 45: 3.4615087407823435e-08
Position 563: 1.0412104906236748e-08
Position 554: 9.651738808582891e-09
Position 615: 6.955864973176334e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1320: 0.997138475490529
Position 1591: 0.5932470615944702
Position 2125: 0.32916049048583884
Position 573: 0.2145752418805064
Position 773: 0.2122775088838958
Position 372: 0.20065073265652972
Position 347: 0.1111822812029067
Position 612: 0.07212950825457817
Position 2557: 0.0673360719564192
Position 1908: 0.045010136674713944
Position 2332: 0.02327339022506633
Position 1141: 0.021691693061786022
Position 2301: 0.014610305543843035
Position 2174: 0.014608565391466717
Position 1995: 0.013742097898575913
Position 1820: 0.008870470706600611
Position 2715: 0.007969990764100179
Position 531: 0.007938860743683841
Position 2129: 0.006387932741863375
Position 1071: 0.0062552952172223635
Position 2762: 0.005920754760030849
Position 2445: 0.005911663177600662
Position 637: 0.005659215058538153
Position 1573: 0.005648669460085785
Position 2574: 0.00348239732667805
Position 1677: 0.0025903708579586232
Position 1340: 0.0025062269726078097
Position 424: 0.0019917628681433213
Position 1652: 0.001975401577824939
Position 855: 0.001965748432570595
Position 579: 0.0018358147304985406
Position 378: 0.0018354933761451175
Position 2060: 0.001435351870481269
Position 1699: 0.0010876127057455793
Position 965: 0.0010452086356087052
Position 2235: 0.0010019638424035146
Position 2139: 0.0008582571445978217
Position 463: 0.0008491705533431761
Position 1855: 0.0007719933741320088
Position 2697: 0.0007245047678334965
Position 878: 0.0007032527432842877
Position 1788: 0.0006247293770795167
Position 545: 0.0005564071115702773
Position 928: 0.0005480924341295919
Position 1149: 0.0005104040486231989
Position 962: 0.00039668316329439287
Position 882: 0.00036862541398535357
Position 1241: 0.0003090892266931869
Position 437: 0.000291663813425321
Position 409: 0.0002681756456542499
Position 2849: 0.000261856003155156
Position 2461: 0.00019409588035949334
Position 1797: 0.00011065811999121988
Position 388: 8.979129842198231e-05
Position 582: 8.806486441440948e-05
Position 812: 7.863142461808482e-05
Position 801: 7.678101019197057e-05
Position 1030: 7.405288737888083e-05
Position 1737: 6.570080475392123e-05
Position 382: 5.803248632591601e-05
Position 859: 5.7992227200637586e-05
Position 1274: 4.7145799030881285e-05
Position 670: 4.080238427040941e-05
Position 914: 3.753374200830871e-05
Position 655: 3.6658299792391684e-05
Position 1713: 2.6170963203538317e-05
Position 1720: 2.406209289484552e-05
Position 2343: 1.6554260082904867e-05
Position 1880: 1.2331964989908237e-05
Position 385: 1.1890061100944806e-05
Position 650: 1.0755224126931066e-05
Position 596: 8.650323707616729e-06
Position 483: 8.569415649621779e-06
Position 591: 8.190895075428483e-06
Position 1298: 6.845872727439851e-06
Position 306: 5.505794856551783e-06
Position 1603: 5.132440214768419e-06
Position 1279: 4.669113933993526e-06
Position 470: 4.439582599755638e-06
Position 399: 4.369275989299625e-06
Position 439: 3.2552245746501306e-06
Position 1188: 2.5301287624198646e-06
Position 1346: 1.8509067670915717e-06
Position 1544: 1.6915473912855802e-06
Position 1549: 1.6657263066880348e-06
Position 868: 1.5809949631039735e-06
Position 201: 1.455834822067425e-06
Position 1497: 1.2933004669120221e-06
Position 1517: 1.2005167165740275e-06
Position 738: 1.1082524484581145e-06
Position 488: 9.282368748330924e-07
Position 467: 8.994416532526891e-07
Position 676: 8.482963418733936e-07
Position 1519: 6.987037025197235e-07
Position 974: 5.901873555805004e-07
Position 667: 5.883112148182985e-07
Position 210: 4.6438982016549835e-07
Position 1703: 3.8079719865231984e-07
Position 500: 3.752277416856173e-07
Position 502: 2.92643395069686e-07
Position 249: 2.749319383434739e-07
Position 1024: 1.9896495874963394e-07
Position 977: 1.9535135737617306e-07
Position 672: 1.8919706316525024e-07
Position 1441: 1.8210579996114016e-07
Position 322: 1.7625313067570426e-07
Position 142: 1.4277596903974956e-07
Position 683: 1.3483985534859314e-07
Position 240: 1.120755022195916e-07
Position 203: 9.842163296961342e-08
Position 888: 7.351436141415184e-08
Position 153: 4.0245656851262366e-08
Position 282: 3.6514020193576256e-08
Position 221: 2.7176532482367412e-08
Position 246: 2.271173364990662e-08
Position 721: 5.084968146765651e-09
Position 218: 1.882576403609127e-09
Position 1551: 7.626860195604553e-10
Position 450: 4.2670444681132914e-13
