Gene = Fdps
index = 407
Annotated 5SS: [  98 1291 2660 6361 6606 6946 7100 7508 7729]
Annotated 3SS: [1127 2518 6279 6482 6856 7026 7429 7593 8115]
SMsplice 5SS: [  98 1039 1291 2660 6361 6606 6946 7100 7508]
SMsplice 3SS: [ 822 1127 2518 6279 6482 6856 7026 7429 7593]
top_k =  500
Partition function (log Z): 12.574797504499543

Sorted 5' Splice Sites (High to Low Probability):
Position 1039: 0.9832234266241702
Position 7508: 0.9787890801977217
Position 7100: 0.9650414758746304
Position 2660: 0.9481217869731192
Position 6361: 0.9109118839833619
Position 98: 0.8934537355120068
Position 6946: 0.840076347447832
Position 6606: 0.8216562723291417
Position 1291: 0.7781139883515911
Position 7729: 0.5621574975965173
Position 1228: 0.15891457061924608
Position 3168: 0.06295869404844746
Position 4400: 0.0561292442656701
Position 4404: 0.05586919603351465
Position 5634: 0.04586648235985338
Position 2647: 0.040966391608305786
Position 2358: 0.03945622008191482
Position 4622: 0.03586170152408511
Position 5006: 0.028801492891876716
Position 5865: 0.025391822396372884
Position 208: 0.024100310293462192
Position 750: 0.02246262969040304
Position 4734: 0.022216427634765095
Position 4823: 0.021539855297227056
Position 204: 0.018264716347682567
Position 150: 0.017162000742001048
Position 1324: 0.01646220791167533
Position 6111: 0.01438740394465704
Position 1796: 0.013804382190427365
Position 6729: 0.012842200719299262
Position 305: 0.010442318219472092
Position 7639: 0.009823725118369073
Position 7516: 0.008483980275923897
Position 225: 0.008474008021358427
Position 3077: 0.008242752426277616
Position 8010: 0.007081253550811339
Position 2946: 0.006163047387309961
Position 3932: 0.005849103696426151
Position 7502: 0.00461766601531477
Position 279: 0.004544583052865418
Position 2307: 0.0037695266563459486
Position 1318: 0.0037561739885067524
Position 49: 0.0035103478440548556
Position 1800: 0.003447010964819932
Position 1854: 0.0028273316045021014
Position 7237: 0.00280051256938882
Position 7788: 0.002036641882657541
Position 7737: 0.0016931198417914008
Position 348: 0.0016729481753028383
Position 7169: 0.001574876967858383
Position 2342: 0.001500593563680855
Position 691: 0.0014447216212649231
Position 704: 0.001409417197727629
Position 128: 0.0013877065519127799
Position 6927: 0.001386435165065339
Position 177: 0.0013664929549699765
Position 7678: 0.0010724824415074604
Position 7887: 0.0010014711761846904
Position 934: 0.0008402646015179061
Position 6723: 0.0007676861276422588
Position 6351: 0.0006857527570588082
Position 780: 0.0006726868589276829
Position 189: 0.000626392775000086
Position 6388: 0.0006116717924828717
Position 557: 0.0005794233122526695
Position 7093: 0.0005358426627677437
Position 3449: 0.0005206982374339157
Position 6393: 0.0005171006766739806
Position 7027: 0.0004833853486892344
Position 6413: 0.00047168520575129746
Position 3172: 0.00046747737679080255
Position 6638: 0.00042235733009483964
Position 566: 0.0003990131781242671
Position 1358: 0.00039859066205019114
Position 7960: 0.0003977185724120238
Position 1818: 0.0003524233620354887
Position 519: 0.00034015291192336585
Position 728: 0.00032230966777507683
Position 6551: 0.00027095453056485383
Position 7211: 0.00026896169261420467
Position 637: 0.0002598947622386149
Position 7301: 0.00025399134228981576
Position 7862: 0.00021479598686416853
Position 1806: 0.00021354373506378898
Position 1830: 0.00021163600684087906
Position 6378: 0.0001973566029522896
Position 138: 0.0001956498879596065
Position 1019: 0.00018961367022731458
Position 5917: 0.00016638559893952727
Position 7104: 0.00015903642900796323
Position 607: 0.00015171247436103656
Position 399: 0.00014652162608276846
Position 5001: 0.00013828861707211257
Position 1048: 0.00012933826322709979
Position 5664: 0.00011029626725339314
Position 1054: 0.00010880119929158191
Position 512: 0.00010800571228402727
Position 7681: 0.00010124629445731236
Position 7341: 9.950674549936827e-05
Position 7309: 9.445139757831079e-05
Position 241: 9.317045519944769e-05
Position 272: 8.498327918536752e-05
Position 715: 7.75879693303367e-05
Position 6836: 7.490398847971323e-05
Position 1479: 7.4050428797774e-05
Position 517: 7.127157628838808e-05
Position 3953: 6.916336501836029e-05
Position 1222: 6.884100179889998e-05
Position 47: 5.986580438532838e-05
Position 2251: 5.895619271093756e-05
Position 183: 5.5975473161979655e-05
Position 2253: 5.5386589024451e-05
Position 7220: 5.459451936816602e-05
Position 2808: 5.289350322025906e-05
Position 643: 4.9734304480981886e-05
Position 534: 4.936876634482071e-05
Position 7122: 4.759969393612701e-05
Position 8202: 4.624663427252049e-05
Position 1009: 4.269828529705402e-05
Position 614: 4.0949288820066086e-05
Position 7108: 4.018567450020997e-05
Position 3958: 3.491791317487281e-05
Position 136: 3.2516966160456976e-05
Position 616: 2.890398149063809e-05
Position 2639: 2.4968132072913213e-05
Position 664: 2.4494655067679255e-05
Position 7325: 2.1075499911138846e-05
Position 586: 1.999206353738234e-05
Position 7171: 1.661314852658067e-05
Position 3405: 1.6096634492138198e-05
Position 999: 1.607152666852577e-05
Position 3756: 1.5221174874787167e-05
Position 3498: 1.49758043143677e-05
Position 7320: 1.2290397530275492e-05
Position 1043: 1.0920682302543634e-05
Position 7531: 1.0914154089933554e-05
Position 1012: 9.965802378785566e-06
Position 980: 8.654660183745718e-06
Position 3965: 8.397834232437919e-06
Position 973: 6.709592376785675e-06
Position 7161: 6.639254212778105e-06
Position 7045: 6.079828161928003e-06
Position 975: 5.34742621161078e-06
Position 942: 4.4886632135820296e-06
Position 3413: 3.625003285173754e-06
Position 1021: 3.5596454255152414e-06
Position 893: 2.951525377226133e-06
Position 7492: 2.5394709280705252e-06
Position 868: 2.2435815235069784e-06
Position 1045: 1.8107793791941609e-06
Position 807: 1.6788094902808162e-06
Position 7785: 8.304304674595855e-07
Position 7688: 5.593714759011627e-07
Position 7757: 5.26699458910884e-07
Position 6616: 3.767669047676132e-07
Position 2686: 2.215658613498181e-07
Position 1056: 1.8545514256424968e-07
Position 478: 9.59691158005509e-08
Position 4986: 6.817262675560412e-08
Position 110: 2.0337690373614395e-08
Position 181: 1.8329979709685618e-08
Position 7802: 1.633323165746591e-08
Position 86: 1.1962859710135031e-08
Position 295: 1.071605166239049e-08
Position 309: 1.068943436616772e-08
Position 621: 8.956335786788604e-09
Position 233: 8.261038110646959e-09
Position 261: 3.57671297315211e-09
Position 358: 2.4736062078332033e-09
Position 17: 2.392544218842818e-09
Position 459: 6.198843993641875e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 7429: 0.9857277477064573
Position 2518: 0.9549439612118292
Position 7026: 0.9465836932591709
Position 1127: 0.9214997872452337
Position 6279: 0.8143898872950788
Position 6482: 0.8003342461147083
Position 6856: 0.7848715286170834
Position 822: 0.7465582289325654
Position 7593: 0.6539558229285214
Position 8115: 0.3710224746780119
Position 7861: 0.22304666548475394
Position 858: 0.11328930294432836
Position 7618: 0.11267056978040407
Position 4278: 0.0929625206393144
Position 7818: 0.09226405205214498
Position 6304: 0.0714082469555189
Position 779: 0.061886665441770135
Position 6683: 0.04472797774779395
Position 7625: 0.03967848515723729
Position 908: 0.035618925561016646
Position 4662: 0.03302960260335845
Position 2155: 0.031255977332920494
Position 5817: 0.030340642065050043
Position 5526: 0.027190201895701996
Position 4864: 0.024646463476999225
Position 7638: 0.02390540789743406
Position 8026: 0.023426601600906233
Position 2998: 0.02176048980437203
Position 4060: 0.019506395601463816
Position 2853: 0.0179307240161019
Position 5573: 0.01786114689142909
Position 589: 0.01745120943224907
Position 1148: 0.017207719481755958
Position 6528: 0.01664896598973639
Position 6775: 0.016631408916248612
Position 2540: 0.016477285840561587
Position 6285: 0.015906095112670167
Position 4517: 0.013912547822726091
Position 2475: 0.012085767124804485
Position 6820: 0.011526096995166478
Position 5958: 0.010719456550974494
Position 4513: 0.010274189417801663
Position 3048: 0.009109595913020501
Position 3043: 0.008899755804007935
Position 6486: 0.008231089066071885
Position 6648: 0.0081776533843386
Position 4403: 0.00783967943188018
Position 2768: 0.007174019274766401
Position 7821: 0.007119250651439874
Position 2294: 0.006728442180349109
Position 1706: 0.005857206661525574
Position 8187: 0.005782253143464311
Position 8202: 0.005775181838918496
Position 7345: 0.0055065065189263155
Position 1633: 0.005471526116768882
Position 1129: 0.005356213596546585
Position 1218: 0.005161708181119152
Position 8118: 0.005109764646957072
Position 3849: 0.004784129014297993
Position 4566: 0.004596770583367821
Position 746: 0.0045625010712785595
Position 1651: 0.004375540428948666
Position 6195: 0.004334789607519599
Position 3081: 0.004053861413164794
Position 2274: 0.0039380517109787565
