Gene = Rpl4
index = 924
Annotated 5SS: [  59 1621 1926 2348 2842 3696 4103 4430 4643]
Annotated 3SS: [1448 1818 2208 2716 3565 3945 4345 4521 4847]
SMsplice 5SS: [  59 1621 1926 2842 3460 3696 4103 4430 4643]
SMsplice 3SS: [1448 1818 2716 3324 3565 3945 4345 4521 4847]
top_k =  500
Partition function (log Z): 14.321923831583437

Sorted 5' Splice Sites (High to Low Probability):
Position 2842: 0.980650175337996
Position 1621: 0.9739777714658928
Position 4643: 0.9728694773744805
Position 4430: 0.967959684267237
Position 59: 0.8877587001454801
Position 1926: 0.8824303278921418
Position 4103: 0.794002897442248
Position 3696: 0.7867370205139714
Position 2348: 0.4718026408065294
Position 3460: 0.36148776755904577
Position 3421: 0.20968582677283565
Position 886: 0.07305909740490228
Position 2335: 0.05193859789201205
Position 3666: 0.045324937594595646
Position 3822: 0.03995664472810251
Position 2106: 0.03468066486863426
Position 3200: 0.03187628797246168
Position 2148: 0.03023161588506218
Position 2123: 0.027548623839327612
Position 248: 0.023639857136528462
Position 1912: 0.02270284366747279
Position 4950: 0.020677545938964523
Position 255: 0.020378924315485453
Position 1885: 0.019578153402090542
Position 4450: 0.016211735926555802
Position 4770: 0.01262018705936798
Position 4093: 0.012315938035129072
Position 22: 0.011239022694382433
Position 2596: 0.00869584012748712
Position 2102: 0.008526013390288068
Position 2608: 0.008029040869197016
Position 3871: 0.006407893754079941
Position 4058: 0.006351358920632002
Position 3431: 0.006126016713276291
Position 1605: 0.005676526440898859
Position 1888: 0.004566453925288116
Position 4647: 0.0041996793669544915
Position 540: 0.00412250324532322
Position 3344: 0.004021851272575484
Position 5007: 0.003738835344662352
Position 892: 0.002955763880684504
Position 2151: 0.0028674477188480787
Position 231: 0.002704006180627338
Position 2522: 0.002558968294587049
Position 69: 0.0023342286429495064
Position 3963: 0.002030565060869536
Position 125: 0.0019622973579308885
Position 2269: 0.001715531921689367
Position 3826: 0.0014174857221453925
Position 882: 0.0013211368251768395
Position 402: 0.0013116839270234815
Position 628: 0.0011880170910369852
Position 2114: 0.0011467026003643551
Position 2393: 0.0010702550070375025
Position 1939: 0.001035117636959692
Position 407: 0.0009898875177108757
Position 3361: 0.0009860167549432548
Position 4971: 0.0009692249953830259
Position 1227: 0.0009347950343156749
Position 3475: 0.0008491903513108652
Position 3223: 0.0008484099964480078
Position 4435: 0.0008169995733225291
Position 767: 0.0008034382543845227
Position 992: 0.0007622697588044826
Position 3997: 0.0007239785721647463
Position 2340: 0.000719104328370992
Position 1247: 0.0006678174778257426
Position 94: 0.000666402848438263
Position 2159: 0.000654933710162194
Position 416: 0.0006497925040668585
Position 735: 0.0006444683318580906
Position 2300: 0.0006240711171155248
Position 578: 0.0006148004570344239
Position 3434: 0.0006039900320702138
Position 1609: 0.0005098798404666448
Position 1695: 0.0004888234309251954
Position 2638: 0.00047452538654915776
Position 698: 0.00041996956439789747
Position 4911: 0.0003839438663918748
Position 3710: 0.0003791603564473836
Position 2914: 0.00034830417885258754
Position 4242: 0.0003441261612675189
Position 3264: 0.0003428981931347105
Position 3946: 0.0003396170183397762
Position 1360: 0.0003191127771790052
Position 924: 0.0003095157747630911
Position 718: 0.0003057121694208848
Position 3453: 0.0003028244777963204
Position 3011: 0.00023080762601810473
Position 1846: 0.00021184818162110506
Position 4046: 0.00021000936412381014
Position 2060: 0.00019660534753035893
Position 3774: 0.0001948751231538891
Position 575: 0.00017168352602872758
Position 4141: 0.00016755928962982816
Position 4107: 0.00015433642592687237
Position 1112: 0.00013119715774758404
Position 196: 0.00012894355714824452
Position 1674: 0.0001282904770559546
Position 643: 0.00010054176635995696
Position 5102: 9.644468817714472e-05
Position 1205: 9.251467244206801e-05
Position 1554: 8.795015314223886e-05
Position 3242: 6.863912218772401e-05
Position 2905: 5.60180284173328e-05
Position 1878: 4.7248048878002515e-05
Position 1646: 4.2860622218002565e-05
Position 4005: 2.341105659286624e-05
