Gene = Cenpc1
index = 244
Annotated 5SS: [  256  3580  7429 13413 18000 19205 20292 28272 30168 31353 32019 33195
 36450 43205 44755 47195 49382 52164]
Annotated 3SS: [ 3535  7336 13341 17899 19002 20081 27669 29993 31072 31871 33111 36392
 43099 44631 47098 49226 52072 53255]
SMsplice 5SS: [  256  3580  7429 13413 18000 19205 20292 27864 30168 32019 33195 43205
 44755 47195 52164]
SMsplice 3SS: [ 3535  7336 13341 17899 19002 20081 27720 29993 31871 33111 43099 44631
 47098 52072 53255]
top_k =  500
Partition function (log Z): 2.3437891546643272

Sorted 5' Splice Sites (High to Low Probability):
Position 20292: 1.0000000000000013
Position 33195: 0.9952808444648594
Position 47195: 0.981889429139606
Position 13413: 0.9818250477131906
Position 44755: 0.9803585642580549
Position 43205: 0.9784374045274068
Position 32019: 0.8914642176324789
Position 18000: 0.8861904315183575
Position 7429: 0.7709993409431285
Position 30168: 0.7440869975879003
Position 3580: 0.6763708019386475
Position 19205: 0.6510442562368329
Position 256: 0.5878622355808264
Position 49382: 0.42441188216215003
Position 52164: 0.4092943940575881
Position 345: 0.30803153058819466
Position 36450: 0.28066572928891326
Position 5408: 0.200678810793492
Position 4799: 0.19194969284480354
Position 46916: 0.16730711569884796
Position 4781: 0.15427759512813338
Position 18837: 0.15128693779404664
Position 5059: 0.15124671834768674
Position 16749: 0.1282660174205727
Position 41720: 0.10548008569188422
Position 773: 0.08552465504528184
Position 44411: 0.06904882241033632
Position 7806: 0.06601841001841323
Position 48243: 0.05640528447685219
Position 46672: 0.05540313744683273
Position 7408: 0.04302802513681746
Position 18004: 0.04125052506011661
Position 45168: 0.03957443283742098
Position 45932: 0.03780859162177185
Position 6519: 0.0329348575303377
Position 9282: 0.030389730090862904
Position 314: 0.029072252236047605
Position 44020: 0.027583333492935867
Position 49386: 0.02597692155285497
Position 18827: 0.024759614753229933
Position 10889: 0.023509265763147755
Position 18802: 0.023127176392470278
Position 45194: 0.02040343933661671
Position 1810: 0.020071637764974625
Position 361: 0.01840334468733588
Position 13429: 0.018068368452063163
Position 465: 0.018044187528237624
Position 19155: 0.017960818218466627
Position 20002: 0.01743177468537291
Position 4291: 0.016201168535166007
Position 18084: 0.014434155403072154
Position 44476: 0.01424570668533913
Position 34674: 0.011903768300056012
Position 51192: 0.011529514141218004
Position 14693: 0.01117598011484314
Position 15952: 0.011153759525162146
Position 18932: 0.010303005029348734
Position 2212: 0.009748148868129799
Position 49155: 0.00930045553785303
Position 340: 0.009177253761840157
Position 335: 0.008403014601187087
Position 45965: 0.008099573499019661
Position 3608: 0.008010810185753775
Position 1716: 0.007886471571694169
Position 3336: 0.0072261341190530196
Position 4043: 0.0071314488736118785
Position 2556: 0.006389985877053619
Position 12405: 0.0058637568091506305
Position 529: 0.0054738407401990615
Position 48146: 0.005306310130690059
Position 33351: 0.004898615217965334
Position 676: 0.004852900669127973
Position 43180: 0.004293390127147498
Position 354: 0.004274308826000058
Position 18452: 0.004109005873149989
Position 46542: 0.004072369583624021
Position 47732: 0.003803176275210113
Position 19027: 0.003791104656459396
Position 33512: 0.0037588245025678003
Position 380: 0.0034839378004680385
Position 44014: 0.0030099348932374316
Position 46043: 0.00289711962471804
Position 19644: 0.002838360225644895
Position 3760: 0.002702253181169226
Position 45188: 0.002689088795975415
Position 34060: 0.002684579422923529
Position 1256: 0.0026387370724345865
Position 43498: 0.002282047347184418
Position 395: 0.002219573003600426
Position 50758: 0.001974511037060972
Position 47460: 0.0018894244628834963
Position 19150: 0.0018039205298954885
Position 660: 0.001740769811429983
Position 477: 0.001688455729815952
Position 43376: 0.001663731480569199
Position 4037: 0.0016385564814465152
Position 19140: 0.0016012399954503781
Position 731: 0.0015826716366712122
Position 43196: 0.0014655092342432253
Position 3379: 0.0014630963015477003
Position 373: 0.0013898014596806973
Position 37976: 0.001183007016115377
Position 35550: 0.0011217446007140567
Position 1487: 0.001077541041706613
Position 34152: 0.0010509152012806477
Position 702: 0.0010237996663326604
Position 47497: 0.0008067577525293248
Position 48759: 0.000780082015370657
Position 3652: 0.000765565936668165
Position 48259: 0.0007653574296587937
Position 1556: 0.0006682095532269915
Position 19221: 0.0005832276618838377
Position 46856: 0.000576532107212005
Position 46895: 0.0005569819195605498
Position 266: 0.0005457754526252319
Position 2577: 0.0005434269457983818
Position 37629: 0.0005352085710949617
Position 3019: 0.00043139184910151446
Position 5030: 0.00042291339883752276
Position 42: 0.0003796807484514464
Position 39687: 0.0003779032530821082
Position 46218: 0.00035631995824656225
Position 795: 0.00034879406847858184
Position 37581: 0.00034744232164989443
Position 45711: 0.00033945411543571545
Position 46536: 0.00033020841260537
Position 854: 0.0003246166798155952
Position 1868: 0.00029969807977502463
Position 120: 0.0002867984274893927
Position 48175: 0.0002618324388233186
Position 1079: 0.00025984510954022447
Position 709: 0.0002578700903669873
Position 48588: 0.0002554398898759659
Position 3311: 0.0002533602109447869
Position 48269: 0.0002357015125916028
Position 36491: 0.00022237034451493137
Position 1528: 0.00022013084512646986
Position 1720: 0.0002151086419224766
Position 49572: 0.00020689799312197376
Position 126: 0.00020662800368913587
Position 47063: 0.00019733989681529438
Position 37790: 0.00012649614510773502
Position 36623: 0.0001093689196668411
Position 88: 9.839318924602345e-05
Position 50711: 5.767666369417965e-05
