Gene = Pdcd5
index = 803
Annotated 5SS: [ 216 1378 3171 3898 4907]
Annotated 3SS: [1339 3108 3805 4834 5335]
SMsplice 5SS: [ 216 1378 3215 3898 4907]
SMsplice 3SS: [1300 3108 3805 4834 5335]
top_k =  500
Partition function (log Z): -3.685513887848961

Sorted 5' Splice Sites (High to Low Probability):
Position 3215: 0.85240900728136
Position 3898: 0.8031784952817156
Position 216: 0.7641261246315699
Position 1378: 0.6613621268693457
Position 4907: 0.41785288463521103
Position 4925: 0.09946284309387493
Position 245: 0.08831244788303466
Position 220: 0.08735758347840979
Position 3171: 0.07225996849117727
Position 4935: 0.07018126846960261
Position 3737: 0.06976203901901373
Position 1514: 0.05062880403567194
Position 1999: 0.05035264286332025
Position 1318: 0.050053843849969075
Position 4346: 0.04312977309315547
Position 4981: 0.027139474046700467
Position 5440: 0.02146543801014127
Position 320: 0.021278554536482593
Position 4093: 0.016942413775510756
Position 3341: 0.013210315467370516
Position 2891: 0.010730803296200207
Position 2971: 0.010404707571309305
Position 5014: 0.009935913454885318
Position 657: 0.008399894777938668
Position 3876: 0.006667582003143934
Position 3279: 0.005855378845050735
Position 2488: 0.005701607001410114
Position 5236: 0.005474005210490553
Position 392: 0.005432653766091435
Position 3394: 0.00520406179018149
Position 1560: 0.004984541214829465
Position 3014: 0.0045923092149120995
Position 1200: 0.004478806030535469
Position 641: 0.003988526903581828
Position 1644: 0.003845323671939644
Position 4942: 0.003425608880741106
Position 4386: 0.0033608296686503027
Position 322: 0.0033445096527619602
Position 716: 0.0030105340592304873
Position 4350: 0.0028170155183275094
Position 134: 0.002363800994602492
Position 5026: 0.002341022941244762
Position 305: 0.0018913783400071895
Position 356: 0.0018640491150946987
Position 1862: 0.0018272379521271536
Position 4088: 0.0016939539989453427
Position 1637: 0.0014395535158928418
Position 4252: 0.0013904420321409659
Position 2835: 0.0013599022435414993
Position 2154: 0.0013133423638056886
Position 4394: 0.0012644766421742797
Position 380: 0.0012612163178434734
Position 1456: 0.001204164362534842
Position 4945: 0.0011750922453055996
Position 5419: 0.0010555717135358566
Position 3463: 0.0010479041704496545
Position 1066: 0.0010326790096769787
Position 197: 0.0009955009626113364
Position 4848: 0.0008797743366932828
Position 2035: 0.0008432495875432695
Position 4911: 0.0008100736386857393
Position 576: 0.0008067510351359794
Position 674: 0.0007592045507804917
Position 5429: 0.0007215936958506701
Position 1769: 0.0007094157925867321
Position 4340: 0.0006570553287671884
Position 2961: 0.0005881966808759364
Position 4950: 0.0005702592620816868
Position 1597: 0.0005684110937062024
Position 681: 0.0005354289729336414
Position 1347: 0.0004541690275785445
Position 78: 0.0004517746869513353
Position 848: 0.00042342153477403495
Position 3940: 0.0004221622796783147
Position 385: 0.0004120192927500573
Position 5417: 0.0004053344556299688
Position 3239: 0.00039954751380730816
Position 3262: 0.00038439140735912895
Position 4012: 0.00032197914080772487
Position 2948: 0.00032176361980530455
Position 1149: 0.0002988260391476975
Position 4423: 0.00027258151843872195
Position 4125: 0.0002676602561407684
Position 2704: 0.00025003639712748067
Position 3533: 0.00024689561643708417
Position 5446: 0.00023359920676551695
Position 407: 0.00022683096017917184
Position 4097: 0.00022280565292851824
Position 916: 0.00022093084524509878
Position 1726: 0.0002116672101817911
Position 4786: 0.0002101478194383605
Position 1992: 0.00019426369688339327
Position 3968: 0.00019285864339928008
Position 2827: 0.00018382347153656905
Position 4174: 0.00018237618916489877
Position 4649: 0.00017641216497406306
Position 3648: 0.0001620613123904137
Position 4099: 0.0001590173388905381
Position 3425: 0.00015617911549598422
Position 898: 0.00015376092496156767
Position 413: 0.00014256633714089233
Position 4101: 0.00012804082670708454
Position 684: 0.0001230902306626563
Position 4095: 0.00012173074983065472
Position 324: 0.00011966649980076028
