Gene = Fxyd5
index = 418
Annotated 5SS: [ 392 1085 2299 3444 4661 6046 7096 7273]
Annotated 3SS: [1023 2223 3386 4552 5964 7065 7197 9462]
SMsplice 5SS: [ 392 2299 3444 4661 7096]
SMsplice 3SS: [2223 3386 4516 7065 7197]
top_k =  500
Partition function (log Z): 1.439859140265695

Sorted 5' Splice Sites (High to Low Probability):
Position 2299: 0.980702519738759
Position 3444: 0.9636622381715101
Position 4661: 0.9464986628248961
Position 392: 0.9224562618356799
Position 7096: 0.8211131520246396
Position 1085: 0.46068959112655966
Position 7273: 0.40396228898865505
Position 3770: 0.33727793458638866
Position 6046: 0.0964027185569568
Position 5450: 0.07180638151498432
Position 1720: 0.07178852161351183
Position 1530: 0.07004953988804394
Position 5965: 0.0666716033885699
Position 3245: 0.04458176299595005
Position 9509: 0.03485798455085328
Position 435: 0.033379705511626355
Position 5454: 0.025829049092060456
Position 1209: 0.02123680480314289
Position 2063: 0.02068720576971874
Position 8280: 0.020315884345353384
Position 7333: 0.01927988686589959
Position 3117: 0.016951459052316754
Position 7239: 0.01262897246648885
Position 979: 0.01254614084029207
Position 6104: 0.011372579113731981
Position 353: 0.010672279172590383
Position 2053: 0.010605698196875353
Position 5471: 0.010339954367914008
Position 3170: 0.009788038537287
Position 8529: 0.007314261463122545
Position 2157: 0.007236620849184813
Position 4484: 0.006184965200798703
Position 4993: 0.005873284794345744
Position 4436: 0.005634350141491176
Position 3799: 0.005586172475020679
Position 2874: 0.005564073738996937
Position 9: 0.004788202918038057
Position 4352: 0.004471456245511033
Position 2143: 0.004173916615526311
Position 6190: 0.00323240790129149
Position 649: 0.0031031889419026112
Position 4426: 0.002972851308982815
Position 1284: 0.0023089463287284586
Position 7279: 0.002050869955158138
Position 7957: 0.001613951969244791
Position 1252: 0.0015608179829627279
Position 1144: 0.001515612567205831
Position 1168: 0.0015140908041023427
Position 971: 0.0014013991336722794
Position 2890: 0.0013413701946369903
Position 7991: 0.0013238892389734831
Position 4007: 0.0011401794670422372
Position 2477: 0.0010898485808002387
Position 553: 0.0010833748717257116
Position 3135: 0.0010087898716942695
Position 2182: 0.0009370734830787946
Position 4060: 0.0008268223058060784
Position 3218: 0.0008107548090803511
Position 1669: 0.0007240163938443557
Position 7450: 0.0006744717989057595
Position 5816: 0.0006305227749002118
Position 1541: 0.0005915711887233392
Position 3055: 0.0005741892915743313
Position 2116: 0.0005605606654621097
Position 6873: 0.0005467184579574495
Position 3981: 0.0005236373758543439
Position 1510: 0.0004654697751046296
Position 2108: 0.00046205713442417593
Position 7978: 0.00046089706019468034
Position 2147: 0.00042663405107926306
Position 1227: 0.0004076751304378544
Position 1534: 0.00037075734605662535
Position 929: 0.00035474775574936596
Position 2338: 0.00030526213131265096
Position 754: 0.0002551708020348403
Position 3072: 0.0002352931829385078
Position 3105: 0.00022685870539817176
Position 3102: 0.000205162956201488
Position 21: 0.00020365744995231683
Position 579: 0.00019064612810646623
Position 202: 0.00015547672498246202
Position 2103: 0.0001365446876366566
Position 4034: 0.00011511920577472049
Position 133: 0.00011482113518564151
Position 2308: 0.0001046142145242275
Position 87: 0.00010046106976874017
Position 2783: 9.619700840545991e-05
Position 302: 9.182780203957453e-05
Position 3954: 8.963396597306316e-05
Position 591: 7.03718523743209e-05
Position 519: 6.7405430189735e-05
Position 487: 5.339757987772319e-05
Position 1296: 4.588306485989351e-05
Position 244: 4.5291174983719996e-05
Position 286: 2.859945058560169e-05
Position 6511: 2.187809884871093e-05
Position 767: 2.0902460022689687e-05
Position 594: 2.0317733489541364e-05
Position 166: 1.970250658057049e-05
Position 879: 1.9331771239369967e-05
Position 6100: 1.6758829441421014e-05
Position 5168: 1.4861655344502471e-05
Position 316: 1.2324048418807676e-05
Position 183: 1.042633309264048e-05
Position 5314: 1.0148665732851026e-05
Position 498: 9.331582316225963e-06
Position 28: 9.066793354903757e-06
Position 396: 4.967199465064555e-06
Position 369: 4.457387745619055e-06
Position 653: 1.1846491065017194e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 3386: 0.9138324503715749
Position 7197: 0.8729933153115734
Position 7065: 0.8025043091513729
Position 2223: 0.7833239880302127
Position 9462: 0.41381762089734986
Position 4516: 0.3371005592202522
Position 4549: 0.31615887367312534
Position 4552: 0.27759242618152613
Position 1023: 0.21427898671757334
Position 3657: 0.17401916729870046
Position 1011: 0.11920295859903489
Position 2208: 0.109432716167409
Position 5865: 0.10250714070357383
Position 3634: 0.09602461694993694
Position 1404: 0.07902462483229293
Position 859: 0.07309923694061203
Position 5225: 0.06951215365703958
Position 5964: 0.06752128834147186
Position 9508: 0.06345186940479097
Position 2259: 0.058579329401739
Position 2923: 0.042280320410990155
Position 914: 0.040185893929241684
Position 1933: 0.037217602830100165
Position 9600: 0.033813156107104156
Position 3330: 0.028304423558702402
Position 3116: 0.027075947535207465
Position 8129: 0.026765203095458323
Position 3518: 0.022342697108616423
Position 6958: 0.020991547842120425
Position 3593: 0.01740257146763191
Position 2228: 0.017198962812645865
Position 3576: 0.016992709295680895
Position 1600: 0.016461395372257256
Position 7035: 0.015170284448531208
Position 4351: 0.014740824451533022
Position 1585: 0.014001148528547147
Position 1346: 0.012627376796629036
Position 5276: 0.012106882858141974
Position 7406: 0.011820911087680897
Position 3598: 0.011088711950198143
Position 1919: 0.01071631669214874
Position 3392: 0.010502509935226084
Position 1082: 0.009492475468040405
Position 9390: 0.007581691369852016
Position 3278: 0.00719884213072046
Position 5349: 0.006858411406139331
Position 2143: 0.006749826049550542
Position 1122: 0.006660258958712613
Position 5319: 0.006557098288568296
Position 8443: 0.006474528063747999
Position 8868: 0.005701617389370912
Position 4561: 0.005513043171491479
Position 806: 0.005386212315821554
Position 4555: 0.005343848827372626
Position 5976: 0.005089655613991296
Position 7465: 0.005030530828814628
Position 5249: 0.004944756711205263
Position 8647: 0.004878849808254587
Position 1529: 0.004607447250222568
Position 5383: 0.003954784902837558
Position 5360: 0.0039063735646671345
Position 7710: 0.003905604587419521
Position 1343: 0.003200757546800123
Position 2750: 0.0031931482945053527
Position 3319: 0.0031905535140053704
Position 918: 0.003134117657544936
Position 4814: 0.0031248751989170704
Position 5902: 0.0028705359148238556
Position 4232: 0.0026996475753373224
Position 3892: 0.002681800871283044
Position 4937: 0.002649229518389646
Position 3067: 0.002582140542017663
Position 744: 0.002437961208385012
Position 8402: 0.0023712501440698464
Position 9166: 0.0022589559240584274
Position 4421: 0.002096596453593739
Position 9728: 0.0020926446921864248
Position 1079: 0.0020911090022376812
Position 4444: 0.0020226233514330223
Position 228: 0.001921448698735049
Position 2928: 0.0018105277540657065
Position 4258: 0.0017503511987019475
Position 9543: 0.0016713879464131855
Position 519: 0.001609991430378443
Position 9077: 0.001596325013536345
Position 1879: 0.0015838460661458031
Position 7690: 0.001546202327794761
Position 1037: 0.0014552593939676983
Position 174: 0.0014234257288763012
Position 8150: 0.001403605355466373
Position 2769: 0.0013998116743019916
Position 1604: 0.001392270782742868
Position 9136: 0.001207679825551935
Position 9602: 0.0011802247368491187
Position 815: 0.001141519269202094
Position 85: 0.0011305087261473804
Position 2689: 0.00109753671514987
Position 957: 0.001087248533361909
Position 3739: 0.0009796200061036617
Position 3217: 0.0009718248846526073
Position 8922: 0.0009459782307485089
Position 1612: 0.0009216719539182163
Position 8061: 0.0009124113527316201
Position 7815: 0.0008907807443716313
Position 8570: 0.0008728462668305422
Position 7743: 0.0008051105120659407
Position 9609: 0.0007951308170654225
Position 1632: 0.0007888300934985001
Position 8621: 0.0007627474439298569
Position 9283: 0.0007617215055079316
Position 6760: 0.0007519732493035045
Position 7371: 0.0007081760720718789
Position 1635: 0.0006975208420341664
Position 1510: 0.000691088977907302
Position 2641: 0.0006676422297162886
Position 7347: 0.0006673690157058783
Position 4400: 0.0006310841057615744
