Gene = Coa5
index = 280
Annotated 5SS: [ 235 1762]
Annotated 3SS: [1677 9475]
SMsplice 5SS: [ 235 1762 8607]
SMsplice 3SS: [ 1677  8515 12472]
top_k =  500
Partition function (log Z): -9.343253938167843

Sorted 5' Splice Sites (High to Low Probability):
Position 1762: 0.8899117239832971
Position 8607: 0.4329025540660025
Position 235: 0.3936679309233855
Position 8569: 0.3297606546489957
Position 123: 0.30756359195524546
Position 5593: 0.2814126873833914
Position 3428: 0.18633113566699672
Position 114: 0.16996170156100124
Position 1432: 0.11495078108861086
Position 4541: 0.0784821256480261
Position 9629: 0.06824911463783195
Position 5613: 0.05970971129902956
Position 144: 0.05848595618383393
Position 3810: 0.04727265218807431
Position 5094: 0.0411602437391661
Position 343: 0.03758992892331611
Position 6852: 0.03641275311103857
Position 732: 0.018030826362720857
Position 8826: 0.009696166275454852
Position 314: 0.00946823744557379
Position 308: 0.009456397805548881
Position 1436: 0.008464102031331978
Position 588: 0.008147573765422926
Position 9095: 0.006937811751723635
Position 2005: 0.006621215304380168
Position 42: 0.006158015620480673
Position 4847: 0.006067119116159976
Position 3291: 0.004827642369713346
Position 12574: 0.0039002815926330358
Position 4370: 0.0037693384968380947
Position 5088: 0.0036258746300338093
Position 5842: 0.003093186298531096
Position 88: 0.0022021183863542857
Position 2908: 0.0021805899949359168
Position 578: 0.0020599613502015677
Position 296: 0.0018527096516661708
Position 321: 0.0017841489119479318
Position 775: 0.0012966398031631285
Position 176: 0.0012197611356951593
Position 802: 0.001164096272111736
Position 1368: 0.001096838625850098
Position 8635: 0.0010675894057944877
Position 727: 0.0008819686716897481
Position 2190: 0.0007051528778039416
Position 1403: 0.0005953565418404393
Position 2244: 0.0002612579124795057
Position 200: 0.00013072186532601203
Position 2122: 9.548832834742445e-05
Position 1960: 6.431855461242256e-05
Position 2082: 6.405169873984375e-05
Position 81: 4.578772680381239e-05
Position 101: 4.0425457966238107e-05
Position 301: 3.916195850561755e-05
Position 174: 3.618284973159051e-05
Position 2934: 2.2260773399962745e-05
Position 53: 6.632346056605641e-06
Position 127: 6.580139356789303e-06
Position 59: 5.4171628462398066e-06
Position 224: 3.949820833927081e-06
Position 755: 3.1853783877901065e-06
Position 537: 2.235843588244346e-06
Position 109: 1.7898683216445887e-06
Position 553: 1.658046899657516e-06
Position 1081: 1.007885651735527e-06
Position 111: 9.98892302023951e-07
Position 987: 8.261249258995299e-07
Position 61: 7.497356766838744e-07
Position 13: 5.517222772809701e-07
Position 16: 4.4876762715588036e-07
Position 184: 3.774303940590876e-07
Position 382: 2.45625159350716e-07
Position 261: 8.411918671101964e-08
Position 206: 8.085108669940185e-08
Position 540: 7.461965029620878e-08
Position 547: 7.178758292720071e-08
Position 226: 5.185420537089418e-08
Position 248: 2.500735179803775e-08
Position 216: 2.072252866011346e-08
Position 1766: 1.2981636231371687e-08
Position 598: 8.807243007461171e-09
