Gene = Bud31
index = 191
Annotated 5SS: [  81 1075 2206 4660 6248]
Annotated 3SS: [ 942 2085 4536 6080 7472]
SMsplice 5SS: [  81 1075 2206 4660 6248]
SMsplice 3SS: [ 942 2085 4536 6080 7472]
top_k =  500
Partition function (log Z): 2.6951089165482065

Sorted 5' Splice Sites (High to Low Probability):
Position 4660: 0.9787506120181143
Position 81: 0.9474874563034846
Position 2206: 0.9110316992119794
Position 1075: 0.9040048610106387
Position 6248: 0.7020937570132169
Position 3197: 0.2307109091229012
Position 3638: 0.1184864129646349
Position 3758: 0.0784774923690503
Position 6736: 0.07133276344607588
Position 4239: 0.07049682155774975
Position 555: 0.055886556984445834
Position 3432: 0.052536657099716645
Position 3808: 0.04579833125330645
Position 202: 0.042832981149857265
Position 484: 0.04195145292759028
Position 999: 0.03811489176593027
Position 1695: 0.03758302123566865
Position 7222: 0.03541648411977136
Position 6036: 0.029074511026678573
Position 3405: 0.0175408093870046
Position 6841: 0.011845835116526355
Position 1319: 0.011780121744385263
Position 5179: 0.009703431336113916
Position 469: 0.008448245129511664
Position 6261: 0.008238581417976554
Position 2757: 0.00816016525284411
Position 5096: 0.00795281763702914
Position 3417: 0.007268738284415834
Position 6026: 0.005104378158521093
Position 2405: 0.004843904055647593
Position 6367: 0.0046973426077103544
Position 495: 0.004655932961993242
Position 4361: 0.003948972439260951
Position 1317: 0.003427457031796707
Position 66: 0.003072044019744281
Position 6523: 0.002935814014078846
Position 7304: 0.0027679109411091153
Position 6272: 0.002629824978800556
Position 7391: 0.002398682103100184
Position 7397: 0.0020770607949860825
Position 3494: 0.0019506096147697614
Position 6245: 0.0019444565753236722
Position 5088: 0.0019092403940930629
Position 1025: 0.0017585507916928155
Position 113: 0.0016634361396917117
Position 474: 0.0015702794531457663
Position 4091: 0.0015022222180102478
Position 148: 0.0012710330575221552
Position 1967: 0.0012501612140125484
Position 2229: 0.001225572743539094
Position 640: 0.0011394452306999257
Position 3476: 0.0010209706234181352
Position 1864: 0.000978534439954665
Position 1672: 0.0009086289238376864
Position 6224: 0.0008445186101650097
Position 4813: 0.0008078651504934443
Position 176: 0.0008023944651094271
Position 6313: 0.0007805540268054341
Position 3500: 0.0007516916953613302
Position 1031: 0.0006597451850009896
Position 5166: 0.0006435912321217921
Position 3909: 0.0005909140651335703
Position 1411: 0.0005378063916911884
Position 597: 0.000514273865052669
Position 1655: 0.000461478625780256
Position 1607: 0.00045694084646777475
Position 1879: 0.00045189213174644304
Position 1481: 0.0004353258338509184
Position 514: 0.00041991732245506093
Position 1866: 0.00036406538175349856
Position 1350: 0.0003430044918401998
Position 628: 0.0003199426161425286
Position 3041: 0.00028196557872259026
Position 650: 0.00027766990496119526
Position 995: 0.00026711930602505075
Position 108: 0.0002580619945536301
Position 615: 0.0002576810939102175
Position 1329: 0.00025690759039179194
Position 2595: 0.0002567482316611586
Position 74: 0.0002494527953110221
Position 3518: 0.00022203102197917011
Position 1080: 0.00021920029215005747
Position 1939: 0.00020362131456868688
Position 341: 0.0002005573833560104
Position 6856: 0.00019936159708007576
Position 5521: 0.00019440395311557087
Position 845: 0.00018222935767965877
Position 385: 0.0001780469444191096
Position 3064: 0.0001665348687296312
Position 236: 0.00016555505049668708
Position 3142: 0.00012509356595352266
Position 128: 7.750495824327384e-05
Position 234: 6.809417031105972e-05
Position 100: 6.65202112850394e-05
Position 381: 6.458691347975874e-05
Position 2621: 6.38786714856203e-05
Position 656: 6.269999062003234e-05
Position 3139: 3.758390089065205e-05
Position 700: 3.253486988732753e-05
Position 791: 2.924419652528657e-05
Position 537: 2.4167066340327967e-05
Position 876: 2.3726415149739092e-05
Position 435: 2.1974767082019472e-05
Position 631: 1.676694272875796e-05
Position 665: 1.4822072282094525e-05
Position 87: 1.407182020754216e-05
Position 4789: 1.3701597529309843e-05
Position 969: 1.0904857839868147e-05
Position 4751: 1.0381210949879663e-05
Position 274: 8.600592394488641e-06
Position 879: 6.19025092042122e-06
Position 718: 5.217265449179081e-06
Position 725: 5.0267418134379936e-06
Position 85: 4.072870062070666e-06
Position 319: 3.842656900604748e-06
Position 146: 3.765207074949478e-06
Position 23: 3.1341547913474063e-06
Position 914: 2.3064207452028998e-06
Position 4701: 6.664170405030548e-07
Position 281: 5.851764714934447e-07
Position 19: 3.160326001422721e-07
Position 2352: 2.7023330658721817e-07
Position 41: 1.8906491754313658e-07
Position 253: 1.7303590507501537e-07
Position 1498: 1.1835448049829016e-07
Position 332: 8.465885915607369e-08
Position 1120: 8.275493951648484e-08
Position 238: 8.063289689684263e-08
Position 240: 7.20968980665384e-08
Position 256: 5.761997181408102e-08
Position 984: 2.8279887937266963e-08
Position 918: 2.6327995020033637e-08
Position 355: 5.278185851899921e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 942: 0.9405645356797742
Position 4536: 0.8912411247593887
Position 7472: 0.8853956272695992
Position 2085: 0.8338211693697899
Position 6080: 0.7007437957878228
Position 3589: 0.22971192135300653
Position 3063: 0.20443853780379073
Position 6590: 0.09459992662901563
Position 4594: 0.0723439806690356
Position 4109: 0.06935656956720296
Position 305: 0.06100818449280437
Position 2120: 0.05278142630771567
Position 3317: 0.048226380975873805
Position 392: 0.04684087215228009
Position 7089: 0.03738739309528324
Position 4997: 0.03389514796184763
Position 3285: 0.033361928028775925
Position 5967: 0.028924951559764038
Position 1638: 0.025734501526588308
Position 7319: 0.025586169369714012
Position 1214: 0.022888247676757695
Position 6019: 0.014527940481845162
Position 4493: 0.014065117389904028
Position 5880: 0.012946779522441823
Position 6104: 0.010795916947842453
Position 2983: 0.010099478914660997
Position 3715: 0.00808897522499467
Position 6184: 0.007256756742438994
Position 1749: 0.006226810222969977
Position 2646: 0.00616920509334379
Position 6107: 0.005841869169421068
Position 6777: 0.005361840511381666
Position 6668: 0.005143781000270088
Position 3103: 0.005105451340761373
Position 2904: 0.005008793819336227
Position 7213: 0.004713744105651109
Position 2334: 0.004491596043860903
Position 2096: 0.004481366821951656
Position 4297: 0.0038899108331302327
Position 1976: 0.003690564537857122
Position 3341: 0.0034334098477879337
Position 7193: 0.0033394599873641196
Position 3006: 0.003279184277276647
Position 2015: 0.0031512761979561855
Position 6863: 0.0030033334763847354
Position 6136: 0.0029938773194205684
Position 2063: 0.0029927943544739623
Position 6116: 0.0028461300917436852
Position 510: 0.002675692626818131
Position 6460: 0.0023328075469397557
Position 1862: 0.002253491746110818
Position 790: 0.001939808914690988
Position 2929: 0.001927237246904239
Position 2187: 0.0018948516453604432
Position 195: 0.0017602803329397666
Position 6394: 0.0017026151094655497
Position 5920: 0.0016733607921098255
Position 4090: 0.0015627365653751533
Position 7055: 0.0015460018427897546
Position 2057: 0.0014799666234737493
Position 1591: 0.0014719710001580774
Position 6367: 0.0014167321029716921
Position 5432: 0.0013043424460009129
Position 4750: 0.00126527040321098
Position 1560: 0.0012090145229757192
Position 6663: 0.0011693685106067503
Position 7297: 0.0011401459816962395
Position 3670: 0.0011155521257113043
Position 1610: 0.0011041489968914905
Position 5039: 0.0010178684181100998
Position 2003: 0.0009895140474178088
Position 2697: 0.0009716859380693593
Position 3979: 0.0009661554922461164
Position 4159: 0.0009522746166895782
Position 2958: 0.0009406018332059891
Position 1340: 0.000931498493915475
Position 483: 0.0009218251743395
Position 889: 0.0008747596959222323
Position 1585: 0.0008596790856865657
Position 1541: 0.0008041626225064923
Position 3516: 0.0007257590424469965
Position 856: 0.0007026418775387466
Position 2131: 0.0006384159430596603
Position 2427: 0.0005901955165055284
Position 5862: 0.0005887798050641523
Position 3999: 0.0005415124212252623
Position 1647: 0.000527345517764426
Position 3087: 0.0005118568376333852
Position 2148: 0.0005018783502903893
Position 4562: 0.00047795203872098244
Position 458: 0.0004146001007548592
Position 6551: 0.000413251657957515
Position 5565: 0.0004069148350274484
Position 2578: 0.000395991386249138
Position 982: 0.0003703209657997481
Position 6142: 0.0003659293146339462
Position 7045: 0.00034269060268823107
