Gene = Dpm3
index = 347
Annotated 5SS: [ 234 7249]
Annotated 3SS: [7004 7370]
SMsplice 5SS: [234]
SMsplice 3SS: [3261]
top_k =  500
Partition function (log Z): -8.049304340044316

Sorted 5' Splice Sites (High to Low Probability):
Position 234: 0.7510907449952654
Position 7249: 0.3666418365855378
Position 2466: 0.3058019820709385
Position 208: 0.20346944579974072
Position 2572: 0.13573973803234599
Position 1500: 0.065103918132727
Position 3360: 0.05110885267607324
Position 352: 0.03327640900336921
Position 6871: 0.019832965649367727
Position 2299: 0.018211265675630053
Position 6808: 0.017199240633077765
Position 6015: 0.014201650448797414
Position 1929: 0.010682933914841656
Position 2403: 0.009360497889074134
Position 2678: 0.00808612533935727
Position 3527: 0.00803496976401931
Position 3449: 0.007660926544988211
Position 809: 0.007174558307089194
Position 7192: 0.006728220801771339
Position 212: 0.004254435536888714
Position 145: 0.0034633252714506677
Position 1267: 0.0025694089922504034
Position 3424: 0.002284182363766673
Position 376: 0.0019538291783332737
Position 893: 0.0017505204157091674
Position 2884: 0.0012616032663190409
Position 6020: 0.0011255749772427273
Position 3159: 0.0009783111531397526
Position 2516: 0.0009704937062356716
Position 2105: 0.0009413894761170262
Position 223: 0.0008104940416337536
Position 2669: 0.0007210090316178943
Position 1780: 0.0007086660632346175
Position 865: 0.0007007098954178921
Position 7045: 0.0006632157895810907
Position 1418: 0.0005623176189568726
Position 1436: 0.0004958047638653416
Position 288: 0.0004757650881233505
Position 2894: 0.00043373503622782763
Position 3306: 0.00028165841977403905
Position 3108: 0.0002692056526553587
Position 3523: 0.00020179359283299967
Position 2255: 0.00019634155318303797
Position 1356: 0.0001821060566599528
Position 340: 0.00013957051731258946
Position 2762: 0.00012634654684617866
Position 1514: 0.00011225817217368832
Position 1333: 7.622438062955224e-05
Position 1681: 3.828714779249156e-05
Position 2372: 1.2120557957993843e-05
Position 2270: 1.0855487543134715e-05
Position 954: 2.142223156651129e-06
Position 227: 2.118926603034486e-06
Position 803: 2.104843073681469e-06
Position 201: 8.913999945841441e-07
Position 668: 4.6570582405374297e-07
Position 337: 4.42215127345172e-07
Position 191: 3.41606126167247e-07
Position 240: 3.358868572989802e-07
Position 238: 2.995778631425858e-07
Position 327: 2.980078357144608e-07
Position 787: 2.537873606198356e-07
Position 303: 2.2445382427507763e-07
Position 117: 2.1929886986910598e-07
Position 1044: 1.26079682470342e-07
Position 221: 1.2441265942350432e-07
Position 1853: 1.2372552327796593e-07
Position 152: 1.2325931965031865e-07
Position 782: 1.2054459947893575e-07
Position 82: 1.1379054592201289e-07
Position 643: 1.1228549586625202e-07
Position 452: 1.0634971288699712e-07
Position 446: 9.82562488346787e-08
Position 298: 8.293879397231669e-08
Position 649: 6.113835727635008e-08
Position 265: 5.595462867242497e-08
Position 391: 4.5834421077067727e-08
Position 356: 4.21853565085656e-08
Position 48: 4.0724168300532824e-08
Position 273: 3.7700068817301464e-08
Position 431: 3.1280184309778986e-08
Position 659: 1.8115507925104404e-08
Position 358: 1.4727974562354492e-08
Position 46: 1.0278195519744544e-08
Position 296: 3.280689656500523e-12
Position 434: 2.141822550591127e-12
Position 275: 1.5575142824776196e-12
Position 634: 1.3707104411268546e-12
Position 437: 1.3458605282726689e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 7370: 0.5204650234442771
Position 7004: 0.3803249661469964
Position 3261: 0.3396508735343744
Position 2214: 0.22640624389090347
Position 2382: 0.07895490636275013
Position 2442: 0.06844980979521678
Position 2353: 0.046019773838436154
Position 6739: 0.040769740816254785
Position 3706: 0.038174533367585306
Position 7095: 0.0358845099255627
Position 2465: 0.02895023311798458
Position 5875: 0.026361973735486717
Position 2248: 0.02517407884615358
Position 1266: 0.021931791814690006
Position 1304: 0.02042877701535318
Position 7064: 0.019775909869797076
Position 1119: 0.014238515034920582
Position 7035: 0.01280127588324969
Position 2169: 0.012226662152870667
Position 1172: 0.008662770122865345
Position 1965: 0.00687687532232403
Position 3187: 0.006747559624851043
Position 6716: 0.006283386728001373
Position 714: 0.006152428367580666
Position 7559: 0.00582499570734292
Position 6211: 0.004882034634932059
Position 1775: 0.004465844427041786
Position 3029: 0.0041773094627651575
Position 6641: 0.0030448671054955035
Position 4426: 0.0029019492120256844
Position 2485: 0.002452802655845267
Position 808: 0.0023972464768095498
Position 2194: 0.0023727016960071725
Position 749: 0.0022218038471616994
Position 643: 0.0021308031327628256
Position 1389: 0.0018185944357918431
Position 4593: 0.0017462569039630117
Position 2983: 0.0017000187739997993
Position 1395: 0.0016238397617371807
Position 1311: 0.001590789661681675
Position 5191: 0.001413481775140099
Position 3603: 0.0013935592381411385
Position 4554: 0.0013222490659612071
Position 3218: 0.0012933204463568195
Position 2772: 0.001212521136370637
Position 1773: 0.0011930210336344692
Position 1222: 0.0010226550243366726
Position 3241: 0.001011868229797721
Position 446: 0.0009828060890477953
Position 1828: 0.0009494359336062262
Position 2809: 0.000941283900272105
Position 3077: 0.0009131438243186812
Position 3901: 0.0007797040452576912
Position 2394: 0.0007511007499398568
Position 1840: 0.0007281585931337846
Position 3875: 0.0007177006704648657
Position 1779: 0.0006752826320823678
Position 1803: 0.0006751470395777613
Position 5891: 0.0006724067224240871
Position 1418: 0.000630283128677256
Position 5546: 0.0006265901318830934
Position 2789: 0.0005746422937997546
Position 1588: 0.0005662634393946206
Position 2877: 0.0005502948565382085
Position 2956: 0.0005130347724643599
Position 1196: 0.0005124307218247019
Position 1768: 0.0004934470288636587
Position 2618: 0.0004931260113791686
Position 1244: 0.0004925730206652625
Position 1411: 0.00048228569907296656
Position 1125: 0.0004780718864618021
Position 1664: 0.00042059446764803433
Position 2492: 0.00041393398768647163
Position 1610: 0.00039312586128653106
Position 2667: 0.0003325888001555875
Position 5760: 0.00032001850357894995
Position 2223: 0.00031388390700471416
Position 1622: 0.0002900968150984274
Position 2041: 0.00028567331481268635
Position 4032: 0.0002679295891067747
Position 375: 0.0002609161716893865
Position 1177: 0.0002148194133922717
Position 647: 0.00020992853810207994
Position 1567: 0.00019873755873142245
Position 1322: 0.0001784823646051582
Position 3382: 0.00015568032722241252
Position 690: 0.0001415931519462506
Position 667: 0.00014120179606383427
Position 1901: 0.0001294866845508605
Position 2847: 0.0001285949984598483
Position 1121: 0.00011522644747189996
Position 1336: 0.00010432880173911357
Position 662: 0.00010258582658755282
Position 1346: 9.254048078157666e-05
Position 1578: 8.94685281097947e-05
Position 1864: 7.282188307927134e-05
Position 1597: 7.16852253149718e-05
Position 2290: 7.060837582315414e-05
Position 1908: 5.9330496677924134e-05
Position 2897: 5.7455403531448434e-05
Position 2009: 5.686205869134694e-05
Position 2747: 5.684669035346565e-05
Position 431: 5.031705583292152e-05
Position 1810: 4.2058596423765054e-05
Position 834: 3.630151925980477e-05
Position 1869: 3.585907448425562e-05
Position 695: 2.690924970432536e-05
Position 676: 2.616789785133099e-05
Position 1340: 2.308271177511103e-05
Position 1422: 2.1901915347008154e-05
Position 1673: 2.164639669430043e-05
Position 1714: 1.9097766185456098e-05
Position 1356: 1.1360643563606362e-05
Position 716: 6.600282831183485e-07
Position 2087: 3.830865202726349e-07
Position 1286: 1.546895984739255e-07
Position 754: 6.694254685634958e-08
Position 857: 3.930929940876309e-08
Position 420: 3.6729813431292853e-08
Position 1082: 6.276676811313289e-09
Position 881: 3.874935878408468e-09
Position 845: 3.508973928208465e-09
