Gene = Mgarp
index = 677
Annotated 5SS: [ 122 4724 5323]
Annotated 3SS: [4619 5228 7224]
SMsplice 5SS: [ 122 4724 5323]
SMsplice 3SS: [4619 5228 7224]
top_k =  500
Partition function (log Z): -7.316914041217464

Sorted 5' Splice Sites (High to Low Probability):
Position 122: 0.9767657206917468
Position 4724: 0.8290528063024033
Position 5323: 0.7296727402666886
Position 483: 0.06744577774262896
Position 516: 0.06111146545228746
Position 2282: 0.05333165963067613
Position 600: 0.02328377647922429
Position 4531: 0.02300499901878573
Position 6161: 0.016739308657718527
Position 2576: 0.015472823700219707
Position 6214: 0.011634310147192716
Position 4695: 0.009770210813676041
Position 4703: 0.009186007445527921
Position 613: 0.007586587674184117
Position 5126: 0.0075750257134848484
Position 195: 0.007478085924948132
Position 467: 0.00717937025763771
Position 4691: 0.006656856849387717
Position 1569: 0.0062181959043012954
Position 6977: 0.0059385676231085505
Position 4557: 0.00481504351884986
Position 7104: 0.004488795831425904
Position 672: 0.004379076494069389
Position 755: 0.0033784714912918484
Position 4890: 0.0032285024554016867
Position 4874: 0.0029672295397246704
Position 1971: 0.0019402146381360642
Position 6971: 0.0017469426293204701
Position 4515: 0.001545770105574231
Position 2275: 0.001457594142512446
Position 5011: 0.0013307692098505283
Position 325: 0.0005130131043854455
Position 556: 0.0001280797436358677
Position 98: 9.223181443258431e-05
Position 4845: 7.787806096145899e-05
Position 6000: 6.66524750504539e-05
Position 747: 4.608135777276566e-05
Position 1896: 3.1540088325346114e-05
Position 1917: 3.130608735694062e-05
Position 649: 3.0706184571911364e-05
Position 42: 3.0149360952839756e-05
Position 4688: 2.136206300377169e-05
Position 1132: 2.04522536052798e-05
Position 184: 1.9689704945046233e-05
Position 534: 1.8820522143081917e-05
Position 1096: 1.4882136019678567e-05
Position 5328: 1.4617907560111355e-05
Position 126: 1.442387725133174e-05
Position 1410: 1.3306571775356736e-05
Position 487: 1.2885866568323925e-05
Position 205: 1.201375617981542e-05
Position 355: 1.1162329326114548e-05
Position 5632: 8.022734762610818e-06
Position 538: 5.904554181097176e-06
Position 2375: 5.6898363644749215e-06
Position 147: 4.9041954570716144e-06
Position 58: 4.729049574685679e-06
Position 349: 3.2825212218743914e-06
Position 430: 3.130274502408073e-06
Position 2267: 2.8927390283878237e-06
Position 128: 2.7244886790464158e-06
Position 404: 2.558725207794342e-06
Position 60: 2.3618599071813863e-06
Position 294: 1.5559183164442632e-06
Position 330: 3.362189293785889e-07
Position 300: 2.8598124238700647e-07
Position 422: 1.6014939133395455e-07
Position 369: 1.485737202106436e-07
Position 453: 6.02858220654241e-08
Position 359: 3.880897003102021e-08
Position 508: 8.21674123903695e-11
Position 380: 3.971218843479166e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 4619: 0.7526942549117037
Position 5228: 0.6395117617346721
Position 7224: 0.20088397109088288
Position 5910: 0.1750149626026306
Position 5505: 0.11000802665988804
Position 4644: 0.09106566249336943
Position 6796: 0.07907420774052748
Position 5109: 0.07037225738009999
Position 2203: 0.06576877587910536
Position 349: 0.0617786485614992
Position 4963: 0.05099662253018518
Position 420: 0.05093043579977524
Position 6070: 0.04848032052763396
Position 4426: 0.04510592379019443
Position 6122: 0.04182926950629408
Position 515: 0.03614238548436113
Position 5690: 0.03378450866345665
Position 7955: 0.0308458624240322
Position 7376: 0.027792805818397385
Position 2483: 0.026943624099250028
Position 5575: 0.022567031254858247
Position 8009: 0.02206212876889387
Position 5194: 0.018012557634418752
Position 4771: 0.016362424732887165
Position 7347: 0.014410861548757335
Position 6322: 0.014031090979032112
Position 6151: 0.011079028301359798
Position 5252: 0.009646531607902019
Position 4818: 0.00820507418257115
Position 6462: 0.008197936135150491
Position 6808: 0.007206941598517755
Position 6108: 0.006858549866494927
Position 5237: 0.006625469326521525
Position 2761: 0.005578163600730084
Position 6067: 0.005454978810118821
Position 5546: 0.004730979671566588
Position 4568: 0.004392304831848595
Position 5349: 0.003798550014764626
Position 6815: 0.003777151891530448
Position 6584: 0.0037272825661588023
Position 372: 0.003680688383253912
Position 6268: 0.003256113848750977
Position 5859: 0.0032327198066031113
Position 6628: 0.003087195536106256
Position 453: 0.0025769341655526292
Position 5978: 0.0023819432020595367
Position 369: 0.0023201666765794056
Position 5551: 0.002191785669496507
Position 7616: 0.0021031315316851393
Position 5438: 0.0020633979617817873
Position 5383: 0.0017926362796969579
Position 7682: 0.001552933858863387
Position 1356: 0.0015359872054078428
Position 7894: 0.0015336917400086882
Position 2171: 0.0014024123578049714
Position 6896: 0.0013700675312944097
Position 300: 0.0013502188310119832
Position 7831: 0.001254706248566334
Position 7350: 0.0012281358189846817
Position 1470: 0.0011970145277339064
Position 7389: 0.0011950213333658916
Position 2224: 0.0011871820803338565
Position 1778: 0.001122502798895639
Position 6023: 0.0011174937177614315
Position 7853: 0.0010821599993610432
Position 1361: 0.0010211432354682414
Position 600: 0.0009761795670924617
Position 6500: 0.0009730221282247721
Position 4694: 0.000969204541291399
Position 8081: 0.0009519500076358977
Position 7622: 0.000948142148892293
Position 284: 0.0009419069513260559
Position 8125: 0.0008961319528294949
Position 1544: 0.0008860507137413182
Position 400: 0.0007396744635133517
Position 5157: 0.0006899887468656891
Position 4870: 0.0006899500839194083
Position 1414: 0.0006750724093686764
Position 2063: 0.0006209060694176125
Position 4263: 0.0005873904506370678
Position 5587: 0.0005867636551986896
Position 2724: 0.00057057205329616
Position 6051: 0.0005680502172386631
Position 3753: 0.0005652771195103297
Position 1656: 0.0005535411283125424
Position 5692: 0.0004687534732500764
Position 4512: 0.0004372258246695863
Position 422: 0.00042297099845071734
Position 1409: 0.0004199401250138451
Position 3695: 0.0004044622529335337
Position 6174: 0.0003919162821358687
Position 6132: 0.0003913138137133977
Position 464: 0.0003780254305169196
Position 261: 0.0003696557277827574
Position 249: 0.00036881198016063433
Position 325: 0.00035939209557475047
Position 754: 0.00033213974577069147
Position 4024: 0.0003078067586477439
Position 5846: 0.00030480595887296693
Position 1225: 0.00025748102119430103
Position 1840: 0.00023305287329253597
Position 1750: 0.0002285051293630799
Position 3222: 0.00021092102786846164
Position 637: 0.00020912228995618456
Position 1450: 0.0001752137384567975
Position 4433: 0.00017341988185369715
Position 2674: 0.00016963578011810337
Position 1735: 0.00015129419168947707
Position 1489: 0.00014943701845637278
Position 1390: 0.00014368180546449422
Position 3931: 0.00014254644808382814
Position 2960: 0.00013854714309795887
Position 4458: 0.00013795280178376947
Position 988: 0.00012840860775546495
Position 1970: 0.0001248237572013213
Position 2764: 0.00012345681416024379
Position 868: 0.00012316971824995087
Position 4039: 0.00012312204427486248
Position 644: 0.00011299257235183209
Position 3428: 0.0001094809124950947
Position 3780: 0.00010369126134609199
Position 963: 9.334309204065467e-05
Position 664: 9.32480034070124e-05
Position 2517: 9.089693800095271e-05
Position 2623: 8.273041412861015e-05
Position 526: 8.168753485641313e-05
Position 3168: 8.106156328434425e-05
Position 211: 7.494797924263689e-05
Position 804: 5.03968935652506e-05
Position 704: 4.035214580744321e-05
Position 1188: 3.826096495056612e-05
Position 766: 3.42408647951282e-05
Position 864: 3.2583638928570116e-05
Position 1953: 7.67764091460333e-06
Position 1783: 6.505658940886574e-06
Position 1800: 5.854435234228024e-06
Position 184: 4.778874588575158e-06
Position 466: 4.531485233348948e-06
Position 2133: 3.903449988243373e-06
Position 1932: 3.824525407021309e-06
Position 2210: 3.449170504515628e-06
Position 1458: 3.385500400832175e-06
Position 472: 3.32744986070625e-06
Position 1438: 2.929691341782649e-06
Position 1802: 2.704226870467031e-06
Position 604: 1.7153426718503116e-06
Position 1061: 6.895807237413595e-07
Position 387: 1.8473270003266675e-08
Position 402: 1.1022420053773883e-08
Position 216: 1.0752327776666704e-08
Position 195: 8.329503570250527e-09
Position 189: 4.327768458181073e-09
Position 482: 4.274287928193098e-09
Position 380: 2.2605049930002994e-09
Position 152: 6.69881546988569e-10
Position 486: 3.471533042622829e-10
Position 203: 4.937703746489204e-11
