Gene = Csf1
index = 298
Annotated 5SS: [  445  3853  5039  6738 10159 12316 13363 13744]
Annotated 3SS: [ 3729  4975  6566 10010 11299 13309 13684 17323]
SMsplice 5SS: [  445  3853  5039  6738  9788 10159 13363 13744]
SMsplice 3SS: [ 3729  4870  6566  9610 10010 13309 13684 17323]
top_k =  500
Partition function (log Z): -1.635439371308931

Sorted 5' Splice Sites (High to Low Probability):
Position 9788: 0.9417447001215415
Position 10159: 0.8873139295190852
Position 6738: 0.8765454523063088
Position 13363: 0.859728729086571
Position 3853: 0.7942139157717967
Position 5039: 0.7937324643154637
Position 13744: 0.7640220765263874
Position 445: 0.7319926000758268
Position 3481: 0.4925821696020479
Position 106: 0.443803665948549
Position 13614: 0.3278293804248456
Position 12316: 0.3045527703209824
Position 7707: 0.29819966211829513
Position 8071: 0.23838459353302813
Position 7226: 0.18426969182298392
Position 10426: 0.14843254664176406
Position 9047: 0.14088198659593684
Position 7742: 0.12242460708703375
Position 3173: 0.11474767355352554
Position 2822: 0.10588914742500527
Position 8414: 0.09478621048172554
Position 9129: 0.0718344636844976
Position 665: 0.07094875417750823
Position 2403: 0.06721237461975219
Position 1860: 0.06077041598223533
Position 90: 0.05508598497123863
Position 10201: 0.05326865538290078
Position 13796: 0.051559521279117435
Position 8017: 0.049228462943155624
Position 1257: 0.03451569250237839
Position 2551: 0.029727885362118674
Position 3895: 0.028246224742368462
Position 1277: 0.025504528508984242
Position 3597: 0.023961512132755432
Position 3432: 0.020254657322749385
Position 9964: 0.019884744262563696
Position 9922: 0.01877556341840625
Position 11854: 0.018033451136095013
Position 12369: 0.01595316748795199
Position 4875: 0.01587299813646194
Position 9180: 0.015349412101019314
Position 2435: 0.015082491074060345
Position 1319: 0.013428771111533223
Position 3592: 0.01140242280677492
Position 3964: 0.011284288890982663
Position 3104: 0.009167617737998882
Position 4477: 0.008941948376424497
Position 13484: 0.008213504256585211
Position 3626: 0.0078326123874566
Position 1414: 0.007806934293330442
Position 16755: 0.005684972111421012
Position 15585: 0.00509189924168857
Position 5056: 0.004747368870133824
Position 5190: 0.004343041676758933
Position 1212: 0.004209961007109324
Position 5061: 0.003969373921579298
Position 11465: 0.003026138124069958
Position 16290: 0.002952753589333113
Position 3400: 0.002673167979023554
Position 3095: 0.0026322338824140462
Position 624: 0.002559384552105155
Position 8878: 0.0023994287936885744
Position 14743: 0.002090468261005238
Position 3063: 0.001969641682621504
Position 126: 0.0017413688839448185
Position 1355: 0.0017240791944778604
Position 404: 0.0013472476493221822
Position 96: 0.0009809659640197088
Position 110: 0.0008816081800023332
Position 72: 0.0008230635127758466
Position 2772: 0.0006830879143371422
Position 87: 0.0004435876655170408
Position 1205: 0.00035423478344950794
Position 1400: 0.0003413917233417964
Position 60: 0.00023199624952178384
Position 262: 0.0002080302556662845
Position 85: 0.00018515009273906523
Position 158: 0.00016912833106217713
Position 915: 0.00013067474242002314
Position 755: 0.00011912243513804193
Position 853: 0.00010870059935436167
Position 120: 9.854160739616784e-05
Position 122: 8.552224349074329e-05
Position 100: 6.923845599844457e-05
Position 118: 5.961351137298358e-05
Position 1871: 5.904794839001388e-05
Position 1281: 5.587506273871066e-05
Position 870: 5.281078179545353e-05
Position 134: 3.342743070478736e-05
Position 813: 3.159519613189563e-05
Position 114: 2.761251989629952e-05
Position 10403: 2.6103023231836794e-05
Position 136: 2.5426457456095492e-05
Position 246: 2.293614902418179e-05
Position 1247: 2.1717759565232416e-05
Position 94: 2.1098062217220305e-05
Position 1531: 1.7978842092361628e-05
Position 252: 1.335818295101927e-05
Position 1660: 1.265220485781419e-05
Position 271: 1.069075528107235e-05
Position 805: 7.97507020224309e-06
Position 10713: 7.7495913624014e-06
Position 1375: 7.740729585234541e-06
Position 130: 7.418876524409147e-06
Position 10190: 6.787078382770591e-06
Position 836: 6.614115072207817e-06
Position 580: 6.3561121027511235e-06
Position 10174: 5.930787601637636e-06
Position 112: 5.900312870089102e-06
Position 208: 3.882552300801777e-06
Position 124: 2.713193996336904e-06
Position 273: 2.1114938785393042e-06
Position 740: 1.6274753562850656e-06
Position 140: 1.4324277626247657e-06
Position 138: 1.2266952406090018e-06
Position 1167: 1.0792144360008303e-06
Position 307: 1.0510532888526023e-06
Position 458: 1.1494500201038336e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 9610: 0.8878120222946332
Position 13309: 0.8721542621439214
Position 6566: 0.7659965660841611
Position 10010: 0.7213860440013383
Position 13684: 0.7084468921125736
Position 3729: 0.6914287844709598
Position 3340: 0.5414042259411568
Position 4870: 0.43208844402636176
Position 17323: 0.411151009010901
Position 7576: 0.36529233484127566
Position 13462: 0.35806950915665076
Position 4975: 0.34977337237806677
Position 297: 0.24922198370377255
Position 12184: 0.23262828549422637
Position 8974: 0.22668838993561605
Position 18044: 0.2228625809659716
Position 7975: 0.18301085248936128
Position 10291: 0.14431042316633294
Position 6961: 0.13215066444294782
Position 10046: 0.1294827055887188
Position 3042: 0.11364455330894697
Position 2264: 0.10444015326759339
Position 2670: 0.09008907900204813
Position 13525: 0.08835477864319341
Position 12222: 0.08795729620438215
Position 3667: 0.07053766704911468
Position 8185: 0.07036169802396278
Position 3776: 0.06966966784502554
Position 9864: 0.06890419365976555
Position 16191: 0.06732831049204299
Position 1106: 0.06704524438139235
Position 6488: 0.05927610853835886
Position 7792: 0.05844086539394216
Position 9990: 0.05645216615239342
Position 7579: 0.05533193436405333
Position 14628: 0.054105348424996445
Position 1759: 0.053983046173784834
Position 9548: 0.05143860532536699
Position 7962: 0.0405518617848151
Position 7108: 0.039273225471673036
Position 16526: 0.03177381780468637
Position 6590: 0.026635237315026823
Position 8336: 0.02442451245776275
Position 4924: 0.0222775890943529
Position 14501: 0.019664038102367852
Position 204: 0.019583673024043548
Position 11740: 0.018412913463479362
Position 17491: 0.018359057321688275
Position 6523: 0.018331289981408573
Position 18787: 0.016594657840391776
Position 14333: 0.015328150377097392
Position 302: 0.015065243941556785
Position 17978: 0.01437726747384049
Position 18639: 0.0142208274116799
Position 17641: 0.013398370548528014
Position 3062: 0.012400430824461852
Position 2466: 0.012380066859220225
Position 7041: 0.012025199033790623
Position 1273: 0.01132426263754881
Position 3508: 0.010337507912161495
Position 15393: 0.009843345992807272
Position 13654: 0.009695562684833247
Position 18271: 0.00923066785837691
Position 1129: 0.008298257038072509
Position 11299: 0.00783037342686348
Position 2577: 0.007684746100357929
Position 17615: 0.007574482790963926
Position 13588: 0.006988479438791781
Position 5024: 0.006875490023363852
Position 6450: 0.006259394465880151
Position 18286: 0.006247392007032554
Position 18190: 0.005952778634555165
Position 188: 0.0057447453748017095
Position 7928: 0.00560947680806521
Position 556: 0.005428310163345486
Position 635: 0.005273902279105967
Position 3399: 0.005019473707574931
Position 16107: 0.004964018489127397
Position 1773: 0.004929091085963692
Position 337: 0.0047534702814328485
Position 13920: 0.004733837664708582
Position 4609: 0.004561497495348312
Position 4543: 0.0037760024667439006
Position 18386: 0.0036424418889073754
Position 10034: 0.0036393741916415806
Position 13814: 0.003550020564515765
Position 605: 0.0034693993465715347
Position 10382: 0.003448002346115286
Position 4769: 0.003312851436159793
Position 16078: 0.002992928274699272
Position 14236: 0.0028952528838735677
Position 15779: 0.0024354986619232145
Position 8669: 0.002399428793688576
Position 4351: 0.0023294122598541654
Position 16139: 0.002317414172068813
Position 3349: 0.002224311657227371
Position 2534: 0.002121026924207729
Position 4389: 0.0020108648566148093
Position 2972: 0.002003918910435473
Position 14134: 0.0018924237071814834
Position 14890: 0.00147602741548654
Position 8979: 0.0013774724458377068
Position 653: 0.0013644924307045269
Position 4437: 0.0013528053647263913
Position 3773: 0.001319336526649284
Position 13697: 0.001316761623824664
Position 9382: 0.0013105702939645825
Position 17896: 0.0012339016780688458
Position 14784: 0.0012089007331791777
Position 15750: 0.001198765150574085
Position 564: 0.0011980964140472948
Position 2352: 0.0011975690710492835
Position 4324: 0.001179459762184495
Position 1567: 0.001162250920705679
Position 4296: 0.0010683290225550982
Position 4119: 0.001001077110489539
Position 14583: 0.0008206773580652345
Position 13465: 0.0007985199628409219
Position 9305: 0.0007552760605001688
Position 542: 0.0006765534933492904
Position 6883: 0.0006481168788617616
Position 397: 0.0005666538223117879
Position 13927: 0.0005456597144476443
Position 3545: 0.0005099965260858367
Position 14860: 0.0004814629203863526
Position 2945: 0.00046826381271572644
Position 9379: 0.00043633816153480917
Position 535: 0.00040336234682181404
Position 15454: 0.0003991033219481585
Position 1245: 0.00031411270370669406
Position 13901: 0.0003057466957372679
Position 10933: 0.00029187687844688305
Position 2432: 0.00025227666631844146
Position 11074: 0.00022856669737993357
