Gene = Polg
index = 831
Annotated 5SS: [  293  1759  4665  5847  6100  6305  6674  6926  7189  8189  9655  9928
 10322 10928 11552 11769 12324 12658 14256 14503 14821 15878]
Annotated 3SS: [  990  4468  5681  5952  6224  6490  6776  7061  7951  9533  9849 10213
 10766 11497 11650 12187 12410 14132 14333 14611 15716 16324]
SMsplice 5SS: [ 1759  4665  5847  6100  6305  6674  6926  7189  8189 10322 10928 11769
 12324 12658 14256 14503 14821 15249]
SMsplice 3SS: [ 4468  5681  5952  6224  6490  6776  7061  7951 10173 10766 11650 12187
 12410 14132 14333 14733 15121 16324]
top_k =  500
Partition function (log Z): 30.626720194739395

Sorted 5' Splice Sites (High to Low Probability):
Position 5847: 0.99735883176111
Position 14821: 0.9829230699560668
Position 7189: 0.971938473294432
Position 6926: 0.8790838269482949
Position 4665: 0.873162383305567
Position 10928: 0.8688981852674784
Position 6305: 0.8551455809713059
Position 12324: 0.8468179116595829
Position 10322: 0.8208203195887946
Position 6674: 0.7894467424293061
Position 12658: 0.7785603647808385
Position 8189: 0.777565192148037
Position 14503: 0.7290413541891734
Position 6100: 0.72831138311217
Position 15249: 0.7255482228858656
Position 11769: 0.6756644625168657
Position 14256: 0.6665456642501266
Position 15878: 0.4649345695983418
Position 1759: 0.432426202226826
Position 9655: 0.42298618038468627
Position 16917: 0.3678902384377438
Position 2101: 0.3134029041959995
Position 13038: 0.2749919740633103
Position 6131: 0.2555555669308026
Position 293: 0.23108157861751824
Position 11552: 0.2247050951630422
Position 14153: 0.1667047268027627
Position 2580: 0.15646001458461872
Position 9122: 0.1513696559742749
Position 15691: 0.1508743279126862
Position 9601: 0.14597869174169953
Position 11367: 0.11332117081280339
Position 11700: 0.11295235915720574
Position 936: 0.110926034773
Position 9506: 0.10930500580187331
Position 10855: 0.10415042690027539
Position 9928: 0.09808206929451654
Position 16456: 0.09036820771660385
Position 12004: 0.08872069323070372
Position 11938: 0.08864805989354185
Position 7868: 0.07954316485847837
Position 6370: 0.07908084518336328
Position 1630: 0.07708290077534585
Position 1366: 0.0757943868372649
Position 6682: 0.0736998345137617
Position 781: 0.0706785089062812
Position 6652: 0.06446411846715208
Position 14579: 0.06424001430795186
Position 4670: 0.06267995200087614
Position 11758: 0.060911242811336745
Position 9257: 0.05805118583644771
Position 16609: 0.05248149533898291
Position 3573: 0.05238567652943645
Position 11525: 0.05083309530407171
Position 4947: 0.04929790012353704
Position 16414: 0.046805398425107295
Position 6719: 0.04640864771443634
Position 1016: 0.04363954489105837
Position 5234: 0.03722627780279283
Position 14539: 0.03636999636328865
Position 8356: 0.03597118077329691
Position 14531: 0.0333549029983951
Position 14133: 0.03277466023184333
Position 4601: 0.032303459439333916
Position 15305: 0.0318656849424035
Position 823: 0.030975130468788175
Position 3098: 0.0309549549816377
Position 11856: 0.030886373493543784
Position 11744: 0.030883247584489182
Position 460: 0.02680679584989042
Position 4700: 0.02519521949225382
Position 2051: 0.024753178632315232
Position 12334: 0.023054098474018292
Position 242: 0.022741297386719577
Position 6850: 0.02263121554684328
Position 946: 0.02174011558248681
Position 14071: 0.021571169760932835
Position 16450: 0.02089248914455692
Position 11813: 0.01832869425603445
Position 121: 0.017905241997392848
Position 3077: 0.017310910057484082
Position 664: 0.017178157071232946
Position 1175: 0.0170819877757849
Position 16645: 0.015646037546218076
Position 10327: 0.015279562983935442
Position 454: 0.014446886862599068
Position 15459: 0.013324371818617186
Position 11703: 0.013177220817148002
Position 16559: 0.012895544204492241
Position 14759: 0.012751686737733824
Position 2212: 0.012392477040478375
Position 16066: 0.010651944431231266
Position 718: 0.010591493669986891
Position 17044: 0.010029614362799966
Position 1700: 0.009709596223180666
Position 11116: 0.008621705972147306
Position 14356: 0.008308825809767013
Position 6333: 0.00830408137678682
Position 4365: 0.00774982626249578
Position 9370: 0.0076464299918278
Position 9131: 0.007524709704736095
Position 140: 0.007489612992387006
Position 2044: 0.007318701148592294
Position 10771: 0.0071730157052399286
Position 690: 0.006843980291478105
Position 2727: 0.006676656406488254
Position 15020: 0.006536292901844572
Position 15009: 0.006463590032868425
Position 11511: 0.006253342957371095
Position 2130: 0.006025179746571048
Position 12197: 0.005994304522475984
Position 765: 0.005737296466776179
Position 2768: 0.005211703497034401
Position 5239: 0.005076561752277195
Position 12204: 0.004676783897196263
Position 6159: 0.004631807852683734
Position 8323: 0.004630697906347434
Position 7858: 0.004596876750638777
Position 12631: 0.0045880309103183674
Position 10921: 0.003982001989048704
Position 11268: 0.003946714932939981
Position 16764: 0.003923196209698301
Position 11725: 0.0038610768073621213
Position 14967: 0.0038202135538702494
Position 1907: 0.0036080372255027798
Position 11170: 0.002983634062787819
Position 11557: 0.002949608173209535
Position 1190: 0.0029371617752684256
Position 573: 0.002871507556745449
Position 16325: 0.002856719365657782
Position 173: 0.0028333362428673665
Position 11362: 0.0026688813263938045
Position 4859: 0.0023879659584843415
Position 6709: 0.002266887979794815
Position 4951: 0.002254085582682482
Position 3540: 0.0022001312198685905
Position 6337: 0.0021529788807116575
Position 6105: 0.002027273416289297
Position 6656: 0.00200677439462084
Position 4608: 0.0019236697095963045
Position 835: 0.0019164933047545888
Position 6955: 0.001912555358117688
Position 11081: 0.001777440227044659
Position 5534: 0.0017017202583581924
Position 10861: 0.0016407776446824293
Position 8654: 0.0016126335961282395
Position 10174: 0.0015944485705743927
Position 4871: 0.0015935808156724133
Position 493: 0.0015821860459680104
Position 34: 0.0015774846091479748
Position 9962: 0.001494907539587605
Position 534: 0.0014751168095717055
Position 239: 0.0013197441886958067
Position 16419: 0.0012649123925032098
Position 4652: 0.001260650432744688
Position 6623: 0.0012390957661376834
Position 254: 0.0011953860559447613
Position 6135: 0.0011924439480865629
Position 5863: 0.0011683677281715162
Position 7426: 0.0011390599429086203
Position 7345: 0.0010994567917298108
Position 10280: 0.00106829778942894
Position 959: 0.0010359492582498794
Position 11303: 0.001030832048381022
Position 2119: 0.0009776869041506512
Position 9674: 0.0009363240443162551
Position 6347: 0.0009263389813479576
Position 11733: 0.0009079600417248573
Position 10249: 0.0008427044715956481
Position 456: 0.0008270024195088277
Position 7697: 0.0008095505942603113
Position 14747: 0.0008056450675364608
Position 1113: 0.0006407757292776099
Position 15004: 0.0006352723692555149
Position 921: 0.0006181533577208695
Position 7455: 0.0006173992950977952
Position 5178: 0.0005895402697833494
Position 6876: 0.0005789289138199669
Position 14918: 0.0005750727448189221
Position 728: 0.0004961952993609074
Position 9103: 0.00040977450865117566
Position 403: 0.00038928821950651095
Position 1397: 0.0003831642118312189
