Gene = 2010109A12Rik
index = 26
Annotated 5SS: [ 206 1677]
Annotated 3SS: [1580 6710]
SMsplice 5SS: [206]
SMsplice 3SS: [4708]
top_k =  500
Partition function (log Z): -10.566905764219273

Sorted 5' Splice Sites (High to Low Probability):
Position 206: 0.749684865397889
Position 2435: 0.17473702412205003
Position 4763: 0.1055738100861069
Position 264: 0.10250915559989522
Position 365: 0.06098976257159435
Position 1677: 0.05420229101800398
Position 524: 0.04974472205171562
Position 4638: 0.03623422500071109
Position 699: 0.03468836888143439
Position 5711: 0.03367397495256227
Position 528: 0.031954564103624135
Position 2499: 0.017112705543259103
Position 6502: 0.012026442902455602
Position 3421: 0.007521171736361237
Position 259: 0.0046321630523527705
Position 2776: 0.002663705601941935
Position 5586: 0.00256280273842526
Position 2699: 0.0023878021344240995
Position 3251: 0.0015741722302584072
Position 1867: 0.0007873076961466039
Position 175: 0.0006443154185840031
Position 2187: 0.0004006902092289663
Position 1412: 0.0002585273941818728
Position 1970: 0.00021184890987627612
Position 1859: 6.950793384290266e-05
Position 2520: 6.735384012378176e-05
Position 557: 6.72374497244955e-05
Position 799: 5.456357378346125e-05
Position 306: 2.233038199240156e-05
Position 40: 9.36377629951056e-06
Position 275: 8.844403136097616e-06
Position 357: 7.007882394218697e-06
Position 108: 6.631136033741219e-06
Position 254: 5.351398638922856e-06
Position 186: 4.990661499255407e-06
Position 87: 4.81062295118877e-06
Position 85: 4.3059270887891075e-06
Position 308: 3.014982849036187e-06
Position 184: 2.9226161543703954e-06
Position 389: 2.669899310459798e-06
Position 561: 2.3673499821692342e-06
Position 399: 2.0176767727126797e-06
Position 1048: 1.969248709163392e-06
Position 2493: 1.8288934570055117e-06
Position 63: 1.8244993718807061e-06
Position 448: 1.6603426983090176e-06
Position 295: 1.3748440173150637e-06
Position 19: 1.3667965468035947e-06
Position 290: 1.0270655072361452e-06
Position 467: 9.89477156316915e-07
Position 42: 8.845758318903649e-07
Position 506: 2.0423754742831595e-07
Position 13: 1.638265542878337e-07
Position 11: 2.8563079317146937e-08
Position 397: 8.935733822246421e-10
Position 416: 8.438427898840762e-10
Position 708: 4.749376129987237e-10
Position 669: 3.350086556496152e-10
Position 688: 2.2491016200268643e-10
Position 718: 1.9152267683072094e-10
Position 703: 7.163245247045841e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 4708: 0.3810349237021698
Position 6710: 0.2121629886345932
Position 2351: 0.13540376450157332
Position 5547: 0.08592439703003199
Position 4495: 0.05694654398461028
Position 3823: 0.047145641134694556
Position 6052: 0.04514260320909165
Position 2606: 0.0409796095992986
Position 6402: 0.040565636675716825
Position 5887: 0.03369175642599392
Position 6430: 0.031703988779591755
Position 2271: 0.02992877021576532
Position 4865: 0.029647193216663623
Position 6376: 0.028462233049001636
Position 1580: 0.02819511581539526
Position 423: 0.02773029349129411
Position 2268: 0.02612000749871162
Position 3251: 0.024321471879461255
Position 3877: 0.020524582732168176
Position 4862: 0.018201789710180303
Position 1507: 0.017667103925606706
Position 2305: 0.011584263016511937
Position 524: 0.009465505230449164
Position 3047: 0.006660321783937613
Position 795: 0.006122877506473109
Position 3142: 0.005267582649684735
Position 5798: 0.005180058995195453
Position 6738: 0.0051675110900079695
Position 6838: 0.005124570105274319
Position 4736: 0.004389674199776801
Position 1667: 0.0041478625989339124
Position 5855: 0.0038800527012866548
Position 5443: 0.0037959909475544862
Position 2382: 0.003291488999170762
Position 5239: 0.003080710030304909
Position 445: 0.0030182470991222646
Position 5299: 0.0028966713424485426
Position 5390: 0.002854258661248331
Position 2698: 0.0028342995507301665
Position 4587: 0.002114892064073508
Position 625: 0.0021101381641473902
Position 3279: 0.0018153334852401002
Position 4714: 0.0018102619777425827
Position 3792: 0.0015648933814892362
Position 642: 0.0014249482858396947
Position 4799: 0.0013870315481254408
Position 2620: 0.001264106962168288
Position 2511: 0.001222453916641137
Position 4148: 0.0011897942285080682
Position 387: 0.001150651653490581
Position 4510: 0.0011112631590508909
Position 738: 0.0010616367197551187
Position 5103: 0.0008339546511943047
Position 957: 0.0008250282997888241
Position 6014: 0.0008148353237594751
Position 5167: 0.0007823513422579924
Position 3944: 0.0007546411498379214
Position 3465: 0.0007404389108563202
Position 1671: 0.0007305307410269455
Position 3324: 0.000722428486532536
Position 5132: 0.0006672910347409621
Position 2454: 0.0006611937535486196
Position 2423: 0.0005700372339287813
Position 1233: 0.0005525418387380995
Position 4757: 0.0005497852676915437
Position 2406: 0.0005117179715865538
Position 4298: 0.0004655661334954158
Position 1931: 0.00046230679892077237
Position 2274: 0.00043286885444610305
Position 846: 0.00043115300900043385
Position 1587: 0.0004189712485119116
Position 407: 0.0004095432101751513
Position 1273: 0.0003982952836187948
Position 3737: 0.0003768458050580519
Position 1008: 0.00034322164496762824
