Gene = Cox20
index = 291
Annotated 5SS: [  79 2730 2876]
Annotated 3SS: [2614 2811 3350]
SMsplice 5SS: [  79 2730]
SMsplice 3SS: [2614 2811]
top_k =  500
Partition function (log Z): -5.934369602605398

Sorted 5' Splice Sites (High to Low Probability):
Position 79: 0.9295657481332249
Position 2730: 0.764862668053239
Position 1200: 0.14877478334474942
Position 548: 0.08506403410917542
Position 448: 0.05300497153870427
Position 746: 0.037082866653651916
Position 891: 0.032201144644567
Position 3002: 0.02834125083803077
Position 2876: 0.027336018830950423
Position 644: 0.018962250528062958
Position 382: 0.016804637681552336
Position 3166: 0.015471605895588788
Position 1359: 0.01093730623853051
Position 2545: 0.010546801308358349
Position 1692: 0.009296940637624386
Position 2723: 0.007155827359615742
Position 1770: 0.006835966946711305
Position 2465: 0.0038752638063381723
Position 3121: 0.003136176528504886
Position 2499: 0.003017490397728425
Position 116: 0.00274811526056869
Position 171: 0.0025097264959539367
Position 2734: 0.0006410756883991716
Position 2903: 0.0005878321608972067
Position 992: 0.0005599984576768144
Position 453: 0.0005316283828337363
Position 2914: 0.0005314616756406069
Position 1696: 0.00023976508494275822
Position 2859: 0.00018153217837105524
Position 1063: 0.0001683429880708179
Position 2193: 0.00014930232144064537
Position 106: 0.0001104191717631074
Position 248: 0.0001089559481851206
Position 674: 0.00010405395743307774
Position 84: 0.00010301485362598442
Position 653: 5.7615981033463155e-05
Position 679: 2.8036283873378672e-05
Position 1365: 2.5111985648350102e-05
Position 289: 2.4221293377166264e-05
Position 401: 2.339261559184673e-05
Position 123: 1.1873924175488429e-05
Position 342: 1.1834470425536228e-05
Position 352: 7.367394658583406e-06
Position 336: 7.050646725480691e-06
Position 219: 5.220769922686344e-06
Position 1600: 5.183299068996011e-06
Position 142: 4.069644985498448e-06
Position 646: 3.2443695533051193e-06
Position 474: 2.9278889539345823e-06
Position 681: 2.5349613686422936e-06
Position 34: 1.9918487911308617e-06
Position 751: 1.9797059470931744e-06
Position 1774: 1.699289569613713e-06
Position 691: 1.6618820993751923e-06
Position 1782: 1.589149929223508e-06
Position 600: 1.5102025202381268e-06
Position 187: 3.535107162712582e-07
Position 228: 3.322726363388502e-07
Position 386: 2.1052175496849453e-07
Position 463: 9.982876672167141e-08
Position 409: 9.059813941348824e-08
Position 118: 5.109150294181574e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 2811: 0.8950306876503586
Position 2614: 0.5488731900026228
Position 2587: 0.2290476665366527
Position 507: 0.05523634468327736
Position 431: 0.045973847791682586
Position 3350: 0.04524028122506503
Position 1105: 0.041815847474176056
Position 1149: 0.040689234751607066
Position 775: 0.03988065094784561
Position 3091: 0.030584174375430723
Position 531: 0.023363780642770737
Position 1080: 0.01944918226266283
Position 1548: 0.015120665779914506
Position 2868: 0.01236518510125142
Position 1192: 0.012184436143913773
Position 2781: 0.011526597481287173
Position 941: 0.01115460357049794
Position 1047: 0.00919109626524092
Position 2345: 0.00868924218922475
Position 2815: 0.00713146382198474
Position 2419: 0.006734980305846637
Position 2639: 0.006469593220107262
Position 1070: 0.0064566572826753104
Position 3362: 0.006334872838471291
Position 579: 0.005598577574116178
Position 292: 0.005535323246147648
Position 3299: 0.00552215604714698
Position 2134: 0.004856928308551407
Position 447: 0.0041462669267380665
Position 1235: 0.003710141019218694
Position 2288: 0.003516430491535531
Position 486: 0.0035151555797362745
Position 3165: 0.003479986391690763
Position 2110: 0.003345555481781551
Position 150: 0.002973626720602604
Position 1571: 0.002939638987739124
Position 876: 0.0027949219653045734
Position 163: 0.0027061800688586925
Position 1599: 0.0022617817831276123
Position 2967: 0.0020470517782046013
Position 884: 0.0020330670760164886
Position 2844: 0.0018468629360649375
Position 2984: 0.001562902195574765
Position 170: 0.0014708920212496701
Position 803: 0.001463829572619786
Position 2630: 0.0014080582251895207
Position 2756: 0.0013752044292382128
Position 3314: 0.00137256819924033
Position 2690: 0.0013314129124478574
Position 619: 0.001277695583889208
Position 2462: 0.0012731641689086525
Position 1658: 0.0011209326945687316
Position 3458: 0.0010520398532921577
Position 946: 0.0009806372908055113
Position 2897: 0.0009743489886770476
Position 2623: 0.0009537149256939857
Position 583: 0.000943428197334409
Position 375: 0.0008958730573917504
Position 2185: 0.0008433043454350832
Position 3001: 0.0008057466377137782
Position 2443: 0.0007225383492310663
Position 368: 0.000685347544117256
Position 2563: 0.0006492342126990587
Position 219: 0.000581367981332736
Position 1014: 0.00044529061563915965
Position 246: 0.00044364273317021405
Position 1154: 0.00043439298731523334
Position 187: 0.00042770524193113925
Position 277: 0.0004033400435411047
Position 2382: 0.00039963596996751393
Position 1695: 0.0003611505416207087
Position 3381: 0.0003137521576552113
Position 179: 0.0002962510345567996
Position 639: 0.00026111914550934587
Position 458: 0.00025946637658985487
Position 3535: 0.00025531190928944076
Position 784: 0.00021907811439129046
Position 296: 0.0002155575372164706
Position 3437: 0.00020600263693865443
Position 559: 0.00019712770559227467
Position 1027: 0.0001966109362415375
Position 352: 0.00017009362645588962
Position 600: 0.00015566419428740885
Position 434: 0.00014416348655356376
Position 2847: 0.00013867925900974684
Position 452: 0.0001332251924310683
Position 1390: 9.555648604931773e-05
Position 962: 8.621363705966333e-05
Position 379: 7.94400513406792e-05
Position 1888: 7.408254206576937e-05
Position 901: 6.881131262701224e-05
Position 1486: 6.104227109250264e-05
Position 467: 3.006734406644689e-05
Position 819: 1.7641886186266475e-05
Position 740: 1.4830669248275677e-05
Position 840: 1.2793172365209485e-05
Position 628: 8.952483897822962e-06
Position 238: 6.362066454371068e-06
Position 397: 3.631556797745133e-06
Position 228: 3.4530197300601156e-06
Position 307: 2.7332588131843132e-06
Position 327: 2.7246561918384397e-06
Position 960: 2.676746474676813e-06
Position 761: 2.609592713899293e-06
Position 329: 1.958271570893863e-06
Position 478: 1.7857324619094186e-06
Position 1162: 1.3526286290028521e-06
Position 252: 1.222341679251621e-06
Position 956: 9.517732520268488e-07
Position 1305: 7.948697038762406e-07
Position 409: 7.225326768238315e-07
Position 891: 7.132274212243849e-07
Position 401: 6.976998963057171e-07
Position 653: 4.4564809233878034e-07
Position 261: 1.3154502558066188e-07
Position 235: 1.1972191786438104e-07
Position 233: 1.115695357153131e-07
Position 688: 1.0083804183486079e-07
Position 643: 2.6339519773919778e-08
Position 679: 2.6272883789273e-08
Position 386: 1.2207262090295417e-08
