Gene = Etfdh
index = 389
Annotated 5SS: [  346  5323  6126 10025 10557 12940 13864 15242 16952 19065 23234 23959]
Annotated 3SS: [ 5184  5895  9942 10437 12861 13716 15100 16807 18895 23050 23736 24697]
SMsplice 5SS: [  136  5323 10025 10541 13864 15242 16952 19065 23234]
SMsplice 3SS: [ 5184  9942 10437 13716 15100 16807 18895 23050 24697]
top_k =  500
Partition function (log Z): -1.121976037212196

Sorted 5' Splice Sites (High to Low Probability):
Position 16952: 0.9978415091371338
Position 5323: 0.9561161452265057
Position 19065: 0.8952912628089222
Position 15242: 0.8831221631772352
Position 13864: 0.8666501409943019
Position 10025: 0.5943061168889044
Position 136: 0.5787415876626214
Position 649: 0.5682218596384085
Position 23234: 0.4430095975600969
Position 10541: 0.3675348997298779
Position 19289: 0.36148617422886475
Position 12940: 0.26848395671081415
Position 346: 0.2336792866945002
Position 10557: 0.2179612903375043
Position 210: 0.16688754193869718
Position 20552: 0.1455330879274749
Position 18367: 0.14164810039059367
Position 6126: 0.1174919873047275
Position 21067: 0.0853739950649455
Position 17621: 0.08425121742198531
Position 10532: 0.08255370203719953
Position 10488: 0.06705449707499449
Position 14412: 0.05353034930565746
Position 23959: 0.0523401310922965
Position 15213: 0.05171382970288239
Position 14416: 0.046710363163303674
Position 7455: 0.04219718042774875
Position 383: 0.032679265577689645
Position 9975: 0.032167794682189194
Position 565: 0.03196999446249345
Position 14420: 0.030886163604460778
Position 10085: 0.030427134707489978
Position 23681: 0.027911359399554286
Position 14424: 0.02551335400989588
Position 15520: 0.02545283505842632
Position 24858: 0.024089683290640096
Position 15278: 0.023924063115505323
Position 14428: 0.020774088157509474
Position 17214: 0.020146540866266015
Position 10749: 0.019415664312288056
Position 17766: 0.01410824090099177
Position 15473: 0.013904399802158416
Position 6018: 0.013894641948587232
Position 318: 0.01192407061687748
Position 17467: 0.010059915990635097
Position 363: 0.009838225140799734
Position 6152: 0.00946061285904354
Position 7177: 0.008987741158555993
Position 6016: 0.007841217224712232
Position 13872: 0.007360528628415904
Position 9135: 0.0055452141604551905
Position 6227: 0.0038520714821393552
Position 18975: 0.003036624279442092
Position 21094: 0.0030146874943320734
Position 14448: 0.0028616348367241206
Position 157: 0.0027443500520397744
Position 5912: 0.0025510972843292797
Position 7212: 0.002316013384807313
Position 16524: 0.0023147504815167167
Position 5611: 0.0019932628005865623
Position 6027: 0.001970112412251022
Position 6189: 0.0018447830183919564
Position 15556: 0.0016391513386286875
Position 14432: 0.001449357296357176
Position 314: 0.0012173412494461324
Position 17268: 0.0011546555661309703
Position 5659: 0.0010601650152165683
Position 225: 0.000901286555604128
Position 300: 0.0007694383449525388
Position 18053: 0.0005944368562688183
Position 66: 0.0005422699689861146
Position 292: 0.0005375995392173639
Position 425: 0.0005118661432223767
Position 20313: 0.0004910816673791361
Position 5822: 0.0003901707226243761
Position 287: 0.0003741952897912621
Position 280: 0.00034413610427635235
Position 17771: 0.0003347018995892298
Position 5796: 0.00021991953830370161
Position 5597: 0.00021914809179346024
Position 5609: 0.00019536682178885781
Position 3819: 0.0001716372436630516
Position 17426: 0.0001296944427506954
Position 5594: 0.00011551063950985478
Position 5728: 0.00010963798898874258
Position 558: 9.138250191567691e-05
Position 236: 8.173555218376822e-05
Position 14: 7.402692132231973e-05
Position 391: 7.121693263975423e-05
Position 96: 4.842246375493977e-05
Position 335: 4.741134218807555e-05
Position 98: 2.4187114332987465e-05
Position 479: 2.378850303618891e-05
Position 105: 1.7267260618077177e-05
Position 70: 1.1002402483320464e-05
Position 192: 1.0639133629109362e-05
Position 44: 6.93572522247046e-06
Position 1949: 3.178120969828897e-06
Position 2304: 1.23566387419389e-06
Position 1471: 1.2126713679910311e-06
Position 2858: 8.973067577514881e-07
Position 2359: 6.956500109489097e-07
Position 4744: 2.3146959808618544e-07
Position 602: 5.667047926578515e-08
Position 1081: 3.691551833485196e-09
Position 1450: 2.1622008633031273e-09
Position 696: 6.812549784853222e-10
Position 1136: 5.616183218643894e-10
Position 1219: 4.4884319167383064e-10
Position 528: 3.365884973732412e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 16807: 0.9687207886165095
Position 15100: 0.9587600559956233
Position 13716: 0.8740106696227179
Position 10437: 0.7373707550648873
Position 9942: 0.6569010462785835
Position 5184: 0.6113110247348821
Position 461: 0.5525708886562938
Position 24697: 0.5453698808841672
Position 23050: 0.4625302753077401
Position 19170: 0.40156267216508224
Position 18895: 0.33646337256775094
Position 12861: 0.2684839567108141
Position 18967: 0.26783947431724925
Position 5242: 0.24480978629169547
Position 14272: 0.18172531037390852
Position 18942: 0.18070583144234081
Position 5895: 0.15105912548059638
Position 20393: 0.1327109353974189
Position 18822: 0.11525189463228042
Position 18244: 0.10741489047437931
Position 23359: 0.1023291444968534
Position 20975: 0.09886945840768611
Position 17502: 0.08767721248361658
Position 21191: 0.07554823800112356
Position 20460: 0.06762085786138194
Position 5270: 0.05826578513175823
Position 209: 0.035061660661744126
Position 228: 0.033533292675030975
Position 5216: 0.030288599890632355
Position 23888: 0.030106600254680232
Position 23736: 0.030014276452491037
Position 19809: 0.02965915543830292
Position 24949: 0.02835771749608215
Position 24747: 0.02693734058733622
Position 15443: 0.02650961359597225
Position 7354: 0.02482672530625684
Position 18225: 0.023930756198925502
Position 24151: 0.0225170291214024
Position 24727: 0.02048807926814066
Position 17028: 0.017815084627839095
Position 7123: 0.017344954682447615
Position 16766: 0.016696233074318056
Position 18295: 0.013206343958066925
Position 15389: 0.012991918482031815
Position 16825: 0.012095205996580661
Position 10595: 0.010026178089059819
Position 557: 0.009650482567238028
Position 7290: 0.00888424502047951
Position 17555: 0.008263182331542166
Position 5014: 0.007268172271483619
Position 17168: 0.006406078441581034
Position 22064: 0.005981820051186819
Position 20050: 0.005791360826525832
Position 5970: 0.005574975713346528
Position 20412: 0.00545651748644937
Position 22266: 0.0051303233186019825
Position 20108: 0.00508531823835555
Position 19145: 0.0049595892266648305
Position 5502: 0.004553292049907363
Position 8889: 0.00444636235135891
Position 17366: 0.004277196434415232
Position 5070: 0.004172776906053958
Position 10674: 0.004123093505764912
Position 18708: 0.004021549453221049
Position 21558: 0.0035525620363114465
Position 19956: 0.003298913891619782
Position 20538: 0.003031239019229754
Position 10479: 0.0030000268321523234
Position 18317: 0.0028806051079569247
Position 19704: 0.002697013469087176
Position 16463: 0.0023147504815167184
Position 292: 0.002146022750903719
Position 17339: 0.0021111164271318773
Position 17213: 0.0020320583784786263
Position 5958: 0.0020142652888767497
Position 537: 0.0019518042581701935
Position 17757: 0.001860299990017309
Position 471: 0.0015088299909375477
Position 564: 0.0014896090056818155
Position 7069: 0.0013303401413928104
Position 16858: 0.0012680806577819947
Position 17668: 0.0012581938445351626
Position 17249: 0.0012524978714151562
Position 544: 0.001241124466099559
Position 17090: 0.0011396405238586315
Position 7104: 0.0011146698205352766
Position 8947: 0.0010988518090962807
Position 260: 0.00109647210248303
Position 19725: 0.0010253706910295828
Position 17836: 0.0009210580482434524
Position 17386: 0.0008808844788098547
Position 15338: 0.0007871191860036385
Position 15362: 0.0007077349352057281
Position 22156: 0.0006664116929978696
Position 17106: 0.0006281686363540868
Position 233: 0.0005719087822777808
Position 17928: 0.0005634120226669197
Position 21633: 0.0005503772933682986
Position 642: 0.0004264921302329488
Position 528: 0.00037690290593770157
Position 17113: 0.00037246887567116794
Position 17081: 0.0003443727325202551
Position 18476: 0.0003415106561667612
Position 18409: 0.0003401732196991926
Position 17464: 0.00027632468910037224
Position 19212: 0.00023884088350645534
Position 492: 0.00020640724352651366
Position 478: 0.00019827732119190376
Position 254: 0.00017627373249458656
Position 332: 0.00013830837166993703
Position 3630: 0.00012658069855565334
Position 20191: 0.00011971487788831257
Position 20439: 0.00011088172768766265
Position 17042: 7.540877745910958e-05
Position 17125: 6.643405886478632e-05
Position 17960: 6.348589553258298e-05
Position 17132: 3.874989417415993e-05
Position 3780: 3.180032936926999e-05
Position 236: 2.046737311249472e-05
Position 372: 1.5288829176969497e-05
Position 16714: 1.4253342638510542e-05
Position 3740: 1.3256215738128325e-05
Position 17129: 1.1462181463150207e-05
Position 6084: 8.04662026722378e-06
Position 350: 6.744908867281701e-06
Position 16632: 3.0270547397427183e-06
Position 375: 2.1545248330978523e-06
Position 2131: 1.9313138851428016e-06
