Gene = Alkbh4
index = 112
Annotated 5SS: [203 755]
Annotated 3SS: [ 680 1397]
SMsplice 5SS: [ 203  755 1617 1900]
SMsplice 3SS: [ 647 1397 1812 2238]
top_k =  500
Partition function (log Z): -1.623933227404631

Sorted 5' Splice Sites (High to Low Probability):
Position 203: 0.9189527224494377
Position 755: 0.8740444806653662
Position 1617: 0.8089879349883891
Position 1900: 0.6998223309231907
Position 1479: 0.1264966819933976
Position 780: 0.09737125250689731
Position 917: 0.06232667828102572
Position 298: 0.03234790361076858
Position 2067: 0.019042629011330355
Position 698: 0.017256746639659627
Position 1745: 0.017164906059907427
Position 2110: 0.01561358125596054
Position 506: 0.0085596443363295
Position 939: 0.007574092990530208
Position 229: 0.007075055855884495
Position 321: 0.006036606272984157
Position 116: 0.00391532668552144
Position 1980: 0.0038101246757916854
Position 282: 0.003183198054452286
Position 207: 0.0026828570804702844
Position 1015: 0.002036054240086336
Position 284: 0.001893242215653083
Position 52: 0.001725955260541697
Position 567: 0.001725341201703598
Position 158: 0.0013566146975958096
Position 2117: 0.0011864783865109926
Position 515: 0.001004998926293343
Position 268: 0.0009702992659204156
Position 2081: 0.0009200690189890091
Position 220: 0.000610654088281513
Position 913: 0.0005226588009987514
Position 1634: 0.00043034111893411445
Position 2094: 0.0003838165770608514
Position 1456: 0.0003340263546183809
Position 1870: 0.000324335027306203
Position 276: 0.00030379791053425993
Position 1874: 0.0003011312361592139
Position 1413: 0.00028214539016847286
Position 1096: 0.00025537827044385016
Position 760: 0.0002487710950032161
Position 233: 0.0001598310195861229
Position 290: 0.00014045696610110746
Position 1701: 0.00011094980035316434
Position 1872: 0.00011027581675966123
Position 394: 0.00010028778999378644
Position 1655: 9.110797987142522e-05
Position 955: 7.051557129137053e-05
Position 846: 6.6837696029939e-05
Position 243: 6.497359862586888e-05
Position 266: 6.414494475315089e-05
Position 785: 5.94411800596497e-05
Position 1601: 5.7433009937659444e-05
Position 167: 4.901679493201315e-05
Position 1265: 4.4625272554916645e-05
Position 627: 4.0778705078062194e-05
Position 1300: 3.739029209535554e-05
Position 1647: 3.6658154229637796e-05
Position 1181: 3.6287358054351806e-05
Position 995: 3.566338423715679e-05
Position 1644: 3.471574836386287e-05
Position 888: 2.7470205488067174e-05
Position 908: 2.242273721013373e-05
Position 1072: 2.059799340537564e-05
Position 466: 1.926746264462022e-05
Position 1166: 1.695111253128821e-05
Position 346: 1.6866257927625402e-05
Position 546: 1.6844802454755127e-05
Position 259: 1.1889994323226336e-05
Position 816: 1.0164588806212456e-05
Position 24: 9.385241695026715e-06
Position 288: 6.49140030697478e-06
Position 333: 6.2035144116890705e-06
Position 1764: 5.933742108356407e-06
Position 493: 5.580833374734582e-06
Position 1242: 5.544675910571208e-06
Position 1770: 5.372098139690169e-06
Position 10: 3.3916508404009655e-06
Position 1782: 2.425903427001067e-06
Position 1895: 2.352752762197985e-06
Position 957: 1.818382082429578e-06
Position 1904: 9.061145053284897e-07
Position 1134: 6.020428381089201e-07
Position 274: 3.2676033431169763e-07
Position 335: 3.934663749532682e-08
Position 4: 1.571444800912446e-08
Position 1482: 9.004439774978104e-09
Position 850: 3.2354360072618415e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 647: 0.657363109018304
Position 1812: 0.631561109454029
Position 1397: 0.6133053532675563
Position 2238: 0.39548983353321643
Position 1355: 0.27195493301621826
Position 1970: 0.25992862141828904
Position 556: 0.14696826750056374
Position 1995: 0.13575299881706676
Position 505: 0.11772138312300778
Position 1760: 0.05323332508018597
Position 1692: 0.044799187759679907
Position 846: 0.03847756451501039
Position 2276: 0.03667071489575701
Position 680: 0.03462115673046365
Position 1552: 0.03362276674862555
Position 2491: 0.028844960100802185
Position 1888: 0.02132527208963927
Position 1741: 0.021006881694670316
Position 1744: 0.018001678557335726
Position 1471: 0.017182000765714293
Position 1535: 0.017166453851418267
Position 819: 0.015752070541472766
Position 830: 0.01454330363452281
Position 1726: 0.012057708434916933
Position 1523: 0.011235557179012215
Position 1514: 0.010490464136204965
Position 1769: 0.009761036382452846
Position 1852: 0.008349103043782604
Position 418: 0.005841916458920679
Position 2196: 0.005772913060419295
Position 584: 0.005527900089556455
Position 2002: 0.005220991532567457
Position 664: 0.00504986595568811
Position 2533: 0.004816995937665898
Position 472: 0.004390475460081055
Position 1705: 0.0030855538331911003
Position 1763: 0.0029944952867824435
Position 2281: 0.0026621104494172717
Position 2149: 0.0022977022953932663
Position 650: 0.002019611673470788
Position 1475: 0.0020066963800093093
Position 869: 0.0014670998171872989
Position 689: 0.0011833474794340209
