Gene = Lactb2
index = 615
Annotated 5SS: [  218  9826 13162 22316 30482 33191]
Annotated 3SS: [ 9661 13034 22136 30332 33108 33641]
SMsplice 5SS: [  218  9826 22316 30482]
SMsplice 3SS: [ 9661 22043 30332 33108]
top_k =  500
Partition function (log Z): -16.394291547712022

Sorted 5' Splice Sites (High to Low Probability):
Position 9826: 0.9969478185005898
Position 218: 0.8671968181607358
Position 12889: 0.6945271259814046
Position 22316: 0.6742544671589563
Position 13162: 0.6031266891217177
Position 8950: 0.5097776922270096
Position 10142: 0.4125620280391356
Position 14477: 0.31644673772113285
Position 15631: 0.18506627971024414
Position 7779: 0.15471843941118768
Position 658: 0.09703685750030064
Position 7537: 0.09436498420366705
Position 3140: 0.0788556698245284
Position 84: 0.0705800240267502
Position 10446: 0.05803352398546153
Position 8044: 0.053053860642687245
Position 480: 0.045875107203989
Position 9312: 0.04358153892264746
Position 141: 0.04239651847896011
Position 556: 0.031349282630442295
Position 3928: 0.028407793411145073
Position 10333: 0.027569880873066357
Position 402: 0.02002222721608106
Position 13219: 0.017443673514803415
Position 13215: 0.013492434963565374
Position 3368: 0.013316652506950157
Position 2653: 0.011699762885586265
Position 5060: 0.00938906243667999
Position 6363: 0.008285055305252052
Position 16144: 0.006412393696943631
Position 1544: 0.005765687859312451
Position 6757: 0.005277296793670885
Position 3655: 0.005227758899599718
Position 1993: 0.005174192213058824
Position 7308: 0.0032700916069934235
Position 3659: 0.0030178250875021254
Position 2047: 0.003002473639554585
Position 830: 0.00298258203832084
Position 4973: 0.002889068338172296
Position 654: 0.002531982405535906
Position 3018: 0.0023313921748779032
Position 470: 0.0019634879807163023
Position 8946: 0.0019388195187927196
Position 521: 0.0019254014666545032
Position 1189: 0.0017933520274090696
Position 201: 0.0017689674453379605
Position 5136: 0.001700893039604901
Position 194: 0.0013510901184453103
Position 328: 0.0006840880275756557
Position 138: 0.0002931796581152825
Position 1986: 0.00016800404554212053
Position 166: 0.00013743649193422296
Position 66: 0.00013712574666832213
Position 391: 0.0001154499014602463
Position 1156: 0.0001042509143306326
Position 75: 6.082149926842716e-05
Position 2105: 5.409190167590454e-05
Position 35: 4.891638993445744e-05
Position 2010: 4.677176853583343e-05
Position 299: 4.332063728854151e-05
Position 695: 3.868068624264422e-05
Position 3128: 3.0727613718020704e-05
Position 1186: 2.918668558083758e-05
Position 1317: 2.8190810821140585e-05
Position 2037: 2.7208823901411042e-05
Position 258: 2.525286930669319e-05
Position 128: 2.1514296756315743e-05
Position 50: 2.0448227720980627e-05
Position 149: 1.3345378223985194e-05
Position 253: 1.1103332387275202e-05
Position 2996: 1.051190505575381e-05
Position 133: 1.0416330365912154e-05
Position 326: 3.296723626751351e-06
Position 147: 1.5941853406910367e-06
Position 1528: 1.1438599878805687e-06
Position 887: 1.0016859013744007e-06
Position 526: 8.010799273883995e-07
Position 394: 6.478982363081492e-07
Position 1199: 5.239632231027433e-07
Position 1749: 4.4002148170407805e-07
Position 413: 4.3274185907955113e-07
Position 1331: 3.7654151631246733e-07
Position 420: 3.655347064536942e-07
Position 352: 2.8975455040305237e-07
Position 798: 2.659769549562119e-07
Position 1148: 2.570078357717628e-07
Position 424: 2.064269278440951e-07
Position 549: 6.642770473367436e-08
Position 592: 2.994876047922246e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 9661: 0.8674064430135743
Position 22043: 0.7994056790535257
Position 12780: 0.7065531332224086
Position 8778: 0.5129569556493805
Position 13034: 0.385175358113136
Position 14348: 0.3609648397882058
Position 28097: 0.34974793672465776
Position 15517: 0.18832554934242127
Position 390: 0.18457453578730382
