Gene = Prpf38b
index = 860
Annotated 5SS: [ 564 3392 3796 3941 6617]
Annotated 3SS: [3322 3643 3879 6392 6964]
SMsplice 5SS: [ 564 1072 3392 3796 3941 6617]
SMsplice 3SS: [ 759 3322 3643 3879 6392 6964]
top_k =  500
Partition function (log Z): 5.42057357084573

Sorted 5' Splice Sites (High to Low Probability):
Position 6617: 0.9933606258430974
Position 3796: 0.9653860955867543
Position 1072: 0.8434587803475435
Position 564: 0.8126237492751627
Position 3941: 0.7343016122802155
Position 3392: 0.6140468605648488
Position 3402: 0.28715046224048635
Position 1385: 0.24908691916372783
Position 2487: 0.22789497419798732
Position 5810: 0.1841796446729142
Position 593: 0.17975592827988449
Position 6880: 0.14841802859900108
Position 1379: 0.14401526476932822
Position 4355: 0.10530225491596257
Position 3955: 0.09967005410160176
Position 5656: 0.03348680593090024
Position 1249: 0.027448975344833378
Position 1753: 0.018612999574328656
Position 885: 0.016949395062340212
Position 1085: 0.01607851922624063
Position 1195: 0.015883890515785787
Position 1985: 0.014194589321341496
Position 1733: 0.011900546505392724
Position 2974: 0.011314896740879245
Position 4411: 0.011046145889110633
Position 5584: 0.00855506076916703
Position 1007: 0.00788453128202494
Position 5852: 0.007023938330871067
Position 5409: 0.0044375120521544026
Position 198: 0.004343112868473947
Position 1923: 0.003990811194966578
Position 1253: 0.00287455335020646
Position 2520: 0.0028628826784300133
Position 6155: 0.0023918926263826056
Position 2382: 0.0023804074555010338
Position 540: 0.0022122080208862123
Position 6045: 0.0020964051943316475
Position 6075: 0.002032389938626627
Position 1893: 0.0017566948633375348
Position 93: 0.001707378488002498
Position 5652: 0.0016846503038416133
Position 2057: 0.0016069696481319192
Position 202: 0.001598150158625756
Position 3731: 0.0014882302488727689
Position 966: 0.0014532727679233003
Position 2524: 0.001304779184956425
Position 116: 0.0012900590514142718
Position 2437: 0.0012727163758531014
Position 1076: 0.0011533508465973554
Position 6903: 0.00113869904626815
Position 6814: 0.0011324378675698396
Position 2528: 0.0010639620144075703
Position 3507: 0.0010388119687608495
Position 1182: 0.0010076067186963575
Position 7363: 0.0007807110799168621
Position 907: 0.0007467482446169285
Position 7210: 0.000608620717729191
Position 6783: 0.0005969237844169743
Position 6757: 0.00048202222283076683
Position 5835: 0.00046243622243048466
Position 3533: 0.0004504951454875662
Position 3406: 0.00043945236373269577
Position 4107: 0.0004146282772635401
Position 3382: 0.0003896859711533683
Position 3800: 0.0003625049098921095
Position 138: 0.00032615101243999657
Position 126: 0.00030793344334060276
Position 901: 0.0003060687918376107
Position 3644: 0.000288806636008369
Position 7021: 0.00027701143382541057
Position 3787: 0.00027538529866743703
Position 7369: 0.00026339952687359373
Position 97: 0.0002560273176949821
Position 7195: 0.00021574196911484215
Position 6995: 0.00020142330251416107
Position 8040: 0.00019727485642828928
Position 370: 0.00016491829615422545
Position 423: 0.00015900104656477998
Position 7051: 0.0001572713169523065
Position 1021: 0.0001443205670628419
Position 63: 0.00012963126154826003
Position 7207: 0.00012867607403425384
Position 7309: 0.00012744910831588216
Position 1039: 0.00010959847841190847
Position 402: 0.00010908626743029775
Position 491: 0.00010528875555047497
Position 3802: 0.00010057989842484301
Position 348: 9.81910928725765e-05
Position 8295: 8.014793676048948e-05
Position 8269: 7.441880047866983e-05
Position 507: 5.421766939464264e-05
Position 212: 4.664999719203767e-05
Position 1132: 4.661241139252242e-05
Position 6776: 4.636140248388655e-05
Position 724: 3.2472690839498194e-05
Position 118: 2.9250846945750657e-05
Position 697: 2.5991765126315152e-05
Position 597: 2.5288829554202118e-05
Position 3738: 1.7805075834899534e-05
Position 586: 1.76565442167409e-05
Position 760: 1.667522014214932e-05
Position 543: 1.5934973375091924e-05
Position 681: 1.56951129988247e-05
Position 132: 1.4409061297811559e-05
Position 404: 1.4381426441775211e-05
Position 51: 1.4341753870253653e-05
Position 624: 1.2583546263893315e-05
Position 1078: 1.2187518091988314e-05
Position 4009: 1.1978394145802276e-05
Position 120: 1.1974052111858622e-05
Position 713: 9.315174719518912e-06
Position 1432: 8.72481289032474e-06
Position 434: 7.095568226754011e-06
Position 946: 5.964181127715511e-06
Position 70: 5.145774821337498e-06
Position 612: 4.027419634955877e-06
Position 84: 3.7750884830488606e-06
Position 853: 3.712700543193026e-06
Position 488: 2.4617548929589304e-06
Position 584: 2.000210944532885e-06
Position 614: 1.70795763029474e-06
Position 1080: 1.4099744685333163e-06
Position 1030: 1.3396245721690507e-06
Position 215: 1.143839070708586e-06
Position 944: 9.553026950012063e-07
Position 1098: 9.343933203264532e-07
Position 2311: 1.906635876396906e-07
Position 18: 6.339003320904572e-08
Position 1168: 1.711831286669412e-08
Position 5: 1.6916956280171337e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 3643: 0.922367871917068
Position 3322: 0.9027404109054761
Position 6964: 0.8325538531893573
Position 3879: 0.7941531526749558
Position 759: 0.4986916546556522
Position 6392: 0.46639636794365147
Position 6493: 0.44341345566745005
Position 788: 0.24461098979865445
Position 2338: 0.20977601115407135
Position 1164: 0.17864960142822967
Position 5738: 0.12340179594645984
Position 1247: 0.1115194152818065
Position 4213: 0.08539268259059697
Position 8153: 0.08409523696031529
Position 1313: 0.07027356413114053
Position 993: 0.06954454231894237
Position 6501: 0.06669723091918232
Position 6724: 0.06588041881334694
Position 5601: 0.05688804791243252
Position 846: 0.05544545032899584
Position 3899: 0.040223829338035456
Position 6830: 0.039168760010235414
Position 6940: 0.03879354013444983
Position 5700: 0.0371241955931983
Position 1331: 0.03690114816383868
Position 3565: 0.02570253803417828
Position 6854: 0.022638398484143916
Position 1161: 0.02239343935271
Position 5512: 0.022009641399921006
Position 6371: 0.01828177666330914
Position 955: 0.017044733609124785
Position 3680: 0.013920504054770112
Position 2362: 0.013663657783152667
Position 8878: 0.013414503736688224
Position 4282: 0.013041947151889083
Position 7939: 0.012427699379863853
Position 1328: 0.012407452969671122
Position 6805: 0.011781815924053468
Position 1882: 0.010921298487971961
Position 2868: 0.009629855903983834
Position 1620: 0.009111526584479761
Position 1608: 0.008974179329665195
Position 1529: 0.008806898494681885
Position 6756: 0.008429652115037465
Position 2293: 0.007310812808694216
Position 4106: 0.006494069602718528
Position 1553: 0.004934316814743475
Position 8207: 0.004200482792560175
Position 3650: 0.004068643226565176
Position 2394: 0.0035680586641334447
Position 3662: 0.00355489341389333
Position 507: 0.0034024043542093094
Position 1892: 0.003169966710295956
Position 8360: 0.0029951085102104175
Position 1044: 0.0028314569244681227
Position 8249: 0.0027135718664708605
Position 1061: 0.0026480240356889237
Position 4222: 0.0026333214888640813
Position 8519: 0.0024635778595442754
Position 4336: 0.002451181040252867
Position 5192: 0.0022908661937425918
Position 4248: 0.0022787038337565286
Position 6783: 0.0021830278175247134
Position 2169: 0.0021245273011101643
Position 1213: 0.0018991251974094783
Position 1897: 0.0018183946629967344
Position 5944: 0.0017095036997790327
Position 5291: 0.0016167884650865089
Position 6740: 0.0016027406189739453
Position 6729: 0.0014419227329563033
Position 329: 0.001395028950110134
Position 1984: 0.001281521120530876
Position 8269: 0.0011405028081925154
Position 1720: 0.0010441648814262707
Position 8783: 0.0010134000393048253
Position 6860: 0.0009459850038357908
Position 3585: 0.0008735955953428305
Position 4140: 0.0008521768572576386
Position 3112: 0.0007680205317346083
Position 1732: 0.0007623716184315449
Position 2777: 0.0007399905598825874
Position 5973: 0.0007398373084259763
Position 870: 0.0007295519693998171
Position 449: 0.000702378320009867
Position 298: 0.000629104261489259
Position 1168: 0.0005837075534000195
Position 8045: 0.0005807596643429521
Position 6920: 0.0005767100669907286
Position 335: 0.0005333868923296662
Position 5247: 0.0005298573933253004
Position 8752: 0.0004861133848248595
Position 2924: 0.00048240046150677975
Position 2797: 0.00046264981550604516
Position 1772: 0.00043104269065209625
Position 1834: 0.00036345649769420503
Position 2301: 0.0003331640487341329
Position 7877: 0.0003089910867500447
Position 512: 0.0002711437282467884
Position 416: 0.00026522255995925666
Position 1350: 0.00020784223019610303
Position 5558: 0.00019615383306890855
Position 8566: 0.00017481516738877047
Position 359: 0.00017127996538832927
Position 1918: 0.00016745553360869686
Position 6976: 0.00013705304586899327
Position 3494: 0.00013547009387448688
Position 3156: 0.0001333600425780819
Position 3165: 0.0001318684227481481
Position 8847: 0.00013167842462386215
Position 3522: 0.00012450497035534092
Position 413: 0.00011898382963374984
Position 6869: 0.0001174593223061594
Position 6834: 0.0001154945471204016
Position 6902: 0.00011506787554646213
Position 7051: 0.00011117953448014313
Position 4009: 0.00011072610019611818
Position 8563: 0.00010910818153281012
Position 7944: 8.954653846718081e-05
Position 3120: 7.805467241399605e-05
Position 4050: 7.005277221374214e-05
Position 356: 6.937351628423601e-05
Position 654: 5.519856722856981e-05
Position 223: 5.489167934242964e-05
Position 8824: 5.383120950735147e-05
Position 7006: 5.191599332207551e-05
Position 201: 5.0166226656529124e-05
Position 1505: 4.66435228238903e-05
Position 7060: 4.509381601840806e-05
Position 7158: 4.2333367481e-05
Position 446: 3.9274497377092065e-05
