Gene = Atrip
index = 154
Annotated 5SS: [  370  1518  2407  4846  6372  7108  8159  8997 12593 13015 13496 13862]
Annotated 3SS: [ 1386  2235  4726  6213  7005  8031  8324 12455 12922 13414 13611 14215]
SMsplice 5SS: [  370  2407  4846  7108  8159 12593 13015 13496]
SMsplice 3SS: [ 2235  4726  7005  8031 12455 12922 13414 13611]
top_k =  500
Partition function (log Z): 10.066736958523574

Sorted 5' Splice Sites (High to Low Probability):
Position 4846: 0.9999061478713184
Position 12593: 0.9926306835365188
Position 8159: 0.9359019671689798
Position 7108: 0.8412607291002242
Position 2407: 0.8105515905701651
Position 13015: 0.7479361357259188
Position 370: 0.7290761282576522
Position 13862: 0.7000725591950714
Position 13496: 0.5833938188816725
Position 1518: 0.5161763163520099
Position 2837: 0.37118885386054234
Position 5643: 0.3328030773842758
Position 13569: 0.3004602242337776
Position 6372: 0.2494041124122987
Position 4344: 0.24066644691712102
Position 5301: 0.23394416774687918
Position 10478: 0.2217478706126584
Position 4657: 0.2093794272087491
Position 271: 0.20675737989291987
Position 9155: 0.14438622011042873
Position 569: 0.1356763210484016
Position 4175: 0.11055901918025458
Position 13804: 0.10220867250501378
Position 895: 0.09635851697097443
Position 1951: 0.07414822051435642
Position 12411: 0.0684657125774232
Position 13255: 0.058924474359189745
Position 13573: 0.057748994506022555
Position 6632: 0.05382102287169451
Position 8997: 0.05187566001731958
Position 13244: 0.037315483302460054
Position 426: 0.035520432326283095
Position 5711: 0.03470490858831277
Position 8912: 0.032332730102885655
Position 11071: 0.03057538847643535
Position 941: 0.029994705491956476
Position 5051: 0.028120634006860715
Position 114: 0.025737100243517348
Position 2171: 0.024438487994141236
Position 13564: 0.015908181792688252
Position 14128: 0.015463167006406842
Position 13133: 0.008404468253307316
Position 4230: 0.006730273772109633
Position 184: 0.006594048202824919
Position 1398: 0.006352689965238754
Position 7807: 0.006138683309196079
Position 5567: 0.005576344519787371
Position 10274: 0.00494581018504298
Position 13794: 0.004767680581133469
Position 1942: 0.004727415319558979
Position 13530: 0.004394726025361807
Position 9171: 0.0038589446651176476
Position 13657: 0.003203507461446379
Position 466: 0.0031558053249431278
Position 4326: 0.0031557975410378475
Position 824: 0.002810983034050231
Position 2134: 0.0026626637743601537
Position 9286: 0.0026424373564507934
Position 12813: 0.0025095641616391124
Position 5059: 0.001628527814343303
Position 5254: 0.0015453035163335265
Position 10218: 0.0014569780050189686
Position 2849: 0.0013597076510162985
Position 9304: 0.0012775705565093113
Position 9860: 0.001223534490914669
Position 9851: 0.0009612146191006119
Position 9817: 0.0009402810326637618
Position 5117: 0.0007194370819157361
Position 1915: 0.0006764072370886577
Position 2596: 0.0006316633529059184
Position 5279: 0.0005046101033556945
Position 13415: 0.00043114340778064496
Position 1081: 0.0004178656831625241
Position 4142: 0.000415957745673086
Position 4236: 0.0003523326871271716
Position 5025: 0.0003455365793442042
Position 5969: 0.00033802060083064047
Position 13816: 0.00023490052980467923
Position 13783: 0.00018047892960999237
Position 1387: 0.00017620256311092346
Position 47: 0.00016657482978540535
Position 10037: 0.00014663027275365473
Position 188: 7.533541355567261e-05
Position 107: 5.5724335345573274e-05
Position 4841: 4.7459505583131934e-05
Position 348: 4.159634935412157e-05
Position 365: 3.7398020941548216e-05
Position 160: 3.7055304480512455e-05
Position 374: 2.8486582209563368e-05
Position 664: 2.457598212534938e-05
Position 341: 2.3930306184555062e-05
Position 648: 1.3863690664645498e-05
Position 402: 1.2725069478207978e-05
Position 343: 1.1027658229044661e-05
Position 480: 1.0212861163970071e-05
Position 405: 6.778976560848816e-06
Position 323: 6.205476613980664e-06
Position 117: 5.5738871614279046e-06
Position 686: 5.393867742680372e-06
Position 246: 5.013323808275585e-06
Position 4832: 4.059070032869467e-06
Position 90: 3.1479192268740436e-06
Position 81: 3.0008030404871843e-06
Position 558: 2.405843123078887e-06
Position 655: 2.3876773772002805e-06
Position 4869: 2.2266755934463043e-06
Position 653: 1.5781540786356506e-06
Position 13534: 1.1991689292998075e-06
Position 539: 9.864278961684276e-07
Position 442: 6.484792803129923e-07
Position 69: 5.846211279618333e-07
Position 4967: 1.555741787435714e-07
Position 1214: 1.0801177588888868e-07
Position 5027: 1.3339492442625534e-10
Position 5012: 1.0250339345983545e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 4726: 0.9668071412154087
Position 13414: 0.9609377423973532
Position 8031: 0.9251827429440675
Position 13643: 0.605123489660309
Position 12455: 0.5430812701043414
Position 12922: 0.5093090427722993
Position 12486: 0.44312215331678656
Position 2235: 0.42578173478076314
Position 1386: 0.3831482606998753
Position 2715: 0.3610153311395897
Position 7005: 0.3128048842336512
Position 13611: 0.29699662312579694
Position 14090: 0.28535564718846723
Position 2307: 0.26966246116948656
Position 6986: 0.2619199708077314
Position 13938: 0.24852681404605048
