Gene = Rabac1
index = 882
Annotated 5SS: [ 228  653  994 2668]
Annotated 3SS: [ 439  895 2565 2744]
SMsplice 5SS: [228 585]
SMsplice 3SS: [ 439 2744]
top_k =  500
Partition function (log Z): -4.8963183472510865

Sorted 5' Splice Sites (High to Low Probability):
Position 228: 0.9232750682954157
Position 585: 0.7992938502500787
Position 994: 0.43370832446000046
Position 2668: 0.3099971285776375
Position 653: 0.15868542206949768
Position 2574: 0.13305143487422258
Position 752: 0.03549594963054366
Position 812: 0.032293135703790735
Position 367: 0.029075725432503113
Position 1381: 0.02408473766077906
Position 2362: 0.01268647095953719
Position 288: 0.01183351461544802
Position 119: 0.01163598524776879
Position 2343: 0.010651197234515653
Position 1576: 0.010211254512634098
Position 105: 0.007963531845135487
Position 350: 0.005690227441154717
Position 1783: 0.0047750198514505526
Position 2423: 0.0041730562085359095
Position 1980: 0.0034610443102821944
Position 1555: 0.002558864802106992
Position 561: 0.0023521725527106854
Position 620: 0.0019222835051902786
Position 2679: 0.001743124754672173
Position 2377: 0.0014306738377887712
Position 599: 0.0014007544946412786
Position 2638: 0.0013355622175644506
Position 93: 0.0013177634432079434
Position 2690: 0.0011064882533197914
Position 1428: 0.0008542487131025216
Position 594: 0.0008502997109105281
Position 2591: 0.0008343000675280198
Position 241: 0.0008233490175055329
Position 541: 0.0007779283598804924
Position 897: 0.0006781153954823101
Position 305: 0.0006019202351750384
Position 2123: 0.0005973277052170739
Position 821: 0.0005626812258350463
Position 269: 0.0005146687268912842
Position 1146: 0.00043410376344199265
Position 1299: 0.0004006299762923008
Position 149: 0.0003910618559004005
Position 825: 0.00034711957717243144
Position 827: 0.00026241688618887474
Position 243: 0.0002405708732586754
Position 2532: 0.000229732649768005
Position 2412: 0.00020127469393961366
Position 877: 0.00014947975809682736
Position 644: 0.00012004942705743376
Position 343: 8.272754659564437e-05
Position 787: 7.857998336706248e-05
Position 310: 6.333708785815592e-05
Position 626: 4.605006149825341e-05
Position 657: 2.7486469925934507e-05
Position 618: 2.118843263161079e-05
Position 723: 1.2233752377779856e-05
Position 369: 9.935113765709412e-06
Position 760: 8.740852851112124e-06
Position 528: 6.653501634876303e-06
Position 756: 6.421640414104888e-06
Position 164: 5.461357899041337e-06
Position 384: 3.721783029080079e-06
Position 651: 1.5861826937641274e-06
Position 624: 3.082665179399808e-07
Position 683: 2.2434751923663363e-07
Position 482: 1.5461112133293496e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 2744: 0.7961980983714687
Position 439: 0.7069491478265929
Position 895: 0.39474127222983235
Position 2565: 0.3283357874700707
Position 474: 0.1329091405595548
Position 413: 0.12918012535982448
Position 2467: 0.1259199782422458
Position 745: 0.11916210956270383
Position 2788: 0.034039151024034764
Position 2765: 0.024411809055678094
Position 2489: 0.01915508741872744
Position 707: 0.01819706902825363
Position 2245: 0.014260139344692509
Position 1340: 0.01293509972789485
Position 1298: 0.01144509024434657
Position 1687: 0.009001673571698314
Position 974: 0.008673349968090873
Position 783: 0.008519318069555274
Position 2292: 0.007512080136585117
Position 2474: 0.007297723951636239
Position 1362: 0.0066323549126477855
Position 1272: 0.005958186106273613
Position 1129: 0.005561085946153388
Position 683: 0.004436438364738957
Position 2271: 0.003305170504264114
Position 455: 0.0031509784353005266
Position 1721: 0.003113879272728409
Position 1278: 0.002990445492507181
Position 2180: 0.002874554106555694
Position 1838: 0.0027115115376908487
Position 325: 0.002647937936949884
Position 1757: 0.0025928570800769334
Position 1410: 0.0024279305782688686
Position 2525: 0.002359705779979698
Position 834: 0.002248101509531776
Position 2220: 0.001992627177049203
Position 340: 0.0018960463545340223
Position 1159: 0.0017369191995415365
Position 2410: 0.001585260488447507
Position 1399: 0.0014543674225789907
Position 1922: 0.0013307824235229409
Position 805: 0.0012340724609646858
Position 2573: 0.0011204907426550594
Position 1782: 0.0011074141365754891
Position 2980: 0.0010595349290411964
Position 2110: 0.0009445926864319024
Position 2747: 0.0009209161517283277
Position 2250: 0.0008283886400632564
Position 1315: 0.0008263684259932882
Position 1744: 0.0007956775996393379
Position 1658: 0.0007627397437736241
Position 2845: 0.0006007994393651774
Position 2794: 0.0005251424199339487
Position 1575: 0.0005198914576285847
Position 366: 0.0005192186547406516
Position 2919: 0.0004895483537923822
Position 857: 0.00038844584309818275
Position 536: 0.0003577253228104214
Position 389: 0.0003161858929071239
Position 838: 0.00029365938246503207
Position 1495: 0.0002933514912072138
Position 718: 0.00024526303637272434
Position 687: 0.00022387790430974472
Position 480: 0.00021842683331115646
Position 998: 0.0002108903156408807
Position 164: 0.00020794103808156563
Position 1179: 7.69485173648038e-05
Position 1068: 6.990337487627888e-05
Position 723: 6.937883772253296e-05
Position 1106: 6.378508968296609e-05
Position 1165: 6.137636460688444e-05
Position 169: 4.757349704868857e-05
Position 253: 3.3386288465152164e-05
Position 840: 3.1968502198320557e-05
Position 349: 3.126013386657437e-05
Position 657: 2.4991969551162644e-05
Position 285: 8.41466284826404e-06
Position 482: 7.899457819102612e-06
Position 195: 6.653249179858076e-06
Position 727: 6.244074374503334e-06
Position 375: 6.025539709305963e-06
Position 491: 5.969432702875318e-06
Position 186: 5.703888314309723e-06
Position 808: 5.4172332974025596e-06
Position 610: 4.965945234237986e-06
Position 756: 4.598561580296503e-06
Position 183: 3.8960243653820295e-06
Position 192: 2.756900930838052e-06
Position 1427: 2.2965794122640613e-06
Position 569: 1.7191556100434866e-06
Position 239: 1.4720908107169886e-06
Position 578: 1.4441982496276516e-06
Position 1321: 1.232622562788661e-06
Position 821: 1.1864114617633827e-06
Position 305: 9.977572116830555e-07
Position 214: 8.80345483653399e-07
Position 567: 8.692483795701528e-07
Position 980: 8.280327181837183e-07
Position 1145: 6.429868840722973e-07
Position 208: 5.206450091843197e-07
Position 260: 4.6388658965303347e-07
Position 198: 3.317924914638695e-07
Position 287: 2.8636021444450046e-07
Position 236: 1.4322545325351004e-07
Position 266: 1.2641292819981898e-07
Position 221: 1.0357574694300724e-07
Position 599: 5.878686140265661e-08
Position 297: 3.347521345545423e-08
Position 232: 4.4804183259096745e-09
Position 269: 3.1916623558977937e-09
