Gene = Fam133b
index = 393
Annotated 5SS: [  110 10899 13985 14710 14856 15322 15861 17252 20490 21913]
Annotated 3SS: [10800 13905 14634 14822 15258 15767 17200 20402 21864 25148]
SMsplice 5SS: [  310 10899 13985 14710 15322 15861 20490]
SMsplice 3SS: [10800 13905 14634 15164 15767 20402 25148]
top_k =  500
Partition function (log Z): -4.715898356096476

Sorted 5' Splice Sites (High to Low Probability):
Position 15861: 0.9634831298488136
Position 14710: 0.9087290804767529
Position 13985: 0.8366650678906304
Position 310: 0.8331237899871384
Position 10899: 0.8126352645747053
Position 20490: 0.751201369087025
Position 15322: 0.5155518990199996
Position 18515: 0.4792277561858228
Position 20519: 0.22877035407652907
Position 16177: 0.18157835968763875
Position 110: 0.16038536847486043
Position 18743: 0.15105646244739757
Position 23946: 0.11632817875607158
Position 1420: 0.10729122076298322
Position 14856: 0.09485962246310331
Position 17277: 0.09389620356425522
Position 23882: 0.08976428039512137
Position 17252: 0.08507040941129827
Position 9083: 0.07666413784705718
Position 19590: 0.07637075081536703
Position 19671: 0.06675458179367186
Position 2250: 0.05794038124601272
Position 15031: 0.04973163713688875
Position 10494: 0.0431973128247023
Position 2355: 0.04175917936855383
Position 18588: 0.03969330998419403
Position 4792: 0.03836374844525729
Position 10210: 0.03652106342838968
Position 25314: 0.02357976992224973
Position 17530: 0.016327729908737883
Position 21684: 0.014670106835662266
Position 25309: 0.011467263882489384
Position 21917: 0.010968189294745419
Position 16868: 0.008855860867414059
Position 16117: 0.008830190697426103
Position 22197: 0.006964119354159905
Position 23247: 0.00379975092070283
Position 21899: 0.0035619270357029947
Position 18670: 0.0029849573766842817
Position 23973: 0.002797702765591059
Position 21289: 0.002444451129207025
Position 319: 0.00234279888520502
Position 21091: 0.0011806137787670837
Position 21974: 0.0011720329744366288
Position 23004: 0.0010954047342974101
Position 16969: 0.0010509363905082149
Position 18617: 0.0009928662200500249
Position 1208: 0.0007874744190719258
Position 4: 0.0006259452214444857
Position 336: 0.000519562344546421
Position 382: 0.0004080203391086162
Position 16420: 0.00040331785455032735
Position 248: 0.0003458010008364293
Position 18556: 0.0003316270652319036
Position 409: 0.00032988122242353095
Position 1162: 0.0002967809641939863
Position 138: 0.00021083742878748413
Position 531: 0.00017159367567295866
Position 436: 0.00015073071956992967
Position 114: 6.689616765032078e-05
Position 535: 6.389959262653973e-05
Position 237: 6.216999301967718e-05
Position 635: 2.260360154977159e-05
Position 21156: 1.8765404244459823e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 20402: 0.9715225147515089
Position 14634: 0.9577386356112438
Position 15767: 0.9297407512256286
Position 13905: 0.8366650678906304
Position 10800: 0.8126352645747051
Position 25148: 0.8018409932844383
Position 18407: 0.5504348713016181
Position 23780: 0.2132954925328995
Position 14980: 0.18780356830139458
Position 15980: 0.1788149118816375
Position 19475: 0.14543738801111075
Position 17200: 0.14484527525578564
Position 15299: 0.1345094790809429
Position 18616: 0.11392702041609679
Position 14973: 0.08790643832535738
Position 2028: 0.08550322074355651
Position 1331: 0.06833980944177333
Position 21864: 0.06347117884345196
Position 8956: 0.06324219125405009
Position 15006: 0.04994063420892571
Position 24044: 0.04385778285975084
Position 10346: 0.0431973128247023
Position 14822: 0.04156893360649742
Position 14890: 0.03966994213441104
Position 17083: 0.03883909851356097
Position 4715: 0.037438010371023026
Position 10005: 0.03652106342838968
Position 25731: 0.03494037796986779
Position 15611: 0.033755701277098246
Position 15026: 0.030197910465708078
Position 25429: 0.023982628222325542
Position 1288: 0.02374767344050423
Position 15296: 0.02322418148107371
Position 14800: 0.01631251588118996
Position 23800: 0.014801246627764747
Position 8995: 0.013421946593007075
Position 2304: 0.012859407848615488
Position 21598: 0.011385774658161759
Position 20600: 0.01131569232385649
Position 17473: 0.010371147584359173
Position 20194: 0.008922422242820294
Position 21277: 0.008815786286105194
Position 1347: 0.008654440070397151
Position 15998: 0.008618046371550964
Position 16802: 0.007517096429760948
Position 21935: 0.006222997423706361
Position 18403: 0.00619393849126801
Position 21438: 0.005689050630204403
Position 23163: 0.005176694440642285
Position 21241: 0.004897378036542998
Position 18365: 0.004639282566024001
Position 16116: 0.003154375058923933
Position 21037: 0.0030714051184428186
Position 1260: 0.002986224700583184
Position 24790: 0.002891002390340362
Position 20733: 0.0027691875664310906
Position 20882: 0.0027438862873794775
Position 24101: 0.0027059657250424747
Position 20836: 0.0026909640918170792
Position 21537: 0.002616796528808987
Position 25337: 0.0024382767187748015
Position 16697: 0.0024203189881372832
Position 22132: 0.0019678715869113532
Position 22861: 0.0019056947204446836
Position 20618: 0.0018156258374260603
Position 20570: 0.0015608821473224604
Position 1307: 0.0014977192691618465
Position 18637: 0.0013755142428426375
Position 23040: 0.0011489554249686927
Position 1232: 0.0010965601562616368
Position 17049: 0.0010036227323262585
Position 22488: 0.0009306720901695203
Position 4760: 0.000925738074234273
Position 21357: 0.0007771401208158967
Position 24827: 0.0007767812566372956
Position 21514: 0.0007031978725562457
Position 23277: 0.0006075663243563644
Position 2128: 0.0005557496465620465
Position 2191: 0.0004568401712467153
Position 16252: 0.00040331785455032735
Position 1377: 0.00040042214837672854
Position 17182: 0.00035681109099922764
Position 2050: 0.00032459559517738557
Position 22017: 0.0003036541054661563
Position 1131: 0.00025149254884458385
Position 1201: 0.00023105864161287017
Position 20573: 0.00015261408873612503
Position 15924: 5.589083512721704e-05
Position 16004: 4.717661881782364e-05
Position 17721: 2.2299999881627877e-05
Position 20106: 2.086524696922166e-06
Position 5415: 3.4812906134507515e-07
Position 20968: 8.235816927349168e-09
Position 1161: 2.1748037026360204e-10
Position 1411: 2.1205629240556567e-10
Position 1315: 8.05182654647691e-11
Position 1107: 5.829505358082953e-11
Position 1012: 4.8186773778184064e-11
Position 921: 2.5773500734219315e-11
Position 1110: 2.137491796399132e-11
Position 1381: 1.2202200152823336e-11
Position 1206: 9.185998353436318e-12
