Gene = Gckr
index = 427
Annotated 5SS: [   99   740  1202  2046  2492  3065  3285  4671  7494  9026  9584  9838
 10251 10701 11353 11524 27033 28911]
Annotated 3SS: [  583  1132  1976  2417  2997  3230  4575  7387  8906  9484  9739 10173
 10603 11254 11439 26990 28775 29345]
SMsplice 5SS: [   99  2492  3697  4671  7494  9026  9584  9838 10701 11353 11524 27141
 28911]
SMsplice 3SS: [ 2352  3611  4575  7387  8906  9484  9739 10603 11254 11439 26990 28775
 29345]
top_k =  500
Partition function (log Z): 8.474043974906277

Sorted 5' Splice Sites (High to Low Probability):
Position 99: 0.9942476507445674
Position 11524: 0.9878493928961498
Position 10701: 0.9849561105452953
Position 9584: 0.9198668715132189
Position 7494: 0.9154800124352639
Position 9026: 0.8423642514553439
Position 2492: 0.8378112731806909
Position 4671: 0.7475017218541167
Position 11353: 0.7030960343080134
Position 3697: 0.6541679678365304
Position 9838: 0.6180901877193824
Position 1202: 0.4169239215490256
Position 10251: 0.40928997240109893
Position 7211: 0.3851178305692992
Position 3065: 0.32429405483564966
Position 4657: 0.2449274385963157
Position 10306: 0.24196584594099638
Position 740: 0.1925707725011784
Position 2046: 0.18268046661606951
Position 13123: 0.1697921061014299
Position 10005: 0.1361195735717632
Position 3285: 0.11379571603880163
Position 3691: 0.08570403484247872
Position 16732: 0.063516109201674
Position 11860: 0.05823864893831779
Position 3334: 0.046476498146783674
Position 6985: 0.04361067742361958
Position 9528: 0.039298607965699006
Position 9069: 0.03710240725458886
Position 7686: 0.030801667945513842
Position 3121: 0.025968480203947458
Position 7120: 0.025705528887102203
Position 478: 0.02559771451426127
Position 6060: 0.024337655862805826
Position 11290: 0.021103166377327412
Position 1143: 0.020500593532344655
Position 3836: 0.019910647218210554
Position 1933: 0.01900852678135351
Position 10327: 0.018069567885850128
Position 15989: 0.017767690868508063
Position 3376: 0.01424922175442368
Position 11014: 0.013771787537530687
Position 467: 0.012668176520575211
Position 9637: 0.011347203722964157
Position 10399: 0.011001096348501854
Position 430: 0.010498684080589547
Position 9817: 0.010324422938805736
Position 17461: 0.009869062428329602
Position 5386: 0.009258411719920222
Position 16572: 0.008834890807137388
Position 3947: 0.00872762982189582
Position 3296: 0.008714854509903867
Position 12727: 0.008016685126861402
Position 9160: 0.007837860242268513
Position 451: 0.007678994313492456
Position 10415: 0.006026235977038643
Position 3701: 0.006021205825820665
Position 6259: 0.005688666974642931
Position 10276: 0.00509227109405739
Position 11082: 0.0045946648127532215
Position 3306: 0.004460073142023631
Position 9787: 0.0043630341355210805
Position 104: 0.00367931882355503
Position 1942: 0.003557247106163374
Position 996: 0.003491583216839416
Position 6428: 0.0034193513247151195
Position 13271: 0.0032594055697587263
Position 10727: 0.003043158734664048
Position 1995: 0.0027553167871979777
Position 4686: 0.0025788750150123026
Position 9810: 0.0023451264676637904
Position 5877: 0.0022356330479312387
Position 1459: 0.0022272347224109325
Position 10871: 0.0020576588294772572
Position 2124: 0.0020118898161611406
Position 4256: 0.001980165074808083
Position 13176: 0.001930411419247789
Position 419: 0.0019062893033875425
Position 15287: 0.0017189739103250824
Position 1184: 0.0016784524156908556
Position 3454: 0.001450506065659258
Position 2443: 0.0013056312680813414
Position 592: 0.0012347353954054415
Position 9873: 0.0011651253863012162
Position 463: 0.0011620763434559839
Position 10294: 0.0011530268127575003
Position 56: 0.0009707400186919917
Position 11323: 0.0009570253326128294
Position 6755: 0.0007933509598519399
Position 10705: 0.0007573275967261917
Position 12713: 0.0006963734209313408
Position 12121: 0.0006881584795130253
Position 12465: 0.0006874002727955635
Position 690: 0.0006817298608347682
Position 11114: 0.0006114731878464222
Position 1523: 0.0004811493905600504
Position 10009: 0.0004727015048989425
Position 3874: 0.000454090376979182
Position 5252: 0.00042038141576374895
Position 671: 0.00039081004085721763
Position 6893: 0.0003836852242285273
Position 2877: 0.00030420933220318293
Position 9618: 0.0002922981686077578
Position 1270: 0.0002554063116729615
Position 423: 0.00018908349150565675
Position 784: 0.000182756227885524
Position 7580: 0.00017267048312404144
Position 2942: 0.00014419591899336221
Position 482: 0.0001317174439954171
Position 688: 0.0001239788427840914
Position 1635: 0.0001238206249854806
Position 8136: 0.0001120319901174605
Position 1639: 0.000107152796848524
Position 66: 7.959928173986593e-05
Position 1630: 7.03657744993334e-05
Position 9832: 6.099109269744677e-05
Position 469: 5.5305393311080854e-05
Position 1476: 5.059978463569206e-05
Position 1000: 4.161158902150331e-05
Position 572: 3.2974595224576584e-05
Position 5019: 2.759983913211303e-05
Position 443: 2.631130671182964e-05
Position 527: 2.440031783963574e-05
Position 473: 2.419297220851971e-05
Position 979: 1.366960126497369e-05
Position 954: 1.352009775627065e-05
Position 11660: 1.0419040324063329e-05
Position 13557: 9.79050612371318e-06
Position 148: 8.37352815034739e-06
Position 13069: 7.579014615671709e-06
Position 14: 5.516373783508221e-06
Position 445: 5.409736874357771e-06
Position 1193: 4.446687439817219e-06
Position 432: 3.7860055055983413e-06
Position 455: 2.3781080449843104e-06
Position 412: 2.3301320536929518e-06
Position 5594: 2.132870880228099e-06
Position 223: 1.9648753083939e-06
Position 471: 1.9216468966504178e-06
Position 11835: 1.3516909788175422e-06
Position 434: 1.0428965222490047e-06
Position 254: 1.0141434388900431e-06
Position 153: 5.862346743884364e-07
Position 1147: 4.0136959462426996e-07
Position 750: 2.5183034271552544e-07
Position 946: 2.2758708413413643e-07
Position 22: 5.3582663386614927e-08
Position 31: 4.870969748599316e-08
Position 289: 4.259268407332004e-08
Position 29: 1.326370296321917e-08
Position 622: 2.8581505597072834e-10
Position 560: 1.6571470687877241e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 10603: 0.9724739977690353
Position 11439: 0.964756366391221
Position 4575: 0.9594423623892414
Position 9484: 0.8977479773202929
Position 7387: 0.845704393133229
Position 3611: 0.7342974504508536
Position 11254: 0.7035837732823919
Position 9739: 0.6300933118536255
Position 10173: 0.5722186041692405
Position 8906: 0.5527722775815265
Position 2352: 0.503948267114463
Position 1132: 0.4313689783807228
Position 2417: 0.32000769019054665
Position 2997: 0.27079354918523774
Position 7057: 0.22603214732829494
Position 8889: 0.2000516777794853
Position 17315: 0.1933216411251414
Position 12976: 0.18924529325241002
Position 583: 0.17496912219770017
Position 9915: 0.16006821860906345
Position 1863: 0.15821894966125086
Position 16525: 0.15526578528860324
Position 3230: 0.13330526999229858
Position 13024: 0.12451214444344655
Position 15116: 0.11792575224423262
Position 8940: 0.11148054259542532
Position 7013: 0.09133203415615401
Position 18744: 0.07927092592557008
Position 7105: 0.0714881932259574
Position 3008: 0.07086968285802693
Position 7345: 0.0681111314596483
Position 11769: 0.06076876053450323
Position 6892: 0.05260672852414615
Position 10136: 0.047708292899198305
Position 1976: 0.0442282648893088
Position 16552: 0.04124250256013637
Position 9451: 0.04056053432128874
Position 15939: 0.03953495553907728
Position 386: 0.039466531184746835
Position 16502: 0.03824875673564298
Position 4591: 0.03494767023806437
Position 13232: 0.03464438237509616
Position 21723: 0.033389835096516746
Position 9409: 0.025208681956069994
Position 16144: 0.025155521084416054
Position 3188: 0.023634616659815432
Position 295: 0.02348825937962461
Position 14747: 0.023454141918955475
Position 12311: 0.023035755491532663
Position 10036: 0.02265818178084484
Position 6006: 0.021938231664353228
Position 8665: 0.01798967831440889
Position 3645: 0.017547362859530163
Position 13931: 0.017177921799062044
Position 10102: 0.016459629665377406
Position 3791: 0.016423686235115056
Position 10867: 0.016307017017083036
Position 12602: 0.01600512162877725
Position 13068: 0.015745236565311543
Position 17224: 0.015319974173608288
Position 11961: 0.015100204667294432
Position 7557: 0.013255481162182288
Position 11474: 0.012496897993951274
Position 10627: 0.012386265028701778
Position 13466: 0.011463616968522402
Position 2834: 0.011291236490994108
Position 11191: 0.010117332899714905
Position 11183: 0.009493992738272696
Position 16188: 0.009286159918055228
Position 11635: 0.00883157040568179
Position 10982: 0.008096140879685038
Position 5118: 0.008041175881009504
Position 7062: 0.0075524488638927766
Position 2207: 0.007161812716564091
Position 13505: 0.007023455821778217
Position 617: 0.006315594564750028
Position 12940: 0.006313063173345272
Position 11134: 0.005674078902827244
Position 3399: 0.005649711727819338
Position 15709: 0.005562446074204098
Position 2432: 0.005487063859950209
Position 3026: 0.005280183271868461
Position 2921: 0.00494792702299323
Position 9355: 0.0048921661196912256
Position 3119: 0.004872399593220402
Position 7645: 0.004817104993641295
Position 6185: 0.004760398994639592
Position 1823: 0.004618378558853472
Position 10612: 0.00459134530683108
Position 16955: 0.004571806969872905
Position 7404: 0.004424663209501154
Position 12712: 0.004284551478963613
Position 2945: 0.004177798009953125
Position 10229: 0.004136624728980974
Position 3143: 0.004091266204677896
Position 7286: 0.004021978073361862
Position 11659: 0.003947911545857505
Position 12899: 0.003919806008575238
Position 590: 0.003786676123531261
Position 13090: 0.003550071321264586
Position 2942: 0.003397573894424469
Position 6833: 0.003397319730805042
Position 925: 0.003071662491262363
Position 10060: 0.0029477805058801924
Position 819: 0.002907290306216171
Position 1774: 0.002857885678843381
Position 9025: 0.002728647588948838
Position 12920: 0.0026481269983437755
Position 7579: 0.0026044772001829718
Position 9753: 0.0025967448750324807
Position 7028: 0.0023562293507244474
Position 11114: 0.002310637963506765
Position 9105: 0.002307554674540867
Position 1346: 0.002248062251378258
Position 739: 0.002231860290054502
Position 9779: 0.0021824147101955314
Position 5892: 0.0020413496520191154
Position 12491: 0.0020358434389161316
Position 7355: 0.0019813617149365705
Position 4147: 0.001980670643445486
Position 656: 0.0017487142028242244
Position 527: 0.001728532859493666
Position 9448: 0.0017116174096723899
Position 11221: 0.0016956695872391368
Position 9605: 0.0016490002568607745
Position 5287: 0.0016365022458700975
Position 6373: 0.001630191714902472
Position 9429: 0.0015725485160186011
Position 7593: 0.0015337599172187012
Position 11789: 0.0015154800853024492
Position 5679: 0.00140705201613038
Position 12567: 0.0013811131406372378
Position 323: 0.0013594447108132414
Position 11266: 0.00132564713827661
Position 5975: 0.0012892190882453965
Position 11859: 0.001170198877239468
Position 2631: 0.0010290335705510556
Position 11096: 0.0009256054462529011
Position 5704: 0.000840507587364223
Position 2863: 0.0008304425664434
Position 13445: 0.0008274261486314542
Position 1019: 0.0007784094749480688
Position 2481: 0.0007612470423573387
Position 5861: 0.0007594293370787507
Position 6630: 0.0007590850580632523
Position 5916: 0.0007445882472390344
Position 11153: 0.0007210050174859417
Position 622: 0.0006665457936679426
Position 3029: 0.0006629217942653432
Position 4596: 0.0006190671399615756
