Gene = Mrpl33
index = 704
Annotated 5SS: [  84  683 2549]
Annotated 3SS: [ 663 2441 8437]
SMsplice 5SS: [ 218 2549]
SMsplice 3SS: [2441 8437]
top_k =  500
Partition function (log Z): -6.756033578352225

Sorted 5' Splice Sites (High to Low Probability):
Position 2549: 0.9915932644786196
Position 1960: 0.3688585271993744
Position 218: 0.3544315255257421
Position 5701: 0.35237049922742825
Position 683: 0.3440875328020867
Position 84: 0.1737760516904301
Position 1026: 0.15930880921960253
Position 1970: 0.13199452383450236
Position 2769: 0.09328669465082585
Position 1417: 0.07247904984024547
Position 7148: 0.06769860079981167
Position 45: 0.06698951546703413
Position 2281: 0.06545956760143126
Position 4290: 0.06514779603296093
Position 940: 0.047221889441279134
Position 927: 0.04084674913917919
Position 1605: 0.036396285353538095
Position 3788: 0.03283348087953681
Position 4144: 0.029953482509019094
Position 2264: 0.028360009862763616
Position 6994: 0.02634853681225449
Position 2773: 0.023438275015321152
Position 6867: 0.018174462494114377
Position 1264: 0.016678782146441983
Position 1013: 0.015805512067311574
Position 1846: 0.0153012661371703
Position 3632: 0.015140339406183714
Position 6562: 0.012418966870822508
Position 2025: 0.011689662525755696
Position 2949: 0.011009590441531726
Position 687: 0.008950026787372296
Position 286: 0.008514287292901618
Position 144: 0.007276870692785041
Position 6664: 0.006470388345704262
Position 213: 0.004387556067564826
Position 4412: 0.0037012390524448586
Position 133: 0.0030531277233541896
Position 152: 0.0027942065294844125
Position 1876: 0.001423677506574368
Position 2285: 0.001175431141819131
Position 1649: 0.001154636041857179
Position 329: 0.000869867498371343
Position 5617: 0.0008316847545845642
Position 692: 0.0008249650725266006
Position 4272: 0.0007572653452358509
Position 4628: 0.0006321286432309594
Position 92: 0.0005283977575301559
Position 1160: 0.0003580911121732879
Position 413: 0.0003496581537998526
Position 360: 0.000343678364073283
Position 547: 0.00034185405808463985
Position 1655: 0.00023983855966758886
Position 552: 0.00022739787879050446
Position 6257: 0.00013795044872999204
Position 2852: 0.00012614446476593441
Position 536: 8.221991086556449e-05
Position 88: 6.197247060105285e-05
Position 365: 5.913760506740623e-05
Position 777: 5.346069641183756e-05
Position 15: 4.861125037534089e-05
Position 240: 2.4390416008723575e-05
Position 510: 1.3937095407061138e-05
Position 258: 1.3810715999830998e-05
Position 356: 1.117367359517376e-05
Position 21: 9.801970945336159e-06
Position 1045: 9.039672885434403e-06
Position 18: 8.463148796273448e-06
Position 55: 7.681182291374502e-06
Position 39: 7.288093953107469e-06
Position 256: 7.271125680256516e-06
Position 269: 3.939995066972881e-06
Position 167: 3.0672213360203787e-06
Position 508: 2.5613914305358815e-06
Position 720: 2.0660061402629415e-06
Position 980: 2.0190911673488168e-06
Position 747: 1.9428805162767076e-06
Position 388: 1.8608397915437865e-06
Position 677: 1.6590617106438934e-06
Position 1030: 1.2748755961852472e-06
Position 283: 6.71790212110329e-07
Position 77: 3.338527819188285e-07
Position 119: 8.363789098645055e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2441: 0.9108564254688015
Position 1781: 0.4898757485309143
Position 5511: 0.4187647929767888
Position 8437: 0.2966212484916997
Position 8559: 0.18219399460757474
Position 7659: 0.14063380456428298
Position 6347: 0.11130438475463401
Position 841: 0.09802990837526039
Position 2665: 0.09800001857267765
Position 2186: 0.08157160816477511
