Gene = Csde1
index = 297
Annotated 5SS: [  244  8787 18465 19617 20108 20817 22813 23260 23506 24416 26500 26753
 29303 30048 30727 32506 34408 35087 36052]
Annotated 3SS: [ 8362 18265 19506 20014 20718 22730 23130 23379 24202 26358 26587 29194
 29871 30613 32385 34228 34922 35918 36459]
SMsplice 5SS: [  244  8787 16296 18465 19617 19860 22813 23260 23506 23759 24416 26500
 26753 29303 30048 30727 32506 34408 35087 36052]
SMsplice 3SS: [ 8701 16148 18265 19506 19707 22730 23130 23379 23627 24202 26358 26587
 29194 29871 30613 32385 34228 34922 35918 36459]
top_k =  500
Partition function (log Z): 13.335499309903692

Sorted 5' Splice Sites (High to Low Probability):
Position 18465: 1.0000000000000027
Position 8787: 1.0000000000000004
Position 19617: 0.9810621110439864
Position 23506: 0.9768677959569773
Position 32506: 0.9564394722193196
Position 34408: 0.9452682244522157
Position 36052: 0.9434528051703118
Position 244: 0.920900996329474
Position 26500: 0.9175056212959564
Position 35087: 0.9156217042214932
Position 22813: 0.9152834408892664
Position 24416: 0.901363936932496
Position 23260: 0.853102797058477
Position 30727: 0.6843423678275244
Position 16296: 0.612989432537789
Position 23759: 0.599001420579171
Position 19860: 0.547944216760869
Position 30048: 0.4839602146781048
Position 29332: 0.31609651657396437
Position 29339: 0.29950679180745643
Position 2382: 0.2902980097798508
Position 26764: 0.22054188319158247
Position 26776: 0.2031181078568598
Position 34141: 0.11469536916643842
Position 24303: 0.09156880722330049
Position 30826: 0.08167819086911458
Position 466: 0.07351437402403088
Position 20190: 0.06956761537159742
Position 35396: 0.058810422167647355
Position 28545: 0.050383903445012555
Position 9363: 0.04303603398418085
Position 35838: 0.039843979017212115
Position 23771: 0.038640673796070016
Position 24834: 0.03843123650544282
Position 32003: 0.032791544862549066
Position 1295: 0.0310608263177162
Position 36562: 0.029778344631561714
Position 25959: 0.028218840155664077
Position 31998: 0.026246164153840627
Position 26780: 0.024894181171993993
Position 1967: 0.02345165430448166
Position 24622: 0.020568241138331864
Position 24939: 0.019672760370554793
Position 36071: 0.019340863499408067
Position 68: 0.017964888614172805
Position 34742: 0.01690991573912439
Position 28531: 0.015801235287256455
Position 33427: 0.013744495226289205
Position 28570: 0.013055362396214253
Position 26248: 0.012476727238493043
Position 32801: 0.008862452619229926
Position 36364: 0.008835482571619825
Position 25526: 0.007329053811787677
Position 4844: 0.007289998920205095
Position 25170: 0.00687300012381155
Position 23201: 0.0066140047515038354
Position 1874: 0.006481817301110816
Position 33771: 0.006344136805870203
Position 36016: 0.006071716320634397
Position 32760: 0.005858297233474426
Position 32748: 0.005724602788856749
Position 2750: 0.005658235730158623
Position 36321: 0.005643799835879264
Position 36284: 0.005601448533948058
Position 28573: 0.005128514013947108
Position 26529: 0.00483189245380014
Position 23467: 0.004794477557373017
Position 27375: 0.004532162299453333
Position 35958: 0.004516536181586589
Position 28120: 0.004408112125733448
Position 25280: 0.003881312398634358
Position 31069: 0.003836766754124323
Position 577: 0.0038101104548864764
Position 3028: 0.0036308969945390325
Position 32716: 0.003552428161043681
Position 36542: 0.003501102694966355
Position 35344: 0.0034129119755397026
Position 4848: 0.0033732993988035915
Position 248: 0.003246846993116826
Position 6989: 0.0030982215061759206
Position 36080: 0.002963949261087103
Position 27218: 0.002866924263047354
Position 26970: 0.0028331772920786127
Position 26830: 0.0028154182006308133
Position 27122: 0.0027475125547222036
Position 32751: 0.0027386524928929065
Position 36817: 0.0026698838860092474
Position 26479: 0.002629108437484396
Position 36023: 0.002508045404037231
Position 30693: 0.002456959369982612
Position 32711: 0.0023568825948451803
Position 23574: 0.002204984475834627
Position 27370: 0.0021500208147178113
Position 23912: 0.0021269866420955768
Position 28584: 0.0019174304723484233
Position 678: 0.0018745356741693376
Position 4257: 0.0017790649817049809
Position 36791: 0.0016637851884902797
Position 23488: 0.0015445255161424464
Position 381: 0.0013052386022576763
Position 33984: 0.0011262625527285889
Position 288: 0.0010863471665343474
Position 35019: 0.00108006075288885
Position 34636: 0.0010592549116284734
Position 7119: 0.0010442395205904878
Position 32955: 0.0009594196338206344
Position 35068: 0.0008940000676963068
Position 36112: 0.0008400108415104547
Position 313: 0.0007941760066850655
Position 32428: 0.0007514759808517874
Position 35417: 0.0005974624389702952
Position 35851: 0.0005371242815030443
Position 34648: 0.0005332405549354518
Position 23917: 0.0005169308218074841
Position 485: 0.0004786707496287608
Position 24371: 0.000467982745662148
Position 35445: 0.0004642459551379511
Position 26438: 0.0004211473374264659
Position 26420: 0.00041704722362620277
Position 27415: 0.0003883105337003891
Position 26504: 0.0003381099382143927
Position 273: 0.0003373973390876751
Position 479: 0.00029934651834645585
Position 34832: 0.00028474590975215136
Position 34688: 0.0002658533671223183
Position 34173: 0.0002460457346336022
Position 1040: 0.00024057842809611934
Position 24896: 0.00018250762997799988
Position 35110: 0.00012611169200067558
Position 838: 9.777544818468815e-05
Position 26533: 9.12494741349927e-05
Position 25226: 7.994750927178353e-05
Position 26484: 7.882986796475913e-05
Position 1836: 7.734897862803963e-05
Position 1567: 6.924967728124063e-05
Position 1229: 5.9193125395022904e-05
Position 512: 5.71196279080408e-05
Position 35031: 5.656255074918105e-05
Position 267: 5.0252909869304844e-05
Position 189: 4.3975878963038494e-05
Position 23495: 2.0560324336767468e-05
Position 24978: 1.928529203974364e-05
Position 2314: 1.7352883827848076e-05
Position 26016: 1.5133861859029527e-05
Position 23943: 1.3431146800686703e-05
Position 36008: 9.130245910911159e-06
Position 35999: 8.353852459773851e-06
Position 23763: 8.290653970292409e-06
Position 35962: 6.650274491554624e-06
Position 105: 5.606941717195023e-06
Position 32549: 3.665119003556286e-06
Position 2707: 2.250867683251514e-06
Position 614: 2.217199265700049e-06
Position 2646: 1.9055802878820715e-06
Position 261: 1.8654789908954612e-06
Position 812: 1.6311031209298268e-06
Position 199: 1.4111318564278256e-06
Position 834: 1.3292401700588077e-06
Position 458: 6.750974066436282e-07
Position 26: 4.553271864716412e-07
Position 238: 2.8076147513542134e-07
Position 342: 2.1917471378751974e-07
Position 81: 1.6605320437931711e-07
Position 259: 1.5991998865782342e-07
Position 374: 1.3374632791505833e-07
Position 336: 1.1529686718124169e-07
Position 54: 5.8022562485198864e-08
Position 334: 4.369924242139044e-08
Position 135: 4.1167032997787035e-08
Position 496: 2.569206906282655e-08
Position 52: 2.1823062645530777e-08
Position 618: 2.1706213204533808e-08
Position 426: 1.8777720330464562e-08
