Gene = Oaf
index = 776
Annotated 5SS: [  605 15036 16015]
Annotated 3SS: [14900 15833 17071]
SMsplice 5SS: [  605  8323 15036 16015]
SMsplice 3SS: [ 8195 14900 15833 17071]
top_k =  500
Partition function (log Z): -6.645676008182991

Sorted 5' Splice Sites (High to Low Probability):
Position 15036: 0.9902808146329394
Position 8323: 0.8947981068414614
Position 605: 0.734571783512622
Position 16015: 0.5592626666717149
Position 14675: 0.29197207201199527
Position 9377: 0.29163886067015793
Position 16036: 0.20398105574187372
Position 15747: 0.18033182463600894
Position 162: 0.1229009371051207
Position 17196: 0.09360300443169704
Position 14327: 0.0902728305047083
Position 610: 0.08449008916617266
Position 8: 0.08138221718228614
Position 13277: 0.07532352702692463
Position 14635: 0.0592001855149472
Position 15948: 0.05483166966876924
Position 18324: 0.05332077692122817
Position 2411: 0.05280577248664028
Position 3026: 0.041745052417200626
Position 13816: 0.03829960289427958
Position 17214: 0.03420610452348565
Position 6047: 0.026382432624962406
Position 9357: 0.02024423028681257
Position 3149: 0.016882138053810017
Position 17897: 0.01612382977218265
Position 4569: 0.013430490725258705
Position 17892: 0.011181668626081966
Position 9076: 0.008746338209018583
Position 16040: 0.007081077352645414
Position 17072: 0.006616850412753664
Position 17421: 0.006129900526243836
Position 16902: 0.004603483745422176
Position 17250: 0.004172094039961355
Position 16806: 0.004107907554956778
Position 17884: 0.0040598253453153306
Position 18087: 0.0038675276151700173
Position 172: 0.00367716354801021
Position 15762: 0.0035986021130948
Position 17296: 0.0029267835225088297
Position 17165: 0.00236123328130288
Position 15867: 0.0018897080120898139
Position 500: 0.001033854933047253
Position 18537: 0.0009572888895889355
Position 185: 0.0008563067556132108
Position 16242: 0.0007752210773490046
Position 218: 0.0006452125356792345
Position 16155: 0.0006304869526354734
Position 223: 0.0006096733845948383
Position 16811: 0.0005938179565068664
Position 30: 0.0005563261097968412
Position 238: 0.0004336971266993876
Position 731: 0.00028317427378283
Position 479: 0.00017819623027476365
Position 473: 7.650027506988511e-05
Position 200: 6.899745558488928e-05
Position 15807: 4.6541093518871e-05
Position 148: 4.0804233580591065e-05
Position 69: 2.661086438777766e-05
Position 15010: 2.083808006936524e-05
Position 59: 1.751743755913628e-05
Position 15: 1.0906515004405245e-05
Position 36: 1.0088181595962037e-05
Position 166: 9.848259353941409e-06
Position 406: 5.816922466745405e-06
Position 291: 5.758624835843391e-06
Position 299: 4.852032774878434e-06
Position 86: 4.328159647994777e-06
Position 39: 2.768354912502175e-06
Position 203: 1.5067220119440009e-06
Position 437: 1.3464133481136683e-06
Position 98: 7.674180764235647e-07
Position 362: 5.787159842674554e-07
Position 45: 4.111188151086856e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 14900: 0.9903636712765399
Position 8195: 0.8948028028853048
Position 15833: 0.7613832470510506
Position 17071: 0.5960234414573288
Position 18220: 0.425422985034408
Position 14541: 0.3511722575269424
Position 9213: 0.282188416734672
Position 18420: 0.1134427040925403
Position 14217: 0.0902728305047083
Position 13233: 0.0753461779993219
Position 15673: 0.05827653928226635
Position 15913: 0.04289871623840643
Position 17756: 0.041383707022402225
Position 2948: 0.039949214247010784
Position 15554: 0.03968821946182794
Position 13682: 0.038327582755103805
Position 2342: 0.034448000717600624
Position 15643: 0.03191181449785568
Position 9146: 0.02683310123927587
Position 16987: 0.024474863435504146
Position 15966: 0.02367671647607764
Position 15525: 0.02047573647766047
Position 15585: 0.020009706363607604
Position 2236: 0.016157950224398306
Position 15605: 0.013957419225314655
Position 8892: 0.010619452893733155
Position 450: 0.010125918388852538
Position 5911: 0.009540977986935676
Position 6032: 0.008600051255214501
Position 2910: 0.008276531416458902
Position 5829: 0.008242388095257305
Position 17180: 0.0074317386357742885
Position 3060: 0.0064008953432174555
Position 495: 0.006341880324013221
Position 16734: 0.006097755443669266
Position 520: 0.005575409244235538
Position 4472: 0.005352312315902887
Position 499: 0.0047324386453736
Position 17980: 0.004628683761102942
Position 17617: 0.004353333310006312
Position 15745: 0.0037403682726581612
Position 4453: 0.003648691245875652
Position 2922: 0.0034307746313593955
Position 15917: 0.0032306740737311755
Position 16710: 0.003230605477753892
Position 17304: 0.0028285906300783152
Position 4396: 0.002824715267739509
Position 294: 0.0027953437843585144
Position 15986: 0.0019654250756381874
Position 15499: 0.0018403655013225588
Position 18255: 0.0014135419846995354
Position 2317: 0.001203826470595298
Position 8935: 0.0010236487902111104
Position 17225: 0.0009709591472951741
Position 17343: 0.0008830652572021143
Position 4374: 0.0008696448001010153
Position 18600: 0.0007973955497725671
Position 466: 0.0007414247807154101
Position 4262: 0.00073512709563964
Position 17851: 0.0006935010823635277
Position 16595: 0.0005961838517915668
Position 17106: 0.0005959326798682537
Position 2868: 0.000573916443596546
Position 540: 0.0005475623721233385
Position 235: 0.0004225157347067426
Position 2350: 0.00041803856159083045
Position 16939: 0.00038261635110103416
Position 16095: 0.0003405436759091386
Position 18373: 0.00032951760467426913
Position 2184: 0.00032633967102715526
Position 15332: 0.000312374884983643
Position 15382: 0.00026929437477501506
Position 483: 0.0002660542056551567
Position 2123: 0.0002538804386827485
Position 17399: 0.00022457074268364974
Position 546: 0.00022192891814138606
Position 17270: 0.00021052014690657687
Position 15761: 0.0001728678898106282
Position 18655: 0.00015989333981636893
