Gene = Gmps
index = 513
Annotated 5SS: [  205  4212  6420  9592 11657 14243 14577 17237 17868 20807 22612 25533
 35567 38279 39492]
Annotated 3SS: [ 4029  6304  9493 11552 14048 14410 17084 17693 20700 22495 25406 35450
 38147 39318 40526]
SMsplice 5SS: [  205  4212  6420 11657 14243 14577 17237 17868 20515 20807 22612 23352
 25533 35567 38279 38757 39492]
SMsplice 3SS: [ 4029  6304 11552 14048 14410 17084 17693 20415 20700 22495 23198 25406
 35470 38147 38601 39318 43389]
top_k =  500
Partition function (log Z): 5.419387546805562

Sorted 5' Splice Sites (High to Low Probability):
Position 14577: 0.9896655407902757
Position 22612: 0.9888075489171843
Position 17237: 0.9871332474422494
Position 25533: 0.9809888227095998
Position 6420: 0.9272761327187699
Position 20807: 0.9005934693092195
Position 23352: 0.8461471237687905
Position 11657: 0.8401578878454442
Position 35567: 0.82001340276007
Position 205: 0.8158016922831589
Position 14243: 0.7662902992748007
Position 17868: 0.7265503011082937
Position 39492: 0.6421477943830264
Position 4212: 0.5926381235069424
Position 20515: 0.5397328944929349
Position 22838: 0.4866614715408475
Position 24150: 0.390226566194698
Position 16324: 0.30791313088508543
Position 28715: 0.271063955831724
Position 9592: 0.19509902248744415
Position 26543: 0.18565588879427983
Position 17507: 0.16748448580557757
Position 16133: 0.1671523343089566
Position 14123: 0.16255642473841253
Position 15780: 0.15609655365036437
Position 22846: 0.1403906501036208
Position 284: 0.11858289986172244
Position 38757: 0.1006688541143487
Position 13312: 0.09653279923354612
Position 21376: 0.09139399548132546
Position 7624: 0.08712522962722188
Position 4912: 0.06460316841016062
Position 1584: 0.06394907580484048
Position 25227: 0.0611866494504438
Position 4110: 0.052337470872139184
Position 2915: 0.051563898260545075
Position 4839: 0.04979548184010549
Position 12261: 0.04082864888175372
Position 21877: 0.037298170882852984
Position 15026: 0.0358445106133491
Position 17782: 0.033948970680844466
Position 23792: 0.03097609548109781
Position 17607: 0.030865189532591313
Position 17897: 0.027646301092283217
Position 554: 0.024022268710693136
Position 17803: 0.022592589664697346
Position 469: 0.022306358437538497
Position 261: 0.02222340783900769
Position 244: 0.02130538751870434
Position 17581: 0.018856196249012386
Position 16511: 0.018132417258118216
Position 24926: 0.017531551657337288
Position 16517: 0.015572700368560828
Position 4135: 0.0152022044401275
Position 19698: 0.014690557059471261
Position 21286: 0.012604838423963354
Position 20832: 0.011083202229930124
Position 14222: 0.011068915272227631
Position 20562: 0.010905920302743956
Position 16087: 0.010372721922525958
Position 25204: 0.010093272972920784
Position 4991: 0.009968929408812163
Position 17220: 0.009050989990572855
Position 16857: 0.009040500588540041
Position 16366: 0.007925344448260962
Position 26459: 0.007653223297050881
Position 448: 0.007306281040985121
Position 21898: 0.006861764312043803
Position 4908: 0.006694333657781609
Position 25134: 0.006692648536168343
Position 3925: 0.006662601620319231
Position 19305: 0.006309324099664076
Position 25521: 0.005471322077398563
Position 265: 0.0043281106838736145
Position 17611: 0.004146992835553793
Position 16464: 0.00404348028115792
Position 4120: 0.00391706647969948
Position 16444: 0.0035483379910582844
Position 16418: 0.0030312607356848134
Position 25542: 0.003008274128779848
Position 605: 0.002885614453218011
Position 14274: 0.002702078180657373
Position 2248: 0.002674995875167802
Position 935: 0.0025887404912391665
Position 4248: 0.0025411687852997704
Position 15263: 0.0024835181923396504
Position 881: 0.0024430464284873324
Position 6055: 0.0022675371444328646
Position 6081: 0.0020304288835077504
Position 17193: 0.002011735817412423
Position 15550: 0.0015376114035943703
Position 3504: 0.0014916814931351774
Position 15511: 0.00147682323816285
Position 593: 0.00137954371952196
Position 12441: 0.001361543696752339
Position 32158: 0.0013010839729415437
Position 3672: 0.0011606006718716073
Position 3542: 0.0010995844280814373
Position 3410: 0.0010440098560577466
Position 13183: 0.0009788029483249795
Position 14143: 0.0009765001104531006
Position 7: 0.0009577862686499399
Position 2773: 0.0009153463682225784
Position 1864: 0.00084049909661325
Position 2708: 0.0008329300447602536
Position 13190: 0.0007952405592965184
Position 16432: 0.0007767796668704619
Position 25657: 0.000753789450055443
Position 16317: 0.0007418855720007823
Position 13247: 0.0007403970864500845
Position 487: 0.0006975341102360436
Position 11884: 0.000627255159116839
Position 14570: 0.0006209798085164892
Position 811: 0.000591175582147283
Position 2927: 0.000497443302261675
Position 269: 0.0004876593307344752
Position 14598: 0.0004869024121607109
Position 3611: 0.00047648270213815786
Position 693: 0.0004568468689932762
Position 28686: 0.0004437862574200657
Position 17: 0.00043649406116549357
Position 17262: 0.00041830757838774295
Position 14615: 0.0003778831051500158
Position 2542: 0.0003681560575608088
Position 3694: 0.00035846314846559946
Position 763: 0.0003421823066806573
Position 213: 0.00034062887113964647
Position 3605: 0.0003276025597975009
Position 1609: 0.0002811870081473087
Position 1493: 0.00027803362020073995
Position 3394: 0.00027739386665319774
Position 20836: 0.0002732885941047733
Position 3387: 0.0002657182599468264
Position 11626: 0.00026145647548632916
Position 2987: 0.0002547599525130356
Position 1564: 0.000253978010760143
Position 1158: 0.0002538514174993698
Position 2799: 0.00022643742257915547
Position 20917: 0.00016035625474243755
Position 14837: 0.00015895837324875605
Position 7634: 0.00014922521322566223
Position 20842: 0.0001283459816639082
Position 17231: 0.00012314941399326805
Position 14537: 0.00011001988212161481
Position 25812: 9.701711691049589e-05
Position 17855: 7.398370783550417e-05
Position 7038: 4.8487822257135845e-05
Position 6735: 4.625557462927557e-05
Position 19323: 4.281343886508636e-05
Position 20950: 3.926603642490164e-05
Position 20961: 3.828721262426196e-05
Position 17253: 3.7612453379919394e-05
