Gene = 4930579G24Rik
index = 60
Annotated 5SS: [278]
Annotated 3SS: [2049]
SMsplice 5SS: [278]
SMsplice 3SS: [2736]
top_k =  500
Partition function (log Z): -6.946204069841999

Sorted 5' Splice Sites (High to Low Probability):
Position 278: 0.9232059381783925
Position 50: 0.12658935940820376
Position 1696: 0.12106945836580398
Position 1715: 0.08207559249401282
Position 2454: 0.07607236771176917
Position 1415: 0.07224832403335998
Position 194: 0.07198436765456533
Position 2581: 0.0426271777649053
Position 2906: 0.029907065216613307
Position 1002: 0.017368931011743586
Position 2665: 0.007310148237973411
Position 1179: 0.0057830242663924865
Position 2547: 0.004065863913563065
Position 2223: 0.003821244534394543
Position 1629: 0.0031987519615957064
Position 2315: 0.003073776423550324
Position 556: 0.0024535879922665494
Position 56: 0.002391632167685124
Position 1621: 0.0021798540971630924
Position 996: 0.0019565479550691417
Position 3048: 0.0014822298835295996
Position 2764: 0.0013176564909238749
Position 46: 0.0013033800027183267
Position 1302: 0.0011772792765955072
Position 1257: 0.0009204251937673359
Position 2126: 0.000863454186986776
Position 788: 0.0008344662949627941
Position 1111: 0.0007237303331960786
Position 319: 0.0006838540931416577
Position 74: 0.0005712911819242834
Position 79: 0.0005117759117191224
Position 2252: 0.00031420772882570486
Position 1578: 0.0002712854001561433
Position 497: 0.00015465291055739112
Position 471: 0.00014852110402236926
Position 115: 0.0001392223137559337
Position 1325: 0.00011312168296079781
Position 646: 0.0001111488254046664
Position 61: 0.00010590269174327669
Position 284: 8.887122676136847e-05
Position 679: 7.32401253298648e-05
Position 35: 5.992580847799192e-05
Position 1290: 3.746747746637776e-05
Position 2092: 2.302488756114619e-05
Position 2490: 2.0850393487807352e-05
Position 2277: 1.7888987341696068e-05
Position 2154: 1.626085945298919e-05
Position 1772: 7.307698051182704e-06
Position 257: 2.534945515605904e-06
Position 567: 2.5156651565482354e-06
Position 231: 1.5416583100175374e-06
Position 334: 1.5343124689006906e-06
Position 282: 1.4048061010282743e-06
Position 571: 1.3873568551953602e-06
Position 290: 1.33023391802109e-06
Position 343: 9.511187327092482e-07
Position 1660: 9.205477866261816e-07
Position 1669: 8.826612705523159e-07
Position 1613: 8.646762852492013e-07
Position 1700: 8.06485880483501e-07
Position 2329: 6.861009818023069e-07
Position 564: 6.296625649184616e-07
Position 2215: 6.243858963893313e-07
Position 684: 6.160734024238911e-07
Position 2218: 6.007403258447429e-07
Position 160: 4.212287656150816e-07
Position 748: 3.9874042629784806e-07
Position 733: 3.8987031331739093e-07
Position 690: 3.6795981711174656e-07
Position 569: 3.4883505286185077e-07
Position 175: 3.1163200988634017e-07
Position 157: 1.9970190589132872e-07
Position 521: 1.9808264324413204e-07
Position 1057: 5.342546614581364e-08
Position 225: 5.213412678071841e-08
Position 178: 4.6566019357438935e-08
Position 239: 4.1075722994152294e-08
Position 198: 1.3969555066457777e-08
Position 404: 2.3448733282719086e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 2736: 0.3345926333056473
Position 2049: 0.2580698777287168
Position 1572: 0.20161001712068363
Position 2856: 0.09628581209926383
Position 164: 0.08807191503242164
Position 2859: 0.05803451684255103
Position 1324: 0.057385769915295384
Position 1510: 0.05339093391766264
Position 401: 0.05135795837914612
Position 2417: 0.04503076317216264
Position 186: 0.039052094874640154
Position 2560: 0.028334370914482345
Position 2489: 0.028237512367336928
Position 3370: 0.024137489429487326
Position 3439: 0.021428784094291747
Position 787: 0.02139843784885885
Position 2284: 0.02120859038734509
Position 2385: 0.01788995165085007
Position 1136: 0.01560841383802294
Position 2151: 0.015190597018740237
Position 3494: 0.014795164723113523
Position 2398: 0.012233234537678484
Position 1030: 0.010637535590438325
Position 530: 0.009590472063551327
Position 2890: 0.009120683456059623
Position 2098: 0.008119568094737736
Position 2131: 0.00794538509666384
Position 1613: 0.007334920605921061
Position 3209: 0.0068974818127416964
Position 1278: 0.006050554566025742
Position 2218: 0.00347156616304798
Position 826: 0.003035100339112468
Position 1714: 0.0029642533848271437
Position 3620: 0.002686037648303388
Position 1104: 0.002229844034691312
Position 2990: 0.0022137173239438045
Position 943: 0.0021494434864472527
Position 1751: 0.0018222156794069197
Position 2651: 0.001492652135400918
Position 3345: 0.001429439728930902
Position 898: 0.0013879003096970031
Position 2472: 0.001161981490152289
Position 1069: 0.0011454595641317694
Position 1696: 0.0010062337437793964
Position 3265: 0.0009980933603891953
Position 1256: 0.0009452331202426484
Position 2832: 0.0008312847612319806
Position 709: 0.0008132079857514656
Position 2512: 0.0006859934494189267
Position 1541: 0.0006598690014417952
Position 2660: 0.0006526137628741812
Position 1280: 0.0005749911782107399
Position 414: 0.0005505797272755081
Position 2897: 0.0005493766605434499
Position 1243: 0.0005191821837144904
Position 1445: 0.0005166142687102018
Position 112: 0.0004950356130389149
Position 2255: 0.0004465521819087982
