Gene = Hirip3
index = 540
Annotated 5SS: [ 545  749  955 2279 2514 2690]
Annotated 3SS: [ 627  845 1196 2347 2590 2761]
SMsplice 5SS: [ 545  749  955 1392 2690]
SMsplice 3SS: [ 627  845 1196 2590 2761]
top_k =  500
Partition function (log Z): 5.993760265184518

Sorted 5' Splice Sites (High to Low Probability):
Position 2690: 0.9895090462697541
Position 749: 0.9778639822161934
Position 955: 0.9472615916816219
Position 1392: 0.8705303526296039
Position 545: 0.6244487607953708
Position 17: 0.4698874041087696
Position 2971: 0.1622879515908674
Position 2279: 0.14531867201937926
Position 2296: 0.09086431772585221
Position 2514: 0.06331489059199809
Position 2211: 0.049502360798710524
Position 2912: 0.03313589188105468
Position 324: 0.029273562085277243
Position 2271: 0.028589312366514897
Position 119: 0.027114941148797433
Position 1059: 0.024303819970611266
Position 932: 0.02052145340995586
Position 1442: 0.018268975050396104
Position 560: 0.016878398428626942
Position 1502: 0.015057560166315547
Position 1359: 0.013389625242450486
Position 782: 0.0076934503430221126
Position 751: 0.005923168057959931
Position 403: 0.005251076760408609
Position 470: 0.004863343660667555
Position 27: 0.0030998263445830517
Position 1295: 0.0030363190277229073
Position 69: 0.002578709643339869
Position 2891: 0.002344946465027924
Position 2256: 0.001535754273401764
Position 138: 0.0012502305755657428
Position 2906: 0.0009754704886957681
Position 2475: 0.0007678668586808404
Position 371: 0.0007635425697637843
Position 2684: 0.0006465277818507738
Position 3018: 0.0006076120000309759
Position 1397: 0.0005217461729799254
Position 262: 0.0005196699773559769
Position 2880: 0.0005028015778215898
Position 896: 0.0004537610512224369
Position 755: 0.0004181114266285935
Position 2932: 0.00036720393644284707
Position 1475: 0.00035580762785399186
Position 722: 0.00035500869191952805
Position 554: 0.0002687277719388314
Position 417: 0.00026453240583237725
Position 175: 0.0002620271890923767
Position 2941: 0.00024802274737732754
Position 950: 0.00024591469471667207
Position 2934: 0.0001504655770552139
Position 123: 0.00014792480371636076
Position 913: 0.0001375994346272549
Position 2477: 0.00012322539763112312
Position 671: 0.0001199062770695316
Position 2300: 0.00011564164953328985
Position 2955: 0.00011379328587402705
Position 76: 8.741348987178087e-05
Position 888: 8.267767175980618e-05
Position 341: 7.818820381292795e-05
Position 1027: 4.959906232046623e-05
Position 2665: 4.440174241215707e-05
Position 1124: 3.286563489599404e-05
Position 347: 3.173030616510222e-05
Position 1092: 2.8534207126685196e-05
Position 212: 2.8445005670668744e-05
Position 981: 2.829015356960603e-05
Position 973: 2.7498115010661493e-05
Position 985: 2.651831798466164e-05
Position 278: 2.298267128154463e-05
Position 959: 2.2865102952966687e-05
Position 856: 2.0031630975659368e-05
Position 334: 1.5617739560914797e-05
Position 6: 1.5565149702326044e-05
Position 1003: 1.1658375862166646e-05
Position 2650: 6.736455017392482e-06
Position 675: 6.41316275000458e-06
Position 590: 5.945632511448394e-06
Position 2727: 4.31275353824493e-06
Position 265: 4.302621987249599e-06
Position 1063: 3.5988047850913377e-06
Position 568: 2.472156265014971e-06
Position 574: 2.2485931762532025e-06
Position 709: 1.2544334963124389e-06
Position 786: 1.5936848576318798e-07
Position 797: 1.0633655772257501e-07
Position 821: 7.183515000233873e-10
Position 647: 1.4283687355255672e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 845: 0.9882696086694552
Position 2590: 0.9685827383300782
Position 627: 0.9251044870455274
Position 2761: 0.9144927290089471
Position 1196: 0.886511969512814
Position 2189: 0.13893169167428898
Position 3121: 0.1136334097426711
Position 347: 0.08957103025753933
Position 3237: 0.07428729939723791
Position 2797: 0.05494608163257114
Position 2124: 0.04979684936151426
Position 655: 0.04799257940455792
Position 2347: 0.04298240867105325
Position 388: 0.03715321313397916
Position 2146: 0.03401430846356273
Position 2130: 0.022278119734142943
Position 433: 0.021574255011231256
Position 191: 0.021045411464078657
Position 2102: 0.016839916194350164
Position 2610: 0.0157603144151176
Position 265: 0.014756554911428828
Position 2098: 0.01430583400716786
Position 2210: 0.013771292987067684
Position 1218: 0.013170795574402053
Position 2128: 0.009544735431178399
Position 3316: 0.008754105564042656
Position 2249: 0.0078946700927801
Position 1223: 0.006798917405069973
Position 246: 0.006245882626946795
Position 2388: 0.006135559948193132
Position 1122: 0.0060805631350803
Position 3053: 0.006078178419719857
Position 271: 0.0058748648101035845
Position 2454: 0.0058068061298380495
Position 3200: 0.005288185954033411
Position 3089: 0.004518082658870026
Position 3269: 0.004387156498694869
Position 2148: 0.00421070943143069
Position 2815: 0.004115176361164597
Position 3280: 0.003558592150606992
Position 1251: 0.003412176234816338
Position 2366: 0.003030630670320233
Position 2607: 0.0026948456569660197
Position 2378: 0.002507656454630883
Position 913: 0.002114801974865752
Position 2075: 0.002095202417469846
Position 163: 0.0018305630288031813
Position 2368: 0.0017609463366690407
Position 1203: 0.0016761792497129993
Position 85: 0.0016427566947220388
Position 362: 0.0016069729655273167
Position 2631: 0.0015049883156349779
Position 1149: 0.001396505009702893
Position 2164: 0.0012624400130330196
Position 3336: 0.0011977082066741453
Position 2774: 0.0009848394040242042
Position 449: 0.0009789979524911464
Position 220: 0.0009446035405204498
Position 2117: 0.0008307492859828513
Position 862: 0.0007849099521205675
Position 2845: 0.0007125365558796506
Position 1040: 0.0006843445625581007
Position 2155: 0.0006546392147449366
Position 2541: 0.0006544422262297513
Position 2119: 0.0006240055945047199
Position 2625: 0.0005981231194109411
Position 1232: 0.0005493855307075608
Position 304: 0.0005332166222343068
Position 1015: 0.0004973173995822238
Position 2172: 0.0004912227110457255
Position 312: 0.00046442058592050407
Position 295: 0.000454723114377515
Position 698: 0.0004433682386208182
Position 319: 0.00039678022547980335
Position 2906: 0.0003413140649797222
Position 2848: 0.0003333520028657792
Position 2565: 0.0003237679469903478
Position 994: 0.0003156281738415855
Position 2434: 0.0002932142246186175
Position 1246: 0.0002747800103479901
Position 2903: 0.0002727805773456306
Position 2255: 0.0002477048897721261
Position 1264: 0.00022940491940980111
Position 2067: 0.00022245550301344598
Position 456: 0.00021901134088356827
Position 1391: 0.0002151440550833096
Position 1278: 0.00020546486896755772
Position 2875: 0.00020146006711504945
Position 1177: 0.00019922674232924337
Position 703: 0.00019239962225899533
Position 1127: 0.00018876543578991327
Position 2964: 0.00018112106120338054
Position 2314: 0.0001810237291262055
Position 948: 0.0001692229567763764
Position 2437: 0.00016687732802958695
Position 1059: 0.0001568083570983239
Position 2395: 0.00014605440122373545
Position 1910: 0.00014257400729129107
Position 2408: 0.0001425109626924692
Position 2803: 0.00014244316262998851
Position 1930: 0.00013493862253997503
Position 2270: 0.00013211824766535578
Position 867: 0.00013124003691754413
Position 119: 0.00012259786112373976
Position 111: 0.00011579231214044684
Position 2709: 0.0001139703151476584
Position 441: 0.00010741421578266536
Position 3239: 8.777726084526524e-05
Position 1020: 7.922538445299888e-05
Position 3248: 7.540403480074342e-05
Position 517: 7.458922585541178e-05
Position 334: 7.352219949607938e-05
Position 2084: 7.271611881022723e-05
Position 2122: 6.833419817121896e-05
Position 3370: 6.515043752144283e-05
Position 100: 6.183989614036412e-05
Position 1165: 6.125244101069688e-05
Position 2484: 5.740471231950892e-05
Position 1386: 5.3227254728041995e-05
Position 276: 5.288142941024731e-05
Position 594: 4.1232809345078635e-05
Position 1275: 3.667556096110834e-05
Position 3077: 2.941561047557879e-05
Position 544: 2.8987664604988138e-05
Position 278: 2.3680228028026156e-05
Position 700: 2.2395761832619523e-05
Position 3290: 2.182585273810979e-05
Position 2820: 2.181116402368388e-05
Position 3207: 2.094259191032938e-05
Position 323: 1.9994151558858425e-05
Position 492: 1.974003096373453e-05
Position 2818: 1.6136816728084058e-05
Position 888: 1.5383176939095427e-05
Position 587: 1.4027467714335752e-05
Position 2856: 1.3575502057340998e-05
Position 872: 1.1820251766807425e-05
Position 893: 1.0032320203637646e-05
Position 706: 9.930320929444032e-06
Position 2684: 8.950726884034968e-06
Position 876: 8.907139646924146e-06
Position 2681: 8.850073658053611e-06
Position 1156: 8.613723944663032e-06
Position 2853: 8.103622663523456e-06
Position 1086: 6.7745589827524685e-06
Position 2850: 6.18878182660958e-06
Position 733: 5.971410167093153e-06
Position 950: 5.967291166966515e-06
Position 1411: 5.733300535121369e-06
Position 2921: 5.2685092209869455e-06
Position 895: 4.875166860578706e-06
Position 1295: 4.706144184798941e-06
Position 1133: 4.346413694089903e-06
Position 1261: 3.949950018746844e-06
Position 1288: 3.93596027791419e-06
Position 497: 3.915482790629357e-06
Position 923: 3.2271649761031824e-06
Position 1280: 3.2201442491050615e-06
Position 1441: 2.952634141876654e-06
Position 1124: 2.8627310554801536e-06
Position 2012: 2.78458301761063e-06
Position 2918: 2.7056315453082755e-06
Position 954: 2.4570116109023005e-06
Position 1414: 1.9951054185190983e-06
Position 2005: 1.7429437763992353e-06
Position 582: 1.6627560818840216e-06
Position 1877: 1.525324445110222e-06
Position 806: 1.3530170929358293e-06
Position 127: 1.2416748773971705e-06
Position 1325: 9.617371193981018e-07
Position 1339: 9.478029678459584e-07
Position 715: 6.613957883939583e-07
Position 528: 6.310097737503692e-07
Position 926: 5.258430058823848e-07
Position 730: 4.647717247441644e-07
Position 1359: 4.4374103858491885e-07
Position 131: 1.1498769392680777e-08
Position 931: 3.955768236254633e-09
Position 774: 1.4350355552466568e-09
