Gene = Fbxo28
index = 404
Annotated 5SS: [  296 11745 15365 23809]
Annotated 3SS: [11634 15225 23612 24332]
SMsplice 5SS: [  296 10787 11745 12032 15365 19528 23809 24422]
SMsplice 3SS: [10555 11634 11842 15225 19467 23659 24332 26126]
top_k =  500
Partition function (log Z): -1.1456299307732274

Sorted 5' Splice Sites (High to Low Probability):
Position 296: 0.9944129204815928
Position 11745: 0.9796396290959848
Position 15365: 0.8889805854432067
Position 24422: 0.8743079686055273
Position 23809: 0.8610822732882566
Position 12032: 0.8427268137627593
Position 19528: 0.6894465696343527
Position 15697: 0.620967953745254
Position 10787: 0.6206689188959852
Position 20427: 0.5911415737164234
Position 22649: 0.5234444434086302
Position 8078: 0.5034554940028788
Position 11540: 0.3002827332761174
Position 26401: 0.1722776717650785
Position 17629: 0.16570828149487077
Position 23076: 0.1645772851068983
Position 15325: 0.1069280943439576
Position 14638: 0.08547174607599413
Position 12073: 0.07805425773310531
Position 2769: 0.06543147869630117
Position 22639: 0.06101771338495087
Position 3107: 0.05984471286854499
Position 9880: 0.05118404205399662
Position 13441: 0.048838146767842296
Position 4190: 0.04336797991405062
Position 6281: 0.035528226914979116
Position 22060: 0.033692749909732096
Position 13952: 0.02194903637248677
Position 15709: 0.020685038555831845
Position 10978: 0.012173838668370357
Position 24269: 0.011152058813064296
Position 11756: 0.010773427342298105
Position 26370: 0.010549305639654397
Position 14659: 0.010094147778938
Position 10775: 0.00982370389571393
Position 6308: 0.009820452898235441
Position 26341: 0.009493270241564686
Position 22982: 0.00940327578159966
Position 8406: 0.00856709811197917
Position 5839: 0.008182394172344046
Position 7161: 0.007093542660772642
Position 22993: 0.005783346855648265
Position 26352: 0.004932458251658311
Position 12057: 0.0049105831139869775
Position 14629: 0.004274240036944428
Position 24459: 0.0038752784532978743
Position 13111: 0.00334767659945264
Position 12468: 0.0032022443277458894
Position 23414: 0.0030184836660693175
Position 653: 0.0027302852458421217
Position 13230: 0.00270947378784337
Position 23024: 0.002605223298109029
Position 13026: 0.002497916497191259
Position 13249: 0.00247689916033705
Position 4111: 0.0022851760947633698
Position 5025: 0.0020980088547295616
Position 12584: 0.002003688746000296
Position 2674: 0.0019458513909056299
Position 4150: 0.001806708131088992
Position 160: 0.001688240641073705
Position 23538: 0.0012485013095279037
Position 26230: 0.0010555216889117076
Position 26190: 0.0009967323728818603
Position 11956: 0.000995738163278783
Position 15295: 0.0009387061374283756
Position 12515: 0.0009267215984263941
Position 11993: 0.0008706740619067296
Position 12268: 0.000844240810953763
Position 15751: 0.0007161613879692357
Position 24443: 0.0005731238630177317
Position 11950: 0.0005498112201281543
Position 24401: 0.0005377038595421831
Position 1171: 0.0004891894472514969
Position 11725: 0.00044632187534202636
Position 236: 0.00018915642043636162
Position 542: 0.00012681181760388813
Position 2232: 9.231398798266705e-05
Position 1494: 8.847880795850449e-05
Position 1112: 6.266353933379338e-05
Position 2423: 4.599456244808611e-05
Position 1498: 3.781205562627275e-05
Position 265: 3.3108669880796675e-05
Position 424: 3.258554989165616e-05
Position 1709: 3.188531307317484e-05
Position 96: 3.169389803315802e-05
Position 3563: 3.152824637045469e-05
Position 139: 3.0124716087707653e-05
