Gene = Supt7l
index = 1045
Annotated 5SS: [ 159 4120 6691 8507]
Annotated 3SS: [ 3511  6365  8268 10846]
SMsplice 5SS: [ 159 6691 8507]
SMsplice 3SS: [ 6642  8268 10846]
top_k =  500
Partition function (log Z): -4.853104467703957

Sorted 5' Splice Sites (High to Low Probability):
Position 159: 0.9892285538401252
Position 6691: 0.8733431695956296
Position 4120: 0.6990369600335072
Position 3715: 0.4068458230167182
Position 8507: 0.3500866398899595
Position 2195: 0.3458669872690218
Position 8362: 0.33837142011180893
Position 6106: 0.10564919154762593
Position 326: 0.09243053824441494
Position 9956: 0.0845822430679672
Position 8387: 0.0818156544084027
Position 9275: 0.07112646069589172
Position 1862: 0.06839186635022801
Position 8383: 0.0634019872381232
Position 7983: 0.043546374622261005
Position 6070: 0.0373401564729417
Position 9711: 0.03356154597885322
Position 1607: 0.022192871521879824
Position 5122: 0.021052234297131704
Position 8456: 0.01443854544589085
Position 8066: 0.010740273786750973
Position 4905: 0.009464882309484111
Position 2462: 0.008623715017015872
Position 10982: 0.006946461320314712
Position 9817: 0.005858289469640121
Position 7946: 0.00554328006197194
Position 653: 0.00473119320471182
Position 8642: 0.004339388433158628
Position 6601: 0.00419573638682046
Position 8482: 0.0032416768483900927
Position 1589: 0.0028881724001455717
Position 2397: 0.0028699787609785363
Position 330: 0.0023757285689819303
Position 10322: 0.002189771848945699
Position 6759: 0.0020492415527101084
Position 7964: 0.002038523200438789
Position 2884: 0.0017650845385794038
Position 2955: 0.0016268158706927967
Position 647: 0.001467224479047612
Position 6589: 0.0013927226843716862
Position 3209: 0.0013179818605932522
Position 4976: 0.0012985690863515941
Position 2054: 0.0012921609304068825
Position 6811: 0.0011661455567103232
Position 3978: 0.0008536620698194942
Position 2467: 0.0008452069892035709
Position 6856: 0.0008365104613533483
Position 1575: 0.0007766126129894736
Position 6102: 0.0007213640576967972
Position 2677: 0.0006864884804577547
Position 10374: 0.0006197245772420958
Position 10939: 0.0005415242006933625
Position 2560: 0.0004942754983951882
Position 715: 0.0004055041354049238
Position 677: 0.00040338000623750997
Position 2362: 0.0003631247076141561
Position 3024: 0.0003277396422616993
Position 2419: 0.0001807692639396844
Position 2992: 0.00015064905428997696
Position 1532: 0.0001179509093769815
Position 1693: 8.983096699017386e-05
Position 1185: 5.267478237760466e-05
Position 1877: 4.913840908407501e-05
Position 4595: 4.5144033806890935e-05
Position 4682: 4.421604923074788e-05
Position 1545: 2.1222532863722677e-05
Position 1810: 2.1010425135064146e-05
Position 135: 1.6474023687762592e-05
Position 163: 1.0280880480482476e-05
Position 122: 9.963172176997695e-06
Position 116: 9.792888395856888e-06
Position 780: 6.131121075576696e-06
Position 507: 5.4396536178358246e-06
Position 6: 5.248724116893969e-06
Position 247: 3.850377538180115e-06
Position 615: 3.7820256897943952e-06
Position 287: 3.5557339615489874e-06
Position 190: 2.558820017595804e-06
Position 60: 2.3506873185034257e-06
Position 1243: 1.976485121429468e-06
Position 99: 1.4885807599134873e-06
Position 895: 1.3636454766301442e-06
Position 512: 1.2945199857502374e-06
Position 43: 1.1794762330549146e-06
Position 351: 1.1338433143479586e-06
Position 220: 8.712358019575282e-07
Position 760: 8.650387955097991e-07
Position 747: 7.518829638145886e-07
Position 51: 5.099391241974824e-07
Position 1270: 4.361707427065325e-07
Position 1181: 4.161023974530289e-07
Position 795: 3.8406339480435984e-07
Position 1041: 3.256626626451243e-07
Position 1310: 3.1273929727103717e-07
Position 1074: 2.0057351394489864e-07
Position 767: 1.9561469409218145e-07
Position 637: 1.527054642523954e-07
Position 1109: 1.4070878917096433e-07
Position 184: 1.2006383208571088e-07
Position 447: 9.194693549737187e-08
Position 393: 5.068331172694227e-08
Position 398: 4.9869355870444996e-08
Position 458: 2.5925287434410367e-08
Position 244: 5.564788603583651e-09
Position 19: 4.225901660471999e-09
Position 510: 8.581606371379665e-10
Position 873: 7.998871017048135e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 8268: 0.8729414856697779
Position 10846: 0.8559776334490182
Position 6642: 0.45038038342688025
Position 3613: 0.39376541539742577
Position 6365: 0.25130420125092984
Position 4048: 0.2293713454095921
Position 4084: 0.21678876844748265
Position 6600: 0.17970387863870949
Position 1956: 0.1473296812000368
Position 9816: 0.1132715378084593
Position 9102: 0.09575263292942943
Position 2053: 0.09500345665581365
Position 2037: 0.07865404400505865
Position 228: 0.06892452499794831
Position 3933: 0.06870623390689129
Position 6052: 0.06572600291480782
Position 3947: 0.06292673123552636
Position 7867: 0.06022566073454937
Position 1713: 0.05925230489816056
Position 3904: 0.039429990160492534
Position 3872: 0.03601781501901491
Position 1504: 0.03152088214102138
Position 5953: 0.029858401040653515
Position 3823: 0.02848863505463584
Position 9598: 0.02709020658610538
Position 5998: 0.02513085737174982
Position 5011: 0.02156310923032164
Position 1989: 0.019781760854951126
Position 3511: 0.018979379379287894
Position 237: 0.01522300927468685
Position 5843: 0.01411827120267758
Position 9548: 0.012532294961468016
Position 8555: 0.010275838367195225
Position 10121: 0.009829471327484022
Position 5864: 0.008877179548375691
Position 11079: 0.008594062208985587
Position 11663: 0.007089970972369542
Position 11933: 0.0067511460833300126
Position 578: 0.00624369836863695
Position 4794: 0.006200434754268712
Position 2327: 0.006063146862376446
Position 2380: 0.005246192769228315
Position 8237: 0.004939162313053426
Position 9755: 0.0046737261253055615
Position 4798: 0.004473108461165507
Position 10622: 0.004220604550342608
Position 2741: 0.003802882242884878
Position 8454: 0.0035381177146403147
