Gene = Mrpl46
index = 707
Annotated 5SS: [ 283 1690 2652]
Annotated 3SS: [1502 2477 7363]
SMsplice 5SS: [ 283  983 1690 2652]
SMsplice 3SS: [ 889 1502 2543 7363]
top_k =  500
Partition function (log Z): -1.388216620629957

Sorted 5' Splice Sites (High to Low Probability):
Position 283: 0.9846733450678624
Position 1690: 0.9638366817241847
Position 983: 0.6967234379497621
Position 2652: 0.5163709739300342
Position 5002: 0.3372972768914935
Position 2750: 0.2801219796700189
Position 3660: 0.2516908650270359
Position 5438: 0.14294359763013828
Position 3378: 0.12455360115489807
Position 1039: 0.11277230699343742
Position 4963: 0.053647032318523476
Position 660: 0.05251097398497429
Position 6025: 0.046238569394732434
Position 2062: 0.02834729064324273
Position 5442: 0.02640627299865541
Position 134: 0.025153080364748365
Position 3246: 0.02435065357914892
Position 2068: 0.02160992545777028
Position 4438: 0.019189775191609998
Position 4349: 0.01796866822303248
Position 2693: 0.01777593952311275
Position 4985: 0.01756101038256103
Position 757: 0.015427033132407942
Position 6551: 0.01335901544943199
Position 3395: 0.012188414152478018
Position 3637: 0.01030367173994711
Position 5419: 0.009006336206886404
Position 5517: 0.008055817901887436
Position 810: 0.007303574732045095
Position 73: 0.005057526088764707
Position 123: 0.004999443694921026
Position 38: 0.004427600404021264
Position 306: 0.003143226344575231
Position 1298: 0.002424070984640535
Position 1144: 0.00217854881629583
Position 1664: 0.002153509426797453
Position 750: 0.0021131389450919917
Position 2085: 0.0018749500823997526
Position 1007: 0.0018090770582035094
Position 1509: 0.0016264491782884425
Position 362: 0.0015274495728157247
Position 1799: 0.0014470632008228756
Position 1431: 0.0012811954310787224
Position 3852: 0.001169701139370349
Position 1643: 0.001154224580017272
Position 2954: 0.0010744000012925976
Position 459: 0.0009624321836647864
Position 890: 0.0009075346450593832
Position 729: 0.0007685243784633227
Position 3216: 0.0007536423118677808
Position 444: 0.0006280224502428986
Position 432: 0.0005731295029618329
Position 7588: 0.0005701002822319794
Position 80: 0.0005166781496421496
Position 3898: 0.00032503295004838973
Position 975: 0.0003079684027518947
Position 4370: 0.00025953299854533635
Position 1694: 0.00025846552840364006
Position 3895: 0.00025523101714298616
Position 2368: 0.00024308722497786537
Position 1822: 0.00023658881297645743
Position 2072: 0.00023489036133540444
Position 629: 0.0001842082582981319
Position 2762: 0.000183345911066387
Position 1115: 0.00017059570103664592
Position 338: 0.00013204090629002918
Position 327: 0.0001305329093242683
Position 830: 0.0001274630284499285
Position 269: 0.00011931590987985811
Position 665: 9.983865728248242e-05
Position 1287: 9.232461287542694e-05
Position 908: 8.310513037947803e-05
Position 1278: 6.956446205313379e-05
Position 814: 6.45719313315177e-05
Position 502: 6.040211057137151e-05
Position 9: 5.17585541273543e-05
Position 740: 4.7692915631708756e-05
Position 864: 4.581050643818328e-05
Position 713: 4.341077549347921e-05
Position 1232: 3.416609967482386e-05
Position 426: 3.2182603225574565e-05
Position 623: 3.112400316824507e-05
Position 1392: 2.6954273433127973e-05
Position 635: 2.201691780935638e-05
Position 1369: 2.0339212035994326e-05
Position 1249: 1.9576467773817745e-05
Position 45: 1.4758551021349568e-05
Position 1043: 1.3579138571554957e-05
Position 536: 1.1815167717051921e-05
Position 1758: 7.625482151664087e-06
Position 3692: 5.562681802764363e-06
Position 180: 3.2731096855111165e-06
Position 143: 2.3826008510734256e-06
Position 3576: 1.9840639465683422e-06
Position 371: 1.697701494591742e-06
Position 387: 1.0682292622820173e-06
Position 470: 1.031595835618119e-06
Position 3648: 9.194713957533655e-07
Position 137: 5.93101551674524e-07
Position 407: 2.39038942747044e-07
Position 291: 2.1742072754308578e-07
Position 165: 1.9730682753830025e-07
Position 439: 1.8792886036923517e-07
Position 150: 1.7668388247913162e-07
Position 461: 1.3613504517232496e-07
Position 195: 1.1439825541880566e-08
Position 718: 4.983639438866007e-09
Position 209: 3.4738815317188242e-09
Position 207: 2.483371857868523e-09
Position 611: 1.1789747085105463e-09
Position 602: 1.1397918525682396e-10
Position 606: 8.656954472732546e-11
Position 369: 4.656332374691596e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 1502: 0.9754685568081779
Position 889: 0.6685098987741114
Position 5307: 0.4836962069959988
Position 2543: 0.46555354196530757
Position 7363: 0.42916607186551575
Position 4880: 0.38792537817528056
Position 2477: 0.21067265969180776
Position 3487: 0.1788027438384478
Position 3115: 0.1414520416011734
Position 6092: 0.13848931610923426
Position 867: 0.09280696462519644
Position 3467: 0.06234589347790278
Position 3761: 0.05724722651158105
Position 578: 0.051402206816482984
Position 2547: 0.037002851060629505
Position 216: 0.03235271252153033
Position 5968: 0.0315902031394952
Position 3598: 0.029941628945813696
Position 1990: 0.029627104272228477
Position 2588: 0.02832252736364942
Position 4208: 0.027037182119347615
Position 5947: 0.023459121090473652
Position 4100: 0.02078779324509346
Position 4885: 0.020629045886264984
Position 2651: 0.01695962342366837
Position 2692: 0.01683062999632843
Position 766: 0.016758554487564983
Position 6370: 0.01535728245760556
Position 733: 0.015254345103258151
Position 3224: 0.015015753580208985
Position 680: 0.014268446446171373
Position 2681: 0.013989083897380005
