Gene = Gtf2h1
index = 525
Annotated 5SS: [  186  5738  7907  9021 10727 12584 12777 16457 16647 18102 19315 20372
 20910 23112]
Annotated 3SS: [ 5568  7713  8857 10632 12433 12696 16328 16558 18012 19196 20280 20793
 23018 26719]
SMsplice 5SS: [  186  5738  7907 10727 12584 12777 16647 18102 19315 20372 20910 23112]
SMsplice 3SS: [ 5568  7807 10632 12521 12696 16558 18012 19196 20280 20793 23018 26719]
top_k =  500
Partition function (log Z): 15.778930354731298

Sorted 5' Splice Sites (High to Low Probability):
Position 186: 0.9967557366217221
Position 7907: 0.9924052446484223
Position 12584: 0.9682609867674253
Position 18102: 0.9640671952721187
Position 23112: 0.9572829098272868
Position 10727: 0.9297088860122787
Position 12777: 0.9224696598179536
Position 20372: 0.9156372606173903
Position 16647: 0.9140966355748391
Position 5738: 0.7416101375138493
Position 19315: 0.5650568914229307
Position 13561: 0.4230866546614072
Position 21016: 0.33026963743504845
Position 20910: 0.3298819014119052
Position 9021: 0.3103343585943334
Position 16982: 0.2626401495841055
Position 8462: 0.262525173617545
Position 5626: 0.1947860269095608
Position 12017: 0.16684378927532867
Position 10501: 0.15912639093506178
Position 17870: 0.14299024018337433
Position 1363: 0.13552786613165713
Position 3836: 0.11711627543510579
Position 17150: 0.1081653483280029
Position 16457: 0.09953701143233304
Position 23250: 0.09669005642336247
Position 26307: 0.09624628700850776
Position 20959: 0.09586397509552722
Position 17173: 0.08593606345558756
Position 12115: 0.08409102270017113
Position 9967: 0.08039434261764708
Position 11916: 0.059414569819017944
Position 21045: 0.04966722541736821
Position 16582: 0.04754774994261694
Position 8418: 0.04347924170082136
Position 26827: 0.04197240535149303
Position 13390: 0.03805091739413732
Position 4793: 0.03748375570285554
Position 23293: 0.035004498771575104
Position 4047: 0.03355730329059119
Position 14699: 0.033404158110285756
Position 7595: 0.03062096629664319
Position 20562: 0.027500876042328377
Position 13947: 0.021822925905806728
Position 20834: 0.020108680398680925
Position 3604: 0.016727593821788417
Position 661: 0.014690684854197984
Position 13435: 0.014351458838934609
Position 434: 0.014157515471198694
Position 20379: 0.014137817600492724
Position 15684: 0.0110808202126964
Position 2769: 0.010906136580271045
Position 344: 0.01001866542213597
Position 18171: 0.009811580677200598
Position 8817: 0.009301536684646602
Position 20415: 0.008678864170455755
Position 17883: 0.00853940180241464
Position 23595: 0.008359059806811326
Position 16409: 0.007996266095289514
Position 12050: 0.007809836386761171
Position 13411: 0.0077365258265459725
Position 4043: 0.007597708039398572
Position 11164: 0.006671407863434278
Position 20251: 0.006006961491563177
Position 5721: 0.005734112703855235
Position 15570: 0.005666686178361704
Position 14953: 0.005216981848542057
Position 26225: 0.005154931409344746
Position 19370: 0.004940889510157997
Position 17860: 0.004553425159845702
Position 9001: 0.004491059618151475
Position 19367: 0.004377048640097629
Position 2824: 0.004201652643951051
Position 23922: 0.00398455723691764
Position 20596: 0.0037796660088065767
Position 26817: 0.003552221939252595
Position 20945: 0.0032667791904746773
Position 11780: 0.0032476998136263956
Position 900: 0.0032034194818924074
Position 25499: 0.003105458530164873
Position 16692: 0.0030843988716708743
Position 1164: 0.0028004941015865787
Position 467: 0.0027707099658006253
Position 20483: 0.0025707752292144495
Position 812: 0.0025695427385139026
Position 6425: 0.002498762771205159
Position 15626: 0.002466937357687568
Position 7074: 0.0023480880362857465
Position 4446: 0.002303296531510972
Position 5161: 0.0021795499878468475
Position 7366: 0.0021045178637204565
Position 3794: 0.0020656464957467687
Position 13351: 0.0020345550731651597
Position 8237: 0.0020037250417783243
Position 2776: 0.0019532197260271537
Position 8125: 0.001791110687513044
Position 1375: 0.001714216247216946
Position 11587: 0.0017073289355456114
Position 818: 0.001705984500691963
Position 13618: 0.001630977159549837
Position 20883: 0.0015330996276721688
Position 19703: 0.0015307823824542764
Position 20923: 0.0014759087758554105
Position 26832: 0.0014534952071321458
Position 10781: 0.0011621782348642375
Position 26723: 0.0011322431617280168
Position 17225: 0.0010932978682441034
Position 13570: 0.0010807772649057744
Position 3516: 0.000982093141791387
Position 8195: 0.0008528582840359957
Position 20365: 0.0006926790627222234
Position 20996: 0.0005872572361707597
Position 25011: 0.000575075387380673
Position 23797: 0.0005387960466078475
Position 20870: 0.000531112921504978
Position 13646: 0.0005142287854062723
Position 25035: 0.0005087929214255518
Position 10997: 0.0004838110757909479
Position 10226: 0.0004351906640334949
Position 8135: 0.00024896895093878276
Position 3445: 0.00021892820336634505
Position 110: 0.00018361308567847132
Position 966: 0.00015114378079953675
Position 20376: 0.00014340605565777096
Position 20606: 0.00013765979693686298
Position 20544: 0.00013178140960651643
Position 20580: 0.0001280807876841213
Position 2982: 0.00011982618306621787
Position 172: 0.00011977036788901985
Position 20520: 0.00011275099970584827
Position 1025: 9.936120062009726e-05
Position 778: 9.898710885149346e-05
Position 8059: 9.677416366373003e-05
Position 503: 8.927920663906073e-05
Position 23096: 7.715620317374774e-05
Position 13589: 7.334902215792566e-05
Position 886: 7.319172795170065e-05
Position 12928: 7.31864345149336e-05
Position 909: 4.8210208221527315e-05
Position 312: 4.4284890474167654e-05
Position 1136: 3.6042917557477e-05
Position 13760: 3.283028786206826e-05
Position 381: 3.2814347807109585e-05
Position 3334: 3.2666129600986086e-05
Position 8187: 3.0520826225589084e-05
Position 25049: 2.95380085555781e-05
Position 13067: 2.813189316318166e-05
Position 190: 2.810151773847534e-05
Position 1140: 2.543197657075997e-05
Position 209: 2.205572522918718e-05
Position 1528: 2.1624684845617338e-05
Position 282: 2.1617591866113272e-05
Position 1182: 2.058158780115919e-05
Position 635: 2.0517052511897476e-05
Position 3325: 1.7326891730692888e-05
Position 1085: 1.6279672467500305e-05
Position 3322: 1.5326854660268943e-05
Position 3685: 1.4516413564477077e-05
Position 665: 1.4502769618144617e-05
Position 12956: 1.3754361855463863e-05
Position 512: 1.3724406059081927e-05
Position 640: 1.2225196371735034e-05
Position 889: 1.144744582062111e-05
Position 630: 1.1232801507796289e-05
Position 858: 9.58993811027309e-06
Position 13237: 7.600236584283689e-06
Position 13108: 6.619895355832213e-06
Position 891: 6.254914975384168e-06
Position 8099: 4.246797995252781e-06
Position 23379: 2.644568398816606e-06
Position 13004: 2.033062556311267e-06
Position 7865: 1.8787984688136764e-06
Position 227: 1.8671103240056453e-06
Position 7966: 1.3761664071063211e-06
Position 5655: 8.382339570130154e-07
Position 7070: 7.98721628173838e-07
Position 85: 5.824788218885801e-07
Position 61: 2.792233434889636e-07
Position 99: 2.5720459344398427e-07
Position 279: 2.225099602661183e-07
Position 5933: 1.2984468712386513e-07
Position 276: 6.298564291483836e-08
Position 7313: 3.649448936878089e-08
Position 220: 2.046924110301009e-08
Position 307: 9.504863695564774e-09
Position 3: 8.294164321259749e-09
Position 309: 2.763652430502527e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 23018: 0.9854645128086983
Position 20280: 0.9570720198054138
Position 16558: 0.955622794727004
Position 10632: 0.8776343803306883
Position 18012: 0.8442275648170915
Position 12696: 0.8429187408502741
Position 20793: 0.8280481891048316
Position 26719: 0.8204430529734469
Position 5568: 0.7547521881829511
Position 12521: 0.5218580665921646
Position 19196: 0.46965188127601837
Position 12433: 0.3704736897064925
Position 7807: 0.32428503019910226
Position 13471: 0.3155603369996359
Position 8857: 0.2777966090237222
Position 7773: 0.27156466257330814
Position 7713: 0.2538776354437723
Position 8311: 0.23404186718235376
Position 16730: 0.2271778796709201
Position 11821: 0.20777970380605085
Position 17060: 0.19333774745532326
Position 10417: 0.17751674271094636
Position 17744: 0.15065862422101187
Position 23198: 0.149829042090899
Position 17975: 0.1259386871583014
Position 1293: 0.12583821137993745
Position 5515: 0.12483346672392388
Position 16328: 0.11414384381174937
Position 13309: 0.11208967379792405
Position 11943: 0.10879327758271354
Position 7658: 0.0981095138493752
Position 3553: 0.0857566040987932
Position 19224: 0.0804078664493715
Position 12720: 0.0716126856623662
Position 26109: 0.05650010461877881
Position 9812: 0.05608349486510855
Position 13513: 0.055592574258658115
Position 12504: 0.05466474831356962
Position 5578: 0.03983059900420577
Position 3595: 0.038262845870564104
Position 8355: 0.03687126776670445
Position 14601: 0.03664513341905309
Position 26158: 0.036563088936645755
Position 4676: 0.03576510262128891
Position 24875: 0.03524237448374478
Position 3934: 0.031059773839225955
Position 23454: 0.028787318539334857
Position 12475: 0.0244413602134886
Position 16782: 0.023395400979366238
Position 26256: 0.022333347539286393
Position 13813: 0.021344619093708488
Position 27673: 0.020636435267220084
Position 15486: 0.019214443748745667
Position 299: 0.019189003363538622
Position 8795: 0.01866847145737701
Position 8058: 0.018153464339070197
Position 7502: 0.01788856737976647
Position 19271: 0.01634940164556
Position 23720: 0.01557164124303305
Position 25198: 0.015551896529936061
Position 5599: 0.015443753112807178
Position 20101: 0.015247177906658792
Position 9911: 0.015217119215219796
Position 7696: 0.014800747649172597
Position 10363: 0.01460615579698013
Position 10567: 0.013382528221813923
Position 26917: 0.012384218855138188
Position 8326: 0.012315820503923646
Position 7815: 0.010868063461518494
Position 26424: 0.010024658833281956
Position 8732: 0.009988043196194932
Position 7757: 0.009771186943807405
Position 2610: 0.009670914746016265
Position 7482: 0.00937164740367127
Position 3890: 0.007499246048944463
Position 16495: 0.007145626606542167
Position 17711: 0.00712262932769386
Position 19233: 0.006942417780677703
Position 10505: 0.0068569615919294915
Position 9863: 0.006233440963699926
Position 26936: 0.005944698228440094
Position 509: 0.005864719932170767
Position 1244: 0.005664815849814808
Position 27242: 0.00522907193368226
Position 8307: 0.005160037880728628
Position 3259: 0.005118416370270069
Position 24834: 0.0050488939481586875
Position 8627: 0.004963801648168272
Position 2624: 0.0049612760325025455
Position 20487: 0.004840007553737323
Position 8898: 0.004403151527615297
Position 1109: 0.004044403608450666
Position 373: 0.003951809759148747
Position 7456: 0.003912445440875448
Position 3644: 0.003815916739092985
Position 10938: 0.003807107492346946
Position 20747: 0.003678166022488276
Position 13434: 0.0036050371825436813
Position 8169: 0.003604131260808978
Position 279: 0.0035653941432210656
Position 24356: 0.003562725386897985
Position 27332: 0.003497703919983083
Position 25758: 0.0034103747409325244
Position 5625: 0.0033791821620988475
Position 7586: 0.0031318134980981324
Position 8967: 0.0030457961827660405
Position 7619: 0.0030219635199738547
Position 787: 0.0029538210498030078
Position 25844: 0.0028230601353037197
Position 23357: 0.0027920387572765992
Position 27316: 0.002728762002446534
Position 256: 0.0025271422422664127
Position 20901: 0.002467339444926285
Position 9764: 0.002420663464641922
Position 16762: 0.0023253103045757203
Position 5602: 0.0022833690022924513
Position 8710: 0.002226166562832628
Position 689: 0.0022177345877003396
Position 11038: 0.0022111310358558377
Position 16736: 0.0020846953962294426
Position 12451: 0.002043685174141382
Position 2666: 0.0020340714803507597
Position 471: 0.0020201475344853123
Position 14783: 0.001976006539774768
Position 11649: 0.0019450724825649367
Position 3766: 0.0019271837591556416
Position 16755: 0.001901745902205872
Position 755: 0.0018586363995130289
Position 3715: 0.001801952006557066
Position 7162: 0.0017221384253092585
Position 16834: 0.0016837585748345411
Position 6177: 0.0016823507172218353
Position 18043: 0.0016354539137255896
Position 3984: 0.0016199817688614343
Position 5622: 0.0016085571729433595
Position 12741: 0.0015884852055361423
Position 1335: 0.001535549567311603
Position 24594: 0.0015254643191187941
Position 7853: 0.0015026502546227093
Position 4310: 0.0014523703818771412
Position 26223: 0.001440999171350582
Position 11840: 0.0014373689969600062
Position 22972: 0.0013862292105035782
Position 13284: 0.0013799415048779892
Position 5026: 0.001360788391165703
Position 1033: 0.0013430622584557782
Position 6856: 0.0013399748848797546
Position 11616: 0.001302627331061459
Position 20415: 0.0012842782267474917
Position 17040: 0.0012781177239391058
Position 24565: 0.0012527099754044762
Position 24788: 0.0011480432556305379
Position 8800: 0.0011246523007789962
Position 1311: 0.001072477142467996
Position 24706: 0.0010629089055956167
Position 380: 0.0010324487094602321
Position 512: 0.001021112347770296
Position 9012: 0.0010096298242869117
Position 6906: 0.0010089118730341668
Position 3959: 0.0009760096729579188
Position 4489: 0.0009449869210471471
Position 20134: 0.0008768467015978187
Position 4303: 0.0008509261496338296
Position 5030: 0.000818761596681146
Position 11445: 0.0007999569973457729
Position 19548: 0.0007849910476895202
Position 8809: 0.0007786075972982339
Position 4686: 0.0007736661605194842
Position 19504: 0.0007457913347647571
Position 10865: 0.000729675145694155
Position 23901: 0.0007178782939780491
Position 7594: 0.0007096206644215265
Position 19110: 0.0006758503201430443
Position 6196: 0.0006377638793027423
Position 795: 0.0006370806803482978
Position 8360: 0.0006180267355189199
Position 12559: 0.000590829921852198
Position 24155: 0.0005244444294774452
Position 3616: 0.00048616272708735045
Position 26826: 0.0004814875684093672
Position 13788: 0.0004628845936664666
Position 9883: 0.0004396241089768711
Position 7312: 0.0003824159329005675
Position 17857: 0.00037888365712996746
Position 18961: 0.00034693462665130243
Position 2589: 0.00032711693339065656
Position 24385: 0.00029559580012804835
Position 11488: 0.0002802189226293032
Position 11508: 0.0002765846554437118
Position 7984: 0.00026800341579079454
Position 13322: 0.0002231395319382063
Position 12314: 0.0002154005628681266
Position 10917: 0.00021537956451236982
Position 7624: 0.00021391762845559046
Position 1006: 0.00019845380783266447
Position 12650: 0.00019353333474646505
Position 11264: 0.00018547410914323688
Position 12723: 0.00018078648436438833
Position 6324: 0.000178648174680582
Position 20566: 0.00017725945375570085
Position 21486: 0.0001746891294015437
