Gene = 4930558K02Rik
index = 56
Annotated 5SS: [  151 11726 14815 22544 27037 30053]
Annotated 3SS: [11639 14729 22459 26968 29993 37100]
SMsplice 5SS: [  151 11726 20598 22584 27037 27507 37243]
SMsplice 3SS: [11639 20472 22459 26968 27388 37155 37394]
top_k =  500
Partition function (log Z): -9.992148782350341

Sorted 5' Splice Sites (High to Low Probability):
Position 11726: 0.9999989455772281
Position 151: 0.9662059029852282
Position 27037: 0.7609346573620458
Position 27507: 0.7429846302442301
Position 22584: 0.7126068919758799
Position 30070: 0.5708798412229101
Position 14815: 0.4018592239686879
Position 1052: 0.28265338492444136
Position 26313: 0.25066927084242485
Position 22544: 0.17981536359828051
Position 14324: 0.1559872563796998
Position 2240: 0.15510773966851357
Position 22568: 0.10728995724064297
Position 20254: 0.10358471151421979
Position 7417: 0.09945810842076788
Position 1076: 0.09668241598403875
Position 4476: 0.0908721201127243
Position 7105: 0.08819662754208196
Position 5299: 0.08748499919696033
Position 30053: 0.08291753743903953
Position 3741: 0.07622531253327995
Position 2771: 0.07528645455240475
Position 20271: 0.06773523443147814
Position 25542: 0.06146246352090918
Position 37243: 0.05591954749114572
Position 13269: 0.05455161324651037
Position 26350: 0.03649634263062948
Position 6380: 0.027503726403976303
Position 8239: 0.014170958747431819
Position 30562: 0.011316798993722713
Position 45: 0.010449424924890833
Position 14525: 0.009019770026075326
Position 460: 0.008792126795721413
Position 25703: 0.006693971361051588
Position 31347: 0.004823765209453146
Position 26080: 0.0044046501696979315
Position 80: 0.004376873733281393
Position 32389: 0.003845551638200731
Position 29370: 0.002354818147503946
Position 14394: 0.0020619409849062247
Position 3333: 0.0020148898607786595
Position 26174: 0.0019124154167701366
Position 24544: 0.0018191291697453717
Position 212: 0.001278370590499396
Position 3: 0.0010753104586331461
Position 1731: 0.0009417152441046991
Position 271: 0.0008912541899528262
Position 4673: 0.0006606079505355042
Position 25669: 0.0006480426164013162
Position 28080: 0.0004227694075591401
Position 947: 0.0003426765178668811
Position 1541: 0.00032058815792008024
Position 295: 0.00024416845590876995
Position 355: 0.00023821287083210916
Position 1522: 0.00020335576876730408
Position 568: 0.00020246078825654316
Position 359: 0.00012524209161976767
Position 1757: 0.00011102845809027109
Position 1037: 0.00010653390371129119
Position 1590: 8.22076569737004e-05
Position 2633: 6.555380855644385e-05
Position 2654: 4.994185322142255e-05
Position 2304: 1.3578609528654428e-05
Position 1582: 1.0422241319898264e-05
Position 1985: 8.741062702688285e-06
Position 1885: 8.249999678316586e-06
Position 682: 5.75375191026761e-06
Position 193: 4.652972781746931e-06
Position 56: 2.032003508309709e-06
Position 331: 1.899372047665995e-06
Position 348: 1.852066618478458e-06
Position 337: 1.5663453820373576e-06
Position 259: 1.5055577602898705e-06
Position 13: 1.1118621081444049e-07
Position 30: 8.383225297312486e-08
Position 50: 3.607521524254943e-09
Position 96: 1.9021607483360292e-09
Position 363: 1.7655351093636826e-09
Position 88: 1.157181109918977e-09
Position 86: 6.415991676474448e-10
Position 339: 4.371508173500044e-10
Position 182: 3.487989744124338e-10
Position 686: 3.3488728418987474e-10
Position 216: 1.570023455122537e-10
Position 365: 1.391370643388774e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 11639: 0.9999993653223136
Position 22459: 0.9999979271648861
Position 26968: 0.7625367234732042
Position 27388: 0.5847420468666779
Position 29949: 0.39461860069886245
Position 14729: 0.36908046427085933
Position 29993: 0.25104139598762915
Position 32078: 0.20561425472873207
Position 26173: 0.19637861387434286
Position 20075: 0.17131994594569808
Position 946: 0.14774752047252823
Position 2154: 0.1441114023112279
Position 14273: 0.10499315005824303
Position 932: 0.09453330174507132
Position 37155: 0.09104067329476227
Position 31290: 0.09072389650721227
Position 1015: 0.09033605757513113
Position 26300: 0.07654678023112493
Position 5241: 0.07198535526708821
Position 4323: 0.07052286399974356
Position 27312: 0.0656054661412513
Position 7238: 0.06341304473545191
Position 2484: 0.056346383679960685
Position 37394: 0.05591954749114572
Position 25420: 0.05412952188748583
Position 35931: 0.05067734397444594
Position 30636: 0.05067650220207644
Position 33087: 0.050494688679665584
Position 6944: 0.046307235393583966
Position 27449: 0.0451048199501752
Position 3512: 0.044939237792834194
Position 27330: 0.04261788674071426
Position 35907: 0.041686662816909414
Position 30872: 0.04050527519824528
Position 35627: 0.040164974716076746
Position 32037: 0.03956687788629481
Position 14070: 0.03768684963582549
Position 14474: 0.03706488094777689
Position 7139: 0.036045109809610516
Position 30998: 0.03241608736482789
Position 13011: 0.030881105427105544
Position 33893: 0.030491274926046485
Position 32210: 0.03029938889611833
Position 30297: 0.026779497662538124
Position 12994: 0.023670507819404843
Position 26235: 0.02272202950307785
Position 36020: 0.020290749978057025
Position 3602: 0.01913181844798448
Position 27409: 0.01894364013425474
Position 6293: 0.018823678494265816
Position 30052: 0.018336828674782223
Position 33235: 0.01678914552614649
Position 6988: 0.016133715139366647
Position 28020: 0.015457708161256844
Position 14003: 0.015369197670537597
Position 961: 0.01404621959780601
Position 28196: 0.013182005575444257
Position 4199: 0.010281992185839485
Position 29805: 0.01024925217442909
Position 844: 0.010164236798844204
Position 6966: 0.010025696319059257
Position 28007: 0.009680925451233509
Position 8062: 0.009610334053225337
Position 27412: 0.009392223621836377
Position 6174: 0.008680047909710489
Position 966: 0.008634813583509043
Position 31695: 0.008419014187894711
Position 6755: 0.00838134798221524
Position 4273: 0.007987372796306765
Position 25607: 0.007969131455062397
Position 26119: 0.00794581455306102
Position 25439: 0.007557025365997878
Position 32876: 0.007514454832496843
Position 5189: 0.007376885962798765
Position 6949: 0.00734868769158084
Position 27767: 0.006972784615959767
Position 28473: 0.006821650334506441
Position 26006: 0.00678218172488269
Position 2729: 0.006299439184819973
Position 2636: 0.005904192438361003
Position 3372: 0.005131266244753554
Position 14419: 0.00473364877612697
Position 8176: 0.0045606895578694465
Position 29265: 0.004265425690970403
Position 5041: 0.004161897839019207
Position 2169: 0.004071372666154745
Position 5113: 0.003960884239099531
Position 3681: 0.003701138535084405
Position 30224: 0.0033673036711673377
Position 30205: 0.003290467498365135
Position 32657: 0.003182555248127279
Position 32353: 0.002730071705602729
Position 30068: 0.0023493043694503557
Position 4118: 0.002079891130834509
Position 2611: 0.0019894889647193983
Position 2030: 0.0019487472641326212
Position 2654: 0.0018869299774112865
Position 27972: 0.0018399205293152551
Position 26406: 0.0016853364170442676
Position 800: 0.0016789105625417571
Position 29871: 0.0015916072407577513
Position 974: 0.001553446290628509
Position 30353: 0.0015429851322403152
Position 24373: 0.0015219540977233364
Position 29285: 0.0014995027361832034
Position 2052: 0.0014697260517131255
Position 2658: 0.001462794927721663
Position 28937: 0.0014135403875739935
Position 2567: 0.0013548939064562903
Position 27590: 0.0012684133572926897
Position 3551: 0.0011056536172780582
Position 3567: 0.0010685637133224413
Position 3554: 0.0010339535144833162
Position 851: 0.0009167626858092534
Position 1998: 0.000900378078823007
Position 988: 0.0008561076222352178
Position 864: 0.000825008878724558
Position 2058: 0.0008057268345072215
Position 2065: 0.0007864744352661591
Position 1581: 0.0007849163168668157
Position 29583: 0.0007683196892479307
Position 3183: 0.0007672311471065536
Position 3142: 0.0007343838087096055
Position 2075: 0.0007043250142214559
Position 888: 0.0006690079340394572
Position 1435: 0.0005660284860156136
Position 691: 0.000555580686722166
Position 4549: 0.000550042634073203
Position 28342: 0.0005449001128770926
Position 3202: 0.00043997073601322555
Position 24461: 0.00042403789792505966
Position 23658: 0.00036996925873703396
Position 24045: 0.0003648073997314676
Position 23826: 0.0003483201144627303
Position 22733: 0.00023563828851433258
Position 355: 0.0001873250062957447
Position 994: 0.00018219019916182298
Position 2112: 0.00017474403788755643
Position 1654: 0.0001569315743962223
Position 25211: 0.00014803726767884692
Position 4576: 0.0001105789536965086
Position 3474: 0.00011035839368514388
Position 895: 0.00010910294834217856
Position 1020: 0.00010840197142463883
Position 981: 0.00010302568999236166
Position 585: 9.951972587467237e-05
Position 2665: 9.727380469873525e-05
Position 388: 7.845978702651151e-05
Position 2014: 7.550710594020949e-05
Position 1588: 6.793156037563841e-05
Position 362: 6.771198984791327e-05
Position 718: 5.726336915877005e-05
Position 3215: 5.493717893398905e-05
Position 2639: 5.099318838694029e-05
Position 23329: 5.0553429815751616e-05
Position 1376: 4.681875620189703e-05
Position 374: 4.565925379206996e-05
Position 2006: 3.823120295325963e-05
Position 439: 3.0165906350714834e-05
Position 555: 2.0722572624916437e-05
Position 3234: 1.8407847498185635e-05
Position 1801: 1.674150460776013e-05
Position 434: 1.6083249116517957e-05
Position 259: 1.4426163975677465e-05
Position 96: 1.3041947385021531e-05
Position 2201: 1.258429724814054e-05
Position 1350: 1.0132024182009018e-05
Position 26148: 1.0076090492733264e-05
Position 2674: 9.266709088759095e-06
Position 1841: 8.722084532185544e-06
Position 1047: 8.23322604225336e-06
Position 1603: 7.921001052478857e-06
Position 1385: 7.662899905103425e-06
Position 1493: 7.567738403749802e-06
Position 70: 7.4894832472472285e-06
Position 1319: 6.8215975596130115e-06
Position 890: 5.870216510307137e-06
Position 1938: 5.397592515285932e-06
Position 1626: 5.1286878352082445e-06
Position 1616: 4.771444355202511e-06
Position 808: 3.972545629672687e-06
Position 3691: 3.4026472204011565e-06
Position 531: 2.5718667405390144e-06
