Gene = Dmac2
index = 338
Annotated 5SS: [  47 1679 3011 4525 4776]
Annotated 3SS: [1481 2929 4384 4612 5300]
SMsplice 5SS: [  47 1679 3028 4525 4776]
SMsplice 3SS: [1481 2929 4384 4647 5300]
top_k =  500
Partition function (log Z): -2.4211473125486442

Sorted 5' Splice Sites (High to Low Probability):
Position 4525: 0.8319837869986261
Position 3028: 0.6421280516686522
Position 4776: 0.5974535519903781
Position 1679: 0.582791373473605
Position 47: 0.44643481861813045
Position 1404: 0.32778839131220205
Position 1540: 0.21525225877648926
Position 2634: 0.2121427197658128
Position 1051: 0.19982279011712156
Position 3033: 0.15147890956908347
Position 317: 0.14973263531639885
Position 3011: 0.10491107211982682
Position 1095: 0.08858209123443934
Position 2099: 0.08016257392296244
Position 867: 0.06164369733541404
Position 751: 0.05754344269435616
Position 4543: 0.04550739773170823
Position 2974: 0.0414710273886118
Position 3150: 0.03891732645333537
Position 2610: 0.038757455626932565
Position 4873: 0.034557825575912186
Position 930: 0.03191075524399675
Position 1205: 0.021223985710513066
Position 5390: 0.020870268287975675
Position 686: 0.019962241753871228
Position 4516: 0.019155779125754294
Position 2963: 0.015958964817533717
Position 2202: 0.015361436702082367
Position 51: 0.015233413057073531
Position 423: 0.01281333495339474
Position 4102: 0.011739892962044434
Position 218: 0.010661065548779627
Position 5395: 0.009104316732937318
Position 1634: 0.008606606617229631
Position 3979: 0.008472062206673571
Position 936: 0.007245299627168412
Position 2479: 0.006507462029515442
Position 1548: 0.0064789200129615875
Position 4979: 0.006436875028942204
Position 211: 0.005600336986842838
Position 309: 0.005584500944684506
Position 1250: 0.005309618879564435
Position 270: 0.00440027309941666
Position 5139: 0.00426766781731218
Position 3215: 0.003694618138089191
Position 4300: 0.0036158104018194186
Position 1291: 0.0032515380365298256
Position 3402: 0.0026464370494463222
Position 5351: 0.002494534191529363
Position 1931: 0.0024879846045498316
Position 2219: 0.0024665647852017887
Position 2282: 0.0022889889568491638
Position 565: 0.002218005566059885
Position 395: 0.0021627515421882883
Position 692: 0.0019798865845640358
Position 1416: 0.001971993770234776
Position 3636: 0.0019302069181204422
Position 4897: 0.0018222709670232514
Position 1116: 0.0017181899503806762
Position 91: 0.0014961208175543628
Position 465: 0.0013403856266501772
Position 249: 0.0013074767597196074
Position 4827: 0.0011299462903490043
Position 99: 0.001057226973560249
Position 479: 0.0010435151587783562
Position 4869: 0.0008848592763734079
Position 1356: 0.0006512133800147799
Position 82: 0.0006306464291522151
