Gene = Amtn
index = 114
Annotated 5SS: [  76  250 2012 2813 4256 5529 6919 9051]
Annotated 3SS: [ 180 1924 2746 4168 5492 6891 8776 9508]
SMsplice 5SS: [  76  250 2012 4256]
SMsplice 3SS: [ 180 1924 4168 5976]
top_k =  500
Partition function (log Z): 1.206864803379772

Sorted 5' Splice Sites (High to Low Probability):
Position 76: 0.9829684427959725
Position 4256: 0.9807587504198632
Position 2012: 0.9426323002042845
Position 250: 0.9115061573685086
Position 5529: 0.25863390563255884
Position 2944: 0.15783343800055347
Position 2813: 0.12237155290653
Position 3970: 0.08179315990001243
Position 5696: 0.08055838592350485
Position 393: 0.05811835707263293
Position 9051: 0.0466865768496622
Position 1421: 0.03592515046935511
Position 3428: 0.029219443975020767
Position 548: 0.026821076225349905
Position 919: 0.026043328091642535
Position 3482: 0.024129892088915326
Position 6085: 0.01784807201972154
Position 5710: 0.016208615916298724
Position 3789: 0.01300159348405412
Position 1979: 0.009212013061336911
Position 1974: 0.005962352910294135
Position 65: 0.005561466700122731
Position 6670: 0.004982087802986802
Position 7054: 0.00475995449271961
Position 1266: 0.004410744291932865
Position 9630: 0.004052821454483914
Position 2472: 0.003652844960748897
Position 3246: 0.002864630043126072
Position 101: 0.0025226253422872156
Position 3806: 0.0024467236595988994
Position 6377: 0.0021917925419790056
Position 974: 0.0021791849968978085
Position 3299: 0.0020326662199893555
Position 2971: 0.002004956927956687
Position 92: 0.001990790708052745
Position 5636: 0.0019647503970304345
Position 4839: 0.0019504191708927462
Position 6060: 0.001879424856172946
Position 6127: 0.0018733988509459496
Position 3796: 0.0017847988131245596
Position 4980: 0.0017168615450717398
Position 1048: 0.0015693245296169258
Position 5778: 0.001543199649949997
Position 8733: 0.0014922606348123598
Position 7091: 0.0013772795713149941
Position 6292: 0.0013689611749114054
Position 4024: 0.0012464098657879303
Position 592: 0.0012029251948571535
Position 3268: 0.0011594813690043318
Position 5108: 0.0011217826041683883
Position 5026: 0.0011087462186594925
Position 907: 0.0010428829292569
Position 274: 0.0010411093917513474
Position 4494: 0.0009909101856704246
Position 3925: 0.0008648592453142592
Position 1335: 0.0007850424409342362
Position 5569: 0.000751556726241447
Position 2600: 0.000686072557502488
Position 5012: 0.0006747485556184061
Position 5017: 0.0006742021970245787
Position 5423: 0.0005920190140267145
Position 1240: 0.0005453613720615754
Position 3215: 0.00048087577219392075
Position 1020: 0.00047873942560368467
Position 3146: 0.0004368128255659193
Position 2979: 0.00043204651156228196
Position 6109: 0.00041101169315093755
Position 3414: 0.00040956517322843873
Position 5893: 0.0003919926703791373
Position 21: 0.0003205310064889744
Position 362: 0.0002282509334768624
Position 3934: 0.00022433972935239445
Position 2797: 0.00016269828846009142
Position 3270: 0.00015118233797253307
Position 1873: 0.000113868599875746
Position 4703: 8.941985865641491e-05
Position 2747: 5.451237900451652e-05
Position 34: 3.774679298295369e-05
Position 139: 3.5975786778603795e-05
Position 26: 3.38144124522933e-05
Position 2331: 2.430254305509516e-05
Position 254: 1.730678417559928e-05
Position 295: 1.6991898398373734e-05
Position 256: 1.5761345803600405e-05
Position 408: 8.931793496494253e-06
Position 5617: 7.043049443730653e-06
Position 150: 6.540719869518871e-06
Position 344: 6.268916327693623e-06
Position 4991: 4.8836526262034576e-06
Position 158: 4.222258941495742e-06
Position 122: 3.441054064820129e-06
Position 181: 2.862571566899326e-06
Position 321: 2.8613909636031266e-06
Position 521: 2.4787825345942244e-06
Position 6251: 2.2408481589376733e-06
Position 240: 2.1586404451523105e-06
Position 1447: 1.3906489867282428e-06
Position 4360: 1.197313171785512e-06
Position 4337: 1.1857214446276857e-06
Position 602: 1.0923523193100654e-06
Position 2188: 8.296273273714203e-07
Position 349: 4.425357792468818e-07
Position 568: 4.012470625082383e-07
Position 661: 3.890824233567562e-07
Position 412: 3.1300044815864503e-07
Position 221: 2.0142961394130247e-07
Position 484: 3.913727443295162e-08
Position 534: 3.3167772717914305e-08
Position 663: 2.8137140962960438e-08
Position 171: 3.21187109384077e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 4168: 0.9611626592651489
Position 180: 0.7113692591191945
Position 1924: 0.5849265769184185
Position 5976: 0.39187024986572416
Position 1862: 0.3117168987208491
Position 5492: 0.27919401141609723
Position 6891: 0.2741588868660868
