Gene = 4930548H24Rik
index = 53
Annotated 5SS: [446]
Annotated 3SS: [1422]
SMsplice 5SS: [446]
SMsplice 3SS: [1422]
top_k =  500
Partition function (log Z): -7.472775002756278

Sorted 5' Splice Sites (High to Low Probability):
Position 446: 0.8949059454114499
Position 221: 0.24737278353618966
Position 1523: 0.07420385842177837
Position 1346: 0.038929476032070844
Position 450: 0.03754196751668167
Position 931: 0.0375097420222431
Position 159: 0.02271468345579747
Position 1686: 0.020851368652135032
Position 77: 0.020013982876957007
Position 104: 0.01897243075216772
Position 1144: 0.010890598086191122
Position 1780: 0.01073743631780191
Position 924: 0.009340448629462662
Position 6: 0.007830833391792039
Position 257: 0.006068348762239974
Position 626: 0.00534911158504418
Position 400: 0.0032284129001743265
Position 906: 0.0030258118554872247
Position 1118: 0.0027772497582209837
Position 901: 0.002607338909506885
Position 126: 0.0022060659293744334
Position 1462: 0.0019268410611247744
Position 1351: 0.0018861734816642817
Position 1726: 0.0016646254396423454
Position 108: 0.001613339619936639
Position 2063: 0.0010391828468841189
Position 1423: 0.0009989296259563024
Position 1492: 0.0007065188379838344
Position 25: 0.0006997120056399932
Position 111: 0.0006150879327999883
Position 1071: 0.00045848652285799017
Position 712: 0.000442674405641335
Position 261: 0.00043971183840043026
Position 1101: 0.0003625384355353311
Position 494: 0.0002707081348441089
Position 1285: 0.0002586440884620203
Position 1443: 0.0002110112202400205
Position 52: 0.0002017720375308762
Position 1043: 0.00017740806233337841
Position 190: 0.0001773018497719797
Position 953: 0.00014964765761414506
Position 214: 0.0001455345329368957
Position 58: 0.00014236574231246148
Position 480: 0.00013947685206297053
Position 327: 0.00013326039873337532
Position 1626: 7.976236664874638e-05
Position 298: 3.716017774756192e-05
Position 188: 3.500893787857296e-05
Position 238: 3.2267856090718505e-05
Position 469: 1.487951323053189e-05
Position 576: 1.4522101360213878e-05
Position 1167: 6.448546198428093e-06
Position 707: 5.1336962109938315e-06
Position 433: 4.569127235869638e-06
Position 3: 3.903759436949952e-06
Position 285: 2.2078519607667896e-06
Position 736: 1.493634791398888e-06
Position 315: 6.391962346716006e-07
Position 500: 2.830312292912287e-07
Position 551: 2.576326878998235e-07
Position 368: 2.4782508800958226e-07
Position 833: 3.2230875871225964e-08
Position 349: 7.833488665032794e-14
Position 379: 7.163405670098995e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 1422: 0.642581557793965
Position 816: 0.22367437265684229
Position 361: 0.10981581124775247
Position 295: 0.09500116522320147
Position 1226: 0.07760323729868762
Position 2338: 0.07588346488700065
Position 1888: 0.0690660999715586
Position 1258: 0.053710481597815704
Position 327: 0.04191516440423598
Position 1822: 0.028906065181559987
Position 365: 0.014520267425712625
Position 1383: 0.008526460115832175
Position 1779: 0.0067071846454513796
Position 332: 0.006590089865606123
Position 1010: 0.006142425807869457
Position 625: 0.005249564736810017
Position 1271: 0.003657026775842604
Position 1758: 0.0026113582639864913
Position 1492: 0.002108152332266302
Position 561: 0.0019374077920132175
Position 971: 0.0018444866692694647
Position 1726: 0.0014197609302138753
Position 206: 0.0012944267981423018
Position 1891: 0.0009649094916586965
Position 2136: 0.0007561404622542909
Position 2550: 0.000752080303596783
Position 2038: 0.0006885287494287672
Position 931: 0.0006589423916524186
Position 734: 0.0006028335337473134
Position 757: 0.000586748631787547
Position 1070: 0.000546069623336547
Position 305: 0.00045982264424369114
Position 1735: 0.00042794579043851076
Position 500: 0.0003906111912127514
Position 1453: 0.0003472268657043134
Position 682: 0.0003069293686746479
Position 2060: 0.00028329151420192265
Position 2179: 0.0002705441732101365
Position 1990: 0.0002678242612578028
Position 2096: 0.0002472611585994949
Position 1385: 0.00023458619925431206
Position 1981: 0.00022440977627878915
Position 379: 0.0002005708812735349
Position 830: 0.00019202328927657864
Position 400: 0.0001517476022184181
Position 156: 0.00014982656094720013
Position 2458: 0.00014803946398548923
Position 1012: 0.00014320188162936465
Position 392: 0.0001234754900508507
Position 250: 0.00012231217353790512
Position 1496: 0.00011421864552766726
Position 2587: 0.00011121525795366568
Position 211: 9.190648778957169e-05
Position 1275: 9.173529754481928e-05
Position 188: 8.934827428285467e-05
Position 159: 8.084610853111173e-05
Position 833: 7.994156087186304e-05
Position 576: 6.500083949524016e-05
Position 784: 6.1004433948655005e-05
Position 1155: 5.521124848922628e-05
Position 509: 4.940663764095531e-05
Position 142: 4.578947239461949e-05
Position 1018: 2.5140724110326103e-05
Position 512: 2.346333363816314e-05
Position 1611: 2.251045997602209e-05
Position 163: 1.7887849103974842e-05
Position 445: 1.7182332779195282e-05
Position 489: 1.6925100976042115e-05
Position 238: 1.617958025250239e-05
Position 479: 1.4909913068876159e-05
Position 410: 1.4557304003489516e-05
Position 1624: 1.3973751839966693e-05
Position 1614: 1.0290554779328521e-05
Position 129: 6.821177100610063e-06
Position 220: 4.178923139738041e-06
Position 1090: 4.160689222916178e-06
Position 1014: 3.715178477839239e-06
Position 582: 3.032655703877354e-06
Position 524: 2.6846945608607837e-06
Position 950: 1.688951015124441e-06
Position 214: 1.5939839801112692e-06
Position 135: 1.224218874887385e-06
Position 104: 1.1614723891643624e-06
Position 132: 7.98231926372337e-07
Position 257: 7.238044418860725e-07
Position 1432: 4.7394085179433906e-07
Position 589: 3.816523237779528e-07
Position 102: 3.235499242860958e-07
Position 170: 2.7205189093414693e-07
Position 165: 2.6992127181695854e-07
Position 433: 2.497376733195739e-07
Position 449: 2.1605393703438747e-07
Position 264: 2.103095409855483e-07
Position 261: 1.96435192839145e-07
Position 275: 1.787959895719657e-07
Position 76: 1.6220852770527137e-07
Position 770: 8.819729927494006e-08
Position 98: 6.25897910490714e-08
Position 111: 6.08925119464836e-08
Position 843: 4.7703218281881015e-08
Position 837: 4.232522216677684e-08
Position 167: 2.342997774134969e-08
Position 114: 1.6048413204293774e-08
Position 90: 1.172956444722095e-08
Position 108: 8.059124892827118e-09
Position 404: 3.6226760281566603e-09
Position 66: 5.199013330440565e-10
Position 604: 9.89822949393065e-11
