Gene = Alkbh2
index = 111
Annotated 5SS: [ 136  693 2687]
Annotated 3SS: [ 448 2487 3963]
SMsplice 5SS: [ 343  603 2687]
SMsplice 3SS: [ 448 2487 3963]
top_k =  500
Partition function (log Z): -5.0923349847373744

Sorted 5' Splice Sites (High to Low Probability):
Position 2687: 0.9668116105111528
Position 343: 0.5613579595045393
Position 603: 0.367304442293041
Position 693: 0.36033027065833034
Position 136: 0.2819824060262215
Position 2359: 0.22349750609278446
Position 2390: 0.12427342836692429
Position 710: 0.07988365536739256
Position 3261: 0.04178025744031972
Position 3894: 0.03203424949973353
Position 3163: 0.029252268903438208
Position 463: 0.024778785751255385
Position 323: 0.023456151245029314
Position 494: 0.023042284999989532
Position 2192: 0.022663526815088913
Position 337: 0.02244751903895611
Position 3654: 0.018953009688725788
Position 258: 0.012530594826429039
Position 2649: 0.010199362861335612
Position 612: 0.00725459232698488
Position 2909: 0.007238453270320304
Position 810: 0.007183149087319954
Position 987: 0.007181008227666101
Position 3430: 0.006885292816051777
Position 805: 0.005700988000807105
Position 2508: 0.005047830821251256
Position 61: 0.004513111248091637
Position 703: 0.0036388212832022065
Position 3052: 0.003625553878495826
Position 1934: 0.0033728420819415005
Position 2175: 0.002760492059588709
Position 71: 0.0021989409621062054
Position 248: 0.002095068286335763
Position 3859: 0.0019182061844203158
Position 2502: 0.0015990116993870626
Position 3417: 0.0015380411233957096
Position 3298: 0.0015221210312644092
Position 623: 0.0012998420782707487
Position 3202: 0.0012643219148535461
Position 289: 0.0012336589040154431
Position 790: 0.0010340967694566765
Position 2834: 0.0010167734053120314
Position 3541: 0.0009373181004208917
Position 3160: 0.0008538541032368387
Position 682: 0.000738389670321225
Position 1944: 0.0007025939965009389
Position 3713: 0.0005675201318348248
Position 195: 0.0005376886432955933
Position 183: 0.0005201564569232479
Position 3056: 0.00048095860474514987
Position 2570: 0.0004706032444046927
Position 1958: 0.00042714189383185594
Position 1712: 0.000404943762717476
Position 3435: 0.00039942341189544883
Position 2488: 0.00037030026258770023
Position 82: 0.0003584015182679005
Position 784: 0.0003461552122755093
Position 351: 0.0002858277735888039
Position 677: 0.00027173353290558606
Position 421: 0.0002557306999139081
Position 334: 0.00025412376451460996
Position 2899: 0.00024350826612993818
Position 18: 0.00023155617771623689
Position 2844: 0.00020476798862422956
Position 2072: 0.00018818832694015108
Position 723: 0.00016351383275109514
Position 1983: 0.00016320281736846597
Position 2998: 0.0001480416747655555
Position 1192: 0.00014236125989199757
Position 1931: 0.00013899717363137994
Position 1998: 0.00013229174896399216
Position 181: 0.00011177908320441629
Position 2013: 9.551662615977565e-05
Position 4: 6.622154072319087e-05
Position 22: 2.5102575482974308e-05
Position 207: 2.3428610311301087e-05
Position 171: 2.2386475638822316e-05
Position 20: 1.3069544024562493e-05
Position 26: 1.1783813377590745e-05
Position 445: 2.9927063634195867e-06
Position 436: 8.881927919736122e-07
Position 815: 8.542301146056984e-07
Position 821: 8.497865655142347e-07
Position 714: 7.786643015291891e-08
Position 2756: 3.629331865421541e-08
Position 2576: 2.620813920184988e-08
Position 467: 1.5252585014424588e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 2487: 0.9455148920167832
Position 448: 0.7569835142761461
Position 3963: 0.6938773737942704
Position 2318: 0.2567260207373094
Position 2776: 0.11202924588186437
Position 3055: 0.09055091899957457
Position 3801: 0.06086346142017518
Position 2622: 0.05156165518281373
Position 2169: 0.049648321542460516
Position 4062: 0.035922273490592446
Position 3564: 0.030184929480278122
Position 1835: 0.02730540718125306
Position 2110: 0.023192813130035947
Position 3737: 0.02120516713196502
Position 271: 0.017340493412981682
Position 2877: 0.014003111391555126
Position 3209: 0.013738624828901482
Position 3159: 0.011684749140541158
Position 204: 0.009722977419025862
Position 3798: 0.007784269478097251
Position 3850: 0.007507519270748929
Position 2044: 0.007397956817342399
Position 521: 0.005532139963492494
Position 2013: 0.005236652755792129
Position 2281: 0.0040817764434914194
Position 2813: 0.0034691561927674905
Position 3041: 0.003409938262036868
Position 3537: 0.0030668881055253613
Position 2357: 0.002930399790387723
Position 214: 0.002867652619941795
Position 602: 0.0026113327719784105
Position 3779: 0.0024300328479064186
Position 3597: 0.0024014497388566993
Position 4085: 0.002371065662149433
Position 3114: 0.002293368134909765
Position 554: 0.0021418716348986172
Position 3065: 0.002127300534399428
Position 186: 0.0020371689653836855
Position 2454: 0.0015059470814842942
Position 236: 0.0014784565458417264
Position 1908: 0.0014031109449974377
Position 696: 0.0014002121566349267
Position 2324: 0.0013731482006772975
Position 3021: 0.0012961432620556593
Position 3573: 0.0011654296881648378
Position 3429: 0.0011616364725580894
Position 3394: 0.0010195877852413775
Position 2603: 0.0009750613765943323
Position 2988: 0.0009748386716453678
Position 3769: 0.0009666368256461616
Position 258: 0.0009364094240386886
Position 551: 0.0008294095377509118
Position 2072: 0.00080046291142129
Position 2054: 0.0006347306336545793
Position 2955: 0.000595044863865455
Position 783: 0.0005857311333590157
Position 220: 0.0005593584193619688
Position 3712: 0.0005364201315688227
Position 718: 0.0005186838105853633
Position 3600: 0.00050290900149888
Position 3522: 0.0004708984605937671
Position 3999: 0.00041299461104559257
Position 1578: 0.00040264515290819547
Position 2507: 0.00026290274653576335
Position 2501: 0.00025258960015928593
Position 4194: 0.0002480029515993257
Position 1021: 0.0002145555328770972
Position 3824: 0.00016035084206697758
Position 3746: 0.00014317757444873617
Position 3370: 0.0001390705899880983
Position 809: 0.00013805774825471055
Position 503: 0.0001248725322903638
Position 851: 0.00012339677858489258
Position 2906: 0.00011287604638944655
Position 638: 8.633352071908523e-05
Position 609: 8.283947546041591e-05
Position 571: 8.013617401004562e-05
Position 4210: 7.896933619418929e-05
Position 238: 6.828813675056588e-05
Position 3491: 6.206764922649732e-05
Position 814: 5.675675918811727e-05
Position 845: 5.507128501652681e-05
Position 3360: 5.2649058653473026e-05
Position 3238: 4.819445950241071e-05
Position 3084: 4.4197750805058686e-05
Position 532: 2.5887614101466857e-05
Position 527: 2.560293839793513e-05
Position 417: 1.4724256406917532e-05
Position 2397: 1.344745441643843e-05
Position 3072: 8.988145145801444e-06
Position 3245: 6.664411952465886e-06
Position 327: 3.412044369207038e-06
Position 3539: 3.2291224278374025e-06
Position 3213: 3.1717025673927986e-06
Position 332: 2.7054818484616414e-06
Position 1583: 2.2986098092802754e-06
Position 406: 2.1790393475644936e-06
Position 916: 1.0651105446985334e-06
Position 702: 1.0263922545949152e-06
Position 347: 9.341372717370117e-07
Position 1065: 8.925728065661263e-07
Position 2967: 8.763179529928663e-07
Position 799: 8.060237288133963e-07
Position 2893: 6.679046255583894e-07
Position 891: 6.283579881704648e-07
Position 110: 5.595414007443817e-07
Position 88: 2.49867336701936e-07
Position 361: 1.6889633965830717e-07
Position 357: 1.6386295102038988e-07
Position 374: 6.181657395369581e-08
Position 487: 5.589006420316495e-08
Position 467: 5.3535581279050616e-08
Position 498: 4.676995542473834e-08
Position 535: 4.340458702527695e-08
Position 460: 1.9729359616954145e-08
Position 148: 1.4582652966125456e-08
Position 420: 1.4435641633444885e-08
Position 368: 7.350636919712999e-09
Position 66: 4.431929196888437e-09
Position 115: 2.8357724086420166e-09
Position 117: 1.3115686123006538e-09
Position 379: 2.0655971318644092e-10
