Gene = Cln3
index = 268
Annotated 5SS: [  523  1644  2515  2818  3054  4172  5025  5485  5674  6417  6645  8009
 10328 10474 10615 10824 13347]
Annotated 3SS: [ 1536  2369  2720  2974  4074  4952  5404  5587  6343  6500  7895 10280
 10404 10558 10729 13205 13430]
SMsplice 5SS: [  523  1644  2515  3054  4172  5025  6417  6645  8009 10632 10824 13347]
SMsplice 3SS: [ 1536  2369  2974  4074  4952  6343  6500  7895 10558 10729 13205 13430]
top_k =  500
Partition function (log Z): 15.21265148238799

Sorted 5' Splice Sites (High to Low Probability):
Position 10824: 0.9677259658826085
Position 5025: 0.9658359396747495
Position 1644: 0.9648809592771043
Position 3054: 0.9089593066107594
Position 2515: 0.8908329532565568
Position 8009: 0.8623988257609407
Position 6645: 0.8202636046218867
Position 10632: 0.7533721236211872
Position 13347: 0.7318029457406996
Position 523: 0.6773670345215289
Position 4172: 0.4810278922942396
Position 5674: 0.4181138936403832
Position 6417: 0.4100049084053903
Position 2818: 0.3933601616039652
Position 10474: 0.3222487502233956
Position 6871: 0.30771440829381846
Position 4207: 0.29059477734963834
Position 4591: 0.282231088209332
Position 218: 0.2664443475734109
Position 82: 0.23021386193899002
Position 10615: 0.20906882387251424
Position 3699: 0.1936959442687909
Position 3911: 0.18519400381995713
Position 5485: 0.18303640516557074
Position 3811: 0.16302884590865754
Position 4203: 0.0874956192777432
Position 12667: 0.07448260690084427
Position 415: 0.06477010447152341
Position 4176: 0.06264534952749243
Position 2453: 0.061385924686334685
Position 6527: 0.058620150455548886
Position 1401: 0.04532275951004496
Position 998: 0.04417858844790675
Position 10416: 0.03928226379008465
Position 4418: 0.03784418167084206
Position 13286: 0.032807774522855083
Position 10328: 0.031113557358673515
Position 13897: 0.030973774318221965
Position 2197: 0.020310529488931015
Position 4625: 0.01939244942402567
Position 13303: 0.017186880452449742
Position 3655: 0.016112784945836536
Position 12605: 0.015788749664025954
Position 5193: 0.015058015354756515
Position 1450: 0.015029502731756026
Position 2941: 0.014783659041834063
Position 4605: 0.014008088927135273
Position 4028: 0.012755194424665632
Position 4392: 0.01092000106752142
Position 5601: 0.010837153297012033
Position 13471: 0.010030818974603924
Position 697: 0.009932270529292842
Position 1099: 0.009394899741127047
Position 4238: 0.008894496707290365
Position 3668: 0.00822643478570011
Position 10977: 0.0075176490609790555
Position 13317: 0.007436300017673011
Position 5226: 0.007067777788066578
Position 1677: 0.0069786134331212
Position 1323: 0.006471997173371048
Position 9961: 0.006228013892798147
Position 2413: 0.006012659821355654
Position 4673: 0.005287044064616017
Position 12593: 0.005261255994269336
Position 813: 0.004542309027093823
Position 2076: 0.004082054847230101
Position 4011: 0.0037133388159591263
Position 4211: 0.0035982914326744084
Position 1934: 0.0035883588632316527
Position 5037: 0.0034999513145922818
Position 2072: 0.00317303716323511
Position 11284: 0.003106276359376689
Position 6317: 0.002658942834686371
Position 4476: 0.002389677241105152
Position 267: 0.002061520946531574
Position 12757: 0.002024246076808414
Position 1212: 0.0019871199127550624
Position 5651: 0.0019411245815701287
Position 481: 0.0019058181484682582
Position 3586: 0.0018966910883780003
Position 5323: 0.0018160865322949275
Position 3181: 0.0016295294427669646
Position 13371: 0.0015906165021546677
Position 5071: 0.001463748034412759
Position 2463: 0.0013707502233327514
Position 10639: 0.0013515874375820813
Position 3043: 0.0012519486951589316
Position 1196: 0.0012239909446350658
Position 5157: 0.001142471338846875
Position 1672: 0.0011361995648070207
Position 13657: 0.0011034335732791835
Position 5595: 0.0010554555392568207
Position 12709: 0.001036871077818373
Position 10354: 0.0009667977192327723
Position 582: 0.000922470114079331
Position 5491: 0.0008991441945051373
Position 864: 0.0008861229248946759
Position 4746: 0.0007901114483028202
Position 11460: 0.0007565482986780648
Position 5678: 0.0007433838738598484
Position 2497: 0.0007250163670246987
Position 2152: 0.0007242913784476925
Position 3541: 0.0007228738356287872
Position 586: 0.0006548979310532153
Position 5516: 0.0006531036852069614
Position 2174: 0.0006366573815199154
Position 1914: 0.0006243827937542693
Position 2002: 0.0006175924162861133
Position 3734: 0.0004942372940557864
Position 1252: 0.00047848628095800325
Position 11689: 0.0004703059002735511
Position 681: 0.0004685683985707935
Position 5554: 0.00045442595050634784
Position 10796: 0.0004521127097389452
Position 2435: 0.0004492735837464629
Position 728: 0.00040732147583358124
Position 5179: 0.0003728343560612373
Position 2147: 0.00036045554917752516
Position 4485: 0.0003318913289660611
Position 62: 0.0003191668832583195
Position 4471: 0.00028588989015834574
Position 1826: 0.0002728649024480201
Position 5029: 0.00027262349681867365
Position 10606: 0.0002577681727020333
Position 1013: 0.00025165259035457674
Position 3255: 0.00024949289236047596
Position 4436: 0.00022564220760266587
Position 849: 0.00022245926701442686
Position 164: 0.00021923199914197758
Position 819: 0.00020517342503531164
Position 1964: 0.0001968652727052495
Position 111: 0.00018604059497887834
Position 13824: 0.00017347324463215684
Position 3708: 0.00016719334932645925
Position 5134: 0.00014887896303667744
Position 12649: 0.00014621751678809688
Position 166: 0.00014447739197670333
Position 10753: 0.0001396257773691711
Position 86: 0.0001208488562877713
Position 3080: 0.00011683172546582846
Position 5141: 9.354143638054809e-05
Position 309: 7.573984446647376e-05
Position 10432: 7.333271009476184e-05
Position 9927: 7.309442273980131e-05
Position 3521: 6.99631335004058e-05
Position 2822: 6.880275154710849e-05
Position 3288: 6.540357984542566e-05
Position 3260: 5.2211946743719105e-05
Position 257: 5.021556841648698e-05
