Gene = Cxcl17
index = 310
Annotated 5SS: [  185 10030 10738]
Annotated 3SS: [ 9948 10635 12441]
SMsplice 5SS: [  185 10030]
SMsplice 3SS: [ 9948 12441]
top_k =  500
Partition function (log Z): -8.246481976281249

Sorted 5' Splice Sites (High to Low Probability):
Position 185: 0.992977738387228
Position 10030: 0.8755139603363956
Position 10738: 0.4201884014445889
Position 6593: 0.09691456703802645
Position 6326: 0.08177106538030844
Position 9073: 0.06181144014986067
Position 361: 0.05894558031099322
Position 1633: 0.055886778537075285
Position 827: 0.03776797392617125
Position 1032: 0.03332937914070581
Position 516: 0.032480146151106955
Position 1027: 0.027288120862991105
Position 10800: 0.022733196091216944
Position 12104: 0.01662946471608478
Position 12586: 0.006171486673234654
Position 10175: 0.004997852652649133
Position 10056: 0.004290950362475745
Position 11831: 0.004121214055588205
Position 10034: 0.0023021190269215223
Position 10006: 0.0014368663036334432
Position 802: 0.0009361389198236971
Position 4949: 0.0006670391005222367
Position 1986: 0.0006359974931602739
Position 337: 0.0006192606466788469
Position 9134: 0.0005827838431168959
Position 454: 0.0005252873685580998
Position 1023: 0.00017004808950579281
Position 1321: 0.00015338588128513238
Position 411: 0.00013203642438665915
Position 524: 7.824340618284218e-05
Position 482: 7.07827104246981e-05
Position 64: 1.3019060940806656e-05
Position 793: 9.204821019909827e-06
Position 163: 6.4215255772165255e-06
Position 145: 5.97726652774933e-06
Position 352: 2.6748498803627633e-06
Position 741: 2.168418313371512e-06
Position 156: 1.6748310791246754e-06
Position 510: 8.262174283437618e-07
Position 438: 5.721017855720954e-07
Position 135: 3.5512464952072864e-07
Position 245: 2.399062972347161e-07
Position 1010: 2.3351447434963475e-07
Position 346: 1.889851088766988e-07
Position 249: 1.2717000122668507e-07
Position 36: 7.2544937814653e-08
Position 1444: 4.972076266561839e-08
Position 13: 4.7281494022196125e-08
Position 538: 1.6141808805794955e-08
Position 1494: 1.0216376617339791e-08
Position 363: 5.587824565782983e-09
Position 297: 2.376358577738191e-09
Position 300: 7.852230881448079e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 12441: 0.902997299566673
Position 9948: 0.8740739637489279
Position 10635: 0.3461223798080556
Position 285: 0.09936390582784572
Position 10413: 0.07821565157047213
Position 6456: 0.07285082189300512
Position 9000: 0.062394223992977574
Position 1490: 0.052836154427938854
Position 6210: 0.05110147545873303
Position 12046: 0.03454938010162984
Position 10619: 0.031563581485728964
Position 909: 0.02974310377249548
Position 9910: 0.019893797974251698
Position 6419: 0.018461809284833604
Position 6110: 0.015394636205518732
Position 938: 0.014840577009316076
Position 10310: 0.011402734127207267
Position 906: 0.010831742995040625
Position 633: 0.010333488806244047
Position 586: 0.009486150327723441
Position 12695: 0.008776628425750303
Position 12094: 0.008679171072152856
Position 6113: 0.008279375536606542
Position 11766: 0.007573051850254671
Position 6016: 0.007232695667274786
Position 10340: 0.00460060035391586
Position 6437: 0.004572935027503509
Position 11912: 0.003213313391232076
Position 11072: 0.0029486410330367406
Position 11719: 0.0029408665543253433
Position 950: 0.0027794394683503813
Position 974: 0.0026436598550170025
Position 11044: 0.0024630448758712815
Position 11587: 0.0023566415148577914
Position 337: 0.00227965920112862
Position 1115: 0.0021876064128230656
Position 281: 0.0018537503957439042
Position 1340: 0.0016285580135676513
Position 10839: 0.001596706766252575
Position 6349: 0.0015913271731795688
Position 404: 0.0013423495057355564
Position 604: 0.0012392279291207678
Position 300: 0.0011654784943088484
Position 686: 0.0009857920289646181
Position 1788: 0.0009585421034122421
Position 1320: 0.0007688803401833902
Position 717: 0.0006007055532392361
Position 503: 0.0005030560430171302
Position 663: 0.0004963293051530283
Position 4996: 0.0004956553830038255
Position 4796: 0.0004952147002502561
Position 11723: 0.0004555153525760967
Position 1416: 0.000414071582366708
Position 640: 0.00037406918278442045
Position 1921: 0.000345669328837962
Position 2055: 0.00033849266022592604
Position 711: 0.0003251477515090114
Position 727: 0.0002919566562005706
Position 4224: 0.0002903583457806083
Position 1370: 0.0002743893913983092
Position 4318: 0.00025426611230923495
Position 7329: 0.0002319129131201961
Position 5220: 0.00023135649407469614
Position 2340: 0.00022130363832856333
Position 384: 0.00021569361066073775
Position 4752: 0.0002041757240477201
Position 964: 0.0001909810604457315
Position 2099: 0.0001708657250912472
Position 791: 0.00015271595441635423
Position 3944: 0.0001497574944754835
Position 7027: 0.00012069835966433098
Position 5805: 8.254622124016432e-05
Position 3107: 7.517556880039976e-05
Position 5700: 7.406556807714989e-05
Position 8329: 6.993311533749653e-05
Position 2239: 6.746543687725745e-05
Position 5392: 6.150710074548302e-05
Position 1892: 5.334528994835321e-05
Position 1667: 4.899247365958178e-05
Position 5967: 4.7240281522876864e-05
Position 5312: 4.4886559252327245e-05
