Gene = Spata17
index = 1004
Annotated 5SS: [   296  21540  22527  32246  41091  75093  98203 102988 117689 167059]
Annotated 3SS: [ 21449  22444  32194  40986  74968  97995 102838 117552 166975 170587]
SMsplice 5SS: [   296  21540  34527  41091  43622  75093  75880  98203 102988 107905
 117689 138818 151252 167059]
SMsplice 3SS: [ 21449  34180  40986  43288  74968  75785  97995 102838 107771 117552
 138683 151162 166975 170587]
top_k =  500
Partition function (log Z): -80.18396379271199

Sorted 5' Splice Sites (High to Low Probability):
Position 296: 0.9989281023771963
Position 21540: 0.40227819192375536
Position 22527: 0.13728651019980861
Position 10698: 0.038782478741415556
Position 14779: 0.03638799474033824
Position 10705: 0.0202229359709012
Position 2359: 0.017991625734028984
Position 18300: 0.015226978619967515
Position 5927: 0.014153664563075565
Position 3584: 0.014126248218159604
Position 14869: 0.009017010954393353
Position 8275: 0.006466167409716871
Position 10818: 0.006402253913430682
Position 2395: 0.005677730578652545
Position 1634: 0.003046877686759292
Position 7877: 0.002961317923697569
Position 9034: 0.002856836311957719
Position 2907: 0.002134676781391071
Position 7396: 0.0011161480217000519
Position 573: 0.0008372777337352465
Position 4443: 0.0007964304839636776
Position 2289: 0.0006801697851604644
Position 6782: 0.0006066709471856197
Position 6997: 0.00039174898134721565
Position 274: 0.00028768479195351245
Position 2392: 0.0002489444713993186
Position 6533: 0.00015043775357992807
Position 5049: 0.00013037471712717955
Position 3074: 2.3674106050130805e-05
Position 917: 2.3290264449090985e-05
Position 2232: 2.1143315283009384e-05
Position 1920: 1.9781706921431135e-05
Position 2302: 1.6628009105781827e-05
Position 922: 7.642738998269167e-06
Position 205: 1.4752299269663939e-06
Position 155: 1.453774449769906e-06
Position 278: 8.422898653433617e-07
Position 737: 6.917194636682958e-07
Position 779: 6.495552575850817e-07
Position 1097: 5.671763466639886e-07
Position 83: 5.570291550887595e-07
Position 102: 3.4144755636467453e-07
Position 300: 2.657290451209086e-07
Position 1244: 2.110778511320395e-07
Position 193: 2.0664002223084385e-07
Position 69: 2.0569371398633464e-07
Position 164: 6.709824706911371e-09
Position 128: 3.4795352963417097e-09
Position 74: 3.4127123068187424e-09
Position 107: 3.180821888412968e-09
Position 59: 2.9224548327349335e-09
Position 334: 2.672714792170192e-09
Position 315: 2.524239130066953e-09
Position 81: 1.0578648089955852e-09
Position 174: 1.054483721365814e-09
Position 635: 9.975004153672676e-10
Position 536: 6.181974306350004e-10
Position 148: 5.583213607474138e-10
Position 465: 5.558520658316918e-10
Position 303: 4.923703030545984e-10
Position 218: 4.851013396967259e-10
Position 442: 3.6602220984605343e-10
Position 408: 3.0231517966893593e-10
Position 652: 2.892732238799686e-10
Position 327: 1.833281504036238e-10
Position 577: 1.7966135113968096e-10
Position 662: 1.1232720240965359e-10
Position 476: 1.0943790216652223e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 21449: 0.2916764104255086
Position 21467: 0.24792241984201085
Position 22444: 0.2275896783269005
Position 21746: 0.17468851359685483
Position 16508: 0.14275630943130954
Position 22645: 0.13728651019980861
Position 14705: 0.13708215328210935
Position 10586: 0.11222555124230688
Position 18113: 0.029358454550225167
Position 2188: 0.021560622387092894
Position 8091: 0.020177974113238666
Position 5793: 0.01737174397319974
Position 3403: 0.016532749129517712
Position 6700: 0.01580176228139366
Position 18377: 0.015226978619967732
Position 9800: 0.013183864746370604
Position 8154: 0.00822121213683214
Position 10747: 0.0077582491258259565
Position 15549: 0.0073908075286976335
Position 15726: 0.0056944054036376646
Position 8876: 0.005553682035334173
Position 8373: 0.0047791354667588
Position 13002: 0.004578658996399206
Position 1490: 0.003872754666748362
Position 13309: 0.003621991059264734
Position 13047: 0.0033982602456240837
Position 2839: 0.0028515269363794506
Position 3779: 0.0024943382249575227
Position 7700: 0.0024805537711874454
Position 1535: 0.001988221440237276
Position 10961: 0.0017416627165151761
Position 12361: 0.001731987441332556
Position 1277: 0.0017123236088805874
Position 11195: 0.0016113691672400223
Position 11602: 0.001547124163512896
Position 2144: 0.0015263031461828181
Position 4124: 0.0014789239940820147
Position 11559: 0.0014506572943184877
Position 4291: 0.001409225382022629
Position 9688: 0.0012646386755978806
Position 7564: 0.0012296489260662101
Position 5318: 0.0012220842133672453
Position 740: 0.001110084901823942
Position 7289: 0.0011003245508152263
Position 11576: 0.0010821635482924277
Position 8924: 0.0010116983215651312
Position 8751: 0.0010006214821519043
Position 3868: 0.000990667733479167
Position 8038: 0.0009763345490487473
Position 7978: 0.0009672416158655247
Position 3612: 0.000922414827013539
Position 9033: 0.0008796377280477931
Position 2122: 0.0008655583546357796
Position 4860: 0.0008621937369435457
Position 4839: 0.0008507931566731085
Position 2125: 0.0007696146570902698
Position 2793: 0.0007570122793193557
Position 2236: 0.000749481775066503
Position 7639: 0.0007007492572916293
Position 5652: 0.0006977900777944902
Position 6111: 0.0006775923524653711
Position 5491: 0.0006592757190455998
Position 9074: 0.0006475420733308492
Position 4251: 0.000645081588173202
Position 2267: 0.0005809516121883268
Position 4932: 0.000570147966745829
Position 3740: 0.0005532819408670021
Position 3916: 0.0005511782506461054
Position 4191: 0.0005116924737973097
Position 7185: 0.0004933707342986606
Position 6350: 0.0004931565469684947
Position 558: 0.00047935132525268767
Position 9507: 0.0004621504864869981
Position 8061: 0.00045391655854452656
Position 1294: 0.0004163618470934716
Position 9831: 0.00040085631002430614
Position 6323: 0.00035278251314897166
Position 2494: 0.00033557573009566097
Position 4685: 0.000324347721492665
Position 3570: 0.000321446453841889
Position 8429: 0.0003173300985629142
Position 3109: 0.00031419241614345935
Position 6233: 0.00030190477582497493
Position 8273: 0.0002991691893447858
Position 5991: 0.00025478694826832916
Position 8979: 0.00025178851587730276
Position 986: 0.0002511394797297128
Position 3514: 0.00023159857423328564
Position 4988: 0.00023098142777317393
Position 768: 0.00021778454307603385
Position 3567: 0.00021359510174712195
Position 7609: 0.00020933666106686552
Position 8495: 0.00020326733960653439
Position 4485: 0.00020188984899951727
Position 6883: 0.0001962211711095279
Position 4968: 0.00019187213715958054
Position 1897: 0.00019167371148478234
Position 8199: 0.00019152668860011
Position 6893: 0.00018807581804510543
Position 3425: 0.00018051798097816195
Position 3881: 0.00017704025814669543
Position 2315: 0.0001758575087804647
Position 3073: 0.00015507992609538964
Position 5107: 0.0001537694973637987
Position 1241: 0.00014836612140557983
Position 4644: 0.00014738879451957652
Position 2585: 0.00014665195559937407
Position 1497: 0.00014169903967015118
Position 491: 0.00013749979765031043
Position 2759: 0.00013639877439570327
Position 3050: 0.00013140366665486368
Position 2342: 0.00012990493039585467
Position 3583: 0.00012596190992898924
Position 2639: 0.00012376409988126692
Position 1181: 0.0001232441696835886
Position 778: 0.00012200621826764378
Position 3725: 0.00012144066970668387
Position 851: 0.0001203947396047179
Position 1777: 0.00011103316882361952
Position 2553: 0.00010849741771924747
Position 3190: 0.00010587534749759644
Position 3980: 0.00010457533555821112
Position 4888: 9.88053045248396e-05
Position 4549: 9.562467807375842e-05
Position 1431: 9.199408177419365e-05
Position 2274: 9.143538757573036e-05
Position 1466: 9.021673940441704e-05
Position 2628: 8.691379809948091e-05
Position 6058: 8.671610534483882e-05
Position 3703: 8.57606269671455e-05
Position 2146: 8.171668338276489e-05
