Gene = Mff
index = 675
Annotated 5SS: [  195  2447  4547  6393 10618 17087 22253 25715]
Annotated 3SS: [ 2337  4325  6222 10528 16927 22192 25629 26694]
SMsplice 5SS: [  195  2447  4547  6393  8694 10618 11002 25715 26829]
SMsplice 3SS: [ 2337  4325  6222  8537 10525 10856 25629 26694 27203]
top_k =  500
Partition function (log Z): -7.217425098378846

Sorted 5' Splice Sites (High to Low Probability):
Position 10618: 0.9597202258442639
Position 2447: 0.8444670707853212
Position 195: 0.835777288272703
Position 4547: 0.803714271285968
Position 11002: 0.6960386838610718
Position 6393: 0.6856483838918647
Position 8694: 0.5720459877983151
Position 3349: 0.40718485013364036
Position 3039: 0.35838028660496685
Position 17087: 0.35088657916169036
Position 4250: 0.20170491643607105
Position 18036: 0.16890401028508653
Position 6515: 0.13976082735372
Position 911: 0.11625102509871504
Position 12198: 0.10731997663196932
Position 4412: 0.09997418229136266
Position 9239: 0.08841005111664925
Position 438: 0.08170286801284556
Position 1817: 0.06664409149406984
Position 8601: 0.06271348637042594
Position 4327: 0.05991903234574837
Position 17822: 0.057323985497362645
Position 99: 0.048231783203564096
Position 2617: 0.0351292178948233
Position 6953: 0.030524944287044456
Position 1496: 0.027940666917785396
Position 4245: 0.023612297678260893
Position 5034: 0.02243622304285561
Position 1620: 0.020141547777146957
Position 12842: 0.01995548616108947
Position 299: 0.018794774184422134
Position 5060: 0.01809991908580765
Position 10666: 0.016889896124705334
Position 4132: 0.01406080275416779
Position 12009: 0.010154892503043992
Position 6331: 0.009066344116796781
Position 4213: 0.008172117535324055
Position 18141: 0.007363706666475783
Position 2451: 0.006843359311059267
Position 11688: 0.006776384772618683
Position 13430: 0.006559590915372767
Position 1404: 0.005544161179780083
Position 11010: 0.0050482128496013344
Position 1640: 0.004224299517018447
Position 3386: 0.0038501097254638396
Position 985: 0.0036421651774883046
Position 524: 0.00346946971647008
Position 3377: 0.0030320008588815414
Position 2908: 0.0029947937787846114
Position 3250: 0.002903437023711204
Position 2210: 0.00273925564453195
Position 25: 0.0026027501454751888
Position 11818: 0.00253415157429716
Position 2179: 0.0022345467257136264
Position 1781: 0.002141319953436022
Position 2624: 0.002053967985048644
Position 4175: 0.0019374080798370942
Position 1042: 0.001868509004457468
Position 11469: 0.0016913574787008128
Position 11705: 0.0015573222286208767
Position 5462: 0.0014980029485238745
Position 1485: 0.0014868758633438189
Position 310: 0.001443617361858182
Position 1756: 0.0013758050831157102
Position 4835: 0.0013479941783166212
Position 12257: 0.0013423329987163584
Position 511: 0.0011200954615242342
Position 3330: 0.0009734470455467628
Position 1400: 0.0009607728795953801
Position 507: 0.000946433493991146
Position 108: 0.0009281726114081438
Position 1046: 0.0009095941008694347
Position 137: 0.0008800450376965076
Position 11452: 0.000866479286322187
Position 416: 0.0008480263707678791
Position 3220: 0.0007724059367302136
Position 655: 0.0006840742948363933
Position 4578: 0.0006170045400357644
Position 5218: 0.0006117282871413033
Position 2918: 0.000610064280398995
Position 1434: 0.0005527214243616224
Position 5678: 0.0005310968719913976
Position 3265: 0.0004004381416245895
Position 12228: 0.0003828198305762476
Position 3099: 0.0003755595268875149
Position 2859: 0.0003266435841054401
Position 3075: 0.00030809506780726803
Position 2497: 0.00030511317547035914
Position 1832: 0.0002813177178867643
Position 11020: 0.0002776788094736883
Position 1713: 0.0002535860991867882
Position 3055: 0.00019572760072250487
Position 1008: 0.0001574570430335623
Position 207: 0.00015105392238762999
Position 11684: 0.00015100055107216128
Position 1432: 0.00013242324722629646
Position 199: 0.00013082991315828098
Position 1467: 0.00012771355467502325
Position 12756: 0.00011728103260197439
Position 338: 0.00010575684720288534
Position 1770: 9.293931638961886e-05
Position 813: 1.7769408307405412e-06
Position 816: 1.4034338167692214e-06
Position 1050: 1.2035847672886507e-06
Position 1135: 1.1337017365884958e-06
Position 2433: 1.1138216898434553e-06
Position 1296: 9.534730943967293e-07
Position 60: 7.422937865391379e-07
Position 29: 4.331074603462609e-07
Position 50: 3.207395964363704e-07
Position 362: 2.769677693019696e-07
Position 46: 2.680688299310572e-07
Position 541: 2.1731037088916532e-07
Position 1073: 1.8120259604277617e-07
Position 38: 2.9929147056123066e-08
Position 1101: 2.2735544804009493e-08
Position 291: 1.2905862551437337e-08
Position 245: 3.41689690857147e-09
Position 357: 3.201794866507739e-09
Position 495: 1.0586594868085608e-10
Position 409: 4.094877944148984e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 4325: 0.8906451697429747
Position 2337: 0.8713873222045627
Position 6222: 0.8352603448357291
Position 10525: 0.6486141202162774
Position 8537: 0.5980143279483235
Position 10856: 0.5792808192904885
Position 3176: 0.40669377081062386
Position 17950: 0.36290916814639124
Position 16949: 0.2733123796731619
Position 10474: 0.24950270713329017
Position 2814: 0.2132919461680232
Position 18035: 0.20607356321129447
Position 4093: 0.1926941530213439
Position 11936: 0.15353499550586494
Position 2991: 0.11796763998533007
Position 21554: 0.1067149685128064
Position 18199: 0.0969966392666937
Position 17044: 0.09162116207750064
Position 17740: 0.08295710982185807
Position 10528: 0.07861051748837834
Position 12122: 0.07120415989341766
Position 9177: 0.06329915275904559
Position 18229: 0.06305058634574812
Position 10715: 0.06156577755354449
Position 4130: 0.05114398508053041
Position 298: 0.05094635644003868
Position 832: 0.044115435164706236
Position 10905: 0.042794806388904906
Position 18740: 0.0403928936702355
Position 12651: 0.03332264758445321
Position 1661: 0.030508772423688088
Position 8505: 0.02852355534379315
Position 1684: 0.027624854936790347
Position 4974: 0.026024093706874557
Position 4013: 0.025355047965549934
Position 1326: 0.025061206388679605
Position 13223: 0.024905808304209503
Position 4411: 0.02236380502808851
Position 1396: 0.020305884952913213
Position 4249: 0.01971129054339514
Position 11369: 0.01955004263232625
Position 9071: 0.019354105195564585
Position 1443: 0.01721182196904127
Position 6884: 0.016522009978396073
Position 10925: 0.016324409962494964
Position 2844: 0.014325725497643438
Position 2921: 0.012127885915184908
Position 17182: 0.010081481864113465
Position 13938: 0.009835874193159342
Position 4872: 0.009709899072578302
Position 4143: 0.009030437421419842
Position 15004: 0.00895511756328674
Position 2482: 0.008754084929090147
Position 13504: 0.008743967254000092
Position 15081: 0.00844285763009404
Position 6865: 0.008321479205302585
Position 10825: 0.00825344109640081
Position 14157: 0.008072129988357152
Position 3122: 0.006802497510203013
Position 11863: 0.0067978652244782695
