Gene = Gyg
index = 530
Annotated 5SS: [   99  2367  4144  4558 17080 29839]
Annotated 3SS: [ 2230  3968  4394 16952 29618 32231]
SMsplice 5SS: [   99  4144  4558 17080 29839]
SMsplice 3SS: [ 3968  4394 16952 29718 32231]
top_k =  500
Partition function (log Z): -13.831660809090446

Sorted 5' Splice Sites (High to Low Probability):
Position 4558: 0.9607759628763992
Position 99: 0.9350661230522181
Position 17080: 0.9285572953223444
Position 4144: 0.685680291260865
Position 2367: 0.3582002247118192
Position 8219: 0.24170679333525769
Position 2276: 0.19213437097214
Position 7814: 0.14100314552797594
Position 1789: 0.08213845289346375
Position 504: 0.0591006572317938
Position 922: 0.05280066025005563
Position 3907: 0.03152711479695096
Position 4546: 0.025415549635155358
Position 7163: 0.017561019054487034
Position 1401: 0.017158824987096383
Position 4907: 0.015027675588195592
Position 17114: 0.01329031320128005
Position 1637: 0.01214656046356509
Position 7389: 0.011840814923844045
Position 299: 0.010494913084908518
Position 3562: 0.009064878191578432
Position 3879: 0.00901178726983469
Position 2565: 0.00897535305704461
Position 6402: 0.00879892439326338
Position 4594: 0.008652327278433795
Position 2350: 0.008573247594255677
Position 573: 0.007484258423982219
Position 2863: 0.007130491562400754
Position 1785: 0.005179416149265001
Position 4025: 0.004479251195409658
Position 4006: 0.003683831149735407
Position 158: 0.002785231023604843
Position 4118: 0.0025005159907220127
Position 4180: 0.002317961174716731
Position 110: 0.0018609359934323205
Position 225: 0.0018602461074280717
Position 4095: 0.001843781371254719
Position 255: 0.0016127664880762232
Position 4107: 0.0012674344449591381
Position 1273: 0.001022413978158248
Position 1738: 0.000822364553987548
Position 1628: 0.0008004935771228074
Position 1849: 0.0006987786547823037
Position 400: 0.0006689087574575687
Position 1545: 0.0006020189048938616
Position 2329: 0.0004985532821601546
Position 1674: 0.0004924696273627872
Position 9021: 0.00044858055921324626
Position 1610: 0.0003572647398506344
Position 1520: 0.000328376933765707
Position 9732: 0.0003163998239605416
Position 951: 0.00031189362436345687
Position 344: 0.0002979909328188704
Position 984: 0.0002844599454213845
Position 118: 0.0002737447955934687
Position 216: 0.0002486856958697187
Position 128: 0.0002479741654897062
Position 1446: 0.00020652258766549707
Position 8721: 0.00020082181734310645
Position 1383: 0.000152936346623684
Position 1474: 0.0001445471409484084
Position 6111: 7.827231479492096e-05
Position 5353: 5.275677914518608e-05
Position 1139: 4.7754760103147006e-05
Position 6087: 2.8374917315522044e-05
Position 5211: 2.6071596678498407e-05
Position 612: 6.980716953776642e-06
Position 281: 3.462354957597592e-06
Position 796: 2.5384543636746152e-06
Position 533: 1.965835109058145e-06
Position 604: 1.6932928966010982e-06
Position 172: 1.586743398614932e-06
Position 626: 1.4900355670018792e-06
Position 48: 8.10385364362689e-07
Position 1266: 3.0043793349513843e-07
Position 1285: 2.9597174527412284e-07
Position 876: 8.353692579842402e-08
Position 906: 8.991091522232734e-09
Position 443: 1.3844261671560824e-09
Position 460: 6.728790010621506e-10
Position 542: 2.34054091720231e-12
Position 589: 3.134026087404951e-13
Position 452: 2.5366755419441035e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 16952: 0.9677056783751171
Position 4394: 0.9659826793663878
Position 3968: 0.5799109610807561
Position 2230: 0.49577353327016227
Position 8101: 0.23227330785990036
Position 17456: 0.2005729526099917
Position 17435: 0.1393388745180309
Position 7727: 0.12305162955666181
Position 18826: 0.10800016491235685
Position 22592: 0.10672390034781734
Position 3865: 0.08333389638297758
Position 20449: 0.0695122957992228
Position 4009: 0.06069986637359231
Position 18787: 0.04486662997687401
Position 17837: 0.044042122769589
Position 2199: 0.040326946735766395
Position 21118: 0.03820463203921402
Position 385: 0.03351128551431458
Position 17289: 0.031179179258164446
Position 18615: 0.029986331888700802
Position 4431: 0.026396223555389394
Position 1665: 0.025957818004888812
Position 837: 0.025416719457855674
Position 19292: 0.024559584736432934
Position 18729: 0.022913465750493717
Position 1636: 0.020787620364117985
Position 17523: 0.019838937501776385
Position 19132: 0.01722170793875999
Position 22076: 0.016358894565156566
Position 17414: 0.014545683195849549
Position 1422: 0.013896572544648165
Position 7594: 0.012900387195174808
Position 4753: 0.012887255599096169
Position 1469: 0.011559238909809056
Position 6909: 0.011479356162782334
Position 1532: 0.011073110037482705
Position 3973: 0.010692155404675791
Position 8160: 0.010672801927606251
Position 1317: 0.009999372508784828
Position 2235: 0.009804838035651015
Position 796: 0.009130894392200859
Position 2432: 0.008651250673295438
Position 20116: 0.008325463881268624
Position 6979: 0.008009505841962316
Position 7095: 0.006771567143807372
Position 1613: 0.00631114422006632
Position 10452: 0.00612849045951405
Position 7631: 0.006002750840750097
Position 2275: 0.005939993807146367
Position 1549: 0.0055557084259783215
Position 6314: 0.004771595633663861
Position 3979: 0.004551459111003497
Position 2307: 0.004394371310940586
Position 12610: 0.0041001409329757136
Position 7135: 0.004071792463984322
Position 1216: 0.003921179233629439
Position 3373: 0.003554599773621559
Position 8384: 0.0035088118753024552
Position 8637: 0.003379216331430829
Position 2762: 0.0031200622023252445
Position 18112: 0.002995059993904505
Position 4426: 0.0027001607192651414
Position 18146: 0.0026617268400178527
Position 3449: 0.0025497902011340874
Position 4022: 0.0024088783452997217
Position 11468: 0.0023989946562130906
Position 760: 0.0021957250851935752
Position 2700: 0.0021887917739025
Position 1563: 0.0021037441116647055
Position 904: 0.0019873723054908295
Position 1180: 0.0018892177754661476
Position 6278: 0.001712781789720778
Position 8860: 0.001632731055633164
Position 1682: 0.0015986137962388871
Position 10861: 0.001447582808095061
Position 6197: 0.0013663711700171767
Position 1652: 0.0013508804198498752
Position 3504: 0.0012905008232676292
Position 1513: 0.0012359859800692675
Position 6298: 0.001075906860234303
Position 3340: 0.0010740219918275082
Position 1283: 0.0010670972208912776
Position 4841: 0.0010595110941505315
Position 615: 0.0009564227885520439
Position 2111: 0.0009397329916990678
Position 859: 0.0009387902804197653
Position 320: 0.0007511516992203868
Position 4135: 0.0007455163035137336
Position 4794: 0.0007435513229132472
Position 6933: 0.000674040818177292
Position 2134: 0.0006608238637520464
Position 2035: 0.0006577679372243572
Position 2676: 0.0006543431476048742
Position 8641: 0.0006450013618539442
Position 2819: 0.0006200591113694885
Position 705: 0.0006005927630766094
Position 3384: 0.00059596540172764
Position 4770: 0.0005770824776445391
Position 1009: 0.0005536586283413928
Position 2601: 0.0005393697945124974
Position 6450: 0.0005042115020461501
Position 12027: 0.000493234360246521
Position 6667: 0.000487893906029517
Position 10339: 0.000481668720781505
Position 323: 0.00047096585276385817
Position 849: 0.00043888856930839385
Position 1093: 0.0004359858157987158
Position 9095: 0.0004347912938518124
Position 10163: 0.00042923640347543497
Position 5410: 0.00040420889857254523
Position 2349: 0.0003951884347605716
Position 1242: 0.0003747302328080922
Position 2080: 0.00037013300643161227
Position 10825: 0.0003573709850446997
Position 9664: 0.0003450500979984942
Position 2063: 0.00034212630937663086
Position 5258: 0.0003420677018537889
Position 9591: 0.0003091287445104664
Position 1689: 0.000307295975551235
Position 298: 0.00029618356588099825
Position 8364: 0.00020958363854587566
Position 5769: 0.0001624315860493615
Position 2312: 0.0001450029508419304
Position 1072: 0.00014494810707501094
Position 1574: 0.00013364911341010518
Position 5021: 0.0001165913922792476
Position 1568: 0.00011587692809674476
Position 5918: 9.771980828993374e-05
Position 5517: 7.729642337488407e-05
Position 211: 7.367668799353122e-05
Position 8555: 7.239379051592453e-05
Position 685: 7.074643033820525e-05
Position 5863: 6.510180308940188e-05
Position 5880: 6.235102300749943e-05
Position 291: 6.02973142431017e-05
Position 5125: 5.4011725578354325e-05
Position 681: 5.3762661087310394e-05
Position 5306: 5.186255867071971e-05
Position 1260: 4.862076005047561e-05
Position 1341: 4.8386964520260156e-05
Position 1236: 4.5740139426599666e-05
Position 1300: 4.444605007921956e-05
Position 523: 4.010733759355682e-05
Position 6565: 3.9985248171170074e-05
Position 6534: 3.89803055633474e-05
Position 9634: 3.39529064760884e-05
Position 870: 3.3941509575215824e-05
Position 488: 2.824220222454217e-05
Position 5088: 2.823618450510846e-05
Position 1270: 2.442190091235257e-05
Position 1272: 2.2876165527042335e-05
Position 460: 2.0008984757822506e-05
Position 244: 1.7462688957093747e-05
Position 395: 1.3557144614047333e-05
Position 6003: 1.1833338549023505e-05
Position 5714: 9.856223034325595e-06
Position 6026: 8.86339180272297e-06
Position 2780: 7.865532686150057e-06
Position 5948: 6.857461888637945e-06
Position 4775: 4.3785150947843495e-06
Position 443: 2.031519291488649e-06
Position 954: 1.9804396159159953e-06
Position 1947: 1.9694673606381776e-06
Position 2057: 1.950878012301107e-06
Position 1771: 1.90961874719334e-06
Position 5275: 1.6645698462892152e-06
Position 690: 1.5326065911096334e-06
Position 466: 1.1054102112688905e-06
Position 249: 1.0864325463231454e-06
Position 4799: 1.0566265929859873e-06
Position 1966: 7.611844142705509e-07
Position 1888: 6.748149103972408e-07
Position 392: 4.444112365722577e-07
Position 501: 3.3246825429067156e-07
Position 1113: 2.1563609346216032e-07
Position 4228: 1.9772706534319361e-07
Position 634: 1.7631061740238002e-07
Position 530: 1.4303558077002206e-07
Position 875: 8.902328608510848e-08
Position 572: 8.05294291076231e-08
Position 473: 7.721457640685523e-08
Position 416: 6.424064573499695e-08
Position 551: 5.54720334725792e-08
Position 200: 4.393535633871216e-08
Position 161: 3.705887449622318e-08
Position 4890: 3.3135957638650986e-08
Position 317: 3.312951478005878e-08
Position 213: 2.4443894565762892e-08
Position 424: 1.979621264440916e-08
Position 179: 1.3998339919810736e-08
Position 536: 1.3508136805833713e-08
Position 177: 9.637395026804128e-09
Position 695: 6.9921638436379496e-09
Position 503: 2.9858127363016224e-09
Position 5215: 1.784335946087537e-11
Position 4964: 1.0267551649381024e-11
