Gene = Faap24
index = 391
Annotated 5SS: [ 624 1600 1862]
Annotated 3SS: [1459 1708 3744]
SMsplice 5SS: [ 151  624 1600 1862]
SMsplice 3SS: [ 504 1459 1708 3744]
top_k =  500
Partition function (log Z): -4.04781204492758

Sorted 5' Splice Sites (High to Low Probability):
Position 1600: 0.951318644434534
Position 1862: 0.8062545233015397
Position 151: 0.6545509912869647
Position 624: 0.6282660457389562
Position 46: 0.23927927291865767
Position 186: 0.030413030244238363
Position 1612: 0.017280043319763166
Position 2820: 0.014238523853082203
Position 628: 0.011569906156023673
Position 2371: 0.007600267671558036
Position 1151: 0.006360543136129957
Position 79: 0.0056923908436685615
Position 695: 0.004662537264084646
Position 546: 0.0046113935991419705
Position 478: 0.004594840873627692
Position 2456: 0.004185551121966808
Position 435: 0.0029466264123139403
Position 3937: 0.002031379084756352
Position 1604: 0.0016934664867852053
Position 679: 0.0015145516117944702
Position 390: 0.0013238069157579797
Position 326: 0.00131332222466319
Position 4163: 0.0010466860920764858
Position 162: 0.0009103781419083141
Position 384: 0.0008494534932983558
Position 2682: 0.0007348132103493626
Position 598: 0.0007056245867047761
Position 1808: 0.0006947489919216002
Position 3859: 0.0006554568503159822
Position 2355: 0.0005274898264105147
Position 1319: 0.0005173137711045343
Position 700: 0.0005070352911487035
Position 2831: 0.0004406370408247179
Position 51: 0.00041095708517130007
Position 739: 0.0003758703746211498
Position 2510: 0.000284721777286405
Position 312: 0.0002494817545125649
Position 2808: 0.0002288530643668351
Position 243: 0.0002278397466158244
Position 3850: 0.00021972943903771362
Position 97: 0.0001973361483900187
Position 1213: 0.00016496816936363017
Position 157: 0.00015507523493767613
Position 1390: 0.00015363503985409805
Position 4316: 0.00015195111975875396
Position 551: 0.00011710011623095304
Position 1071: 0.00011069288472129262
Position 456: 0.00010942695434741081
Position 557: 0.0001057311725609512
Position 1866: 0.00010116674544949171
Position 1065: 7.630082113659241e-05
Position 2793: 7.478438933403977e-05
Position 398: 7.472635137290618e-05
Position 231: 6.334433649882606e-05
Position 785: 6.232699003564034e-05
Position 448: 5.697609402552715e-05
Position 290: 3.691826649698113e-05
Position 929: 1.6619821473686015e-05
Position 342: 1.1038145554850062e-05
Position 207: 1.0019843534303334e-05
Position 284: 7.848299233966324e-06
Position 426: 6.385338054610716e-06
Position 31: 3.636214223452182e-06
Position 301: 1.6462362275798585e-06
Position 17: 1.6209342573952382e-06
Position 1762: 1.4990831686096464e-06
Position 2144: 1.2756097561300936e-06
Position 458: 6.31119041334699e-07
Position 2790: 2.557548502139614e-07
Position 2349: 1.9144037397353777e-07
Position 2383: 1.5434149248228958e-07
Position 575: 1.0884535158884536e-07
Position 582: 6.252553839569551e-08
Position 259: 1.1401332001373744e-08
Position 1555: 7.3085402808059995e-09
Position 246: 2.222136455523423e-09
Position 1644: 1.42555559714683e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1459: 0.9377417049596453
Position 1708: 0.7165923475475756
Position 3744: 0.6788631535468926
Position 504: 0.4859390627642366
Position 1685: 0.07569851626311909
Position 3882: 0.05868832822794527
Position 2272: 0.05079499377411208
Position 4396: 0.04886829788595779
Position 2455: 0.042906578653900795
Position 420: 0.035806048468580105
