Gene = Smim38
index = 993
Annotated 5SS: [  55 1152]
Annotated 3SS: [1074 1498]
SMsplice 5SS: [  76 1152]
SMsplice 3SS: [1074 1915]
top_k =  500
Partition function (log Z): -3.4616648348007835

Sorted 5' Splice Sites (High to Low Probability):
Position 76: 0.4690425146164187
Position 1152: 0.43260791628817735
Position 55: 0.42335298460641985
Position 778: 0.3523685081160326
Position 368: 0.28511810782844205
Position 1244: 0.15115352215192443
Position 1199: 0.09495089157138653
Position 160: 0.09032155222601107
Position 699: 0.06055706179256625
Position 1559: 0.029120004707103728
Position 1008: 0.01347161708656101
Position 397: 0.010580426520805293
Position 1126: 0.003461640156117302
Position 744: 0.0020519901535956116
Position 450: 0.0016774049730082683
Position 950: 0.001659716662492141
Position 1248: 0.0016396258948805794
Position 1203: 0.0012103474945462773
Position 1212: 0.0012029292474062777
Position 783: 0.0011012522417899397
Position 1621: 0.0010993389055571215
Position 164: 0.0008991322524175513
Position 1829: 0.0006569284723011537
Position 1733: 0.0006521411123488031
Position 1341: 0.0006390319688923779
Position 383: 0.00040921472195246366
Position 232: 0.0002623117116560355
Position 1319: 0.00017867782661374948
Position 1605: 0.0001723293073756224
Position 1272: 0.00017161785521856176
Position 890: 0.000158700616039577
Position 1581: 0.000151500143021627
Position 2141: 0.00011958311715302924
Position 411: 0.00011759699025764402
Position 805: 9.578054125564066e-05
Position 575: 5.904040396009097e-05
Position 954: 5.7530511617146285e-05
Position 818: 4.8089090688266866e-05
Position 352: 3.9519242525728245e-05
Position 372: 3.87541953699618e-05
Position 222: 3.443940103166146e-05
Position 866: 3.118470157402032e-05
Position 720: 2.7752774827542582e-05
Position 456: 2.4524950680618037e-05
Position 513: 1.7775197974773346e-05
Position 43: 1.556328726728477e-05
Position 966: 1.4558578442966001e-05
Position 762: 1.2878359134951698e-05
Position 671: 1.083716438372274e-05
Position 334: 1.0524393990279762e-05
Position 322: 9.686606143206564e-06
Position 59: 8.942007454614247e-06
Position 151: 2.859669301681265e-06
Position 111: 1.9661659323488357e-06
Position 180: 3.446576547300605e-07
Position 312: 2.780676123178648e-07
Position 215: 2.8449477679199522e-08
Position 220: 8.020963760556734e-09
Position 278: 2.2163577472824314e-09
Position 301: 1.6387020669642006e-10
Position 454: 4.747585450436827e-11
Position 315: 2.0156597320390453e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1074: 0.9299759003654071
Position 1915: 0.5405252762617706
Position 560: 0.28452347122610616
Position 256: 0.2523413803425568
Position 1498: 0.11649391366343859
Position 598: 0.05072753294974771
Position 658: 0.040029125663437096
Position 1371: 0.033021450128245915
Position 236: 0.029867503750303188
Position 1318: 0.019336678744722176
Position 1665: 0.013938731133646331
Position 1704: 0.013128812351201953
Position 140: 0.011725062935497068
Position 1102: 0.010727640225898977
Position 853: 0.010686795118118951
Position 1975: 0.009051886922081354
Position 762: 0.007353155359257221
Position 1618: 0.007122906310201454
Position 1586: 0.005589752719141968
Position 564: 0.00519297925527821
Position 526: 0.005090539824315867
Position 1448: 0.004257251036449647
Position 603: 0.0035787904022104725
Position 195: 0.002654252861140679
Position 1801: 0.0020792502828477955
Position 2070: 0.0019972276881068973
Position 605: 0.0015720929204998905
Position 856: 0.0015039405596901484
Position 1079: 0.0014387804749300505
Position 350: 0.0011579983350355997
Position 777: 0.0011535203766365198
Position 296: 0.0009275919840682594
Position 703: 0.0008616015684472326
Position 282: 0.0008022180528869888
Position 573: 0.0007990211174242737
Position 1540: 0.0007933948484045541
Position 454: 0.0007186739599857846
Position 1880: 0.0006670257701169927
Position 636: 0.0006533487300539799
Position 2187: 0.0006358689456613734
Position 1152: 0.000561129906026256
Position 164: 0.000501714735635834
Position 276: 0.00040931661896427573
Position 610: 0.0003796139240557692
Position 630: 0.0003741031021441701
Position 308: 0.0003727975244370393
Position 803: 0.00036295571332167455
Position 1894: 0.00033938515579963826
Position 2218: 0.0003033712145704141
Position 1325: 0.00029993081004195225
Position 1621: 0.00028675825708371724
Position 725: 0.0002817138026930543
Position 1387: 0.00027911483949078
Position 395: 0.00027632918314159625
Position 1076: 0.0002585218153496003
Position 1595: 0.0002533232715954749
Position 378: 0.00023821424113592508
Position 1786: 0.0002333098199259114
Position 1019: 0.0002067953216989894
Position 863: 0.0002005201845300264
Position 1269: 0.00019949714971225695
Position 720: 0.0001640483463822904
Position 877: 0.00016040191793759224
Position 1978: 0.00016024716586378188
Position 1883: 0.0001562638656072822
Position 976: 0.00015237549574778742
Position 1106: 0.00014468784631477112
Position 287: 0.00012666826878783243
Position 1299: 0.0001235725998598607
Position 616: 8.134742349392281e-05
Position 622: 7.092547977157863e-05
Position 186: 5.11600667341137e-05
Position 980: 4.5357140106975554e-05
Position 322: 3.798160110763566e-05
Position 1104: 1.6455396915046312e-05
Position 372: 1.3098880174702163e-05
Position 209: 1.2460695831793742e-05
Position 173: 1.2398328066091558e-05
Position 888: 1.1900605438975309e-05
Position 782: 1.1679463801507082e-05
Position 420: 1.019554171979572e-05
Position 744: 7.998362214963502e-06
Position 206: 3.39986101216639e-06
Position 168: 2.595161531343569e-06
Position 352: 1.8888952477152666e-06
Position 1053: 4.1237960088112165e-07
Position 358: 3.6438355709279656e-07
Position 401: 2.0121197266713672e-07
Position 1007: 1.3651169948127127e-07
Position 106: 3.3410477742913133e-09
Position 403: 2.2974271613188396e-10
