Gene = Eif3b
index = 367
Annotated 5SS: [  499  6127  7229  7513  7818  8240 10856 11001 11690 13807 16993 18080
 19067 20724 21784 22487 22905 23109]
Annotated 3SS: [ 5933  7108  7454  7688  8081 10723 10933 11642 13595 16919 17956 18987
 20584 21657 22408 22795 22991 23545]
SMsplice 5SS: [  499  1388  6017  7229  7566  7818  8240 10856 11001 13807 16993 18080
 19067 20724 21784 22487 22905]
SMsplice 3SS: [ 1288  5933  7108  7454  7688  8081 10723 10933 13595 16919 17956 18987
 20584 21657 22408 22795 22991]
top_k =  500
Partition function (log Z): 36.430280511297966

Sorted 5' Splice Sites (High to Low Probability):
Position 22905: 0.9991039364324292
Position 7229: 0.9969532270808814
Position 499: 0.9775618992560198
Position 7818: 0.9614882526206038
Position 10856: 0.9566932043763468
Position 8240: 0.950550940704875
Position 22487: 0.932787483630469
Position 16993: 0.9324308230728954
Position 19067: 0.923836931730755
Position 1388: 0.8574114836181013
Position 18080: 0.8402446739280193
Position 21784: 0.8128174663718857
Position 11001: 0.7575049661967911
Position 13807: 0.7351656692982848
Position 20724: 0.6707976036191801
Position 6017: 0.5659953562362735
Position 23109: 0.5596077664426965
Position 3453: 0.4595952273549814
Position 7566: 0.4532765196197119
Position 7513: 0.3257347689182268
Position 6127: 0.3178859454329734
Position 20738: 0.28765000365513804
Position 11690: 0.252149213572511
Position 7575: 0.20106720857682198
Position 21808: 0.16359696656280562
Position 19488: 0.136518670104314
Position 2002: 0.1270420516884897
Position 21996: 0.099048981653928
Position 11405: 0.09455350355089484
Position 1875: 0.09021532788950322
Position 16837: 0.08179931965588852
Position 13064: 0.08107707196054748
Position 16508: 0.07718634740258713
Position 19554: 0.06604371574679603
Position 16079: 0.06048492577073427
Position 19422: 0.0593768783664472
Position 14858: 0.059305906035911814
Position 13708: 0.05374181869199206
Position 1695: 0.0535621215034366
Position 3301: 0.04089784392929752
Position 2024: 0.03480365020805988
Position 11547: 0.03450736389125418
Position 3653: 0.034102784011383315
Position 776: 0.03327455645991241
Position 9828: 0.03174353410635665
Position 16833: 0.0303007887174166
Position 16965: 0.029696042749959985
Position 19356: 0.02590863977798646
Position 12800: 0.02538379547915495
Position 2775: 0.02296151986406556
Position 16269: 0.021431867024876053
Position 21887: 0.02132870694385514
Position 11173: 0.020852447138445012
Position 21952: 0.019923038865222606
Position 20016: 0.01972881693073872
Position 22543: 0.019327196971936567
Position 19620: 0.017148287436347835
Position 17993: 0.01614039884435425
Position 2086: 0.01592858736427273
Position 18687: 0.015808784836062826
Position 1452: 0.015478195030796817
Position 6770: 0.013489523580679907
Position 2450: 0.012281778108012786
Position 780: 0.012189462724962323
Position 7010: 0.011826558275617988
Position 1431: 0.011824644112770302
Position 6382: 0.01164525249581874
Position 8096: 0.011510797170984554
Position 486: 0.011106270293574685
Position 2899: 0.010897638380438116
Position 844: 0.01080668496852524
Position 8492: 0.010082687747731401
Position 19818: 0.009839498061516851
Position 619: 0.009465393719732259
Position 1210: 0.009212357712284954
Position 5990: 0.008934639873267942
Position 8693: 0.00810409918302179
Position 7455: 0.00778490261624314
Position 19686: 0.007493817013604353
Position 21580: 0.007164351716487765
Position 16248: 0.006773976584960286
Position 9549: 0.006550659251788231
Position 18014: 0.006492429096313455
Position 6861: 0.005954097913869205
Position 9970: 0.005896321256187714
Position 19884: 0.00574753798261792
Position 22262: 0.005246003874783173
Position 19950: 0.004942519630662724
Position 4494: 0.004863197919510804
Position 6886: 0.004852828086119254
Position 12876: 0.00479575500421562
Position 4377: 0.004782428989007603
Position 722: 0.004655004547867251
Position 23085: 0.0044901427626462065
Position 4907: 0.004273498121658134
Position 19274: 0.004094921128731445
Position 20214: 0.0040264454206927315
Position 210: 0.003610593647788044
Position 13: 0.0035834746534175255
Position 19752: 0.00341991915884556
Position 1494: 0.003382086424741287
Position 20280: 0.0032608881191084176
Position 2204: 0.0029678133451735977
Position 256: 0.0027869457616843214
Position 10816: 0.002766343869162606
Position 19244: 0.0027258285348823333
Position 23688: 0.0027230886376562093
Position 20148: 0.0024593743025231145
Position 6609: 0.002385051068890409
Position 5780: 0.002100194225462714
Position 3281: 0.0020813291561779415
Position 20775: 0.0017257820878973922
Position 19071: 0.001648606432024507
Position 19448: 0.0016251149125406418
Position 2463: 0.0016216255587214205
Position 23272: 0.0016098106849202851
Position 11180: 0.0015799355576913891
Position 12807: 0.001579007494901888
Position 7822: 0.0015341273311645532
Position 7307: 0.0014461445213910721
Position 3792: 0.0014321493897220723
Position 3553: 0.0014300442536043006
Position 19514: 0.0013846504146235764
Position 7925: 0.0013386483082998841
Position 8915: 0.0012841119516708486
Position 23142: 0.001276089461773793
Position 19112: 0.0012409879795446303
Position 140: 0.0012329224739957366
Position 808: 0.0012121730166665516
Position 8149: 0.0011624787157481877
Position 1503: 0.001118876064081464
Position 20967: 0.001114392393274977
Position 15409: 0.0010796559154998032
Position 14940: 0.001027761164536386
Position 10487: 0.0009770944050364932
Position 22205: 0.0009660020193817848
Position 21553: 0.0009319931568255971
Position 533: 0.0009015003755937092
Position 7557: 0.0008915146912498293
Position 23069: 0.0008410845620828531
Position 7368: 0.0008206179869757653
Position 149: 0.0007509579005929966
Position 5298: 0.0007128752697349807
Position 21802: 0.0007090846926220964
Position 293: 0.0007045582778811203
Position 23391: 0.0006897584561811718
Position 977: 0.0006581882716465346
Position 22219: 0.0006580266258865387
Position 7263: 0.0006512590434833946
Position 10731: 0.0006497362244776493
Position 20859: 0.000635727664591318
Position 20691: 0.0006325126909190018
Position 23446: 0.0006269556788051463
Position 21947: 0.0006250761840714683
Position 21975: 0.0006098715965746075
Position 14928: 0.0004926979224910456
Position 23092: 0.0004788303506352664
Position 13834: 0.00047083099916967646
Position 23218: 0.0004602992638480636
Position 8046: 0.0004320671463139692
Position 586: 0.00041583828384889813
Position 20694: 0.00041166044372076505
Position 11189: 0.0003426896944862594
Position 916: 0.00033816340734837307
Position 663: 0.0003015058523755197
Position 719: 0.0002606631099833709
Position 21025: 0.00021891284870716372
Position 7992: 0.00021730724855731993
Position 7285: 0.00021254352634075555
Position 7203: 0.00021210695772721908
Position 113: 0.00019669693660341952
Position 7820: 0.00019292614343414765
Position 511: 0.0001714664221917411
Position 23381: 0.00016157987903463807
Position 19233: 0.0001612289060936871
Position 20705: 0.00014966440770973938
Position 389: 0.00014516316919833193
Position 8015: 0.00014233533631519574
Position 713: 0.00013981417879769284
Position 7539: 0.00013839912840943444
Position 299: 0.0001297293738781682
Position 541: 0.00012850226902650052
Position 11934: 0.0001274876627247013
Position 11165: 0.00011266384694702117
