Gene = Cdc73
index = 239
Annotated 5SS: [  400  3677  7501 11480 11619 16971 25255 31564 32904 35269 67862 75048
 75392 85615 87591 93524]
Annotated 3SS: [ 3570  7430 11416 11565 16881 25037 31464 32824 35203 67803 75011 75303
 85452 87489 93381 94335]
SMsplice 5SS: [  400  1220  3677  7501 11619 16971 25255 27734 31564 32904 35269 75392
 85615]
SMsplice 3SS: [ 1153  3570  7430 11416 16881 25037 27662 31464 32824 35203 75303 85452
 94335]
top_k =  500
Partition function (log Z): -30.633269505560786

Sorted 5' Splice Sites (High to Low Probability):
Position 32904: 0.9999968218060875
Position 35269: 0.9758170204483643
Position 3677: 0.8422106492804641
Position 11619: 0.8348489710740638
Position 7501: 0.7862563030060026
Position 1220: 0.7645984289128968
Position 400: 0.7540809279076598
Position 16971: 0.7430629316958558
Position 33909: 0.4332019827238634
Position 11480: 0.41338366756863226
Position 25255: 0.3636864306442956
Position 27039: 0.3310092671992914
Position 5893: 0.30071642222235245
Position 17011: 0.2569366856370531
Position 657: 0.2509094657133204
Position 24018: 0.20288781492966268
Position 10361: 0.15835005466637103
Position 36553: 0.1354685132291521
Position 11867: 0.12211058532419816
Position 15639: 0.12032778698639274
Position 12255: 0.11450759277399135
Position 11850: 0.1037128101778867
Position 15483: 0.09830040455652521
Position 15609: 0.09260498192465538
Position 14795: 0.07419230352413354
Position 920: 0.05997105576731331
Position 28790: 0.052077322005382384
Position 5048: 0.04692893328488385
Position 14271: 0.0467563697749813
Position 3839: 0.043892365383159014
Position 4201: 0.04337441768506078
Position 7683: 0.042704561610929274
Position 15635: 0.04187440846354146
Position 39168: 0.037348055795594436
Position 12285: 0.03586278961876338
Position 10655: 0.03246121661752055
Position 15620: 0.025095025860065116
Position 35751: 0.024030502574085087
Position 15598: 0.02350812586767402
Position 341: 0.017104096444109918
Position 14481: 0.016387521009012557
Position 21575: 0.016222194619811822
Position 12973: 0.011270911796558071
Position 15499: 0.010637658916410001
Position 12453: 0.010327639976614072
Position 36414: 0.009705947494167661
Position 6532: 0.009302088382712324
Position 1275: 0.008534480466182994
Position 36124: 0.0075591740297918765
Position 1845: 0.007551059164812956
Position 2023: 0.007066940202244547
Position 12845: 0.00594168000922766
Position 374: 0.005779373582990052
Position 9241: 0.00566424732109153
Position 4: 0.005364436806346054
Position 35307: 0.005039846754390132
Position 704: 0.004829530676541579
Position 326: 0.0044892351641911
Position 37911: 0.0042311561258540145
Position 2959: 0.0041852177573718265
Position 11019: 0.004012708947687015
Position 16184: 0.004002066599844044
Position 323: 0.003553030593171154
Position 1777: 0.003326677969363929
Position 2403: 0.0032226608752704356
Position 5911: 0.0031757378282400483
Position 2089: 0.002941630676630262
Position 1926: 0.0026515205982675875
Position 35321: 0.001782231193177746
Position 1086: 0.0017372672189700864
Position 9324: 0.0016463027829953022
Position 1437: 0.001388864656735885
Position 811: 0.001328591613187
Position 793: 0.0012046414175278185
Position 1251: 0.0009395336778615577
Position 37315: 0.0008888697151117656
Position 1268: 0.0007955497718602048
Position 2233: 0.0007651199170279282
Position 1916: 0.0007039175616103963
Position 749: 0.0006941834826412787
Position 389: 0.000689268585624847
Position 1449: 0.0006070859781044338
Position 668: 0.000564375858050489
Position 14515: 0.000560580166470828
Position 298: 0.000491096911929383
Position 2005: 0.0004709172463428551
Position 404: 0.00045106140343024364
Position 1850: 0.00042890356976439924
Position 1624: 0.00038856241503891514
Position 2593: 0.00036656553552561144
Position 139: 0.00031906231874294805
Position 355: 0.00031418059485711214
Position 35298: 0.0002770747324695753
Position 13541: 0.0002756835849911242
Position 17354: 0.00027225166822400715
Position 694: 0.00021710010624685197
Position 36250: 0.00019105430303325202
Position 624: 0.00013811073954472924
Position 278: 0.00013564591550604182
Position 287: 0.00010864681254323702
Position 12577: 9.336744141907961e-05
Position 619: 8.960935269103651e-05
Position 698: 8.44564996008713e-05
Position 826: 7.879856412271637e-05
Position 727: 5.4317290664881434e-05
Position 924: 4.4996295592643394e-05
Position 392: 4.283942866946149e-05
Position 37737: 4.267983612308437e-05
Position 37277: 3.8242410563305606e-05
Position 498: 3.129397518240897e-05
Position 535: 3.052630229139005e-05
Position 1032: 2.9336012358798455e-05
Position 570: 2.735076972435914e-05
Position 1106: 2.3960157954608517e-05
Position 1069: 1.9054209829378134e-05
Position 1334: 1.3427047967383656e-05
Position 486: 5.573948648909072e-06
Position 1227: 5.175723189433748e-06
Position 8: 4.557404087557276e-06
Position 1246: 3.0903324623602686e-06
Position 135: 3.0272942685826225e-06
Position 425: 2.9775302418157806e-06
Position 119: 2.9021055593079702e-06
Position 1428: 2.387319550386062e-06
Position 428: 2.219407910765726e-06
Position 1224: 2.195900633905473e-06
Position 718: 2.16358745256306e-06
Position 63: 1.909599541766053e-06
Position 411: 1.6361186688179906e-06
Position 417: 1.3592165282963202e-06
Position 15: 1.2698132316173014e-06
Position 124: 5.723260566269485e-07
Position 126: 3.959460651753633e-07
Position 79: 2.690027446529466e-07
Position 551: 2.2215544942240337e-07
Position 103: 2.1820595370324932e-07
Position 92: 2.0934691860487054e-07
Position 1283: 1.793240074811354e-07
Position 1665: 1.0017453371922748e-07
Position 573: 6.42257831054234e-08
Position 1458: 5.3460991062181964e-08
Position 100: 4.9404668616788314e-08
Position 1123: 2.688813307927427e-08
Position 1322: 2.4894845263461157e-08
Position 696: 1.0112102476928246e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 16881: 0.9999999164878027
Position 32824: 0.9999968218060912
Position 11416: 0.9898251635530463
Position 35203: 0.9891051353328361
Position 3570: 0.8452252253268044
Position 7430: 0.7756064671591901
Position 1153: 0.7299841842460778
Position 33773: 0.41732829431867186
Position 25037: 0.36368643064429307
Position 15379: 0.3490757494193372
Position 26949: 0.3310092671992924
Position 11565: 0.2647144074838811
Position 5807: 0.21996089710323685
Position 36520: 0.2147687635157097
Position 11729: 0.20789245106829282
Position 23763: 0.2028878149296621
Position 12171: 0.16069802236936884
Position 38303: 0.11213603084046918
Position 41667: 0.10529783435683251
Position 10160: 0.09891882871788421
Position 5749: 0.07603124118271114
Position 39070: 0.06528756174085337
Position 37811: 0.0636039893771316
Position 15356: 0.0632727266681282
Position 36413: 0.05518522864232514
Position 37971: 0.053897775945273244
Position 35461: 0.053691497959952005
