Gene = AI593442
index = 88
Annotated 5SS: [198]
Annotated 3SS: [1262]
SMsplice 5SS: [198]
SMsplice 3SS: [1262]
top_k =  500
Partition function (log Z): -8.545515700922355

Sorted 5' Splice Sites (High to Low Probability):
Position 198: 0.9093830044773166
Position 2726: 0.30271779718605474
Position 2526: 0.152901362113177
Position 492: 0.10062520540261669
Position 263: 0.08469117440321987
Position 1649: 0.04706564851439532
Position 5929: 0.02459967539077246
Position 774: 0.009857155436330622
Position 1127: 0.009852406745263288
Position 2272: 0.009187474373368238
Position 1626: 0.008964207646310092
Position 2093: 0.0074324552917767114
Position 2555: 0.0063387850307204075
Position 741: 0.0046723015346034685
Position 6329: 0.0025734556201689102
Position 579: 0.00251807286113527
Position 2549: 0.0020288560991759664
Position 1475: 0.0016912727179481657
Position 1059: 0.0011036126938381752
Position 1605: 0.0011030203796564895
Position 2531: 0.000902225453772471
Position 1415: 0.0008212325778011878
Position 1141: 0.0006794293796382719
Position 1443: 0.0006504280032871596
Position 1857: 0.0006310008858620182
Position 4245: 0.0005249295521820175
Position 2534: 0.0005002323380925221
Position 603: 0.00037687322884694824
Position 682: 0.0003465499984635151
Position 708: 0.0003300505983606835
Position 1137: 0.00026916919775882146
Position 1417: 0.00022581731188912264
Position 2090: 0.00022350948521466965
Position 2135: 0.00020515784216400132
Position 1833: 0.00018004714587635653
Position 1836: 0.00013688825404689015
Position 1452: 0.00012743609692924827
Position 2345: 0.00011150693420773606
Position 713: 0.00010325798135249437
Position 1412: 7.515826086110975e-05
Position 211: 3.4073867886503485e-05
Position 188: 1.2779552723732662e-05
Position 1054: 7.706479564152446e-06
Position 421: 4.955444010612676e-06
Position 1132: 3.238743679702476e-06
Position 879: 2.143564598921821e-06
Position 954: 1.5744446002632688e-06
Position 772: 1.109550749767071e-06
Position 122: 9.048326361507559e-07
Position 912: 7.791260745412568e-07
Position 802: 7.289391021861583e-07
Position 767: 7.251783426532677e-07
Position 999: 6.463675717673863e-07
Position 115: 6.11546599991911e-07
Position 208: 5.3187076877882e-07
Position 78: 3.5523195699472483e-07
Position 135: 3.004319483542072e-07
Position 329: 2.832800878078811e-07
Position 574: 2.453202250593716e-07
Position 93: 2.1792456260799317e-07
Position 370: 6.760771419283536e-08
Position 535: 6.672797051833703e-08
Position 434: 5.939363319394368e-08
Position 624: 3.8117826646642854e-08
Position 642: 3.6016273199746774e-08
Position 496: 3.4997293760447926e-08
Position 245: 2.8861940253056938e-08
Position 362: 1.0358154012391639e-08
Position 405: 1.6941060792009152e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 2415: 0.2316598174780726
Position 2635: 0.22962580611924918
Position 3374: 0.17127374236382575
Position 3262: 0.14202931740044838
Position 1262: 0.12142683428436128
Position 6583: 0.11051563107447725
Position 2604: 0.10398874212087132
Position 362: 0.07467787153661792
Position 5790: 0.05280232852857101
Position 4477: 0.04987706035265317
Position 2777: 0.02743116380053405
Position 289: 0.026377775731531935
Position 6371: 0.02090126095369627
Position 3528: 0.02084061980484345
Position 4628: 0.01914784127332506
Position 1494: 0.0157915440787889
Position 535: 0.015036273934999232
Position 5737: 0.014570822045034628
Position 1987: 0.013904783392762824
Position 447: 0.013650299916990828
Position 6095: 0.013620789506854218
Position 2142: 0.012747388767876535
Position 1464: 0.011598149703485657
Position 2455: 0.010954385136803326
Position 4653: 0.010427388595253873
Position 6403: 0.010073193000559633
Position 6288: 0.009962974725216647
Position 2018: 0.009146038436199011
Position 3627: 0.008295538759022933
Position 663: 0.008275580744028507
Position 1499: 0.007824325934181958
Position 2980: 0.007592610938589927
Position 3938: 0.005949355722412196
Position 1043: 0.005680036745739673
Position 4235: 0.005502056764982453
Position 1759: 0.005020088587128702
Position 4457: 0.003874135715892024
Position 4047: 0.0038582864871550943
Position 4603: 0.0037362401148030664
Position 6553: 0.003527062463888597
Position 6549: 0.0035010174000209672
Position 1587: 0.003333616442801302
Position 1515: 0.003277492565399951
Position 995: 0.0031500512114402755
Position 3062: 0.003016934535252759
Position 1648: 0.00262344686479377
Position 2797: 0.0024334066461527437
Position 919: 0.002360959128541536
Position 6324: 0.002291347133964063
Position 3842: 0.0022395510599314385
Position 2986: 0.0017959910727351242
Position 1352: 0.0017093010917479331
Position 334: 0.001677923982402126
Position 3470: 0.0016641555527829146
Position 650: 0.0016248255833777247
Position 467: 0.0016202865457905242
Position 1327: 0.001606366310989724
Position 3759: 0.0014795541088240944
Position 4169: 0.0014126299378579054
Position 2261: 0.001406875779112554
Position 815: 0.0012869346755531208
Position 1764: 0.0012763723658311742
Position 2112: 0.0011339701312647118
Position 5334: 0.0010812357124909409
Position 5303: 0.0010117682275146062
Position 1470: 0.0009332229598376426
Position 3686: 0.0009305953406341813
Position 1466: 0.0009303064691826856
Position 3604: 0.0008925049686251379
Position 4720: 0.0008509004591141085
Position 671: 0.0007950761560915565
Position 4149: 0.000757940077725393
Position 1856: 0.0007517645587543718
Position 2371: 0.0007017783889887903
Position 731: 0.0006675282270910374
Position 640: 0.0006245046651986257
Position 398: 0.0005368117186732325
Position 1625: 0.0004902668781465221
Position 2345: 0.00039541819537702535
Position 303: 0.0003733093909040772
Position 339: 0.000365381940319846
Position 864: 0.00026321340111576
Position 2033: 0.00021022805957747665
Position 667: 0.00020489204522574505
Position 957: 0.00019800768993832445
Position 2461: 0.0001551898301611666
Position 1280: 0.0001500575620269035
Position 1019: 0.00014625200344868988
Position 1014: 0.00013754527419500436
Position 370: 0.00012586648499816587
Position 1287: 0.00012230569734452603
Position 1533: 0.00012087263427661133
Position 1071: 0.00011327460912769119
Position 1614: 0.00010079588653946726
Position 393: 9.665949708298538e-05
Position 1393: 7.633408843000477e-05
Position 391: 7.310132189644475e-05
Position 311: 6.999714071441228e-05
Position 1087: 4.393040999876484e-05
Position 1121: 2.8081223647802115e-05
Position 1036: 2.4408951899857248e-05
Position 911: 2.1794457815017367e-05
Position 1364: 2.0869493251632572e-05
Position 514: 1.321904833439276e-05
Position 554: 1.0507741911724406e-05
Position 550: 9.489481461757422e-06
Position 999: 7.398561116011297e-06
Position 838: 6.265178055462023e-06
Position 1007: 5.968617410582466e-06
Position 963: 4.607810762223103e-06
Position 579: 4.257369681188711e-06
Position 737: 3.968259017890537e-06
Position 852: 3.5827364794462736e-06
Position 908: 2.5866770648441903e-06
Position 1619: 2.5035248560175274e-06
Position 926: 2.370919507810293e-06
Position 954: 2.0772514442726472e-06
Position 681: 2.045010026590032e-06
Position 560: 1.8724980463087515e-06
Position 677: 1.7349855764788177e-06
Position 959: 1.4079822849314385e-06
Position 685: 1.1717686045473525e-06
Position 703: 1.0215341088665572e-06
Position 305: 9.955812124941923e-07
Position 696: 6.608542503571114e-07
Position 479: 7.868736072007349e-08
Position 486: 7.052301455561391e-08
Position 402: 3.1466383123024414e-08
Position 591: 2.3950066549835325e-08
Position 267: 8.587710192960824e-09
Position 491: 7.046329125296956e-09
Position 197: 4.788351650230194e-10
Position 637: 2.94347114075511e-10
Position 620: 1.6586458034831634e-10
Position 236: 5.88450837463671e-11
Position 245: 5.856218400403195e-13
Position 251: 5.707991790113103e-13
Position 147: 2.3240945658599124e-13
Position 257: 2.967716782368328e-15
Position 222: 2.8992050190221735e-15
Position 159: 2.351152529850148e-15
