Gene = Iqck
index = 592
Annotated 5SS: [  187 17111 20597 21923 43908 44112 59821 85922]
Annotated 3SS: [ 17045  20466  21824  43854  44033  59735  85809 115659]
SMsplice 5SS: [   187  19612  20597  21923  44112  44985  56976  59821  60489  81345
  85922 104661]
SMsplice 3SS: [ 19493  20466  21824  43854  44895  56835  59735  60243  81253  85809
 104574 115659]
top_k =  500
Partition function (log Z): -60.55038988720106

Sorted 5' Splice Sites (High to Low Probability):
Position 4057: 0.59922350938912
Position 187: 0.5585013748853255
Position 387: 0.19647791258637673
Position 10293: 0.15545339177012812
Position 1133: 0.06481617051737495
Position 349: 0.05740165961779338
Position 8883: 0.04266809297319916
Position 141: 0.03826482797976407
Position 10411: 0.03523916470623745
Position 1057: 0.013496030150662577
Position 90: 0.013360069220608256
Position 326: 0.013354070311680377
Position 273: 0.013208433978908031
Position 9071: 0.012534728983846591
Position 488: 0.011655616075839889
Position 418: 0.008090330535529414
Position 2563: 0.007397116234625534
Position 1246: 0.007268671251186122
Position 2237: 0.007239362781924593
Position 332: 0.006888325521991837
Position 205: 0.006394923301025146
Position 3021: 0.004013311185397668
Position 6348: 0.0032019736234010195
Position 675: 0.0010621490388089683
Position 6754: 0.0007841297573172385
Position 3335: 0.0005452401473351465
Position 2367: 0.0005077659200423088
Position 110: 0.0005037273110546166
Position 502: 0.0003428322308744322
Position 1615: 0.0003264913652580551
Position 101: 0.0003053452490040834
Position 2876: 0.00029274347356558154
Position 651: 0.00026320475556457733
Position 144: 0.0002631976118833514
Position 848: 0.00020949090341489465
Position 120: 0.0002086259964853965
Position 510: 0.0001960009195184722
Position 1158: 0.00016997002771809613
Position 1642: 0.00015778259013324045
Position 260: 3.1445289386686795e-05
Position 1162: 1.8280775627405057e-05
Position 40: 1.7841505299324597e-05
Position 395: 1.7507637291411853e-05
Position 18: 1.2942338441959334e-05
Position 1694: 5.1318716468663764e-06
Position 1796: 3.4736548812029025e-06
Position 716: 2.182548636856361e-06
Position 400: 1.7355955756528336e-06
Position 592: 1.5315635751633202e-06
Position 405: 8.841117905659661e-07
Position 99: 1.225717047420665e-07
Position 126: 1.4126998030249757e-09
Position 474: 8.002792201741341e-10
Position 128: 6.015099708794513e-10
Position 33: 1.8259317895350148e-10
Position 247: 2.501132230599691e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 3890: 0.4600361964864859
Position 10248: 0.3144530601494654
Position 10665: 0.160413750964663
Position 12139: 0.14149125927306963
Position 3866: 0.08769486974463417
Position 3522: 0.07810429291368734
Position 12162: 0.06419585759930069
Position 12016: 0.05206660881363824
Position 3949: 0.04319792183331873
Position 8825: 0.04318413687662119
Position 7302: 0.03230959885297078
Position 11872: 0.02997123253207579
Position 9816: 0.029805044474663492
Position 9565: 0.02413544599461748
Position 8612: 0.021251526871453454
Position 8723: 0.020753116745793256
Position 13602: 0.01992882964294006
Position 8828: 0.019552662977538
Position 4592: 0.01619588777822311
Position 7395: 0.01619215076077056
Position 3076: 0.015319554127601092
Position 9370: 0.014033656194152842
Position 13084: 0.013114066560864687
Position 7239: 0.011460218178562045
Position 2790: 0.008769969930276665
Position 3729: 0.00828663167800415
Position 2443: 0.008058262435621947
Position 6631: 0.007365219205186642
Position 5661: 0.0070437652195154705
Position 8996: 0.0062573458968463195
Position 5960: 0.0058466568804178805
Position 831: 0.005784193319100013
Position 11576: 0.00564516910833405
Position 1033: 0.005433233184651336
Position 4084: 0.005371799428511874
Position 6275: 0.004455672723118735
Position 1675: 0.004310810772610098
Position 3369: 0.003386309178685857
Position 2162: 0.003282145000837387
Position 10428: 0.003025373965622748
Position 8275: 0.0027759376676831787
Position 3763: 0.002470948148615354
Position 3017: 0.0023519728665318995
Position 595: 0.002343545391800247
Position 5690: 0.002295327724282043
Position 1050: 0.0021797963945039
Position 8584: 0.0018823019882109417
Position 1262: 0.0018795840387372577
Position 2197: 0.0018528662017419943
Position 1056: 0.0017855915867616935
Position 3780: 0.0016695626562309943
Position 8382: 0.0015297203100398547
Position 2873: 0.0015293296701298724
Position 7638: 0.0014863503085952075
Position 2022: 0.001434627768261343
Position 2899: 0.0013952660183268802
Position 1451: 0.0013406641667805413
Position 4876: 0.0013403529999645627
Position 2176: 0.0012902887739217723
Position 1569: 0.001156033138638375
Position 2029: 0.0011305621674972369
Position 4776: 0.0011103767833420038
Position 4308: 0.0011046910228825666
Position 6409: 0.0010691324000992382
Position 7245: 0.0009344434118583624
Position 1085: 0.0008925939630282004
Position 6468: 0.0008921030004138729
Position 3578: 0.0008185843975178844
Position 3613: 0.0008095136769109886
Position 2769: 0.0008018667914855814
Position 2236: 0.0007799136711829435
Position 2667: 0.0007154067730238151
Position 864: 0.0006529967338370627
Position 2628: 0.0006250942190857227
Position 3314: 0.0005595400559243087
Position 5878: 0.0005554494589788475
Position 440: 0.0005386781772439302
Position 4614: 0.0005361827550740646
Position 5234: 0.0005090985668681854
Position 4533: 0.0005051055766639294
Position 738: 0.0004930362892473873
Position 4734: 0.0004573422644192687
Position 982: 0.0004484573761794299
Position 1477: 0.0004446398426661212
Position 4894: 0.0004416270182523045
Position 1219: 0.0004307371149231534
Position 5209: 0.0004248115898511489
Position 5704: 0.000405712870429648
Position 2601: 0.00035539735669581495
Position 1097: 0.000308987217842085
Position 6139: 0.0003022505676953418
Position 2049: 0.0003002617488673367
Position 5057: 0.0002969791517571676
Position 268: 0.00029682918123874897
Position 6301: 0.00029216322022568444
Position 4594: 0.0002847034916928147
Position 1944: 0.0002527099983835347
Position 2952: 0.0002458788672838146
Position 2853: 0.00024225386668054802
Position 671: 0.00024061710131764833
Position 4380: 0.0002359624630560989
Position 548: 0.00023339648253878012
Position 1329: 0.00023175967994146492
Position 628: 0.00021260675216320163
Position 3661: 0.00020986450996152468
Position 1289: 0.00020737025987759824
Position 872: 0.00020002599750441698
Position 745: 0.0001929347221618724
Position 843: 0.00016720313675264696
Position 3081: 0.00015959333122934642
Position 1785: 0.0001254034154379013
Position 2995: 0.00012499611332686205
Position 1923: 8.029566193185082e-05
Position 1423: 6.292268928406515e-05
Position 1250: 6.268403881526869e-05
Position 360: 6.261376569677591e-05
Position 3214: 4.947488888830556e-05
Position 325: 4.90370002470493e-05
Position 2222: 2.1620716898818033e-05
Position 1493: 1.6698374410409026e-05
Position 1104: 1.3356259832261967e-05
Position 294: 4.083024076628049e-07
Position 926: 3.1697071403643243e-07
